# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 11:00:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpt8n0_g6b/crbmzz6f.json
# init = /tmp/tmpt8n0_g6b/r26x0pm_.json
# random
#   seed = 97092
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/BAO/BAO-20230724120041.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,lambda,theta.1,theta.2,theta.3,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,E,intofEinv,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-2.15655,0.994678,0.231895,3,11,0,2.48178,0.739968,0.338304,147.78,299792,0.384888,0.739968,0.338304,0.384888,0.378913,1.16427,1.24858,1.35305,1.37897,1.4985,2.41625,0.298304,0.397895,0.49797,0.519934,0.610403,1.02679,2.41625,1.02679,3533.16,1262.5,1661.94,2048.4,2131.03,2462.59,3792.99
-2.52217,0.853053,0.231895,1,3,0,3.79027,0.734198,0.357017,147.78,299792,0.377636,0.734198,0.357017,0.377636,0.404473,1.17465,1.26364,1.37339,1.40054,1.52541,2.4753,0.297033,0.395589,0.494324,0.515956,0.604927,1.01247,2.4753,1.01247,3499.45,1277.36,1678.03,2064.1,2146.46,2476.34,3793.33
-2.11777,0.999103,0.231895,2,7,0,2.64549,0.743498,0.355138,147.78,299792,0.378369,0.743498,0.355138,0.378369,0.401883,1.1736,1.26213,1.37136,1.39838,1.52272,2.46943,0.29716,0.39582,0.494688,0.516352,0.605471,1.01387,2.46943,1.01387,3461.62,1268.5,1666.74,2050.6,2132.51,2460.65,3771.3
-2.20578,0.998435,0.231895,3,7,0,2.21228,0.746363,0.366637,147.78,299792,0.373864,0.746363,0.366637,0.373864,0.417815,1.18001,1.27139,1.38381,1.41158,1.53913,2.50514,0.296379,0.394411,0.492472,0.513937,0.602163,1.00536,2.50514,1.00536,3412.63,1271.82,1669.02,2050.97,2132.36,2458.08,3755.4
-2.57988,0.941307,0.231895,2,3,0,2.92102,0.741345,0.37347,147.78,299792,0.371166,0.741345,0.37347,0.371166,0.427375,1.18382,1.2769,1.39119,1.41939,1.54882,2.52612,0.295915,0.393577,0.491166,0.512515,0.600221,1.00041,2.52612,1.00041,3414.94,1279.32,1677.65,2060.14,2141.59,2467.34,3762.68
-3.38121,0.975482,0.231895,3,11,0,4.03502,0.722694,0.28902,147.78,299792,0.403467,0.722694,0.28902,0.403467,0.314063,1.13735,1.20905,1.29906,1.32158,1.42624,2.25365,0.301644,0.404042,0.507836,0.530733,0.625464,1.0681,2.25365,1.0681,3801.25,1246.13,1649.82,2045.09,2130.19,2473.58,3874.43
-3.35245,0.995855,0.231895,4,23,0,3.87199,0.763805,0.368667,147.78,299792,0.373064,0.763805,0.368667,0.373064,0.420648,1.18114,1.27303,1.386,1.4139,1.54201,2.51139,0.296241,0.394163,0.492083,0.513514,0.601585,1.00388,2.51139,1.00388,3328.66,1258.38,1651.03,2028.44,2108.85,2430.58,3711.34
-2.23821,0.956566,0.231895,3,11,0,4.50669,0.736891,0.328806,147.78,299792,0.388526,0.736891,0.328806,0.388526,0.366139,1.15904,1.24094,1.34269,1.36797,1.48473,2.38574,0.298949,0.399072,0.499842,0.521979,0.613232,1.03433,2.38574,1.03433,3580.4,1259.69,1660.04,2048.19,2131.29,2465.04,3808
-3.3846,0.896258,0.231895,2,3,0,3.60853,0.739026,0.312031,147.78,299792,0.394883,0.739026,0.312031,0.394883,0.3439,1.14984,1.22746,1.32433,1.34847,1.46022,2.33091,0.300087,0.40116,0.503184,0.525633,0.618315,1.04812,2.33091,1.04812,3629.74,1247.77,1647.49,2036.61,2120.1,2456.06,3815.15
-2.09304,0.999361,0.231895,3,11,0,3.70419,0.739533,0.349507,147.78,299792,0.38056,0.739533,0.349507,0.38056,0.394153,1.17047,1.2576,1.36524,1.3919,1.51465,2.45177,0.297543,0.396512,0.495781,0.517544,0.607109,1.01813,2.45177,1.01813,3498.28,1268.92,1668.32,2053.78,2136.08,2465.96,3785.56
-2.116,0.999021,0.231895,4,19,0,2.2517,0.732526,0.328313,147.78,299792,0.388714,0.732526,0.328313,0.388714,0.365479,1.15876,1.24054,1.34215,1.3674,1.48401,2.38414,0.298982,0.399133,0.49994,0.522085,0.61338,1.03473,2.38414,1.03473,3603.46,1263.1,1664.62,2053.96,2137.32,2472.13,3819.54
-2.36715,0.978999,0.231895,3,7,0,2.38609,0.734177,0.320448,147.78,299792,0.391704,0.734177,0.320448,0.391704,0.355007,1.15444,1.23422,1.33355,1.35826,1.47254,2.35857,0.299516,0.400111,0.501502,0.523793,0.615751,1.04113,2.35857,1.04113,3623.16,1257.02,1658.1,2047.74,2131.24,2466.94,3821.24
-2.68667,0.97651,0.231895,2,7,0,3.44481,0.718049,0.322176,147.78,299792,0.391049,0.718049,0.322176,0.391049,0.3573,1.15539,1.23561,1.33544,1.36027,1.47507,2.36421,0.299399,0.399896,0.501158,0.523417,0.615228,1.03971,2.36421,1.03971,3698.23,1271.92,1677.41,2071.18,2155.55,2494.67,3862
-3.34632,0.70522,0.231895,2,7,0,7.27195,0.733735,0.304204,147.78,299792,0.397821,0.733735,0.304204,0.397821,0.333665,1.14557,1.22119,1.31575,1.33934,1.44871,2.30491,0.300617,0.402138,0.504757,0.527357,0.620723,1.05477,2.30491,1.05477,3685.12,1247.16,1648.21,2039.37,2123.39,2461.79,3834.5
-3.32855,0.94085,0.231895,3,15,0,4.5736,0.737649,0.380958,147.78,299792,0.368192,0.737649,0.380958,0.368192,0.437932,1.18802,1.28293,1.39926,1.42793,1.5594,2.54891,0.295406,0.392666,0.489743,0.510967,0.598112,0.995083,2.54891,0.995083,3409.63,1285.96,1685.01,2067.64,2149.05,2474.47,3766.23
-2.42776,1,0.231895,2,5,0,3.23356,0.751453,0.356518,147.78,299792,0.377831,0.751453,0.356518,0.377831,0.403785,1.17437,1.26324,1.37285,1.39997,1.5247,2.47375,0.297066,0.39565,0.494421,0.516061,0.605071,1.01284,2.47375,1.01284,3420.65,1262.56,1658.69,2040.4,2121.84,2448.04,3750.52
-2.76419,0.998271,0.231895,4,17,0,2.98946,0.708522,0.294491,147.78,299792,0.40144,0.708522,0.294491,0.40144,0.321087,1.1403,1.21342,1.30508,1.32799,1.43436,2.27224,0.301274,0.403355,0.506723,0.529512,0.623745,1.06323,2.27224,1.06323,3854.92,1262.23,1670.03,2068.77,2154.54,2500.42,3908.42
-2.33849,0.979496,0.231895,5,31,0,2.99695,0.720691,0.316664,147.78,299792,0.393136,0.720691,0.316664,0.393136,0.350001,1.15237,1.23118,1.32941,1.35386,1.46701,2.34618,0.299773,0.400582,0.502256,0.524619,0.6169,1.04425,2.34618,1.04425,3704.84,1266.23,1670.97,2064.53,2148.92,2488.31,3859.2
-2.68767,0.977803,0.231895,4,23,0,3.3299,0.757287,0.365965,147.78,299792,0.374128,0.757287,0.365965,0.374128,0.416878,1.17963,1.27085,1.38308,1.41081,1.53817,2.50306,0.296425,0.394493,0.492601,0.514078,0.602355,1.00585,2.50306,1.00585,3365.42,1262.42,1656.8,2036.09,2116.92,2440.43,3729.1
-6.37775,0.970307,0.231895,3,11,0,7.70112,0.784896,0.518146,147.78,299792,0.30998,0.784896,0.518146,0.30998,0.646184,1.26571,1.3923,1.54282,1.57932,1.7444,2.9358,0.286194,0.376628,0.465353,0.484572,0.562905,0.91175,2.9358,0.91175,2883.8,1292.57,1672.08,2028.23,2103.17,2400.25,3553.84
-6.51162,0.999792,0.231895,2,3,0,6.52812,0.784809,0.521763,147.78,299792,0.308339,0.784809,0.521763,0.308339,0.65205,1.26777,1.39514,1.54648,1.58317,1.74906,2.94532,0.285955,0.376223,0.464753,0.483926,0.562059,0.909859,2.94532,0.909859,2877.02,1293.5,1672.79,2028.57,2103.41,2400.08,3551.55
-6.29758,0.959321,0.231895,2,7,0,8.21678,0.775599,0.511687,147.78,299792,0.312895,0.775599,0.511687,0.312895,0.635756,1.26204,1.38723,1.53626,1.57243,1.73606,2.91874,0.28662,0.377352,0.46643,0.485732,0.564425,0.91516,2.91874,0.91516,2931.33,1298.6,1680.78,2039.73,2115.29,2414.91,3579.25
-6.3519,1,0.231895,3,7,0,6.71177,0.788189,0.514519,147.78,299792,0.311619,0.788189,0.514519,0.311619,0.640321,1.26365,1.38945,1.53914,1.57545,1.73972,2.92623,0.286433,0.377034,0.465957,0.485222,0.563757,0.913659,2.92623,0.913659,2878.89,1289.03,1668,2023.8,2098.69,2395.6,3549
-6.14619,0.947547,0.231895,3,7,0,8.09828,0.770121,0.500481,147.78,299792,0.317908,0.770121,0.500481,0.317908,0.617805,1.25567,1.3784,1.52483,1.56041,1.7215,2.88889,0.287362,0.378616,0.468315,0.487764,0.567094,0.921181,2.88889,0.921181,2975.29,1300.28,1684.55,2045.98,2122.11,2424.19,3599.64
-4.21259,1,0.231895,3,7,0,6.41108,0.778713,0.411734,147.78,299792,0.355761,0.778713,0.411734,0.355761,0.482204,1.20533,1.30768,1.43219,1.46275,1.60235,2.6406,0.293319,0.388957,0.483994,0.504721,0.589658,0.974147,2.6406,0.974147,3147.07,1264.84,1652.13,2021.36,2099.68,2412.02,3644.09
-3.70084,0.969346,0.231895,3,15,0,5.29122,0.738644,0.38936,147.78,299792,0.364831,0.738644,0.38936,0.364831,0.449878,1.19273,1.28969,1.40828,1.43748,1.57121,2.57426,0.294836,0.391647,0.488158,0.509243,0.59577,0.989216,2.57426,0.989216,3380.47,1288.86,1687.34,2068.8,2149.89,2473.81,3757.29
-3.42879,1,0.231895,3,7,0,3.7765,0.741071,0.390482,147.78,299792,0.36438,0.741071,0.390482,0.36438,0.451481,1.19336,1.29059,1.40949,1.43876,1.57278,2.57763,0.29476,0.391512,0.487947,0.509014,0.59546,0.988442,2.57763,0.988442,3366.17,1287.27,1685.06,2065.78,2146.71,2469.93,3750.37
-3.93669,0.949891,0.231895,3,11,0,7.30947,0.772984,0.447778,147.78,299792,0.340764,0.772984,0.447778,0.340764,0.535861,1.22573,1.33656,1.47026,1.50293,1.65158,2.74414,0.290886,0.38469,0.477465,0.497647,0.580178,0.951417,2.74414,0.951417,3081.13,1282.37,1669.2,2035.79,2113.32,2421.74,3630.83
-3.08971,0.992026,0.231895,4,15,0,4.22446,0.763611,0.417485,147.78,299792,0.353401,0.763611,0.417485,0.353401,0.490635,1.20858,1.3123,1.4383,1.46921,1.61028,2.65739,0.29293,0.38827,0.482937,0.503575,0.588115,0.970397,2.65739,0.970397,3194.31,1279.32,1670.1,2042.28,2121.18,2435.72,3675.15
-3.64265,0.885306,0.231895,1,3,0,5.14217,0.773849,0.408038,147.78,299792,0.357272,0.773849,0.408038,0.357272,0.476812,1.20324,1.30471,1.42826,1.4586,1.59724,2.62975,0.29357,0.389399,0.484676,0.505461,0.590655,0.976583,2.62975,0.976583,3176.49,1267.3,1655.96,2026.74,2105.42,2419.26,3658.11
-2.86581,0.91401,0.231895,3,7,0,6.59865,0.74007,0.377567,147.78,299792,0.369541,0.74007,0.377567,0.369541,0.43314,1.18612,1.2802,1.3956,1.42407,1.55462,2.53861,0.295637,0.393078,0.490386,0.511667,0.599065,0.997484,2.53861,0.997484,3408.53,1282.32,1680.85,2063.23,2144.62,2470.02,3762.74
-3.26548,0.982944,0.231895,3,7,0,3.45143,0.745526,0.32496,147.78,299792,0.389991,0.745526,0.32496,0.389991,0.361003,1.15692,1.23785,1.33848,1.36351,1.47913,2.37327,0.29921,0.39955,0.500605,0.522812,0.614388,1.03744,2.37327,1.03744,3552.21,1250.24,1648.29,2034.59,2117.33,2449.78,3789.08
-3.46773,0.992148,0.231895,3,7,0,3.74576,0.739201,0.386881,147.78,299792,0.365825,0.739201,0.386881,0.365825,0.446342,1.19134,1.2877,1.40562,1.43467,1.56773,2.56681,0.295004,0.391948,0.488624,0.50975,0.596459,0.990935,2.56681,0.990935,3385.1,1287.29,1685.72,2067.31,2148.45,2472.62,3757.79
-3.87156,0.985061,0.231895,2,7,0,4.37731,0.734251,0.381395,147.78,299792,0.368017,0.734251,0.381395,0.368017,0.438551,1.18826,1.28328,1.39973,1.42843,1.56002,2.55024,0.295377,0.392613,0.48966,0.510877,0.59799,0.994774,2.55024,0.994774,3424.1,1289.09,1689.04,2072.49,2154.07,2480.16,3774.47
-4.57714,0.981625,0.231895,2,3,0,4.82257,0.734404,0.391315,147.78,299792,0.364046,0.734404,0.391315,0.364046,0.452672,1.19383,1.29126,1.41038,1.4397,1.57395,2.58013,0.294703,0.391411,0.487791,0.508844,0.595229,0.987868,2.58013,0.987868,3394.32,1293.38,1692.92,2075.25,2156.51,2481.05,3766.47
-2.17544,0.992452,0.231895,2,5,0,4.49557,0.741978,0.359898,147.78,299792,0.37651,0.741978,0.359898,0.37651,0.408454,1.17625,1.26597,1.37652,1.40385,1.52953,2.48427,0.296837,0.395236,0.493768,0.515349,0.604096,1.01032,2.48427,1.01032,3453.69,1272.19,1670.72,2054.49,2136.33,2464.05,3771.47
-2.49533,0.998512,0.231895,4,23,0,2.98755,0.714853,0.302176,147.78,299792,0.398579,0.714853,0.302176,0.398579,0.331027,1.14447,1.21957,1.31352,1.33697,1.44572,2.29812,0.300754,0.402392,0.505167,0.527805,0.621351,1.05652,2.29812,1.05652,3790.35,1261.95,1668.14,2064.52,2149.69,2492.81,3885.62
-2.87808,0.946758,0.231895,2,7,0,3.19598,0.715082,0.287749,147.78,299792,0.403937,0.715082,0.287749,0.403937,0.312436,1.13666,1.20803,1.29767,1.32009,1.42435,2.2493,0.30173,0.404202,0.508096,0.531018,0.625865,1.06924,2.2493,1.06924,3846.92,1251.74,1657.5,2054.93,2140.51,2485.91,3895.63
-2.50193,0.965762,0.231895,4,17,0,3.36159,0.757189,0.384721,147.78,299792,0.366689,0.757189,0.384721,0.366689,0.443269,1.19013,1.28596,1.4033,1.43221,1.5647,2.5603,0.295151,0.392209,0.489031,0.510193,0.597061,0.992441,2.5603,0.992441,3310.83,1271.17,1664.98,2042.31,2122.56,2443.24,3715.15
-2.12171,0.994902,0.231895,4,23,0,2.62286,0.733122,0.328503,147.78,299792,0.388641,0.733122,0.328503,0.388641,0.365733,1.15887,1.24069,1.34235,1.36762,1.48429,2.38476,0.298969,0.39911,0.499903,0.522044,0.613323,1.03458,2.38476,1.03458,3599.87,1262.7,1664.06,2053.23,2136.55,2471.19,3817.87
-2.08403,0.999753,0.231895,3,15,0,2.23292,0.736638,0.337418,147.78,299792,0.385228,0.736638,0.337418,0.385228,0.377717,1.16378,1.24787,1.35208,1.37795,1.49722,2.41342,0.298364,0.398005,0.498144,0.520124,0.610665,1.02749,2.41342,1.02749,3552.12,1264.81,1665.16,2052.56,2135.4,2467.84,3802.11
-2.09245,0.998712,0.231895,3,15,0,2.1673,0.73799,0.34713,147.78,299792,0.381481,0.73799,0.34713,0.381481,0.390904,1.16916,1.25568,1.36266,1.38916,1.51123,2.44427,0.297704,0.396805,0.496244,0.518049,0.607804,1.01995,2.44427,1.01995,3513.35,1268.97,1668.82,2054.91,2137.37,2467.97,3791.27
-2.66543,0.84011,0.231895,3,15,0,4.85058,0.752463,0.39441,147.78,299792,0.362799,0.752463,0.39441,0.362799,0.457109,1.19557,1.29376,1.4137,1.44321,1.57828,2.58938,0.294493,0.391037,0.48721,0.508214,0.594375,0.985746,2.58938,0.985746,3304.16,1279.31,1673.97,2051.41,2131.6,2451.82,3719.29
-3.61129,0.959969,0.231895,3,7,0,4.23762,0.774114,0.419675,147.78,299792,0.352499,0.774114,0.419675,0.352499,0.493859,1.20981,1.31406,1.44063,1.47166,1.6133,2.66375,0.292782,0.388009,0.482536,0.50314,0.587531,0.968981,2.66375,0.968981,3145.4,1271.56,1659.6,2029.05,2107.35,2419.47,3648.86
-2.41866,0.999822,0.231895,3,15,0,3.83979,0.745195,0.3756,147.78,299792,0.370322,0.745195,0.3756,0.370322,0.430369,1.18502,1.27861,1.39348,1.42182,1.55184,2.53262,0.29577,0.393317,0.49076,0.512074,0.599619,0.998886,2.53262,0.998886,3390.93,1277.06,1674.3,2055.59,2136.76,2461.36,3751.46
-2.64792,0.933033,0.231895,3,7,0,4.12546,0.760376,0.389771,147.78,299792,0.364666,0.760376,0.389771,0.364666,0.450464,1.19296,1.29002,1.40872,1.43795,1.57178,2.5755,0.294808,0.391598,0.48808,0.509159,0.595657,0.988933,2.5755,0.988933,3282.7,1270.75,1663.56,2039.56,2119.48,2438.74,3703.66
-2.8804,0.998277,0.231895,4,15,0,3.15688,0.763931,0.403854,147.78,299792,0.358976,0.763931,0.403854,0.358976,0.470733,1.20088,1.30135,1.42379,1.45388,1.59143,2.61742,0.293853,0.389901,0.485451,0.506302,0.59179,0.979365,2.61742,0.979365,3228.89,1273.71,1665.04,2038.64,2117.95,2434.4,3684.58
-3.76532,0.9779,0.231895,3,7,0,4.32827,0.772355,0.441194,147.78,299792,0.34354,0.772355,0.441194,0.34354,0.525915,1.222,1.3313,1.46335,1.49564,1.64267,2.72551,0.291329,0.385462,0.478641,0.49892,0.581876,0.955436,2.72551,0.955436,3099.34,1280.67,1668.03,2035.5,2113.25,2422.7,3637.1
-5.52524,0.91893,0.231895,3,11,0,6.08662,0.748387,0.44017,147.78,299792,0.343971,0.748387,0.44017,0.343971,0.524373,1.22141,1.33048,1.46227,1.4945,1.64129,2.72261,0.291398,0.385583,0.478824,0.499118,0.582142,0.956066,2.72261,0.956066,3201.15,1300.38,1693.86,2067.2,2146.2,2460.64,3694.83
-4.55675,0.995373,0.231895,2,3,0,5.79467,0.753508,0.437668,147.78,299792,0.34502,0.753508,0.437668,0.34502,0.520614,1.22,1.32847,1.45964,1.49173,1.63789,2.71549,0.291567,0.385878,0.479274,0.499605,0.582792,0.957612,2.71549,0.957612,3185.6,1295.14,1687.44,2059.81,2138.62,2452.36,3684.29
-4.48805,1,0.231895,1,1,0,4.6474,0.753239,0.435897,147.78,299792,0.345762,0.753239,0.435897,0.345762,0.517959,1.21899,1.32706,1.45777,1.48976,1.63548,2.71044,0.291686,0.386087,0.479593,0.49995,0.583254,0.958711,2.71044,0.958711,3191.15,1294.75,1687.21,2059.85,2138.72,2452.76,3686.25
-5.25667,0.99567,0.231895,3,7,0,5.39992,0.787306,0.428964,147.78,299792,0.348653,0.787306,0.428964,0.348653,0.50761,1.21507,1.32151,1.45046,1.48204,1.62603,2.69058,0.292154,0.386906,0.480845,0.501307,0.585071,0.963055,2.69058,0.963055,3069.8,1264.39,1648.75,2014.11,2091.49,2399.72,3611.79
-3.28331,0.987745,0.231895,2,7,0,6.37795,0.761977,0.424041,147.78,299792,0.350696,0.761977,0.424041,0.350696,0.500305,1.21228,1.31756,1.44525,1.47655,1.61929,2.67639,0.292487,0.38749,0.48174,0.502277,0.586371,0.966181,2.67639,0.966181,3184.31,1283.14,1673.99,2045.84,2124.63,2438.56,3674.15
-2.67149,0.9914,0.231895,3,11,0,4.48141,0.741143,0.325952,147.78,299792,0.389613,0.741143,0.325952,0.389613,0.362326,1.15747,1.23864,1.33957,1.36466,1.48057,2.37649,0.299143,0.399426,0.500408,0.522597,0.614089,1.03664,2.37649,1.03664,3569.76,1254.46,1653.68,2041,2123.95,2457.21,3799.36
-2.98638,1,0.231895,3,11,0,3.49341,0.75633,0.409324,147.78,299792,0.356747,0.75633,0.409324,0.356747,0.478686,1.20397,1.30575,1.42963,1.46004,1.59902,2.63353,0.293483,0.389245,0.484438,0.505204,0.590308,0.975733,2.63353,0.975733,3246.62,1282.2,1675.21,2050.06,2129.59,2446.8,3698.67
-3.64543,0.948038,0.231895,3,7,0,4.4591,0.759665,0.350768,147.78,299792,0.38007,0.759665,0.350768,0.38007,0.395879,1.17117,1.25861,1.36661,1.39335,1.51646,2.45573,0.297457,0.396357,0.495536,0.517276,0.606741,1.01718,2.45573,1.01718,3401.6,1252.88,1647.01,2027.27,2108.45,2433.79,3734.81
-2.60313,0.937264,0.231895,3,9,0,5.11123,0.724358,0.336059,147.78,299792,0.38575,0.724358,0.336059,0.38575,0.375883,1.16303,1.24677,1.3506,1.37637,1.49525,2.40907,0.298456,0.398173,0.498411,0.520415,0.611068,1.02856,2.40907,1.02856,3617.02,1274.57,1678.26,2069.02,2152.6,2488.02,3834.79
-2.28882,0.907716,0.231895,3,7,0,3.95211,0.737694,0.32855,147.78,299792,0.388623,0.737694,0.32855,0.388623,0.365797,1.15889,1.24073,1.34241,1.36767,1.48436,2.38491,0.298966,0.399104,0.499893,0.522034,0.613309,1.03454,2.38491,1.03454,3577.39,1258.87,1659,2046.97,2130.03,2463.64,3806.15
-2.09107,0.998247,0.231895,3,7,0,2.3229,0.734678,0.34011,147.78,299792,0.384193,0.734678,0.34011,0.384193,0.381357,1.16527,1.25003,1.35502,1.38106,1.50111,2.42201,0.298181,0.397672,0.497616,0.519547,0.609868,1.02538,2.42201,1.02538,3552.52,1267.97,1668.81,2056.46,2139.33,2471.77,3805.05
-2.72475,0.984974,0.231895,4,23,0,3.81709,0.709743,0.290458,147.78,299792,0.402936,0.709743,0.290458,0.402936,0.315904,1.13812,1.21019,1.30064,1.32327,1.42838,2.25855,0.301547,0.403861,0.507543,0.530412,0.625011,1.06681,2.25855,1.06681,3864.71,1258.31,1665.66,2064.37,2150.18,2496.42,3908.07
-3.61779,0.831436,0.231895,3,11,0,5.43121,0.729127,0.294834,147.78,299792,0.401313,0.729127,0.294834,0.401313,0.321529,1.14049,1.21369,1.30546,1.32839,1.43487,2.2734,0.301251,0.403312,0.506653,0.529435,0.623638,1.06293,2.2734,1.06293,3744.63,1244.75,1646.84,2039.96,2124.52,2465.48,3853.32
-2.59613,0.962369,0.231895,2,7,0,5.49659,0.716964,0.295458,147.78,299792,0.401081,0.716964,0.295458,0.401081,0.322333,1.14083,1.21419,1.30614,1.32912,1.43579,2.27551,0.301209,0.403234,0.506527,0.529296,0.623443,1.06238,2.27551,1.06238,3805.67,1255.55,1661,2057.35,2142.59,2486.3,3884.95
-2.31768,0.996336,0.231895,2,5,0,2.80195,0.722408,0.308695,147.78,299792,0.396137,0.722408,0.308695,0.396137,0.339527,1.14802,1.22479,1.32067,1.34458,1.45532,2.31986,0.300313,0.401576,0.503853,0.526367,0.619338,1.05094,2.31986,1.05094,3725.78,1259.7,1663.9,2057.69,2142.22,2482.51,3860.67
-5.16689,0.67669,0.231895,2,3,0,5.62529,0.716637,0.352882,147.78,299792,0.379248,0.716637,0.352882,0.379248,0.39878,1.17235,1.26031,1.36891,1.39579,1.51949,2.46237,0.297314,0.396097,0.495125,0.516829,0.606126,1.01557,2.46237,1.01557,3598.81,1290.54,1696.12,2087.24,2170.72,2505.22,3842.09
-5.22378,0.985978,0.231895,3,7,0,5.67996,0.720234,0.36251,147.78,299792,0.375486,0.720234,0.36251,0.375486,0.412074,1.17771,1.26807,1.37934,1.40685,1.53325,2.49238,0.296659,0.394916,0.493265,0.514801,0.603345,1.00839,2.49238,1.00839,3549.56,1292.3,1696.66,2085.81,2168.78,2500.93,3825.16
-2.83602,0.967325,0.231895,2,5,0,5.99967,0.723129,0.338139,147.78,299792,0.384951,0.723129,0.338139,0.384951,0.37869,1.16418,1.24845,1.35287,1.37878,1.49826,2.41572,0.298315,0.397916,0.498003,0.519969,0.610451,1.02692,2.41572,1.02692,3616.01,1276.81,1680.82,2071.7,2155.28,2490.65,3836.4
-5.31732,0.85353,0.231895,3,11,0,7.2768,0.764151,0.341208,147.78,299792,0.383769,0.764151,0.341208,0.383769,0.382846,1.16588,1.25092,1.35621,1.38233,1.5027,2.4255,0.298107,0.397536,0.497401,0.519312,0.609544,1.02453,2.4255,1.02453,3411.96,1244.21,1637.35,2017.44,2098.68,2424.57,3731.16
-3.57508,0.991977,0.231895,3,13,0,6.38491,0.767401,0.375966,147.78,299792,0.370177,0.767401,0.375966,0.370177,0.430884,1.18522,1.27891,1.39388,1.42224,1.55235,2.53374,0.295745,0.393273,0.49069,0.511998,0.599516,0.998624,2.53374,0.998624,3291.75,1258.87,1650.39,2026.16,2106.16,2426.04,3697.27
-2.43081,0.971963,0.231895,3,11,0,4.53615,0.717414,0.310489,147.78,299792,0.395463,0.717414,0.310489,0.395463,0.341876,1.149,1.22623,1.32264,1.34667,1.45796,2.32581,0.300191,0.401352,0.503493,0.525972,0.618787,1.04942,2.32581,1.04942,3744.91,1265.17,1670.77,2065.76,2150.53,2491.69,3872.55
-2.15638,0.999586,0.231895,4,17,0,2.74737,0.740773,0.3401,147.78,299792,0.384196,0.740773,0.3401,0.384196,0.381344,1.16526,1.25002,1.35501,1.38105,1.5011,2.42198,0.298182,0.397673,0.497618,0.519549,0.609871,1.02539,2.42198,1.02539,3523.32,1262.81,1662.03,2048.1,2130.63,2461.72,3789.59
-2.48748,0.971572,0.231895,2,7,0,2.84158,0.728682,0.343545,147.78,299792,0.382868,0.728682,0.343545,0.382868,0.386019,1.16717,1.2528,1.35876,1.38503,1.50607,2.43293,0.297948,0.397248,0.496944,0.518813,0.608856,1.02271,2.43293,1.02271,3570.18,1274.99,1677.41,2066.29,2149.38,2482.62,3817.82
-2.87793,0.768628,0.231895,2,3,0,6.22104,0.742568,0.325039,147.78,299792,0.389961,0.742568,0.325039,0.389961,0.361109,1.15696,1.23791,1.33857,1.3636,1.47924,2.37353,0.299204,0.39954,0.500589,0.522795,0.614364,1.03738,2.37353,1.03738,3566.09,1252.74,1651.58,2038.62,2121.52,2454.61,3796.45
-3.10928,0.990194,0.231895,3,11,0,3.71867,0.745714,0.394418,147.78,299792,0.362796,0.745714,0.394418,0.362796,0.45712,1.19557,1.29376,1.41371,1.44322,1.57829,2.58941,0.294493,0.391036,0.487209,0.508212,0.594373,0.985741,2.58941,0.985741,3334.04,1285.01,1681.42,2060.54,2141.09,2462.73,3735.84
-4.37029,0.915611,0.231895,2,7,0,5.57383,0.730984,0.380048,147.78,299792,0.368554,0.730984,0.380048,0.368554,0.436645,1.18751,1.28219,1.39828,1.4269,1.55812,2.54616,0.295468,0.392776,0.489915,0.511154,0.598368,0.995725,2.54616,0.995725,3443.44,1291.31,1692.18,2076.63,2158.43,2485.44,3783.82
-2.26212,0.992479,0.231895,3,7,0,4.49829,0.733752,0.348154,147.78,299792,0.381084,0.733752,0.348154,0.381084,0.392303,1.16972,1.25651,1.36377,1.39034,1.5127,2.44751,0.297635,0.396679,0.496044,0.517831,0.607504,1.01917,2.44751,1.01917,3530.27,1273.12,1674.1,2061.18,2143.84,2475.22,3801.27
