# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 11:00:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpt8n0_g6b/crbmzz6f.json
# init = /tmp/tmpt8n0_g6b/r26x0pm_.json
# random
#   seed = 97092
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/BAO/BAO-20230724120041.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,lambda,theta.1,theta.2,theta.3,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,E,intofEinv,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-2.22691,0.986751,0.327415,4,15,0,3.83839,0.742642,0.363724,147.78,299792,0.375009,0.742642,0.363724,0.375009,0.41376,1.17838,1.26905,1.38066,1.40824,1.53498,2.49614,0.296577,0.394767,0.493031,0.514547,0.602997,1.00749,2.49614,1.00749,3438.7,1273.53,1671.79,2054.99,2136.67,2463.65,3766.89
-2.39059,0.94623,0.327415,3,15,0,4.83241,0.719764,0.316724,147.78,299792,0.393113,0.719764,0.316724,0.393113,0.350081,1.1524,1.23123,1.32947,1.35393,1.4671,2.34637,0.299769,0.400575,0.502244,0.524606,0.616882,1.0442,2.34637,1.0442,3709.39,1267.07,1672.07,2065.87,2150.32,2489.91,3861.6
-2.96646,0.85481,0.327415,2,3,0,3.4757,0.730672,0.304421,147.78,299792,0.397739,0.730672,0.304421,0.397739,0.333947,1.14569,1.22136,1.31598,1.33959,1.44903,2.30563,0.300602,0.402111,0.504713,0.527309,0.620656,1.05459,2.30563,1.05459,3699.74,1249.88,1651.76,2043.7,2127.89,2466.96,3842.26
-2.18107,1,0.327415,2,3,0,3.00267,0.729034,0.332959,147.78,299792,0.386938,0.729034,0.332959,0.386938,0.371708,1.16132,1.24428,1.34722,1.37278,1.49076,2.39912,0.298667,0.398557,0.499022,0.521082,0.611991,1.03101,2.39912,1.03101,3604.51,1268.77,1671.21,2061.03,2144.44,2479.29,3825.01
-2.47735,0.97253,0.327415,2,3,0,2.52725,0.725204,0.334863,147.78,299792,0.386209,0.725204,0.334863,0.386209,0.37427,1.16237,1.24581,1.3493,1.37499,1.49352,2.40524,0.298538,0.398321,0.498647,0.520673,0.611424,1.0295,2.40524,1.0295,3616.94,1273.16,1676.63,2067.28,2150.84,2486.26,3833.5
-3.48349,0.9111,0.327415,3,15,0,4.33105,0.759693,0.427261,147.78,299792,0.349361,0.759693,0.427261,0.349361,0.50508,1.2141,1.32014,1.44866,1.48014,1.6237,2.68569,0.292269,0.387108,0.481154,0.501642,0.585519,0.964132,2.68569,0.964132,3185.69,1286.22,1677.49,2049.53,2128.34,2442.28,3677.19
-2.67234,1,0.327415,3,7,0,3.65235,0.760829,0.391189,147.78,299792,0.364096,0.760829,0.391189,0.364096,0.452492,1.19376,1.29116,1.41025,1.43956,1.57377,2.57975,0.294712,0.391426,0.487814,0.50887,0.595264,0.987955,2.57975,0.987955,3276.78,1270.99,1663.62,2039.36,2119.22,2438.17,3701.5
-2.26029,0.979723,0.327415,3,7,0,2.97028,0.740685,0.361992,147.78,299792,0.375689,0.740685,0.361992,0.375689,0.411356,1.17742,1.26765,1.37878,1.40626,1.53252,2.49077,0.296695,0.394979,0.493364,0.51491,0.603493,1.00877,2.49077,1.00877,3453.17,1274.33,1673.15,2057.03,2138.88,2466.55,3773.12
-2.87939,0.823064,0.327415,2,7,0,3.89232,0.753119,0.347937,147.78,299792,0.381168,0.753119,0.347937,0.381168,0.392006,1.1696,1.25633,1.36353,1.39009,1.51239,2.44682,0.29765,0.396706,0.496086,0.517877,0.607567,1.01933,2.44682,1.01933,3440.18,1256.76,1652.62,2034.79,2116.4,2443.59,3752.92
-3.54325,0.892333,0.327415,2,7,0,4.72506,0.723666,0.351085,147.78,299792,0.379947,0.723666,0.351085,0.379947,0.396314,1.17135,1.25887,1.36695,1.39372,1.51691,2.45673,0.297436,0.396318,0.495474,0.517209,0.606649,1.01693,2.45673,1.01693,3569.77,1283.4,1687.06,2076.5,2159.64,2492.81,3825.03
-2.33568,0.95873,0.327415,2,7,0,3.78228,0.723055,0.308129,147.78,299792,0.39635,0.723055,0.308129,0.39635,0.338786,1.14771,1.22434,1.32005,1.34392,1.45449,2.31798,0.300351,0.401647,0.503967,0.526491,0.619513,1.05142,2.31798,1.05142,3724.59,1258.78,1662.79,2056.45,2140.97,2481.19,3859.39
-3.04916,0.709814,0.327415,2,3,0,3.43843,0.718558,0.33099,147.78,299792,0.387692,0.718558,0.33099,0.387692,0.369064,1.16024,1.24269,1.34507,1.3705,1.4879,2.39278,0.298801,0.398801,0.499411,0.521507,0.612579,1.03258,2.39278,1.03258,3664,1276.71,1682.05,2074.85,2158.92,2496.49,3853.91
-2.97253,1,0.327415,1,1,0,3.21488,0.718865,0.33035,147.78,299792,0.387936,0.718865,0.33035,0.387936,0.368206,1.15989,1.24218,1.34437,1.36976,1.48697,2.39072,0.298844,0.39888,0.499537,0.521645,0.61277,1.0331,2.39072,1.0331,3664.7,1276.07,1681.32,2074.11,2158.17,2495.78,3853.59
-3.33118,0.966753,0.327415,3,11,0,6.41769,0.767961,0.386196,147.78,299792,0.366099,0.767961,0.386196,0.366099,0.445366,1.19095,1.28714,1.40489,1.43389,1.56677,2.56475,0.295051,0.39203,0.488753,0.509891,0.59665,0.991412,2.56475,0.991412,3260.25,1263,1654.02,2028.57,2108.22,2426.45,3688.26
-2.87242,0.981976,0.327415,3,11,0,3.6329,0.736231,0.369343,147.78,299792,0.372797,0.736231,0.369343,0.372797,0.421592,1.18152,1.27357,1.38673,1.41468,1.54297,2.51346,0.296195,0.39408,0.491954,0.513373,0.601392,1.00339,2.51346,1.00339,3451.25,1281.73,1681.54,2065.78,2147.64,2475.14,3778.71
-3.01499,0.99696,0.327415,3,7,0,3.84101,0.765097,0.386354,147.78,299792,0.366036,0.765097,0.386354,0.366036,0.445591,1.19104,1.28727,1.40506,1.43407,1.56699,2.56522,0.29504,0.392011,0.488723,0.509858,0.596606,0.991302,2.56522,0.991302,3272.01,1265.39,1657.13,2032.36,2112.15,2430.94,3694.94
-2.94228,0.992784,0.327415,3,15,0,3.91828,0.712148,0.2843,147.78,299792,0.405209,0.712148,0.2843,0.405209,0.308036,1.1348,1.20528,1.29387,1.31605,1.41922,2.23748,0.301963,0.404635,0.5088,0.531791,0.626956,1.07236,2.23748,1.07236,3877.08,1251.78,1658.24,2056.72,2142.57,2489.23,3906.04
-2.69596,1,0.327415,2,3,0,2.91719,0.711648,0.303914,147.78,299792,0.397929,0.711648,0.303914,0.397929,0.333288,1.14542,1.22096,1.31543,1.339,1.44828,2.30394,0.300637,0.402174,0.504816,0.527421,0.620813,1.05502,2.30394,1.05502,3800.62,1265.91,1673.03,2070.15,2155.46,2499.05,3892.93
-2.80039,0.99151,0.327415,2,3,0,2.81468,0.714019,0.288487,147.78,299792,0.403664,0.714019,0.288487,0.403664,0.31338,1.13706,1.20862,1.29848,1.32096,1.42545,2.25183,0.30168,0.404109,0.507945,0.530852,0.625632,1.06858,2.25183,1.06858,3849.61,1253.19,1659.27,2056.94,2142.56,2488.09,3897.95
-3.80872,0.638418,0.327415,1,1,0,3.86966,0.715946,0.2771,147.78,299792,0.407854,0.715946,0.2771,0.407854,0.298906,1.13094,1.19954,1.28595,1.30761,1.40849,2.21262,0.302448,0.405541,0.510277,0.533413,0.629248,1.07897,2.21262,1.07897,3886.79,1243.15,1648.24,2046.16,2131.99,2478.89,3900.95
-2.3608,1,0.327415,2,7,0,4.44892,0.71927,0.312482,147.78,299792,0.394713,0.71927,0.312482,0.394713,0.344493,1.15009,1.22783,1.32482,1.34899,1.46088,2.3324,0.300056,0.401104,0.503093,0.525534,0.618176,1.04774,2.3324,1.04774,3727.74,1264.83,1669.94,2064.25,2148.85,2489.25,3866.12
-3.614,0.828799,0.327415,2,5,0,4.15151,0.718104,0.281312,147.78,299792,0.406308,0.718104,0.281312,0.406308,0.304239,1.1332,1.2029,1.29059,1.31255,1.41477,2.2272,0.302164,0.405011,0.509412,0.532463,0.627904,1.07508,2.2272,1.07508,3857.36,1244.46,1649.13,2046.19,2131.77,2477.48,3892.17
-2.57547,1,0.327415,1,3,0,3.24962,0.713026,0.29678,147.78,299792,0.40059,0.713026,0.29678,0.40059,0.324039,1.14154,1.21525,1.30759,1.33066,1.43775,2.27998,0.301119,0.403068,0.506258,0.529002,0.62303,1.06122,2.27998,1.06122,3821.4,1259.87,1666.47,2063.78,2149.22,2493.64,3894.53
-2.3052,0.887041,0.327415,3,11,0,3.95613,0.728369,0.337159,147.78,299792,0.385327,0.728369,0.337159,0.385327,0.377367,1.16364,1.24766,1.3518,1.37765,1.49684,2.41259,0.298382,0.398037,0.498195,0.520179,0.610742,1.02769,2.41259,1.02769,3593.34,1271.73,1674.31,2063.9,2147.21,2481.54,3823.52
-2.48379,0.991271,0.327415,3,15,0,2.82082,0.719245,0.300275,147.78,299792,0.399288,0.719245,0.300275,0.399288,0.32856,1.14344,1.21804,1.31143,1.33475,1.44291,2.29174,0.300883,0.40263,0.505551,0.528227,0.621941,1.05817,2.29174,1.05817,3774.62,1256.87,1661.8,2057.14,2142.11,2484.5,3875.31
-3.93414,0.859598,0.327415,2,7,0,4.47058,0.69759,0.260066,147.78,299792,0.414052,0.69759,0.260066,0.414052,0.277601,1.12186,1.18602,1.2672,1.2876,1.38294,2.15273,0.303594,0.407691,0.5138,0.537286,0.634753,1.09517,2.15273,1.09517,4065.94,1245.55,1654.89,2058.9,2146.29,2500.37,3963.11
-3.93414,0.501825,0.327415,1,3,0,4.99828,0.69759,0.260066,147.78,299792,0.414052,0.69759,0.260066,0.414052,0.277601,1.12186,1.18602,1.2672,1.2876,1.38294,2.15273,0.303594,0.407691,0.5138,0.537286,0.634753,1.09517,2.15273,1.09517,4065.94,1245.55,1654.89,2058.9,2146.29,2500.37,3963.11
-2.5632,1,0.327415,2,7,0,3.88748,0.713348,0.297261,147.78,299792,0.400411,0.713348,0.297261,0.400411,0.32466,1.1418,1.21563,1.30812,1.33123,1.43846,2.2816,0.301087,0.403008,0.506161,0.528895,0.62288,1.0608,2.2816,1.0608,3817.76,1259.92,1666.44,2063.63,2149.03,2493.3,3893.31
-2.83576,0.766679,0.327415,2,7,0,3.98376,0.720774,0.33239,147.78,299792,0.387156,0.720774,0.33239,0.387156,0.370944,1.16101,1.24382,1.3466,1.37212,1.48993,2.39729,0.298705,0.398627,0.499134,0.521205,0.61216,1.03147,2.39729,1.03147,3647.81,1275.59,1680.3,2072.37,2156.27,2493.1,3846.99
-2.15615,1,0.327415,2,3,0,2.82408,0.727481,0.324422,147.78,299792,0.390195,0.727481,0.324422,0.390195,0.360287,1.15663,1.23741,1.33789,1.36288,1.47834,2.37153,0.299246,0.399616,0.500711,0.522929,0.61455,1.03788,2.37153,1.03788,3642.24,1265.11,1668.01,2059.04,2142.8,2479.38,3835.53
-2.36366,0.98104,0.327415,3,13,0,2.86566,0.723473,0.30733,147.78,299792,0.396649,0.723473,0.30733,0.396649,0.337742,1.14727,1.2237,1.31918,1.34299,1.45331,2.31533,0.300405,0.401747,0.504128,0.526667,0.619758,1.0521,2.31533,1.0521,3725.47,1257.9,1661.79,2055.41,2139.92,2480.18,3858.89
-2.50324,0.954,0.327415,1,1,0,2.52008,0.724101,0.303945,147.78,299792,0.397917,0.724101,0.303945,0.397917,0.333327,1.14543,1.22098,1.31546,1.33903,1.44833,2.30404,0.300634,0.40217,0.50481,0.527414,0.620803,1.055,2.30404,1.055,3735.14,1255.15,1658.81,2052.54,2137.12,2477.78,3859.76
-2.34487,0.903137,0.327415,3,15,0,3.18844,0.746162,0.344722,147.78,299792,0.382413,0.746162,0.344722,0.382413,0.387621,1.16782,1.25374,1.36004,1.38638,1.50776,2.43666,0.297868,0.397102,0.496713,0.518562,0.60851,1.0218,2.43666,1.0218,3482.7,1260.81,1658.54,2042.78,2124.87,2454.06,3772.57
-2.09032,0.992109,0.327415,3,11,0,2.46518,0.732803,0.332958,147.78,299792,0.386939,0.732803,0.332958,0.386939,0.371706,1.16132,1.24428,1.34722,1.37278,1.49076,2.39912,0.298667,0.398557,0.499022,0.521083,0.611991,1.03102,2.39912,1.03102,3585.98,1265.55,1666.97,2055.8,2138.99,2473,3815.3
-2.26956,0.967775,0.327415,3,15,0,2.3751,0.744961,0.369149,147.78,299792,0.372874,0.744961,0.369149,0.372874,0.421322,1.18141,1.27342,1.38652,1.41445,1.5427,2.51287,0.296208,0.394104,0.491991,0.513413,0.601447,1.00353,2.51287,1.00353,3411.4,1274.21,1671.71,2053.74,2135.13,2460.77,3756.97
-4.48123,0.691223,0.327415,2,3,0,5.37308,0.737794,0.398617,147.78,299792,0.3611,0.737794,0.398617,0.3611,0.463162,1.19793,1.29714,1.4182,1.44797,1.58415,2.60191,0.294208,0.39053,0.486425,0.50736,0.59322,0.982886,2.60191,0.982886,3357.93,1293.58,1691.91,2072.56,2153.41,2476.11,3752.35
-2.25671,0.939587,0.327415,2,3,0,5.25685,0.749746,0.371134,147.78,299792,0.37209,0.749746,0.371134,0.37209,0.424098,1.18252,1.27502,1.38867,1.41672,1.54551,2.51896,0.296074,0.393862,0.491611,0.513,0.600883,1.00209,2.51896,1.00209,3383.66,1271.14,1667.32,2047.95,2129.02,2453.33,3743.62
-3.07545,0.832746,0.327415,1,3,0,3.47449,0.742928,0.387953,147.78,299792,0.365395,0.742928,0.387953,0.365395,0.44787,1.19194,1.28856,1.40677,1.43589,1.56924,2.57004,0.294932,0.391818,0.488422,0.509531,0.596161,0.99019,2.57004,0.99019,3365.02,1284.58,1681.98,2062.5,2143.41,2466.62,3747.67
-2.25205,1,0.327415,2,3,0,2.92589,0.750157,0.364703,147.78,299792,0.374625,0.750157,0.364703,0.374625,0.415121,1.17893,1.26984,1.38172,1.40936,1.53638,2.49916,0.29651,0.394647,0.492843,0.514342,0.602716,1.00677,2.49916,1.00677,3401.26,1267.7,1663.97,2045.16,2126.41,2451.62,3747.49
-2.79454,0.980166,0.327415,2,7,0,3.45923,0.759123,0.404414,147.78,299792,0.358748,0.759123,0.404414,0.358748,0.471545,1.2012,1.3018,1.42439,1.45451,1.59221,2.61908,0.293815,0.389834,0.485347,0.50619,0.591638,0.978992,2.61908,0.978992,3247.83,1277.91,1670.43,2045.14,2124.67,2442.03,3695.64
-2.81964,0.997995,0.327415,2,3,0,2.83618,0.758013,0.405121,147.78,299792,0.35846,0.758013,0.405121,0.35846,0.472572,1.2016,1.30237,1.42515,1.45531,1.59319,2.62116,0.293767,0.389749,0.485216,0.506047,0.591446,0.97852,2.62116,0.97852,3250.67,1279.12,1671.89,2046.79,2126.36,2443.84,3697.78
-2.744,0.94593,0.327415,3,15,0,3.84366,0.718287,0.293066,147.78,299792,0.401969,0.718287,0.293066,0.401969,0.319253,1.13953,1.21228,1.30351,1.32632,1.43224,2.26741,0.301371,0.403534,0.507013,0.529829,0.624192,1.06449,2.26741,1.06449,3808.22,1252.75,1657.77,2053.94,2139.18,2482.95,3883.18
-3.3396,0.924703,0.327415,3,7,0,3.39089,0.708994,0.312279,147.78,299792,0.39479,0.708994,0.312279,0.39479,0.344227,1.14997,1.22766,1.3246,1.34876,1.46058,2.33173,0.30007,0.401129,0.503134,0.525579,0.618239,1.04791,2.33173,1.04791,3782.54,1273.71,1681.7,2078.83,2164.04,2506.9,3893.79
-2.58117,0.996554,0.327415,2,3,0,3.25688,0.720751,0.298785,147.78,299792,0.399844,0.720751,0.298785,0.399844,0.32663,1.14263,1.21685,1.3098,1.33301,1.44071,2.28674,0.300984,0.402817,0.505852,0.528557,0.622405,1.05946,2.28674,1.05946,3772.56,1254.56,1659.05,2054.1,2139.03,2481.3,3872.42
-2.22282,0.907956,0.327415,2,7,0,4.03027,0.726625,0.328698,147.78,299792,0.388567,0.726625,0.328698,0.388567,0.365994,1.15898,1.24085,1.34257,1.36784,1.48457,2.38539,0.298956,0.399085,0.499864,0.522002,0.613265,1.03442,2.38539,1.03442,3631.36,1268.37,1671.49,2062.36,2146.03,2482.12,3834.51
-3.15692,0.854865,0.327415,2,3,0,3.51078,0.734933,0.308244,147.78,299792,0.396307,0.734933,0.308244,0.396307,0.338937,1.14777,1.22443,1.32018,1.34405,1.45466,2.31837,0.300343,0.401633,0.503944,0.526466,0.619477,1.05132,2.31837,1.05132,3663.96,1248.78,1649.56,2040.07,2123.9,2461.39,3828.43
-3.17887,0.693137,0.327415,2,3,0,5.61437,0.718688,0.333522,147.78,299792,0.386723,0.718688,0.333522,0.386723,0.372465,1.16163,1.24473,1.34783,1.37344,1.49157,2.40093,0.298629,0.398487,0.498911,0.520961,0.611823,1.03057,2.40093,1.03057,3654.42,1278.07,1683.35,2075.87,2159.85,2496.98,3851.63
-3.27419,1,0.327415,3,11,0,3.77971,0.751945,0.409974,147.78,299792,0.356481,0.751945,0.409974,0.356481,0.479634,1.20433,1.30627,1.43032,1.46077,1.59992,2.63544,0.293439,0.389167,0.484318,0.505073,0.590132,0.975304,2.63544,0.975304,3263.81,1286.14,1680.25,2056.1,2135.84,2453.87,3708.8
-4.1071,0.905325,0.327415,2,3,0,4.51854,0.768136,0.367232,147.78,299792,0.37363,0.768136,0.367232,0.37363,0.418644,1.18034,1.27187,1.38445,1.41226,1.53997,2.50697,0.296339,0.394338,0.492358,0.513813,0.601994,1.00492,2.50697,1.00492,3314.13,1254.2,1645.79,2022.3,2102.53,2423.58,3702.09
-2.56275,1,0.327415,2,3,0,4.02569,0.74612,0.381794,147.78,299792,0.367858,0.74612,0.381794,0.367858,0.439116,1.18848,1.2836,1.40016,1.42888,1.56058,2.55145,0.29535,0.392564,0.489585,0.510795,0.597878,0.994493,2.55145,0.994493,3368.46,1279.12,1675.9,2056.3,2137.22,2460.68,3744.45
-2.91085,0.850377,0.327415,2,3,0,4.45139,0.760954,0.371427,147.78,299792,0.371974,0.760954,0.371427,0.371974,0.42451,1.18268,1.27525,1.38898,1.41706,1.54593,2.51986,0.296054,0.393826,0.491555,0.512939,0.6008,1.00188,2.51986,1.00188,3332.95,1262.01,1655.3,2033.12,2113.59,2435.49,3716.11
-2.46146,1,0.327415,4,15,0,3.0818,0.734731,0.356589,147.78,299792,0.377803,0.734731,0.356589,0.377803,0.403883,1.17441,1.2633,1.37293,1.40005,1.5248,2.47397,0.297062,0.395642,0.494407,0.516046,0.605051,1.01279,2.47397,1.01279,3498.27,1276.68,1677.23,2063.19,2145.54,2475.37,3792.3
-2.28578,0.995126,0.327415,3,11,0,3.15114,0.751273,0.37209,147.78,299792,0.371712,0.751273,0.37209,0.371712,0.425438,1.18305,1.27579,1.3897,1.41782,1.54687,2.52189,0.296009,0.393745,0.491429,0.512802,0.600612,1.0014,2.52189,1.0014,3373.92,1270.31,1666.07,2046.21,2127.17,2451.01,3739.14
-2.48655,0.960902,0.327415,2,3,0,2.5743,0.753034,0.359199,147.78,299792,0.376783,0.753034,0.359199,0.376783,0.407486,1.17586,1.2654,1.37576,1.40305,1.52853,2.4821,0.296884,0.395321,0.493903,0.515496,0.604297,1.01084,2.4821,1.01084,3405.15,1262.6,1658.26,2039.3,2120.57,2446.02,3744.6
-2.86365,0.996719,0.327415,2,7,0,3.92084,0.762546,0.406226,147.78,299792,0.358011,0.762546,0.406226,0.358011,0.474176,1.20222,1.30326,1.42632,1.45655,1.59472,2.62442,0.293692,0.389616,0.485011,0.505825,0.591146,0.977785,2.62442,0.977785,3228.4,1275.81,1667.38,2041.05,2120.36,2436.75,3686.1
-3.49908,0.873642,0.327415,3,7,0,4.75185,0.768882,0.432893,147.78,299792,0.347017,0.768882,0.432893,0.347017,0.513466,1.21729,1.32465,1.45461,1.48642,1.63139,2.70185,0.291889,0.386441,0.480134,0.500537,0.584039,0.960585,2.70185,0.960585,3133.61,1280.64,1669.3,2038.52,2116.69,2427.98,3651.3
-3.23467,0.951271,0.327415,2,5,0,4.25552,0.753866,0.412388,147.78,299792,0.355494,0.753866,0.412388,0.355494,0.48316,1.2057,1.30821,1.43289,1.46349,1.60325,2.64251,0.293275,0.388878,0.483874,0.504591,0.589482,0.973718,2.64251,0.973718,3249.06,1285.48,1678.98,2054.09,2133.65,2450.93,3702.32
-2.39214,1,0.327415,2,7,0,3.31895,0.753702,0.381161,147.78,299792,0.36811,0.753702,0.381161,0.36811,0.43822,1.18813,1.28309,1.39947,1.42816,1.55969,2.54953,0.295393,0.392641,0.489704,0.510925,0.598056,0.994939,2.54953,0.994939,3336.41,1272.47,1667.31,2045.88,2126.42,2448.37,3726.31
-2.48748,0.995769,0.327415,2,3,0,2.48838,0.757002,0.381754,147.78,299792,0.367874,0.757002,0.381754,0.367874,0.439059,1.18846,1.28357,1.40011,1.42884,1.56052,2.55133,0.295352,0.392569,0.489592,0.510803,0.59789,0.994522,2.55133,0.994522,3320.16,1270,1663.97,2041.66,2122.01,2443.17,3717.85
-2.2408,0.954946,0.327415,2,7,0,2.92771,0.749885,0.365969,147.78,299792,0.374127,0.749885,0.365969,0.374127,0.416883,1.17963,1.27086,1.38309,1.41081,1.53818,2.50307,0.296424,0.394492,0.4926,0.514077,0.602354,1.00585,2.50307,1.00585,3398.63,1268.55,1664.85,2045.98,2127.2,2452.28,3747.2
-2.53341,0.984291,0.327415,3,11,0,2.89949,0.713843,0.301196,147.78,299792,0.398944,0.713843,0.301196,0.398944,0.329755,1.14394,1.21878,1.31244,1.33582,1.44427,2.29484,0.300821,0.402514,0.505364,0.528022,0.621655,1.05737,2.29484,1.05737,3799.56,1262.17,1668.63,2065.37,2150.63,2494.14,3889.06
-3.1426,0.759807,0.327415,3,11,0,4.88587,0.756573,0.414114,147.78,299792,0.354786,0.756573,0.414114,0.354786,0.485687,1.20667,1.30959,1.43472,1.46543,1.60564,2.64756,0.293158,0.388672,0.483556,0.504246,0.589018,0.972589,2.64756,0.972589,3232.87,1283.88,1676.6,2050.86,2130.23,2446.69,3694.49
-3.31165,0.993166,0.327415,3,7,0,3.32356,0.755753,0.417281,147.78,299792,0.353485,0.755753,0.417281,0.353485,0.490334,1.20846,1.31214,1.43809,1.46898,1.61,2.65679,0.292944,0.388294,0.482975,0.503616,0.58817,0.970529,2.65679,0.970529,3228.06,1285.79,1678.57,2052.67,2131.99,2448.16,3694.09
-2.95042,1,0.327415,2,3,0,3.33889,0.761496,0.411579,147.78,299792,0.355825,0.761496,0.411579,0.355825,0.481978,1.20524,1.30756,1.43203,1.46258,1.60214,2.64014,0.29333,0.388975,0.484023,0.504752,0.5897,0.974249,2.64014,0.974249,3218.63,1278.79,1670.38,2043.73,2122.92,2438.74,3684.59
-2.22137,0.967892,0.327415,3,11,0,3.54141,0.724618,0.315874,147.78,299792,0.393434,0.724618,0.315874,0.393434,0.348959,1.15194,1.23055,1.32854,1.35294,1.46585,2.34358,0.299826,0.40068,0.502414,0.524791,0.617141,1.04491,2.34358,1.04491,3687.67,1262.35,1666.01,2058.58,2142.77,2481.38,3849.47
-2.25998,0.987282,0.327415,4,15,0,2.31768,0.722972,0.318804,147.78,299792,0.392326,0.722972,0.318804,0.392326,0.35283,1.15354,1.2329,1.33175,1.35635,1.47014,2.3532,0.299627,0.400315,0.501829,0.524151,0.616249,1.04248,2.3532,1.04248,3685.3,1265.58,1669.71,2062.46,2146.65,2485.17,3851.57
-2.45001,0.998467,0.327415,3,11,0,2.9731,0.755714,0.383326,147.78,299792,0.367247,0.755714,0.383326,0.367247,0.441288,1.18934,1.28483,1.4018,1.43063,1.56273,2.55608,0.295246,0.392378,0.489295,0.51048,0.59745,0.993417,2.55608,0.993417,3321.29,1271.77,1666.01,2043.85,2124.22,2445.42,3719.78
-2.21121,0.925962,0.327415,3,11,0,3.22741,0.738366,0.355602,147.78,299792,0.378188,0.738366,0.355602,0.378188,0.402521,1.17386,1.2625,1.37186,1.39892,1.52339,2.47088,0.297129,0.395763,0.494598,0.516254,0.605337,1.01353,2.47088,1.01353,3484.2,1273.07,1672.67,2057.8,2139.97,2469.16,3783.85
-2.57471,0.979396,0.327415,3,15,0,3.82247,0.754876,0.392872,147.78,299792,0.363419,0.754876,0.392872,0.363419,0.454902,1.1947,1.29252,1.41205,1.44147,1.57613,2.58479,0.294598,0.391223,0.487498,0.508527,0.594799,0.986799,2.58479,0.986799,3297.9,1276.64,1670.73,2047.75,2127.86,2447.8,3714.59
-2.99448,0.986793,0.327415,3,7,0,3.10388,0.766125,0.397278,147.78,299792,0.361642,0.766125,0.397278,0.361642,0.461232,1.19718,1.29606,1.41677,1.44645,1.58228,2.59793,0.294299,0.390692,0.486675,0.507632,0.593587,0.983794,2.59793,0.983794,3237.4,1269.22,1660.27,2034.06,2113.46,2430.43,3684.3
-3.94262,0.977813,0.327415,3,7,0,4.26513,0.776107,0.441894,147.78,299792,0.343246,0.776107,0.441894,0.343246,0.526969,1.22239,1.33186,1.46408,1.49642,1.64362,2.7275,0.291282,0.38538,0.478515,0.498784,0.581695,0.955006,2.7275,0.955006,3082.69,1277.86,1664.25,2030.77,2108.31,2416.93,3627.91
-2.71101,0.845484,0.327415,3,7,0,5.94733,0.755489,0.399138,147.78,299792,0.360889,0.755489,0.399138,0.360889,0.463912,1.19823,1.29756,1.41876,1.44856,1.58487,2.60346,0.294173,0.390468,0.486328,0.507255,0.593077,0.982535,2.60346,0.982535,3277.85,1278.77,1672.45,2048.62,2128.51,2447.4,3708.37
-3.2027,0.953373,0.327415,3,11,0,5.70754,0.743236,0.32154,147.78,299792,0.39129,0.743236,0.32154,0.39129,0.356455,1.15504,1.2351,1.33474,1.35953,1.47414,2.36214,0.299442,0.399975,0.501284,0.523555,0.61542,1.04023,2.36214,1.04023,3575.14,1250.1,1648.76,2035.95,2118.92,2452.42,3797.39
-3.2027,0.764455,0.327415,1,1,0,3.98054,0.743236,0.32154,147.78,299792,0.39129,0.743236,0.32154,0.39129,0.356455,1.15504,1.2351,1.33474,1.35953,1.47414,2.36214,0.299442,0.399975,0.501284,0.523555,0.61542,1.04023,2.36214,1.04023,3575.14,1250.1,1648.76,2035.95,2118.92,2452.42,3797.39
-3.79983,0.843513,0.327415,2,3,0,4.37631,0.722846,0.352623,147.78,299792,0.379349,0.722846,0.352623,0.379349,0.398425,1.1722,1.26011,1.36863,1.39549,1.51912,2.46156,0.297331,0.396129,0.495175,0.516883,0.606201,1.01577,2.46156,1.01577,3568.75,1284.92,1688.79,2078.28,2161.42,2494.54,3825.98
