# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 11:00:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpt8n0_g6b/crbmzz6f.json
# init = /tmp/tmpt8n0_g6b/r26x0pm_.json
# random
#   seed = 97092
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/BAO/BAO-20230724120041.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,lambda,theta.1,theta.2,theta.3,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,E,intofEinv,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-3.98059,0.811245,0.397249,1,1,0,4.25312,0.722014,0.352933,147.78,299792,0.379228,0.722014,0.352933,0.379228,0.39885,1.17238,1.26036,1.36896,1.39585,1.51956,2.46253,0.29731,0.396091,0.495115,0.516818,0.606111,1.01554,2.46253,1.01554,3571.85,1285.82,1689.9,2079.59,2162.76,2496.02,3827.92
-2.11273,0.846871,0.397249,2,3,0,4.30467,0.73245,0.336864,147.78,299792,0.385441,0.73245,0.336864,0.385441,0.376968,1.16348,1.24742,1.35148,1.3773,1.49642,2.41165,0.298402,0.398073,0.498253,0.520243,0.610829,1.02793,2.41165,1.02793,3574.32,1268.06,1669.54,2058.09,2141.18,2474.64,3813.23
-2.31587,0.965544,0.397249,3,11,0,2.50935,0.752298,0.373874,147.78,299792,0.371006,0.752298,0.373874,0.371006,0.427943,1.18405,1.27722,1.39162,1.41986,1.5494,2.52735,0.295887,0.393527,0.491089,0.512431,0.600107,1.00012,2.52735,1.00012,3364.02,1270.3,1665.74,2045.43,2126.28,2449.63,3735.27
-2.09768,0.993696,0.397249,2,7,0,2.86206,0.73934,0.341347,147.78,299792,0.383716,0.73934,0.341347,0.383716,0.383035,1.16595,1.25103,1.35636,1.38249,1.5029,2.42595,0.298097,0.397519,0.497374,0.519282,0.609503,1.02442,2.42595,1.02442,3526,1264.7,1664.28,2050.6,2133.17,2464.38,3792.26
-2.19225,0.830184,0.397249,2,3,0,2.99435,0.736285,0.329531,147.78,299792,0.388249,0.736285,0.329531,0.388249,0.36711,1.15943,1.24152,1.34348,1.36881,1.48578,2.38808,0.2989,0.398982,0.499699,0.521822,0.613015,1.03375,2.38808,1.03375,3580.83,1260.62,1661.13,2049.37,2132.48,2466.25,3808.99
-3.04947,0.574339,0.397249,2,7,0,5.56199,0.764549,0.414948,147.78,299792,0.354444,0.764549,0.414948,0.354444,0.48691,1.20714,1.31026,1.43561,1.46636,1.60679,2.64999,0.293102,0.388573,0.483403,0.50408,0.588794,0.972045,2.64999,0.972045,3196.97,1277.58,1668.24,2040.47,2119.41,2434.12,3674.82
-3.13501,0.997624,0.397249,2,3,0,3.25635,0.765722,0.418321,147.78,299792,0.353057,0.765722,0.418321,0.353057,0.491864,1.20905,1.31297,1.43919,1.47015,1.61143,2.65982,0.292874,0.38817,0.482784,0.503409,0.587892,0.969856,2.65982,0.969856,3183.36,1277.9,1668.1,2039.68,2118.46,2432.45,3669.53
-3.1762,0.999101,0.397249,4,15,0,3.1941,0.767663,0.417091,147.78,299792,0.353563,0.767663,0.417091,0.353563,0.490055,1.20835,1.31198,1.43788,1.46877,1.60974,2.65624,0.292957,0.388317,0.48301,0.503654,0.588221,0.970652,2.65624,0.970652,3178.47,1275.84,1665.61,2036.87,2115.58,2429.36,3665.87
-3.00789,0.992341,0.397249,3,7,0,3.26589,0.766219,0.406455,147.78,299792,0.357918,0.766219,0.406455,0.357918,0.474508,1.20235,1.30344,1.42657,1.45681,1.59504,2.62509,0.293677,0.389589,0.484969,0.505779,0.591084,0.977633,2.62509,0.977633,3212.31,1272.88,1663.51,2036.28,2115.39,2431,3677.2
-5.75625,0.629257,0.397249,2,3,0,6.40188,0.784582,0.397743,147.78,299792,0.361453,0.784582,0.397743,0.361453,0.461902,1.19744,1.29644,1.41727,1.44698,1.58293,2.59931,0.294267,0.390636,0.486588,0.507537,0.593459,0.983478,2.59931,0.983478,3160,1254.6,1641.07,2010.45,2088.91,2402.11,3640.97
-3.65061,1,0.397249,2,7,0,6.27569,0.770244,0.385507,147.78,299792,0.366375,0.770244,0.385507,0.366375,0.444387,1.19057,1.28659,1.40415,1.43311,1.5658,2.56267,0.295098,0.392114,0.488883,0.510032,0.596841,0.991892,2.56267,0.991892,3252.51,1260.85,1651.33,2025.4,2104.95,2422.82,3683.38
-2.60643,0.908227,0.397249,2,3,0,4.48283,0.758117,0.373707,147.78,299792,0.371072,0.758117,0.373707,0.371072,0.427708,1.18396,1.27709,1.39144,1.41966,1.54916,2.52684,0.295899,0.393548,0.49112,0.512466,0.600154,1.00024,2.52684,1.00024,3338.69,1265.4,1659.35,2037.62,2118.17,2440.32,3721.23
-2.5545,0.980955,0.397249,4,15,0,2.93074,0.755225,0.363991,147.78,299792,0.374905,0.755225,0.363991,0.374905,0.414131,1.17853,1.26926,1.38095,1.40855,1.53536,2.49696,0.296559,0.394734,0.49298,0.514491,0.60292,1.0073,2.49696,1.0073,3380.59,1263.16,1658.12,2038.13,2119.13,2443.38,3735.61
-2.75621,0.993834,0.397249,3,7,0,2.95599,0.760749,0.377739,147.78,299792,0.369473,0.760749,0.377739,0.369473,0.433383,1.18621,1.28033,1.39579,1.42426,1.55486,2.53914,0.295625,0.393057,0.490353,0.511631,0.599017,0.997362,2.53914,0.997362,3315.38,1265.1,1658.24,2035.44,2115.73,2436.71,3711.84
-3.30884,0.77817,0.397249,1,3,0,4.41784,0.745917,0.39886,147.78,299792,0.361002,0.745917,0.39886,0.361002,0.463511,1.19807,1.29733,1.41846,1.44824,1.58448,2.60263,0.294192,0.390501,0.48638,0.507311,0.593154,0.982723,2.60263,0.982723,3320.69,1286.72,1682.89,2061.47,2141.87,2462.8,3731.97
-2.71677,0.925194,0.397249,1,3,0,4.13253,0.761492,0.386745,147.78,299792,0.36588,0.761492,0.386745,0.36588,0.446148,1.19126,1.28759,1.40548,1.43451,1.56754,2.5664,0.295014,0.391964,0.48865,0.509778,0.596497,0.99103,2.5664,0.99103,3286.39,1268.51,1661.15,2037.21,2117.17,2436.65,3703.26
-3.99709,0.987697,0.397249,4,15,0,4.14677,0.687605,0.26442,147.78,299792,0.412476,0.687605,0.26442,0.412476,0.283007,1.12417,1.18947,1.27199,1.29272,1.38949,2.16818,0.303302,0.407141,0.512895,0.536291,0.633335,1.09095,2.16818,1.09095,4104.58,1258.06,1670.6,2077.27,2165.17,2521.09,3988.38
-2.09552,0.97337,0.397249,3,11,0,4.82587,0.741545,0.348744,147.78,299792,0.380856,0.741545,0.348744,0.380856,0.393109,1.17005,1.25698,1.36441,1.39102,1.51355,2.44936,0.297595,0.396606,0.495929,0.517706,0.607331,1.01872,2.44936,1.01872,3491.26,1266.82,1665.7,2050.72,2132.93,2462.49,3781.07
-3.97831,0.608586,0.397249,1,3,0,4.11113,0.752,0.328996,147.78,299792,0.388453,0.752,0.328996,0.388453,0.366393,1.15914,1.24109,1.34289,1.36819,1.485,2.38635,0.298936,0.399048,0.499805,0.521938,0.613175,1.03418,2.38635,1.03418,3507.82,1247.26,1643.62,2027.89,2110.16,2440.56,3769.94
-2.67219,0.792456,0.397249,2,3,0,5.08492,0.73224,0.356178,147.78,299792,0.377963,0.73224,0.356178,0.377963,0.403316,1.17418,1.26297,1.37248,1.39958,1.52421,2.47268,0.29709,0.395692,0.494486,0.516132,0.60517,1.01309,2.47268,1.01309,3511.5,1278.61,1679.84,2066.49,2148.99,2479.43,3798.98
-2.2837,0.946362,0.397249,2,7,0,3.0608,0.737079,0.327618,147.78,299792,0.388979,0.737079,0.327618,0.388979,0.364551,1.15838,1.23998,1.34139,1.36659,1.483,2.38189,0.299029,0.399219,0.500078,0.522236,0.613589,1.03529,2.38189,1.03529,3583.62,1258.84,1659.14,2047.36,2130.48,2464.38,3808.42
-2.28721,0.984994,0.397249,2,7,0,2.58581,0.741537,0.336084,147.78,299792,0.38574,0.741537,0.336084,0.38574,0.375916,1.16305,1.24679,1.35063,1.3764,1.49529,2.40915,0.298455,0.39817,0.498407,0.52041,0.611061,1.02854,2.40915,1.02854,3533.15,1259.94,1659,2045.26,2127.87,2459.44,3790.71
-2.15805,0.987152,0.397249,3,11,0,2.50027,0.729284,0.33197,147.78,299792,0.387317,0.729284,0.33197,0.387317,0.370379,1.16078,1.24348,1.34614,1.37164,1.48932,2.39594,0.298734,0.398679,0.499217,0.521296,0.612286,1.0318,2.39594,1.0318,3606.7,1267.99,1670.37,2060.22,2143.64,2478.6,3825.12
-2.45903,0.899697,0.397249,2,7,0,3.15235,0.748856,0.347785,147.78,299792,0.381227,0.748856,0.347785,0.381227,0.391798,1.16952,1.25621,1.36337,1.38992,1.51217,2.44634,0.29766,0.396725,0.496116,0.51791,0.607612,1.01945,2.44634,1.01945,3460.26,1260.2,1657.17,2040.43,2122.28,2450.4,3763.55
-2.45903,0.711726,0.397249,1,1,0,3.23661,0.748856,0.347785,147.78,299792,0.381227,0.748856,0.347785,0.381227,0.391798,1.16952,1.25621,1.36337,1.38992,1.51217,2.44634,0.29766,0.396725,0.496116,0.51791,0.607612,1.01945,2.44634,1.01945,3460.26,1260.2,1657.17,2040.43,2122.28,2450.4,3763.55
-2.92428,0.860281,0.397249,1,1,0,2.97227,0.751307,0.342553,147.78,299792,0.383251,0.751307,0.342553,0.383251,0.384672,1.16662,1.252,1.35768,1.38388,1.50464,2.42978,0.298015,0.39737,0.497137,0.519024,0.609148,1.02348,2.42978,1.02348,3465.89,1255.38,1651.8,2034.95,2116.83,2445.25,3761.45
-2.38822,0.92587,0.397249,3,9,0,4.34152,0.752199,0.381684,147.78,299792,0.367902,0.752199,0.381684,0.367902,0.43896,1.18842,1.28351,1.40004,1.42876,1.56042,2.55111,0.295357,0.392578,0.489605,0.510817,0.597909,0.994571,2.55111,0.994571,3341.57,1273.96,1669.17,2048.05,2128.66,2450.84,3729.58
-2.53936,0.798449,0.397249,2,3,0,3.9607,0.757457,0.389161,147.78,299792,0.364911,0.757457,0.389161,0.364911,0.449593,1.19262,1.28953,1.40807,1.43726,1.57093,2.57366,0.29485,0.391672,0.488195,0.509284,0.595826,0.989354,2.57366,0.989354,3297.07,1272.9,1666.47,2043.25,2123.35,2443.31,3711.15
-4.35917,0.652276,0.397249,1,3,0,4.82798,0.767614,0.361536,147.78,299792,0.375868,0.767614,0.361536,0.375868,0.410723,1.17716,1.26728,1.37829,1.40573,1.53187,2.48936,0.296726,0.395035,0.493452,0.515005,0.603625,1.00911,2.48936,1.00911,3333.4,1251.87,1643.74,2020.97,2101.4,2423.43,3707.61
-3.75541,0.93592,0.397249,3,11,0,6.71209,0.774712,0.434424,147.78,299792,0.346378,0.774712,0.434424,0.346378,0.515754,1.21816,1.32588,1.45622,1.48812,1.63348,2.70623,0.291786,0.38626,0.479858,0.500238,0.583638,0.959628,2.70623,0.959628,3106.29,1276.42,1663.56,2031.23,2109.06,2418.99,3636.6
-7.02995,0.710885,0.397249,3,7,0,7.49394,0.798146,0.44675,147.78,299792,0.341199,0.798146,0.44675,0.341199,0.534304,1.22515,1.33574,1.46918,1.50179,1.65019,2.74124,0.290955,0.38481,0.477648,0.497845,0.580442,0.952041,2.74124,0.952041,2986.35,1261.94,1642.77,2003.73,2080.07,2383.8,3574.68
-4.53065,1,0.397249,3,7,0,6.71044,0.774081,0.467429,147.78,299792,0.332376,0.774081,0.467429,0.332376,0.565934,1.23689,1.35222,1.49076,1.52454,1.67794,2.79898,0.289567,0.382401,0.473998,0.493898,0.575194,0.939754,2.79898,0.939754,3031.5,1287.69,1673.09,2037.25,2114.14,2419.71,3614.06
-4.05953,0.967882,0.397249,3,7,0,4.88537,0.778242,0.439238,147.78,299792,0.344362,0.778242,0.439238,0.344362,0.522972,1.22089,1.32973,1.46129,1.49347,1.64002,2.71996,0.291461,0.385693,0.478992,0.499299,0.582384,0.956641,2.71996,0.956641,3080.58,1275.22,1661.24,2027.55,2105.07,2413.64,3624.94
-2.44344,0.987834,0.397249,3,15,0,4.42696,0.751611,0.384579,147.78,299792,0.366746,0.751611,0.384579,0.366746,0.443067,1.19005,1.28584,1.40315,1.43205,1.5645,2.55987,0.295161,0.392226,0.489058,0.510222,0.5971,0.99254,2.55987,0.99254,3335.81,1275.75,1671,2049.72,2130.27,2452.14,3728.82
-3.14836,0.983518,0.397249,3,7,0,3.31652,0.76497,0.419626,147.78,299792,0.352519,0.76497,0.419626,0.352519,0.493785,1.20979,1.31402,1.44057,1.47161,1.61323,2.66361,0.292785,0.388015,0.482546,0.50315,0.587544,0.969013,2.66361,0.969013,3183.13,1279.01,1669.34,2040.96,2119.73,2433.68,3670.34
-3.53461,0.953003,0.397249,3,11,0,4.11212,0.698255,0.266506,147.78,299792,0.411719,0.698255,0.266506,0.411719,0.285606,1.12528,1.19112,1.27429,1.29517,1.39262,2.17555,0.303162,0.406878,0.512463,0.535816,0.632659,1.08895,2.17555,1.08895,4032.46,1250.25,1659.81,2063.3,2150.48,2503.38,3956.83
-3.85452,0.776788,0.397249,1,1,0,4.06551,0.699619,0.262274,147.78,299792,0.413254,0.699619,0.262274,0.413254,0.280339,1.12303,1.18777,1.26963,1.2902,1.38626,2.16058,0.303446,0.407412,0.513341,0.536781,0.634033,1.09303,2.16058,1.09303,4043.94,1245.6,1654.5,2057.82,2145.03,2498.26,3955.94
-3.85452,0.483651,0.397249,2,5,0,5.69504,0.699619,0.262274,147.78,299792,0.413254,0.699619,0.262274,0.413254,0.280339,1.12303,1.18777,1.26963,1.2902,1.38626,2.16058,0.303446,0.407412,0.513341,0.536781,0.634033,1.09303,2.16058,1.09303,4043.94,1245.6,1654.5,2057.82,2145.03,2498.26,3955.94
-2.9275,0.388959,0.397249,2,3,0,5.53492,0.712626,0.313648,147.78,299792,0.394274,0.712626,0.313648,0.394274,0.346026,1.15072,1.22876,1.3261,1.35035,1.46259,2.33625,0.299977,0.400958,0.50286,0.525279,0.61782,1.04677,2.33625,1.04677,3758.09,1271.37,1678.35,2074.37,2159.32,2501.09,3882.96
-3.24903,0.929432,0.397249,1,3,0,3.69748,0.715345,0.326507,147.78,299792,0.389402,0.715345,0.326507,0.389402,0.363067,1.15777,1.23909,1.34017,1.3653,1.48138,2.3783,0.299105,0.399357,0.500298,0.522476,0.613922,1.03619,2.3783,1.03619,3696.5,1276.89,1683.14,2077.24,2161.63,2500.68,3865.88
-3.47817,0.974082,0.397249,2,7,0,5.06969,0.751335,0.333751,147.78,299792,0.386635,0.751335,0.333751,0.386635,0.372774,1.16176,1.24492,1.34808,1.3737,1.49191,2.40167,0.298613,0.398459,0.498866,0.520912,0.611755,1.03038,2.40167,1.03038,3494.86,1250.51,1647.01,2031.01,2113.16,2442.95,3768.02
-2.18014,0.859299,0.397249,2,3,0,4.5867,0.746625,0.363919,147.78,299792,0.374933,0.746625,0.363919,0.374933,0.414031,1.17849,1.2692,1.38087,1.40847,1.53526,2.49674,0.296564,0.394743,0.492994,0.514506,0.602941,1.00735,2.49674,1.00735,3419.75,1270.27,1667.48,2049.64,2131.11,2457.2,3756.82
-2.37058,0.943839,0.397249,1,3,0,2.47973,0.748841,0.350949,147.78,299792,0.38,0.748841,0.350949,0.38,0.396128,1.17128,1.25876,1.36681,1.39356,1.51672,2.4563,0.297445,0.396335,0.4955,0.517238,0.606688,1.01704,2.4563,1.01704,3450.19,1261.87,1658.79,2041.73,2123.48,2451.11,3761.19
-2.32203,0.864359,0.397249,3,11,0,3.51237,0.722023,0.308364,147.78,299792,0.396262,0.722023,0.308364,0.396262,0.339094,1.14784,1.22452,1.32031,1.34419,1.45483,2.31876,0.300335,0.401618,0.50392,0.52644,0.61944,1.05122,2.31876,1.05122,3729.02,1259.81,1664.11,2058.04,2142.6,2483.03,3861.93
-2.43584,0.949441,0.397249,1,1,0,2.44818,0.723089,0.304687,147.78,299792,0.39764,0.723089,0.304687,0.39764,0.334294,1.14584,1.22158,1.31628,1.3399,1.44942,2.30652,0.300584,0.402078,0.50466,0.52725,0.620574,1.05436,2.30652,1.05436,3737.52,1256.5,1660.45,2054.4,2139.01,2479.79,3861.87
-2.85919,0.713499,0.397249,2,3,0,3.51265,0.727303,0.301352,147.78,299792,0.398886,0.727303,0.301352,0.398886,0.329957,1.14402,1.21891,1.31261,1.33601,1.4445,2.29536,0.30081,0.402495,0.505333,0.527988,0.621607,1.05723,2.29536,1.05723,3728.64,1250.7,1653.44,2046.53,2131,2471.34,3853.29
-3.12857,0.960053,0.397249,2,7,0,3.59016,0.701658,0.285682,147.78,299792,0.4047,0.701658,0.285682,0.4047,0.309797,1.13555,1.20638,1.29539,1.31767,1.42128,2.24223,0.301869,0.404461,0.508518,0.531481,0.626518,1.0711,2.24223,1.0711,3929.2,1261.99,1671.48,2072.79,2159.23,2508.21,3933.71
-2.90248,0.914639,0.397249,2,3,0,3.34215,0.709529,0.283711,147.78,299792,0.405426,0.709529,0.283711,0.405426,0.307287,1.13449,1.20481,1.29322,1.31536,1.41835,2.23546,0.302002,0.404709,0.508921,0.531923,0.627142,1.07289,2.23546,1.07289,3893.86,1253.62,1660.8,2060.04,2146.07,2493.45,3913.56
-2.251,0.975657,0.397249,3,11,0,3.12147,0.729288,0.317168,147.78,299792,0.392945,0.729288,0.317168,0.392945,0.350667,1.15265,1.23159,1.32996,1.35445,1.46775,2.34783,0.299738,0.400519,0.502156,0.524508,0.616747,1.04383,2.34783,1.04383,3659.33,1259.16,1661.55,2052.77,2136.65,2473.98,3836.32
-2.251,0.370363,0.397249,1,3,0,4.48635,0.729288,0.317168,147.78,299792,0.392945,0.729288,0.317168,0.392945,0.350667,1.15265,1.23159,1.32996,1.35445,1.46775,2.34783,0.299738,0.400519,0.502156,0.524508,0.616747,1.04383,2.34783,1.04383,3659.33,1259.16,1661.55,2052.77,2136.65,2473.98,3836.32
-5.22916,0.69215,0.397249,3,11,0,6.46172,0.787841,0.43688,147.78,299792,0.345351,0.787841,0.43688,0.345351,0.519432,1.21955,1.32784,1.45881,1.49085,1.63682,2.71324,0.29162,0.385971,0.479416,0.499758,0.582997,0.9581,2.71324,0.9581,3048.65,1266.73,1650.55,2014.92,2092.04,2399.07,3604.81
-6.49469,0.938404,0.397249,2,3,0,6.54086,0.794723,0.437801,147.78,299792,0.344965,0.794723,0.437801,0.344965,0.520814,1.22007,1.32858,1.45978,1.49188,1.63807,2.71587,0.291558,0.385862,0.47925,0.499579,0.582758,0.957529,2.71587,0.957529,3020.08,1261.63,1643.75,2006.46,2083.22,2388.81,3588.72
-3.31402,0.835206,0.397249,2,3,0,9.28005,0.748649,0.404553,147.78,299792,0.358692,0.748649,0.404553,0.358692,0.471746,1.20128,1.30191,1.42454,1.45467,1.5924,2.61949,0.293806,0.389817,0.485321,0.506162,0.5916,0.978899,2.61949,0.978899,3292.89,1286.75,1681.96,2059.23,2139.31,2458.82,3720.94
-3.36188,0.917718,0.397249,2,7,0,5.71476,0.723537,0.290253,147.78,299792,0.403011,0.723537,0.290253,0.403011,0.315642,1.13801,1.21003,1.30042,1.32303,1.42807,2.25785,0.301561,0.403887,0.507585,0.530457,0.625075,1.06699,2.25785,1.06699,3791.84,1246.29,1649.78,2044.73,2129.75,2472.75,3871.31
-2.18937,0.491431,0.397249,2,5,0,6.74981,0.743324,0.362593,147.78,299792,0.375453,0.743324,0.362593,0.375453,0.41219,1.17775,1.26814,1.37943,1.40695,1.53337,2.49264,0.296654,0.394905,0.493249,0.514784,0.603321,1.00833,2.49264,1.00833,3439.04,1272.4,1670.51,2053.65,2135.33,2462.34,3766.05
-2.42061,0.933223,0.397249,3,9,0,2.6785,0.746672,0.343451,147.78,299792,0.382904,0.746672,0.343451,0.382904,0.385891,1.16712,1.25272,1.35865,1.38492,1.50593,2.43263,0.297954,0.397259,0.496962,0.518833,0.608883,1.02279,2.43263,1.02279,3484.47,1259.7,1657.32,2041.55,2123.66,2452.93,3772.27
-3.04406,0.690023,0.397249,2,7,0,4.99936,0.763754,0.378019,147.78,299792,0.369361,0.763754,0.378019,0.369361,0.433778,1.18637,1.28056,1.39609,1.42458,1.55525,2.53999,0.295606,0.393023,0.4903,0.511573,0.598938,0.997163,2.53999,0.997163,3301.53,1262.77,1655.14,2031.58,2111.7,2432.02,3704.42
-2.58533,1,0.397249,2,3,0,2.95803,0.753447,0.392414,147.78,299792,0.363604,0.753447,0.392414,0.363604,0.454245,1.19445,1.29215,1.41156,1.44095,1.57549,2.58341,0.294629,0.391278,0.487584,0.50862,0.594926,0.987113,2.58341,0.987113,3305.44,1277.64,1672.12,2049.53,2129.74,2450.05,3718.41
-2.37558,0.996586,0.397249,3,11,0,2.97314,0.720803,0.319326,147.78,299792,0.392129,0.720803,0.319326,0.392129,0.35352,1.15383,1.23332,1.33232,1.35696,1.4709,2.3549,0.299592,0.40025,0.501725,0.524038,0.616091,1.04205,2.3549,1.04205,3694.48,1267.78,1672.5,2065.79,2150.09,2489.03,3856.89
-5.02876,0.823784,0.397249,3,11,0,6.26142,0.785449,0.424196,147.78,299792,0.350631,0.785449,0.424196,0.350631,0.500536,1.21237,1.31768,1.44542,1.47672,1.6195,2.67684,0.292476,0.387471,0.481712,0.502246,0.58633,0.966082,2.67684,0.966082,3088.77,1264.14,1649.19,2015.5,2093.12,2402.37,3619.49
-5.42051,0.918542,0.397249,1,1,0,5.62155,0.787219,0.420879,147.78,299792,0.352002,0.787219,0.420879,0.352002,0.495633,1.21049,1.31502,1.4419,1.47301,1.61495,2.66724,0.292701,0.387866,0.482316,0.502902,0.58721,0.968206,2.66724,0.968206,3090.04,1261.53,1646.31,2012.58,2090.21,2399.58,3617.91
-5.04957,0.9116,0.397249,2,3,0,7.70692,0.771568,0.479305,147.78,299792,0.32723,0.771568,0.479305,0.32723,0.584386,1.24364,1.36165,1.50307,1.5375,1.6937,2.83162,0.288772,0.381032,0.471934,0.491669,0.572243,0.932935,2.83162,0.932935,3014.98,1293.26,1678.54,2041.97,2118.64,2423.14,3611.33
-4.95615,1,0.397249,1,1,0,5.07358,0.772817,0.47822,147.78,299792,0.327703,0.772817,0.47822,0.327703,0.582692,1.24302,1.36079,1.50194,1.53632,1.69227,2.82865,0.288845,0.381156,0.472122,0.491872,0.572511,0.933551,2.82865,0.933551,3012.48,1291.92,1676.96,2040.22,2116.86,2421.26,3609.22
-5.45504,0.941191,0.397249,3,7,0,5.72138,0.789932,0.461033,147.78,299792,0.335123,0.789932,0.461033,0.335123,0.556082,1.23325,1.34713,1.48411,1.51753,1.6694,2.78125,0.289995,0.383143,0.475119,0.49511,0.576802,0.943497,2.78125,0.943497,2984.87,1272.94,1654.89,2016.13,2092.44,2395.82,3582.69
-2.59137,0.902147,0.397249,3,11,0,6.46461,0.717617,0.296005,147.78,299792,0.400878,0.717617,0.296005,0.400878,0.323038,1.14112,1.21463,1.30674,1.32976,1.4366,2.27736,0.301172,0.403165,0.506416,0.529175,0.623272,1.0619,2.27736,1.0619,3800.03,1255.36,1660.65,2056.77,2141.96,2485.42,3882.8
-2.71045,0.983353,0.397249,3,11,0,3.34948,0.761363,0.386346,147.78,299792,0.366039,0.761363,0.386346,0.366039,0.44558,1.19104,1.28727,1.40505,1.43406,1.56698,2.5652,0.295041,0.392012,0.488725,0.50986,0.596608,0.991307,2.5652,0.991307,3288.08,1268.45,1661.13,2037.26,2117.24,2436.81,3703.87
-2.20745,0.985386,0.397249,3,11,0,2.84116,0.73691,0.352583,147.78,299792,0.379364,0.73691,0.352583,0.379364,0.39837,1.17218,1.26007,1.36858,1.39544,1.51906,2.46143,0.297334,0.396134,0.495183,0.516892,0.606213,1.0158,2.46143,1.0158,3500.77,1272.75,1672.8,2058.62,2140.97,2470.94,3789.84
-2.12556,0.995292,0.397249,2,7,0,2.23506,0.736091,0.332635,147.78,299792,0.387062,0.736091,0.332635,0.387062,0.371273,1.16114,1.24402,1.34687,1.37241,1.49029,2.39808,0.298689,0.398597,0.499086,0.521152,0.612087,1.03127,2.39808,1.03127,3571.06,1262.57,1663.11,2051.11,2134.14,2467.46,3807.13
-2.31061,0.97415,0.397249,3,9,0,2.8203,0.730388,0.316518,147.78,299792,0.393191,0.730388,0.316518,0.393191,0.349809,1.15229,1.23107,1.32925,1.35369,1.4668,2.3457,0.299782,0.4006,0.502286,0.524651,0.616944,1.04437,2.3457,1.04437,3656.19,1257.82,1659.91,2050.9,2134.74,2471.92,3833.96
-2.50601,0.493946,0.397249,2,3,0,4.25736,0.718167,0.316993,147.78,299792,0.393011,0.718167,0.316993,0.393011,0.350436,1.15255,1.23145,1.32977,1.35424,1.46749,2.34726,0.29975,0.400541,0.502191,0.524547,0.6168,1.04398,2.34726,1.04398,3716.64,1268.63,1674.07,2068.28,2152.81,2492.74,3865.63
-2.22359,0.998339,0.397249,3,11,0,2.62898,0.735747,0.350902,147.78,299792,0.380018,0.735747,0.350902,0.380018,0.396063,1.17125,1.25872,1.36676,1.39351,1.51665,2.45616,0.297448,0.396341,0.495509,0.517248,0.606702,1.01707,2.45616,1.01707,3511.75,1272.87,1673.26,2059.55,2142.01,2472.51,3794.08
-2.89334,0.988202,0.397249,3,11,0,3.23762,0.707017,0.296029,147.78,299792,0.400869,0.707017,0.296029,0.400869,0.323069,1.14114,1.21465,1.30677,1.32979,1.43663,2.27744,0.30117,0.403162,0.506411,0.529169,0.623264,1.06188,2.27744,1.06188,3856.9,1264.62,1672.89,2071.93,2157.75,2503.74,3911.38
-3.80848,0.745173,0.397249,3,15,0,5.71555,0.771313,0.443939,147.78,299792,0.342385,0.771313,0.443939,0.342385,0.530053,1.22355,1.33349,1.46623,1.49868,1.64639,2.73329,0.291144,0.38514,0.47815,0.498388,0.581167,0.953753,2.73329,0.953753,3096.94,1282.46,1669.92,2037.33,2115.05,2424.33,3637.51
-3.42626,0.987744,0.397249,1,3,0,4.21858,0.770991,0.424804,147.78,299792,0.35038,0.770991,0.424804,0.35038,0.501435,1.21271,1.31817,1.44606,1.4774,1.62033,2.6786,0.292435,0.387399,0.481601,0.502126,0.586169,0.965694,2.6786,0.965694,3145.16,1276,1664.56,2034.17,2112.48,2424.49,3652.34
-3.63766,0.866726,0.397249,2,7,0,5.04495,0.767759,0.37572,147.78,299792,0.370274,0.767759,0.37572,0.370274,0.430539,1.18508,1.27871,1.39361,1.42196,1.55201,2.53299,0.295762,0.393303,0.490737,0.512049,0.599585,0.998799,2.53299,0.998799,3290.93,1258.47,1649.91,2025.62,2105.6,2425.44,3696.61
