# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 11:39:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpd5wvro_r/spscid6m.json
# init = /tmp/tmpd5wvro_r/9xvngoso.json
# random
#   seed = 24453
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CMB/CMB-20230724123932.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,OL,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-1.31064,0.798433,0.0383081,2,7,0,3.65029,0.691179,0.0466983,0.243995,4.15e-05,8.68694e-05,0.709219,0.691179,0.0466983,0.243995,8.68694e-05,0.709219,0.0610581,0.548144,1091.64,0,0,3.21913,3.21913,0.033547,301.464,1.73563,0.0223091,-0.105975,-0.00507222,2.9125e-05
-1.76485,0.99401,0.0383081,3,15,0,1.95304,0.691162,0.0467248,0.242982,4.15e-05,8.68736e-05,0.710207,0.691162,0.0467248,0.242982,8.68736e-05,0.710207,0.0610341,0.548133,1091.58,0,0,3.22348,3.22348,0.033574,301.628,1.73502,0.0223207,0.0578736,-0.00568255,4.06779e-05
-2.38334,0.964673,0.0383081,5,39,0,3.97721,0.688562,0.0466761,0.246405,4.15e-05,8.75309e-05,0.706832,0.688562,0.0466761,0.246405,8.75309e-05,0.706832,0.0614333,0.548312,1091.9,0,0,3.20859,3.20859,0.0334356,301.478,1.73703,0.02213,-0.091733,-0.00366592,-0.000150025
-1.91596,0.994687,0.0383081,4,27,0,3.46388,0.690941,0.047228,0.245214,4.15e-05,8.69294e-05,0.707471,0.690941,0.047228,0.245214,8.69294e-05,0.707471,0.0605681,0.54792,1091.36,0,0,3.21146,3.21146,0.0334631,301.499,1.73669,0.0225466,-0.0713648,-0.00401293,0.000266617
-2.83555,0.951317,0.0383081,3,7,0,3.02245,0.691291,0.0471457,0.245346,4.15e-05,8.68413e-05,0.707421,0.691291,0.0471457,0.245346,8.68413e-05,0.707421,0.0606018,0.547935,1091.4,0,0,3.21125,3.21125,0.033472,301.4,1.73673,0.0225302,-0.169884,-0.00397308,0.000250158
-3.01381,0.64244,0.0383081,2,3,0,7.1204,0.690395,0.047283,0.244781,4.15e-05,8.70668e-05,0.707849,0.690395,0.047283,0.244781,8.70668e-05,0.707849,0.0605873,0.547929,1091.34,0,0,3.21308,3.21308,0.0334621,301.661,1.73644,0.0225372,0.0907729,-0.00425742,0.000257226
-1.00631,0.823611,0.0383081,3,11,0,5.77448,0.689718,0.0471471,0.246275,4.15e-05,8.72378e-05,0.706491,0.689718,0.0471471,0.246275,8.72378e-05,0.706491,0.060811,0.548032,1091.53,0,0,3.20714,3.20714,0.0334192,301.49,1.73726,0.0224284,-0.0800201,-0.00343983,0.000148389
-0.582113,0.952608,0.0383081,5,55,0,2.03194,0.686021,0.0475192,0.250133,4.15e-05,8.81806e-05,0.702259,0.686021,0.0475192,0.250133,8.81806e-05,0.702259,0.0609447,0.548093,1091.66,0,0,3.1888,3.1888,0.0332174,301.586,1.73973,0.0223637,0.0158563,-0.000968599,8.37182e-05
-3.92657,0.835505,0.0383081,3,7,0,4.94076,0.68659,0.0479635,0.251294,4.15e-05,8.80346e-05,0.700654,0.68659,0.0479635,0.251294,8.80346e-05,0.700654,0.0604382,0.547859,1091.4,0,0,3.182,3.182,0.0331576,301.486,1.7407,0.0226103,-0.0843389,-2.68945e-06,0.000330255
-2.5782,0.955383,0.0383081,2,3,0,4.52022,0.686542,0.047664,0.251057,4.15e-05,8.80468e-05,0.701191,0.686542,0.047664,0.251057,8.80468e-05,0.701191,0.0607336,0.547996,1091.58,0,0,3.18428,3.18428,0.0331881,301.425,1.74038,0.022466,-0.14504,-0.000319585,0.000185951
-2.05528,1,0.0383081,3,7,0,3.10768,0.686244,0.0478209,0.250629,4.15e-05,8.81232e-05,0.701462,0.686244,0.0478209,0.250629,8.81232e-05,0.701462,0.0606219,0.547945,1091.48,0,0,3.18541,3.18541,0.0331824,301.584,1.74021,0.0225204,0.0136484,-0.000490816,0.000240355
-1.12491,0.929533,0.0383081,2,7,0,3.78655,0.685638,0.0475629,0.250162,4.15e-05,8.82791e-05,0.702187,0.685638,0.0475629,0.250162,8.82791e-05,0.702187,0.0609539,0.548097,1091.66,0,0,3.18848,3.18848,0.0332068,301.652,1.73977,0.0223593,0.0822789,-0.000934555,7.93038e-05
-2.55545,0.833563,0.0383081,2,3,0,3.41812,0.686396,0.0474197,0.25087,4.15e-05,8.80842e-05,0.701623,0.686396,0.0474197,0.25087,8.80842e-05,0.701623,0.0609912,0.548114,1091.74,0,0,3.18611,3.18611,0.033211,301.39,1.74012,0.0223413,-0.179803,-0.000577015,6.13259e-05
-0.982815,1,0.0383081,2,3,0,2.53677,0.686224,0.0474446,0.250517,4.15e-05,8.81284e-05,0.70195,0.686224,0.0474446,0.250517,8.81284e-05,0.70195,0.0609901,0.548113,1091.72,0,0,3.1875,3.1875,0.0332161,301.475,1.73992,0.0223418,-0.095012,-0.000777409,6.18325e-05
-0.463259,0.967472,0.0383081,2,7,0,1.43451,0.686009,0.0474781,0.250193,4.15e-05,8.81837e-05,0.702241,0.686009,0.0474781,0.250193,8.81837e-05,0.702241,0.0609865,0.548112,1091.69,0,0,3.18872,3.18872,0.0332189,301.565,1.73974,0.0223436,-0.00497373,-0.000957306,6.35696e-05
-0.532248,0.97072,0.0383081,5,59,0,0.93505,0.683908,0.0476894,0.252469,4.15e-05,8.87265e-05,0.699753,0.683908,0.0476894,0.252469,8.87265e-05,0.699753,0.0610651,0.548147,1091.77,0,0,3.17811,3.17811,0.0331032,301.612,1.74118,0.0223058,0.0419825,0.00047845,2.57647e-05
-0.733197,0.978787,0.0383081,3,15,0,1.36128,0.683743,0.0476093,0.252234,4.15e-05,8.87692e-05,0.700068,0.683743,0.0476093,0.252234,8.87692e-05,0.700068,0.0611657,0.548193,1091.83,0,0,3.17943,3.17943,0.0331135,301.643,1.74099,0.0222575,0.0730831,0.000288747,-2.24622e-05
-3.64816,0.866139,0.0383081,5,55,0,7.84814,0.692017,0.0463895,0.241158,4.15e-05,8.66591e-05,0.712366,0.692017,0.0463895,0.241158,8.66591e-05,0.712366,0.0612538,0.548232,1091.67,0,0,3.2331,3.2331,0.0336702,301.665,1.7337,0.0222154,0.0945785,-0.00699898,-6.45975e-05
-3.05733,1,0.0383081,3,7,0,4.36064,0.69272,0.0462069,0.241338,4.15e-05,8.64835e-05,0.712369,0.69272,0.0462069,0.241338,8.64835e-05,0.712369,0.0613431,0.548272,1091.76,0,0,3.23315,3.23315,0.0336921,301.472,1.73372,0.0221728,-0.0978913,-0.00698171,-0.000107151
-3.49883,0.997651,0.0383081,4,31,0,5.18614,0.695872,0.0466547,0.23996,4.15e-05,8.57018e-05,0.7133,0.695872,0.0466547,0.23996,8.57018e-05,0.7133,0.0604754,0.547877,1091.23,0,0,3.23742,3.23742,0.0337469,301.38,1.7332,0.022592,-0.189608,-0.00750032,0.000311961
-2.44602,1,0.0383081,2,3,0,3.50016,0.695735,0.0466585,0.239401,4.15e-05,8.57354e-05,0.713854,0.695735,0.0466585,0.239401,8.57354e-05,0.713854,0.0604898,0.547883,1091.21,0,0,3.23991,3.23991,0.033761,301.486,1.73285,0.022585,-0.083764,-0.00785081,0.000304951
-1.69297,0.984015,0.0383081,3,15,0,3.27223,0.694774,0.0463501,0.239659,4.15e-05,8.59729e-05,0.713905,0.694774,0.0463501,0.239659,8.59729e-05,0.713905,0.0609242,0.548083,1091.47,0,0,3.2401,3.2401,0.0337639,301.479,1.7328,0.0223737,-0.0914193,-0.00789867,9.36504e-05
-1.38526,0.977832,0.0383081,4,19,0,2.12691,0.693317,0.0467279,0.241501,4.15e-05,8.63346e-05,0.711685,0.693317,0.0467279,0.241501,8.63346e-05,0.711685,0.0607427,0.548,1091.39,0,0,3.23011,3.23011,0.0336529,301.54,1.73415,0.0224615,-0.0299359,-0.00655119,0.000181532
-1.37643,0.98248,0.0383081,1,3,0,1.62045,0.693461,0.046696,0.24166,4.15e-05,8.62986e-05,0.711558,0.693461,0.046696,0.24166,8.62986e-05,0.711558,0.0607549,0.548006,1091.41,0,0,3.22955,3.22955,0.0336533,301.484,1.73423,0.0224556,-0.0858942,-0.00646815,0.000175583
-1.65135,0.864704,0.0383081,6,79,0,3.54914,0.67691,0.0482305,0.261426,4.15e-05,9.05703e-05,0.690253,0.67691,0.0482305,0.261426,9.05703e-05,0.690253,0.0614974,0.548341,1092.2,0,0,3.13867,3.13867,0.0326997,301.545,1.74657,0.0220996,-0.0254389,0.00586549,-0.000180413
-2.22509,0.990374,0.0383081,3,11,0,2.49697,0.677547,0.0486768,0.260857,4.15e-05,9.04001e-05,0.690376,0.677547,0.0486768,0.260857,9.04001e-05,0.690376,0.0609813,0.548109,1091.86,0,0,3.13917,3.13917,0.0326904,301.679,1.7465,0.0223461,0.108588,0.00580213,6.61038e-05
-2.91005,0.996834,0.0383081,3,7,0,3.89819,0.675917,0.0482379,0.260982,4.15e-05,9.08368e-05,0.690689,0.675917,0.0482379,0.260982,9.08368e-05,0.690689,0.0616275,0.548398,1092.24,0,0,3.14039,3.14039,0.0326947,301.756,1.74629,0.0220381,0.186154,0.00559227,-0.000241861
-1.49563,1,0.0383081,3,15,0,2.89235,0.676503,0.0485768,0.262463,4.15e-05,9.06794e-05,0.688869,0.676503,0.0485768,0.262463,9.06794e-05,0.688869,0.0612202,0.548217,1092.05,0,0,3.13307,3.13307,0.0326382,301.574,1.74734,0.0222315,0.00439397,0.00664383,-4.85278e-05
-1.63557,0.998326,0.0383081,4,31,0,2.36564,0.674474,0.0486994,0.264236,4.15e-05,9.12259e-05,0.686973,0.674474,0.0486994,0.264236,9.12259e-05,0.686973,0.0613826,0.54829,1092.17,0,0,3.12541,3.12541,0.0325483,301.668,1.74838,0.0221541,0.0975691,0.00767669,-0.000125937
-2.29804,0.933828,0.0383081,4,23,0,3.05048,0.675891,0.0483869,0.261453,4.15e-05,9.08436e-05,0.69007,0.675891,0.0483869,0.261453,9.08436e-05,0.69007,0.061487,0.548336,1092.17,0,0,3.13788,3.13788,0.03267,301.743,1.74665,0.0221045,0.172914,0.00594554,-0.000175455
-1.39948,0.94791,0.0383081,6,95,0,7.19957,0.682746,0.0478554,0.253483,4.15e-05,8.90285e-05,0.698572,0.682746,0.0478554,0.253483,8.90285e-05,0.698572,0.0610616,0.548146,1091.78,0,0,3.1731,3.1731,0.0330424,301.691,1.74185,0.0223074,0.120929,0.00115049,2.7431e-05
-1.24078,0.998935,0.0383081,3,7,0,1.69634,0.682463,0.0479858,0.25427,4.15e-05,8.91026e-05,0.697655,0.682463,0.0479858,0.25427,8.91026e-05,0.697655,0.0609739,0.548106,1091.74,0,0,3.16925,3.16925,0.0330054,301.663,1.74238,0.0223496,0.0929421,0.00168426,6.96496e-05
-0.987098,0.942417,0.0383081,2,3,0,2.02635,0.682359,0.0479062,0.254201,4.15e-05,8.91296e-05,0.697804,0.682359,0.0479062,0.254201,8.91296e-05,0.697804,0.0610651,0.548147,1091.8,0,0,3.16987,3.16987,0.033012,301.661,1.7423,0.0223058,0.0912219,0.00159548,2.57751e-05
-0.93713,0.999913,0.0383081,5,43,0,1.19266,0.683634,0.0477174,0.252487,4.15e-05,8.87975e-05,0.699706,0.683634,0.0477174,0.252487,8.87975e-05,0.699706,0.061075,0.548152,1091.77,0,0,3.1779,3.1779,0.0330959,301.659,1.7412,0.022301,0.0886628,0.000499803,2.09987e-05
-0.815791,0.994452,0.0383081,5,39,0,1.33894,0.684664,0.047504,0.25105,4.15e-05,8.85306e-05,0.701358,0.684664,0.047504,0.25105,8.85306e-05,0.701358,0.0611435,0.548183,1091.79,0,0,3.18492,3.18492,0.0331705,301.645,1.74024,0.0222682,0.0750919,-0.000458654,-1.18379e-05
-3.49926,0.833393,0.0383081,6,71,0,7.06488,0.700094,0.0461531,0.234404,4.15e-05,8.46712e-05,0.719358,0.700094,0.0461531,0.234404,8.46712e-05,0.719358,0.0604161,0.547849,1091.08,0,0,3.26514,3.26514,0.0340275,301.454,1.72947,0.0226211,-0.116074,-0.0112338,0.000341087
-1.85094,0.986164,0.0383081,5,35,0,4.19284,0.694806,0.0462775,0.239414,4.15e-05,8.59648e-05,0.714222,0.694806,0.0462775,0.239414,8.59648e-05,0.714222,0.0609924,0.548114,1091.51,0,0,3.24153,3.24153,0.0337779,301.486,1.7326,0.0223407,-0.0838055,-0.00809603,6.07413e-05
-1.29422,0.97927,0.0383081,5,39,0,3.86451,0.691866,0.0468902,0.243744,4.15e-05,8.66969e-05,0.709279,0.691866,0.0468902,0.243744,8.66969e-05,0.709279,0.060776,0.548016,1091.46,0,0,3.21941,3.21941,0.0335495,301.468,1.7356,0.0224454,-0.102018,-0.00509655,0.000165374
-0.595364,0.896591,0.0383081,5,43,0,2.79242,0.688732,0.0470582,0.246606,4.15e-05,8.74879e-05,0.706248,0.688732,0.0470582,0.246606,8.74879e-05,0.706248,0.0610311,0.548132,1091.66,0,0,3.20606,3.20606,0.0334008,301.554,1.73739,0.0223221,-0.0162965,-0.00331251,4.21374e-05
-0.826006,0.955674,0.0383081,5,47,0,1.31148,0.68722,0.0471752,0.247939,4.15e-05,8.78732e-05,0.704798,0.68722,0.0471752,0.247939,8.78732e-05,0.704798,0.0611199,0.548172,1091.72,0,0,3.19973,3.19973,0.0333279,301.617,1.73823,0.0222795,0.0466396,-0.00246717,-5.34957e-07
-1.0489,0.858244,0.0383081,5,63,0,3.43906,0.682456,0.0478348,0.253855,4.15e-05,8.91042e-05,0.698221,0.682456,0.0478348,0.253855,8.91042e-05,0.698221,0.0611211,0.548173,1091.82,0,0,3.17162,3.17162,0.0330289,301.673,1.74205,0.0222789,0.102884,0.00135211,-1.08965e-06
-0.739724,0.990703,0.0383081,5,63,0,2.6344,0.681041,0.0478554,0.255556,4.15e-05,8.94751e-05,0.696499,0.681041,0.0478554,0.255556,8.94751e-05,0.696499,0.0612943,0.54825,1091.96,0,0,3.16439,3.16439,0.0329569,301.643,1.74304,0.0221961,0.0729095,0.00233542,-8.38989e-05
-1.6069,0.911944,0.0383081,2,3,0,1.80135,0.680928,0.0478877,0.255256,4.15e-05,8.95047e-05,0.696767,0.680928,0.0478877,0.255256,8.95047e-05,0.696767,0.0612782,0.548243,1091.94,0,0,3.1655,3.1655,0.0329608,301.713,1.74287,0.0222037,0.143332,0.0021749,-7.62511e-05
-0.773955,0.958834,0.0383081,2,3,0,2.28979,0.681703,0.0478441,0.255667,4.15e-05,8.93012e-05,0.6964,0.681703,0.0478441,0.255667,8.93012e-05,0.6964,0.0612147,0.548215,1091.94,0,0,3.16401,3.16401,0.0329657,301.526,1.74311,0.0222341,-0.0438751,0.00240861,-4.59301e-05
-3.1803,0.844816,0.0383081,3,7,0,4.38257,0.682204,0.0483555,0.256448,4.15e-05,8.91701e-05,0.695108,0.682204,0.0483555,0.256448,8.91701e-05,0.695108,0.0606539,0.547959,1091.62,0,0,3.15867,3.15867,0.0329114,301.514,1.74387,0.0225048,-0.0561478,0.00316867,0.000224758
-2.45511,0.973065,0.0383081,3,7,0,3.80107,0.682007,0.0483253,0.255827,4.15e-05,8.92217e-05,0.695759,0.682007,0.0483253,0.255827,8.92217e-05,0.695759,0.0607094,0.547985,1091.62,0,0,3.16135,3.16135,0.0329277,301.621,1.74348,0.0224777,0.0507119,0.00278361,0.000197712
-0.753601,0.949788,0.0383081,3,7,0,4.53006,0.681802,0.0479108,0.254882,4.15e-05,8.92753e-05,0.697118,0.681802,0.0479108,0.254882,8.92753e-05,0.697118,0.0611364,0.54818,1091.86,0,0,3.16699,3.16699,0.0329836,301.646,1.74269,0.0222715,0.0764903,0.00198719,-8.46576e-06
-1.33365,0.986307,0.0383081,5,59,0,2.64109,0.678708,0.0480241,0.259103,4.15e-05,9.00912e-05,0.692782,0.678708,0.0480241,0.259103,9.00912e-05,0.692782,0.0614501,0.54832,1092.14,0,0,3.149,3.149,0.0328081,301.538,1.74515,0.022122,-0.0323098,0.00444953,-0.000157968
-4.13047,0.809579,0.0383081,4,27,0,5.08302,0.677357,0.0482073,0.261815,4.15e-05,9.04508e-05,0.689888,0.677357,0.0482073,0.261815,9.04508e-05,0.689888,0.0614583,0.548323,1092.21,0,0,3.13721,3.13721,0.0326984,301.417,1.74679,0.0221181,-0.15329,0.00608582,-0.000161872
-1.22859,0.973727,0.0383081,2,7,0,4.28649,0.677175,0.0483898,0.261359,4.15e-05,9.04995e-05,0.690161,0.677175,0.0483898,0.261359,9.04995e-05,0.690161,0.0613072,0.548256,1092.09,0,0,3.1383,3.1383,0.0326933,301.568,1.74662,0.0221899,-0.00240288,0.00592213,-9.00792e-05
-2.47369,0.845495,0.0383081,6,75,0,4.16451,0.688754,0.0471202,0.247885,4.15e-05,8.74821e-05,0.704907,0.688754,0.0471202,0.247885,8.74821e-05,0.704907,0.0609669,0.548103,1091.67,0,0,3.20026,3.20026,0.0333593,301.383,1.7382,0.022353,-0.187462,-0.00249791,7.30226e-05
-3.37902,0.989222,0.0383081,4,31,0,4.62462,0.68787,0.0477307,0.248422,4.15e-05,8.77072e-05,0.703759,0.68787,0.0477307,0.248422,8.77072e-05,0.703759,0.0604907,0.547884,1091.35,0,0,3.19527,3.19527,0.0332789,301.64,1.73887,0.0225845,0.0702307,-0.0018336,0.000304497
-4.95175,0.687033,0.0383081,2,3,0,7.94103,0.688273,0.0471841,0.249057,4.15e-05,8.76046e-05,0.703671,0.688273,0.0471841,0.249057,8.76046e-05,0.703671,0.060969,0.548104,1091.7,0,0,3.19493,3.19493,0.0333126,301.302,1.73894,0.022352,-0.267782,-0.00176263,7.20173e-05
-3.51008,0.998847,0.0383081,6,83,0,7.1876,0.673917,0.0486531,0.263784,4.15e-05,9.13766e-05,0.687471,0.673917,0.0486531,0.263784,9.13766e-05,0.687471,0.0615039,0.548344,1092.21,0,0,3.12738,3.12738,0.0325548,301.797,1.74808,0.0220965,0.227398,0.00738189,-0.000183477
-3.42826,0.997699,0.0383081,3,15,0,4.60794,0.673943,0.0485133,0.263533,4.15e-05,9.13696e-05,0.687863,0.673943,0.0485133,0.263533,9.13696e-05,0.687863,0.0616348,0.548401,1092.29,0,0,3.12894,3.12894,0.0325727,301.783,1.74786,0.0220347,0.212698,0.00716188,-0.000245274
-4.70812,0.984554,0.0383081,3,7,0,5.32063,0.675903,0.0491689,0.263841,4.15e-05,9.08404e-05,0.686899,0.675903,0.0491689,0.263841,9.08404e-05,0.686899,0.0607406,0.547999,1091.77,0,0,3.12516,3.12516,0.0325457,301.667,1.74844,0.0224626,0.0974564,0.00774334,0.000182568
-2.9315,0.93515,0.0383081,3,7,0,5.95566,0.675383,0.0480764,0.262025,4.15e-05,9.09804e-05,0.689808,0.675383,0.0480764,0.262025,9.09804e-05,0.689808,0.0618586,0.548499,1092.42,0,0,3.13681,3.13681,0.0326705,301.636,1.74679,0.0219297,0.0658776,0.00608944,-0.000350324
-0.841218,0.99482,0.0383081,4,31,0,4.80104,0.678756,0.0482412,0.258897,4.15e-05,9.00785e-05,0.692771,0.678756,0.0482412,0.258897,9.00785e-05,0.692771,0.0612333,0.548223,1091.99,0,0,3.14896,3.14896,0.0327974,301.632,1.74515,0.0222252,0.0620434,0.00445346,-5.48179e-05
-2.00124,0.932235,0.0383081,3,7,0,2.70043,0.678365,0.0478427,0.258193,4.15e-05,9.01824e-05,0.693874,0.678365,0.0478427,0.258193,9.01824e-05,0.693874,0.0616741,0.548419,1092.24,0,0,3.15346,3.15346,0.0328416,301.657,1.74451,0.0220162,0.0871663,0.00381045,-0.000263802
-2.06927,0.999039,0.0383081,5,55,0,3.37691,0.677615,0.048673,0.261483,4.15e-05,9.0382e-05,0.689754,0.677615,0.048673,0.261483,9.0382e-05,0.689754,0.0609757,0.548107,1091.89,0,0,3.13667,3.13667,0.032675,301.58,1.74686,0.0223488,0.00996364,0.00616074,6.88119e-05
-2.97539,0.869325,0.0383081,5,55,0,5.14961,0.682044,0.0483368,0.255483,4.15e-05,8.9212e-05,0.696091,0.682044,0.0483368,0.255483,8.9212e-05,0.696091,0.0606934,0.547978,1091.6,0,0,3.16273,3.16273,0.0329368,301.668,1.74329,0.0224855,0.0982789,0.0025893,0.000205505
-1.98383,0.999443,0.0383081,5,39,0,3.51329,0.679397,0.0485198,0.259168,4.15e-05,8.99084e-05,0.692222,0.679397,0.0485198,0.259168,8.99084e-05,0.692222,0.0608783,0.548062,1091.79,0,0,3.14673,3.14673,0.0327785,301.593,1.74548,0.0223958,0.0228089,0.00478136,0.000115806
-1.32247,0.962534,0.0383081,5,47,0,3.35331,0.682064,0.0480923,0.255021,4.15e-05,8.92068e-05,0.696797,0.682064,0.0480923,0.255021,8.92068e-05,0.696797,0.0609253,0.548084,1091.73,0,0,3.16566,3.16566,0.0329695,301.649,1.74288,0.0223731,0.0791408,0.00217895,9.30823e-05
-0.5685,0.990769,0.0383081,5,63,0,2.08716,0.682809,0.047751,0.253621,4.15e-05,8.90121e-05,0.698539,0.682809,0.047751,0.253621,8.90121e-05,0.698539,0.0611545,0.548188,1091.85,0,0,3.17296,3.17296,0.033048,301.627,1.74187,0.0222629,0.0566863,0.00117363,-1.71061e-05
-1.5057,0.91517,0.0383081,5,43,0,1.96894,0.680586,0.0479037,0.257233,4.15e-05,8.95946e-05,0.694774,0.680586,0.0479037,0.257233,8.95946e-05,0.694774,0.0613094,0.548257,1092.03,0,0,3.15724,3.15724,0.0328995,301.487,1.74403,0.0221889,-0.0833479,0.0033347,-9.11239e-05
-1.16391,0.907166,0.0383081,3,7,0,2.85351,0.679579,0.0479093,0.25704,4.15e-05,8.98604e-05,0.69496,0.679579,0.0479093,0.25704,8.98604e-05,0.69496,0.0614421,0.548316,1092.07,0,0,3.15797,3.15797,0.0328878,301.664,1.7439,0.0221258,0.0939668,0.00320315,-0.00015417
-1.42806,0.997137,0.0383081,5,63,0,2.67883,0.683934,0.0472402,0.251664,4.15e-05,8.87197e-05,0.701007,0.683934,0.0472402,0.251664,8.87197e-05,0.701007,0.0615023,0.548343,1092.03,0,0,3.18341,3.18341,0.0331626,301.574,1.74044,0.0220973,0.0037072,-0.00026073,-0.000182688
-1.83838,0.942972,0.0383081,6,87,0,3.14128,0.678286,0.0478851,0.25902,4.15e-05,9.02034e-05,0.693005,0.678286,0.0478851,0.25902,9.02034e-05,0.693005,0.0616436,0.548405,1092.25,0,0,3.1499,3.1499,0.0328144,301.566,1.74501,0.0220306,-0.00440336,0.00431342,-0.000249446
-1.11893,0.999702,0.0383081,3,15,0,2.15292,0.678419,0.0480063,0.258845,4.15e-05,9.0168e-05,0.693058,0.678419,0.0480063,0.258845,9.0168e-05,0.693058,0.0615071,0.548345,1092.15,0,0,3.15012,3.15012,0.0328118,301.611,1.74498,0.022095,0.0408569,0.00428343,-0.000184979
-1.69061,0.869765,0.0383081,3,7,0,2.6161,0.67964,0.048046,0.25855,4.15e-05,8.98444e-05,0.693314,0.67964,0.048046,0.25855,8.98444e-05,0.693314,0.0613009,0.548253,1092.04,0,0,3.15121,3.15121,0.0328367,301.486,1.74486,0.0221929,-0.0837398,0.00416168,-8.70626e-05
-1.19734,0.850374,0.0383081,4,19,0,3.99843,0.6804,0.0479966,0.256222,4.15e-05,8.96438e-05,0.695691,0.6804,0.0479966,0.256222,8.96438e-05,0.695691,0.0612448,0.548228,1091.94,0,0,3.16102,3.16102,0.0329168,301.689,1.74349,0.0222197,0.118983,0.00279253,-6.02961e-05
-0.71719,0.875056,0.0383081,2,3,0,2.514,0.680429,0.0478552,0.256554,4.15e-05,8.96361e-05,0.695501,0.680429,0.0478552,0.256554,8.96361e-05,0.695501,0.0613782,0.548288,1092.04,0,0,3.16024,3.16024,0.0329194,301.59,1.74361,0.0221562,0.0201997,0.00290681,-0.000123845
-0.813418,0.99888,0.0383081,3,7,0,0.871621,0.680274,0.0478656,0.256459,4.15e-05,8.96767e-05,0.695585,0.680274,0.0478656,0.256459,8.96767e-05,0.695585,0.0613892,0.548293,1092.04,0,0,3.16058,3.16058,0.0329187,301.63,1.74355,0.0221509,0.0598495,0.00285385,-0.000129084
-0.79736,0.972997,0.0383081,5,47,0,2.44855,0.681043,0.0481053,0.256346,4.15e-05,8.94745e-05,0.695459,0.681043,0.0481053,0.256346,8.94745e-05,0.695459,0.0610518,0.548141,1091.84,0,0,3.16008,3.16008,0.0329153,301.613,1.74364,0.0223122,0.0434506,0.002941,3.21689e-05
-1.04019,0.912548,0.0383081,6,71,0,2.74143,0.68476,0.0472299,0.25092,4.15e-05,8.85057e-05,0.701761,0.68476,0.0472299,0.25092,8.85057e-05,0.701761,0.0613997,0.548297,1091.95,0,0,3.18664,3.18664,0.0331981,301.557,1.74001,0.022146,-0.0125521,-0.000693548,-0.000134042
-1.92163,0.999447,0.0383081,6,111,0,2.94469,0.673429,0.048732,0.265867,4.15e-05,9.15091e-05,0.68531,0.673429,0.048732,0.265867,9.15091e-05,0.68531,0.061496,0.54834,1092.27,0,0,3.11878,3.11878,0.0324857,301.608,1.74929,0.0221003,0.0375403,0.00859448,-0.000179728
-1.27755,0.992911,0.0383081,6,119,0,3.25922,0.676977,0.0485231,0.261293,4.15e-05,9.05524e-05,0.690094,0.676977,0.0485231,0.261293,9.05524e-05,0.690094,0.0612064,0.548211,1092.01,0,0,3.13802,3.13802,0.0326815,301.65,1.74665,0.0222381,0.080218,0.00595393,-4.19407e-05
-1.17727,0.957254,0.0383081,1,3,0,1.72915,0.677013,0.0483897,0.261452,4.15e-05,9.05429e-05,0.690068,0.677013,0.0483897,0.261452,9.05429e-05,0.690068,0.0613297,0.548266,1092.1,0,0,3.13792,3.13792,0.0326882,301.579,1.74667,0.0221792,0.00853176,0.00597165,-0.000100762
-0.924506,0.978776,0.0383081,6,87,0,3.57121,0.688073,0.0473291,0.247565,4.15e-05,8.76556e-05,0.705019,0.688073,0.0473291,0.247565,8.76556e-05,0.705019,0.0608537,0.548051,1091.56,0,0,3.20071,3.20071,0.0333399,301.6,1.73812,0.0224077,0.0300926,-0.00258431,0.000127686
-0.851435,0.998528,0.0383081,2,7,0,1.34273,0.688216,0.0473582,0.247806,4.15e-05,8.76192e-05,0.704749,0.688216,0.0473582,0.247806,8.76192e-05,0.704749,0.0608061,0.548029,1091.54,0,0,3.19955,3.19955,0.033333,301.554,1.73828,0.0224308,-0.0162979,-0.00241798,0.000150765
