# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 11:39:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpd5wvro_r/spscid6m.json
# init = /tmp/tmpd5wvro_r/9xvngoso.json
# random
#   seed = 24453
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CMB/CMB-20230724123932.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,OL,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-0.801859,0.897069,0.0345097,2,7,0,1.79843,0.685874,0.0475014,0.249951,4.15e-05,8.82185e-05,0.702459,0.685874,0.0475014,0.249951,8.82185e-05,0.702459,0.060982,0.54811,1091.68,0,0,3.18965,3.18965,0.0332216,301.628,1.73961,0.0223457,0.0579112,-0.00109164,6.57366e-05
-1.10996,0.990455,0.0345097,6,91,0,1.79134,0.680999,0.0479659,0.255586,4.15e-05,8.94859e-05,0.696358,0.680999,0.0479659,0.255586,8.94859e-05,0.696358,0.0611926,0.548205,1091.9,0,0,3.1638,3.1638,0.0329466,301.682,1.74312,0.0222447,0.111652,0.0024152,-3.53432e-05
-0.859798,0.99906,0.0345097,6,87,0,2.45335,0.690025,0.0469887,0.245616,4.15e-05,8.71602e-05,0.707309,0.690025,0.0469887,0.245616,8.71602e-05,0.707309,0.0609256,0.548084,1091.58,0,0,3.21072,3.21072,0.0334565,301.489,1.73677,0.022373,-0.0808679,-0.00392975,9.29755e-05
-0.92245,0.990763,0.0345097,2,7,0,1.23401,0.68971,0.0468591,0.245072,4.15e-05,8.72398e-05,0.707981,0.68971,0.0468591,0.245072,8.72398e-05,0.707981,0.0610961,0.548161,1091.66,0,0,3.21364,3.21364,0.0334778,301.572,1.73635,0.0222909,0.00157818,-0.00434673,1.09092e-05
-3.16304,0.989461,0.0345097,6,111,0,3.4114,0.697748,0.0458682,0.235496,4.15e-05,8.52415e-05,0.71855,0.697748,0.0458682,0.235496,8.52415e-05,0.71855,0.0610126,0.548124,1091.44,0,0,3.26133,3.26133,0.0339802,301.522,1.72994,0.022331,-0.0478444,-0.0107647,5.10306e-05
-3.60005,0.979853,0.0345097,3,15,0,4.2389,0.697659,0.0465734,0.23739,4.15e-05,8.52632e-05,0.715951,0.697659,0.0465734,0.23739,8.52632e-05,0.715951,0.0603196,0.547804,1091.07,0,0,3.24945,3.24945,0.0338602,301.488,1.73157,0.0226686,-0.0818454,-0.00912659,0.000388586
-3.17754,0.969393,0.0345097,6,103,0,8.3527,0.683947,0.0482147,0.254028,4.15e-05,8.87162e-05,0.697669,0.683947,0.0482147,0.254028,8.87162e-05,0.697669,0.0605529,0.547913,1091.5,0,0,3.16936,3.16936,0.0330179,301.559,1.74241,0.0225541,-0.011018,0.00170567,0.000274061
-2.24288,0.919245,0.0345097,3,7,0,4.97566,0.682807,0.0476319,0.252601,4.15e-05,8.90127e-05,0.699678,0.682807,0.0476319,0.252601,8.90127e-05,0.699678,0.061271,0.54824,1091.88,0,0,3.17775,3.17775,0.033086,301.735,1.7412,0.0222072,0.164633,0.000499548,-7.28109e-05
-1.60594,0.974544,0.0345097,3,7,0,2.82877,0.683147,0.0473373,0.253035,4.15e-05,8.89243e-05,0.699539,0.683147,0.0473373,0.253035,8.89243e-05,0.699539,0.0615139,0.548348,1092.07,0,0,3.17719,3.17719,0.0331033,301.523,1.74129,0.0220918,-0.0468723,0.000594385,-0.000188196
-0.637731,0.99897,0.0345097,2,7,0,1.6094,0.68315,0.0475992,0.252926,4.15e-05,8.89234e-05,0.699385,0.68315,0.0475992,0.252926,8.89234e-05,0.699385,0.0612563,0.548233,1091.89,0,0,3.17653,3.17653,0.0330852,301.626,1.74138,0.0222142,0.0562216,0.000681521,-6.57747e-05
-1.12497,0.982581,0.0345097,5,55,0,1.47966,0.685903,0.0471211,0.249787,4.15e-05,8.82109e-05,0.703003,0.685903,0.0471211,0.249787,8.82109e-05,0.703003,0.0613517,0.548276,1091.91,0,0,3.19198,3.19198,0.033258,301.519,1.73929,0.0221688,-0.0510831,-0.00141194,-0.000111247
-2.08611,0.979341,0.0345097,3,15,0,2.67519,0.685758,0.0470052,0.248882,4.15e-05,8.82483e-05,0.704024,0.685758,0.0470052,0.248882,8.82483e-05,0.704024,0.0614863,0.548336,1091.96,0,0,3.19635,3.19635,0.0332907,301.634,1.73867,0.0221049,0.0641676,-0.00202914,-0.000175135
-4.54921,0.80811,0.0345097,3,7,0,5.23386,0.687276,0.0478699,0.249077,4.15e-05,8.78588e-05,0.702965,0.687276,0.0478699,0.249077,8.78588e-05,0.702965,0.060436,0.547858,1091.33,0,0,3.19185,3.19185,0.0332391,301.678,1.73933,0.0226113,0.107572,-0.00137047,0.00033131
-4.67156,0.99972,0.0345097,6,67,0,6.36308,0.679598,0.0476937,0.255571,4.15e-05,8.98553e-05,0.696646,0.679598,0.0476937,0.255571,8.98553e-05,0.696646,0.0616501,0.548408,1092.15,0,0,3.16495,3.16495,0.0329456,301.8,1.74292,0.0220275,0.229731,0.00221922,-0.0002525
-3.36393,1,0.0345097,2,3,0,5.02477,0.680036,0.0474327,0.256137,4.15e-05,8.97396e-05,0.696341,0.680036,0.0474327,0.256137,8.97396e-05,0.696341,0.0618467,0.548494,1092.32,0,0,3.16371,3.16371,0.0329581,301.567,1.74311,0.0219352,-0.00291179,0.0024125,-0.000344786
-2.48147,0.999712,0.0345097,4,15,0,3.56661,0.679788,0.0475906,0.256151,4.15e-05,8.9805e-05,0.696169,0.679788,0.0475906,0.256151,8.9805e-05,0.696169,0.0617252,0.548441,1092.23,0,0,3.16298,3.16298,0.032941,301.654,1.74321,0.0219922,0.0841595,0.00250537,-0.000287813
-0.927648,0.979991,0.0345097,3,7,0,4.16044,0.680907,0.047711,0.255771,4.15e-05,8.95101e-05,0.696429,0.680907,0.047711,0.255771,8.95101e-05,0.696429,0.0614534,0.548321,1092.07,0,0,3.1641,3.1641,0.0329604,301.584,1.74308,0.0221205,0.0135689,0.00237595,-0.000159528
-1.17279,0.999565,0.0345097,4,31,0,1.43692,0.680191,0.0482935,0.257796,4.15e-05,8.96987e-05,0.69382,0.680191,0.0482935,0.257796,8.96987e-05,0.69382,0.0609868,0.548112,1091.83,0,0,3.1533,3.1533,0.0328467,301.595,1.74458,0.0223434,0.0248771,0.00387542,6.34376e-05
-1.49971,0.929778,0.0345097,2,7,0,2.17895,0.679834,0.0482378,0.257342,4.15e-05,8.97929e-05,0.694331,0.679834,0.0482378,0.257342,8.97929e-05,0.694331,0.0610891,0.548158,1091.86,0,0,3.15538,3.15538,0.0328577,301.693,1.74427,0.0222943,0.123004,0.00357117,1.42692e-05
-2.47688,0.926172,0.0345097,5,47,0,3.46423,0.684563,0.0474645,0.252718,4.15e-05,8.85567e-05,0.699729,0.684563,0.0474645,0.252718,8.85567e-05,0.699729,0.0611958,0.548206,1091.89,0,0,3.17803,3.17803,0.0331252,301.404,1.74121,0.0222431,-0.165706,0.000511489,-3.68777e-05
-3.62296,0.809431,0.0345097,1,1,0,3.78614,0.684633,0.0474006,0.252766,4.15e-05,8.85386e-05,0.699744,0.684633,0.0474006,0.252766,8.85386e-05,0.699744,0.0612489,0.54823,1091.93,0,0,3.17811,3.17811,0.0331302,301.366,1.7412,0.0222177,-0.204445,0.000504628,-6.22694e-05
-0.500236,0.977188,0.0345097,3,7,0,3.7226,0.684026,0.0475357,0.25249,4.15e-05,8.86958e-05,0.699886,0.684026,0.0475357,0.25249,8.86958e-05,0.699886,0.0611991,0.548208,1091.87,0,0,3.17867,3.17867,0.033117,301.54,1.7411,0.0222415,-0.0301551,0.000404608,-3.84663e-05
-1.35212,0.925458,0.0345097,3,7,0,1.6355,0.68396,0.0478332,0.252399,4.15e-05,8.87129e-05,0.699679,0.68396,0.0478332,0.252399,8.87129e-05,0.699679,0.0609184,0.548081,1091.68,0,0,3.17779,3.17779,0.0330943,301.663,1.74122,0.0223764,0.0929967,0.000521193,9.64299e-05
-1.54493,0.999874,0.0345097,5,63,0,3.92624,0.678388,0.0483762,0.259142,4.15e-05,9.01762e-05,0.692391,0.678388,0.0483762,0.259142,9.01762e-05,0.692391,0.0611538,0.548187,1091.93,0,0,3.14739,3.14739,0.032774,301.696,1.74536,0.0222632,0.126362,0.00466318,-1.67691e-05
-1.24129,0.995823,0.0345097,3,15,0,2.11047,0.677593,0.0481135,0.259741,4.15e-05,9.03878e-05,0.692055,0.677593,0.0481135,0.259741,9.03878e-05,0.692055,0.0615166,0.548349,1092.17,0,0,3.146,3.146,0.0327655,301.642,1.74554,0.0220905,0.0717751,0.004844,-0.000189499
-1.19288,0.947981,0.0345097,5,59,0,2.85218,0.68349,0.0475806,0.252187,4.15e-05,8.8835e-05,0.700144,0.68349,0.0475806,0.252187,8.8835e-05,0.700144,0.0612282,0.548221,1091.86,0,0,3.17974,3.17974,0.033113,301.677,1.74094,0.0222276,0.107418,0.000238339,-5.23526e-05
-1.53252,0.999948,0.0345097,6,95,0,3.45125,0.693282,0.0467614,0.242103,4.15e-05,8.63432e-05,0.711049,0.693282,0.0467614,0.242103,8.63432e-05,0.711049,0.0607142,0.547987,1091.4,0,0,3.22729,3.22729,0.0336318,301.466,1.73454,0.0224754,-0.104304,-0.00615758,0.000195375
-3.38469,0.879162,0.0345097,5,39,0,4.27531,0.694838,0.046434,0.238622,4.15e-05,8.5957e-05,0.714858,0.694838,0.046434,0.238622,8.5957e-05,0.714858,0.0608318,0.548041,1091.37,0,0,3.24439,3.24439,0.0337886,301.657,1.7322,0.0224183,0.0869476,-0.00849761,0.000138307
-2.14181,0.998385,0.0345097,4,23,0,3.78869,0.696877,0.0463013,0.237689,4.15e-05,8.54546e-05,0.715925,0.696877,0.0463013,0.237689,8.54546e-05,0.715925,0.0606931,0.547978,1091.3,0,0,3.2493,3.2493,0.0338619,301.46,1.73158,0.0224857,-0.11036,-0.00912277,0.000205651
-2.06573,0.966833,0.0345097,2,3,0,2.44547,0.696872,0.0462659,0.237443,4.15e-05,8.5456e-05,0.716206,0.696872,0.0462659,0.237443,8.5456e-05,0.716206,0.0607291,0.547994,1091.31,0,0,3.25058,3.25058,0.0338722,301.486,1.7314,0.0224681,-0.0840329,-0.00930031,0.000188118
-2.58509,0.96757,0.0345097,3,15,0,2.66255,0.697046,0.046169,0.236567,4.15e-05,8.54133e-05,0.717179,0.697046,0.046169,0.236567,8.54133e-05,0.717179,0.060803,0.548028,1091.33,0,0,3.25502,3.25502,0.0339099,301.562,1.73079,0.0224323,-0.00777161,-0.0099116,0.000152268
-3.68964,0.845116,0.0345097,2,3,0,4.33793,0.696847,0.0461977,0.236355,4.15e-05,8.5462e-05,0.717362,0.696847,0.0461977,0.236355,8.5462e-05,0.717362,0.0608006,0.548027,1091.31,0,0,3.25584,3.25584,0.0339105,301.634,1.73067,0.0224334,0.0636832,-0.0100329,0.000153413
-4.34058,0.981955,0.0345097,3,15,0,6.42362,0.699064,0.0464687,0.235801,4.15e-05,8.49209e-05,0.717645,0.699064,0.0464687,0.235801,8.49209e-05,0.717645,0.0602381,0.547765,1090.99,0,0,3.25722,3.25722,0.0339404,301.495,1.73053,0.0227088,-0.0745898,-0.0101683,0.000428811
-3.21373,0.990206,0.0345097,6,79,0,7.85461,0.676098,0.0480836,0.260547,4.15e-05,9.0788e-05,0.691278,0.676098,0.0480836,0.260547,9.0788e-05,0.691278,0.0617524,0.548453,1092.31,0,0,3.14278,3.14278,0.0327214,301.74,1.74596,0.0219794,0.169536,0.00525964,-0.000300586
-2.34542,0.991483,0.0345097,3,7,0,3.76245,0.676337,0.0480344,0.260997,4.15e-05,9.07239e-05,0.690877,0.676337,0.0480344,0.260997,9.07239e-05,0.690877,0.0617672,0.548459,1092.35,0,0,3.14117,3.14117,0.0327171,301.625,1.7462,0.0219725,0.0545612,0.00549682,-0.000307535
-2.22809,0.936696,0.0345097,6,95,0,4.55164,0.68601,0.0469831,0.249678,4.15e-05,8.81834e-05,0.703251,0.68601,0.0469831,0.249678,8.81834e-05,0.703251,0.0614739,0.54833,1091.99,0,0,3.19305,3.19305,0.0332742,301.473,1.73914,0.0221107,-0.0973407,-0.00155625,-0.000169256
-1.15584,0.984089,0.0345097,3,7,0,2.64533,0.687131,0.0475567,0.249549,4.15e-05,8.7896e-05,0.702806,0.687131,0.0475567,0.249549,8.7896e-05,0.702806,0.0607585,0.548008,1091.55,0,0,3.19117,3.19117,0.0332491,301.523,1.73943,0.0224538,-0.0472839,-0.00127297,0.000173834
-1.04759,1,0.0345097,2,3,0,1.18224,0.687062,0.047538,0.249581,4.15e-05,8.79138e-05,0.702793,0.687062,0.047538,0.249581,8.79138e-05,0.702793,0.0607861,0.54802,1091.57,0,0,3.19112,3.19112,0.0332486,301.522,1.73943,0.0224405,-0.0481961,-0.00126655,0.000160461
-1.46123,0.994661,0.0345097,5,55,0,2.53872,0.691556,0.0470646,0.244056,4.15e-05,8.67747e-05,0.708793,0.691556,0.0470646,0.244056,8.67747e-05,0.708793,0.0606459,0.547956,1091.38,0,0,3.21726,3.21726,0.0335206,301.526,1.73589,0.0225086,-0.0437818,-0.00480723,0.000228644
-1.65149,0.966001,0.0345097,3,7,0,3.02476,0.692107,0.046922,0.243726,4.15e-05,8.66366e-05,0.709266,0.692107,0.046922,0.243726,8.66366e-05,0.709266,0.0607125,0.547986,1091.43,0,0,3.21936,3.21936,0.0335513,301.447,1.73562,0.0224762,-0.123112,-0.00508359,0.00019619
-2.55486,0.962551,0.0345097,3,7,0,3.27085,0.691917,0.0472083,0.244191,4.15e-05,8.66844e-05,0.708514,0.691917,0.0472083,0.244191,8.66844e-05,0.708514,0.0604572,0.547868,1091.28,0,0,3.21605,3.21605,0.0335105,301.504,1.73607,0.0226009,-0.0664306,-0.00463012,0.000320895
-2.54296,0.889952,0.0345097,4,31,0,5.36773,0.688533,0.0466578,0.245526,4.15e-05,8.75384e-05,0.707729,0.688533,0.0466578,0.245526,8.75384e-05,0.707729,0.0614556,0.548322,1091.88,0,0,3.2125,3.2125,0.0334619,301.607,1.73649,0.0221194,0.0372975,-0.00421486,-0.000160574
-1.29141,0.901609,0.0345097,5,47,0,5.04636,0.68359,0.0475501,0.25344,4.15e-05,8.8809e-05,0.698922,0.68359,0.0475501,0.25344,8.8809e-05,0.698922,0.0612444,0.548228,1091.92,0,0,3.1746,3.1746,0.0330821,301.471,1.74167,0.0222199,-0.0988159,0.000967426,-6.00996e-05
-1.46649,0.999634,0.0345097,3,7,0,1.6408,0.683389,0.0479641,0.253348,4.15e-05,8.88611e-05,0.698599,0.683389,0.0479641,0.253348,8.88611e-05,0.698599,0.0608691,0.548058,1091.67,0,0,3.17323,3.17323,0.0330479,301.653,1.74185,0.0224003,0.0831153,0.00114751,0.000120268
-0.750898,0.987243,0.0345097,2,7,0,3.23363,0.682921,0.0475507,0.25308,4.15e-05,8.8983e-05,0.69928,0.682921,0.0475507,0.25308,8.8983e-05,0.69928,0.0613349,0.548269,1091.95,0,0,3.17608,3.17608,0.0330811,301.621,1.74144,0.0221767,0.0512632,0.000739696,-0.000103271
-0.596242,0.977571,0.0345097,2,7,0,1.47937,0.683238,0.047781,0.2533,4.15e-05,8.89004e-05,0.69883,0.683238,0.047781,0.2533,8.89004e-05,0.69883,0.061067,0.548148,1091.79,0,0,3.1742,3.1742,0.0330616,301.62,1.74171,0.0223049,0.0504959,0.00100995,2.48776e-05
-0.961779,0.984833,0.0345097,5,63,0,1.54911,0.686475,0.0474773,0.250278,4.15e-05,8.80641e-05,0.702156,0.686475,0.0474773,0.250278,8.80641e-05,0.702156,0.0609243,0.548083,1091.67,0,0,3.18838,3.18838,0.0332242,301.484,1.7398,0.0223736,-0.0855332,-0.000895948,9.35629e-05
-1.0695,0.995278,0.0345097,3,15,0,1.34837,0.685359,0.0471748,0.250354,4.15e-05,8.83511e-05,0.702382,0.685359,0.0471748,0.250354,8.83511e-05,0.702382,0.0613726,0.548285,1091.93,0,0,3.18931,3.18931,0.0332285,301.534,1.73965,0.0221588,-0.0362244,-0.00105178,-0.00012121
-1.03611,0.963791,0.0345097,2,7,0,1.61478,0.68536,0.0474666,0.250179,4.15e-05,8.83508e-05,0.702266,0.68536,0.0474666,0.250179,8.83508e-05,0.702266,0.0610856,0.548157,1091.74,0,0,3.18881,3.18881,0.0332096,301.658,1.73971,0.0222959,0.0878488,-0.000986894,1.59298e-05
-1.32106,0.986139,0.0345097,5,63,0,2.78779,0.682846,0.0476229,0.254329,4.15e-05,8.90026e-05,0.69796,0.682846,0.0476229,0.254329,8.90026e-05,0.69796,0.0612745,0.548242,1091.95,0,0,3.17055,3.17055,0.0330393,301.477,1.74222,0.0222055,-0.0934968,0.00151892,-7.44897e-05
-3.41068,0.932133,0.0345097,3,15,0,3.98847,0.682666,0.0482811,0.254564,4.15e-05,8.90494e-05,0.697066,0.682666,0.0482811,0.254564,8.90494e-05,0.697066,0.0606624,0.547963,1091.56,0,0,3.1668,3.1668,0.0329768,301.69,1.74273,0.0225006,0.120435,0.00203149,0.000220597
-3.08554,0.999764,0.0345097,5,47,0,4.41244,0.679985,0.0478302,0.255697,4.15e-05,8.9753e-05,0.696383,0.679985,0.0478302,0.255697,8.9753e-05,0.696383,0.0614633,0.548326,1092.05,0,0,3.16387,3.16387,0.0329377,301.77,1.74308,0.0221157,0.199777,0.00238012,-0.000164264
-0.829048,0.911264,0.0345097,3,7,0,4.35801,0.681052,0.0477799,0.256032,4.15e-05,8.94722e-05,0.696099,0.681052,0.0477799,0.256032,8.94722e-05,0.696099,0.0613663,0.548283,1092.03,0,0,3.16273,3.16273,0.0329501,301.548,1.74327,0.0221618,-0.0220016,0.00257187,-0.000118209
-1.25401,0.938746,0.0345097,4,31,0,2.14673,0.682157,0.047915,0.254268,4.15e-05,8.91824e-05,0.697728,0.682157,0.047915,0.254268,8.91824e-05,0.697728,0.061084,0.548156,1091.81,0,0,3.16954,3.16954,0.0330061,301.684,1.74234,0.0222967,0.114066,0.00163579,1.66934e-05
-1.17854,0.992788,0.0345097,3,7,0,1.59076,0.68167,0.0479954,0.255009,4.15e-05,8.93099e-05,0.696906,0.68167,0.0479954,0.255009,8.93099e-05,0.696906,0.0610725,0.548151,1091.81,0,0,3.1661,3.1661,0.0329712,301.676,1.74281,0.0223022,0.105976,0.00210757,2.22373e-05
-0.727477,0.998355,0.0345097,2,7,0,1.50912,0.68183,0.0480172,0.255623,4.15e-05,8.92681e-05,0.696271,0.68183,0.0480172,0.255623,8.92681e-05,0.696271,0.0610297,0.548131,1091.82,0,0,3.16347,3.16347,0.0329551,301.572,1.74318,0.0223228,0.0020308,0.00248446,4.27845e-05
-0.79153,0.96434,0.0345097,2,7,0,1.9774,0.681561,0.0476939,0.255247,4.15e-05,8.93385e-05,0.696969,0.681561,0.0476939,0.255247,8.93385e-05,0.696969,0.0613806,0.548289,1092.02,0,0,3.16637,3.16637,0.032987,301.557,1.74277,0.022155,-0.0132416,0.00207285,-0.000124967
-0.802909,0.965842,0.0345097,4,23,0,1.35444,0.682532,0.0476707,0.253567,4.15e-05,8.90844e-05,0.698673,0.682532,0.0476707,0.253567,8.90844e-05,0.698673,0.0612705,0.54824,1091.91,0,0,3.17352,3.17352,0.0330514,301.648,1.74179,0.0222074,0.0781237,0.00108925,-7.25574e-05
-0.819285,0.998452,0.0345097,6,87,0,2.71487,0.688754,0.0470546,0.247033,4.15e-05,8.74822e-05,0.705825,0.688754,0.0470546,0.247033,8.74822e-05,0.705825,0.0610316,0.548132,1091.67,0,0,3.20422,3.20422,0.0333892,301.486,1.73765,0.0223219,-0.0840134,-0.00305424,4.1869e-05
-1.30561,0.970904,0.0345097,2,7,0,1.8118,0.688266,0.0470008,0.246388,4.15e-05,8.76063e-05,0.706524,0.688266,0.0470008,0.246388,8.76063e-05,0.706524,0.0611506,0.548186,1091.71,0,0,3.20724,3.20724,0.0334041,301.634,1.73721,0.0222647,0.0644948,-0.00349018,-1.52673e-05
-1.53289,0.962338,0.0345097,3,7,0,2.13195,0.68826,0.0468862,0.247267,4.15e-05,8.76078e-05,0.705759,0.68826,0.0468862,0.247267,8.76078e-05,0.705759,0.0612649,0.548237,1091.82,0,0,3.20393,3.20393,0.0333883,301.466,1.73768,0.0222101,-0.104039,-0.00302263,-6.98914e-05
-0.699751,1,0.0345097,2,3,0,1.52206,0.688294,0.047,0.246955,4.15e-05,8.75993e-05,0.705957,0.688294,0.047,0.246955,8.75993e-05,0.705957,0.0611476,0.548185,1091.73,0,0,3.20478,3.20478,0.0333883,301.546,1.73756,0.0222662,-0.0240281,-0.00314419,-1.38127e-05
-2.15994,0.884785,0.0345097,3,15,0,2.46941,0.687741,0.0471465,0.246819,4.15e-05,8.77402e-05,0.705947,0.687741,0.0471465,0.246819,8.77402e-05,0.705947,0.0610777,0.548153,1091.67,0,0,3.20471,3.20471,0.0333709,301.697,1.73755,0.0222997,0.126641,-0.00315254,1.97052e-05
-3.701,0.820196,0.0345097,2,7,0,5.94153,0.687177,0.0470289,0.246774,4.15e-05,8.78843e-05,0.706109,0.687177,0.0470289,0.246774,8.78843e-05,0.706109,0.0612702,0.54824,1091.77,0,0,3.20539,3.20539,0.0333726,301.746,1.73744,0.0222076,0.175902,-0.00326218,-7.24137e-05
-2.30215,1,0.0345097,3,7,0,4.3315,0.688148,0.0473101,0.24881,4.15e-05,8.76363e-05,0.703792,0.688148,0.0473101,0.24881,8.76363e-05,0.703792,0.0608621,0.548055,1091.62,0,0,3.19544,3.19544,0.0333072,301.399,1.73886,0.0224036,-0.170644,-0.00184019,0.000123624
-0.605507,0.998602,0.0345097,2,7,0,2.3353,0.687522,0.0473203,0.248225,4.15e-05,8.77959e-05,0.704367,0.687522,0.0473203,0.248225,8.77959e-05,0.704367,0.0609365,0.548089,1091.62,0,0,3.19788,3.19788,0.0333127,301.58,1.7385,0.0223677,0.00972966,-0.00220188,8.7704e-05
-2.44083,0.916649,0.0345097,5,55,0,3.24705,0.690983,0.0470349,0.245446,4.15e-05,8.69188e-05,0.707432,0.690983,0.0470349,0.245446,8.69188e-05,0.707432,0.0607518,0.548005,1091.49,0,0,3.21129,3.21129,0.0334733,301.392,1.73672,0.0224571,-0.178388,-0.00398485,0.00017713
-5.01108,0.821477,0.0345097,3,15,0,6.9329,0.692079,0.0464658,0.243641,4.15e-05,8.66437e-05,0.709806,0.692079,0.0464658,0.243641,8.66437e-05,0.709806,0.0611691,0.548194,1091.72,0,0,3.22176,3.22176,0.0335918,301.307,1.73529,0.0222559,-0.263307,-0.00541008,-2.41197e-05
-1.06134,1,0.0345097,2,3,0,4.3695,0.691601,0.0467137,0.243024,4.15e-05,8.67634e-05,0.710175,0.691601,0.0467137,0.243024,8.67634e-05,0.710175,0.0609862,0.548112,1091.56,0,0,3.22336,3.22336,0.033581,301.554,1.73505,0.0223437,-0.0161979,-0.00565294,6.37249e-05
-1.24641,0.991373,0.0345097,3,7,0,1.58709,0.691438,0.0466267,0.243002,4.15e-05,8.68043e-05,0.710284,0.691438,0.0466267,0.243002,8.68043e-05,0.710284,0.0610946,0.548161,1091.63,0,0,3.22384,3.22384,0.0335863,301.551,1.73498,0.0222916,-0.018998,-0.00572273,1.16188e-05
-1.68715,0.889912,0.0345097,6,79,0,5.21245,0.677882,0.0483061,0.259354,4.15e-05,9.03108e-05,0.69225,0.677882,0.0483061,0.259354,9.03108e-05,0.69225,0.0612906,0.548249,1092.02,0,0,3.14679,3.14679,0.0327655,301.718,1.74544,0.0221978,0.147609,0.00473501,-8.21694e-05
-3.30621,0.819535,0.0345097,3,7,0,4.01212,0.678515,0.0479557,0.259807,4.15e-05,9.01424e-05,0.692147,0.678515,0.0479557,0.259807,9.01424e-05,0.692147,0.0615432,0.548361,1092.22,0,0,3.14641,3.14641,0.0327913,301.444,1.74551,0.022078,-0.125828,0.00481434,-0.000202034
-2.62793,0.959577,0.0345097,3,7,0,5.90588,0.679066,0.0479025,0.258954,4.15e-05,8.99963e-05,0.693054,0.679066,0.0479025,0.258954,8.99963e-05,0.693054,0.0615192,0.54835,1092.19,0,0,3.15013,3.15013,0.0328277,301.466,1.745,0.0220893,-0.10426,0.00430214,-0.00019072
-2.02762,0.986412,0.0345097,6,79,0,3.93907,0.692505,0.0464803,0.242439,4.15e-05,8.65371e-05,0.710994,0.692505,0.0464803,0.242439,8.65371e-05,0.710994,0.0610975,0.548162,1091.64,0,0,3.22702,3.22702,0.0336329,301.431,1.73456,0.0222902,-0.139288,-0.00613631,1.02223e-05
-1.12819,1,0.0345097,2,3,0,1.89132,0.69242,0.0466624,0.242208,4.15e-05,8.65584e-05,0.711044,0.69242,0.0466624,0.242208,8.65584e-05,0.711044,0.0609275,0.548085,1091.51,0,0,3.22723,3.22723,0.0336228,301.541,1.73453,0.022372,-0.0294347,-0.00617164,9.20438e-05
-1.21684,0.986467,0.0345097,3,7,0,1.32685,0.692332,0.0466708,0.242172,4.15e-05,8.65805e-05,0.71107,0.692332,0.0466708,0.242172,8.65805e-05,0.71107,0.0609309,0.548086,1091.51,0,0,3.22735,3.22735,0.0336217,301.562,1.73451,0.0223704,-0.00840928,-0.00619048,9.04029e-05
-1.42919,0.939529,0.0345097,4,23,0,2.17756,0.692043,0.0466111,0.242991,4.15e-05,8.66526e-05,0.710311,0.692043,0.0466111,0.242991,8.66526e-05,0.710311,0.0610289,0.548131,1091.6,0,0,3.22398,3.22398,0.033598,301.459,1.73497,0.0223232,-0.110534,-0.00572569,4.31906e-05
-1.47851,0.861057,0.0345097,2,3,0,2.91716,0.691724,0.0467426,0.242635,4.15e-05,8.67326e-05,0.710536,0.691724,0.0467426,0.242635,8.67326e-05,0.710536,0.0609411,0.548091,1091.52,0,0,3.22495,3.22495,0.033592,301.605,1.73483,0.0223655,0.034577,-0.0058737,8.54942e-05
-1.63809,0.958844,0.0345097,3,15,0,2.40067,0.692627,0.0468202,0.242044,4.15e-05,8.65066e-05,0.71105,0.692627,0.0468202,0.242044,8.65066e-05,0.71105,0.0607435,0.548001,1091.39,0,0,3.22726,3.22726,0.0336177,301.59,1.73453,0.0224612,0.0196048,-0.00617332,0.000181152
-1.86845,0.989151,0.0345097,3,7,0,2.03433,0.692522,0.0465053,0.242441,4.15e-05,8.65329e-05,0.710967,0.692522,0.0465053,0.242441,8.65329e-05,0.710967,0.0610702,0.54815,1091.62,0,0,3.2269,3.2269,0.033631,301.436,1.73458,0.0223033,-0.1335,-0.00611959,2.33041e-05
