# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.94286,0.930488,0.449233,2,3,0,11.3053,0.740571,0.261534,0.413522,0.740571,0.261534,0.413522,2.69575,2.74875,75.6154,76.1022,76.8682,78.2431,78.5039,79.0982,79.1284,81.3755,81.7175,84.338,85.4323,86.2398,86.2562,87.2795,88.1354,89.2353,89.6078,89.6846,95.1253,99.7548,103.743,105.581,111.409,111.729,113.021,122.284,141.874,146.877,152.318,160.656,179.851,199.64
-10.4317,0.938248,0.449233,2,3,0,10.8925,0.743581,0.244681,0.419583,0.743581,0.244681,0.419583,2.61484,2.6708,75.807,76.2597,76.9722,78.2516,78.4944,79.0477,79.0759,81.17,81.489,83.9357,84.9588,85.7144,85.7297,86.6879,87.4899,88.5214,88.871,88.943,94.0604,98.4313,102.208,103.952,109.493,109.798,111.029,119.875,138.67,143.485,148.725,156.764,175.298,194.435
-9.98728,0.973884,0.449233,3,9,0,12.9842,0.648922,0.435294,0.346014,0.648922,0.435294,0.346014,3.42169,3.45124,67.4063,68.1858,69.4063,71.5765,71.9852,72.9126,72.9597,76.4183,76.9383,80.866,82.4781,83.6576,83.6814,85.1639,86.3939,87.9621,88.4901,88.5986,96.1428,102.358,107.592,109.973,117.41,117.814,119.441,130.939,154.588,160.531,166.963,176.766,199.149,222.041
-9.45238,1,0.449233,2,3,0,9.98161,0.654859,0.39845,0.361167,0.654859,0.39845,0.361167,3.28111,3.31475,67.7611,68.4682,69.5771,71.554,71.927,72.7745,72.8175,75.9888,76.4671,80.0912,81.5843,82.6787,82.7008,84.0787,85.2238,86.686,87.1788,87.2802,94.3506,100.208,105.159,107.415,114.48,114.865,116.413,127.378,150.016,155.718,161.892,171.308,192.831,214.866
-9.41356,0.985423,0.449233,3,7,0,10.0318,0.655882,0.39761,0.361507,0.655882,0.39761,0.361507,3.27783,3.31157,67.8612,68.5676,69.6754,71.6506,72.0233,72.87,72.913,76.082,76.5599,80.1819,81.6742,82.7681,82.7902,84.1675,85.3122,86.7738,87.2665,87.3678,94.4366,100.294,105.245,107.501,114.566,114.951,116.499,127.467,150.111,155.815,161.991,171.411,192.943,214.987
-10.7523,0.90061,0.449233,2,7,0,13.072,0.641073,0.465329,0.33328,0.641073,0.465329,0.33328,3.53215,3.55864,66.8058,67.6406,68.9459,71.2615,71.6967,72.6836,72.7336,76.4029,76.9531,81.0987,82.7951,84.0344,84.0594,85.6152,86.9044,88.5461,89.0984,89.2119,97.0795,103.535,108.958,111.42,119.101,119.519,121.196,133.04,157.337,163.435,170.03,180.078,203.005,226.437
-10.6256,0.918268,0.449233,2,3,0,11.0532,0.631824,0.432785,0.347062,0.631824,0.432785,0.347062,3.4123,3.44212,65.6128,66.3665,67.5467,69.6457,70.041,70.9382,70.9837,74.3303,74.8335,78.6357,80.1967,81.3388,81.3619,82.7977,83.9892,85.5082,86.0197,86.1249,93.4354,99.4605,104.536,106.844,114.057,114.449,116.027,127.181,150.128,155.896,162.138,171.652,193.377,215.598
-8.70551,1,0.449233,3,11,0,10.6765,0.687396,0.345262,0.382204,0.687396,0.345262,0.382204,3.06686,3.10714,70.7469,71.3724,72.355,74.1125,74.4449,75.2013,75.2397,78.0831,78.5137,81.7913,83.1492,84.1471,84.1673,85.4269,86.4763,87.8194,88.273,88.3664,94.9153,100.391,105.049,107.18,113.876,114.242,115.715,126.184,147.951,153.455,159.422,168.535,189.406,210.815
-9.04711,0.988291,0.449233,2,5,0,9.38897,0.667643,0.380382,0.368421,0.667643,0.380382,0.368421,3.20993,3.24571,68.9562,69.6381,70.7081,72.6181,72.9787,73.7986,73.8403,76.9134,77.3775,80.9,82.3541,83.4208,83.4423,84.7864,85.9044,87.3331,87.8149,87.9141,94.8411,100.597,105.472,107.696,114.669,115.049,116.578,127.425,149.865,155.524,161.653,171.006,192.396,214.308
-9.05757,0.971579,0.449233,1,3,0,9.20058,0.67505,0.381881,0.367823,0.67505,0.381881,0.367823,3.21589,3.2515,69.7319,70.4246,71.5115,73.4515,73.8178,74.6505,74.6928,77.8135,78.2847,81.8608,83.3367,84.4194,84.4413,85.8054,86.94,88.3897,88.8787,88.9793,96.0071,101.845,106.789,109.044,116.114,116.499,118.05,129.045,151.788,157.523,163.734,173.212,194.886,217.089
-8.88058,0.742134,0.449233,2,7,0,10.3701,0.690962,0.355546,0.37821,0.690962,0.355546,0.37821,3.10943,3.14835,71.1865,71.8375,72.86,74.6878,75.0333,75.8193,75.8593,78.8118,79.2585,82.6564,84.0626,85.0955,85.1164,86.4195,87.5046,88.8928,89.3614,89.4579,96.2152,101.855,106.645,108.835,115.711,116.087,117.598,128.332,150.613,156.243,162.344,171.659,192.984,214.85
-9.53466,0.657474,0.449233,4,15,0,12.3277,0.666317,0.408133,0.357233,0.666317,0.408133,0.357233,3.31863,3.35116,69.0159,69.7565,70.9174,72.9857,73.3757,74.2616,74.3066,77.6189,78.118,81.897,83.4524,84.5919,84.615,86.049,87.2402,88.7606,89.2729,89.3783,96.7202,102.793,107.921,110.257,117.565,117.963,119.564,130.896,154.264,160.147,166.515,176.226,198.415,221.126
-12.0129,0.977064,0.449233,2,7,0,14.1057,0.610108,0.486684,0.324004,0.610108,0.486684,0.324004,3.60862,3.63307,63.7272,64.5661,65.8764,68.1967,68.6322,69.6191,69.6691,73.3306,73.8787,78.0004,79.6834,80.9119,80.9367,82.4774,83.7531,85.3762,85.922,86.0342,93.7933,100.143,105.468,107.883,115.412,115.821,117.464,129.052,152.787,158.738,165.174,174.975,197.328,220.165
-10.7016,0.963025,0.449233,2,3,0,12.228,0.64426,0.461506,0.334921,0.64426,0.461506,0.334921,3.51828,3.54515,67.1101,67.9408,69.2397,71.5448,71.9781,72.9609,73.0108,76.6661,77.2144,81.347,83.0386,84.2748,84.2997,85.8517,87.1381,88.7762,89.3274,89.4407,97.2953,103.743,109.161,111.622,119.299,119.717,121.394,133.236,157.536,163.635,170.233,180.286,203.223,226.669
-10.6808,1,0.449233,1,3,0,11.1192,0.630913,0.459102,0.335949,0.630913,0.459102,0.335949,3.50954,3.53664,65.7028,66.5111,67.7753,70.0191,70.4409,71.3978,71.4463,75.0061,75.5402,79.5664,81.2149,82.4196,82.444,83.9567,85.2106,86.8076,87.345,87.4555,95.1151,101.405,106.691,109.092,116.585,116.992,118.629,130.188,153.912,159.868,166.31,176.126,198.525,221.421
-10.4168,0.626483,0.449233,2,3,0,12.6156,0.658891,0.439307,0.344333,0.658891,0.439307,0.344333,3.43666,3.46579,68.471,69.2713,70.5241,72.7512,73.1704,74.1219,74.1701,77.7167,78.2497,82.2745,83.9258,85.1337,85.1581,86.676,87.9353,89.5404,90.0808,90.1919,97.9099,104.265,109.615,112.047,119.645,120.058,121.72,133.462,157.605,163.671,170.235,180.24,203.08,226.438
-10.3172,1,0.449233,2,3,0,10.6289,0.638665,0.413614,0.354991,0.638665,0.413614,0.354991,3.33968,3.37159,66.1896,66.9109,68.0413,70.0547,70.4342,71.2962,71.34,74.5612,75.0463,78.7179,80.2283,81.3345,81.3568,82.7486,83.9044,85.3793,85.8762,85.9784,93.0949,98.9768,103.94,106.2,113.27,113.655,115.203,126.157,148.736,154.418,160.567,169.945,191.369,213.294
-11.2049,0.995173,0.449233,3,7,0,11.5504,0.622101,0.455536,0.337471,0.622101,0.455536,0.337471,3.49652,3.52398,64.7602,65.5497,66.7848,68.9774,69.3898,70.3251,70.3726,73.8536,74.3761,78.3156,79.9292,81.1086,81.1324,82.6136,83.8415,85.4057,85.932,86.0402,93.5455,99.7117,104.895,107.25,114.6,114.999,116.605,127.947,151.234,157.08,163.405,173.042,195.036,217.519
-9.82512,0.950811,0.449233,3,7,0,11.9485,0.646093,0.413324,0.35511,0.646093,0.413324,0.35511,3.33857,3.37052,66.9574,67.6865,68.8291,70.8643,71.2479,72.1192,72.1635,75.4196,75.91,79.6217,81.1486,82.2669,82.2895,83.6965,84.8651,86.3562,86.8585,86.9619,94.1569,100.104,105.123,107.408,114.556,114.946,116.511,127.588,150.419,156.165,162.384,171.867,193.532,215.703
-9.71237,0.866016,0.449233,2,3,0,10.5435,0.67065,0.408441,0.357107,0.67065,0.408441,0.357107,3.31982,3.35231,69.467,70.2131,71.3825,73.4661,73.859,74.7514,74.7968,78.1333,78.6361,82.4426,84.0093,85.157,85.1802,86.6246,87.8244,89.3557,89.8717,89.9779,97.3722,103.488,108.653,111.005,118.365,118.765,120.377,131.788,155.319,161.242,167.654,177.433,199.776,222.644
-8.80482,0.993265,0.449233,2,7,0,11.4318,0.698755,0.312459,0.394722,0.698755,0.312459,0.394722,2.92699,2.97188,71.6868,72.2519,73.1403,74.732,75.0335,75.7198,75.7547,78.3414,78.734,81.7305,82.976,83.8928,83.9114,85.0705,86.0376,87.2775,87.6967,87.783,93.8616,98.9774,103.349,105.353,111.674,112.02,113.413,123.35,144.124,149.395,155.114,163.858,183.916,204.525
-9.06734,0.708284,0.449233,2,3,0,10.8524,0.704568,0.339607,0.384386,0.704568,0.339607,0.384386,3.0432,3.08425,72.4739,73.1025,74.0903,75.8576,76.1919,76.9528,76.9915,79.853,80.2865,83.5879,84.9564,85.9625,85.9828,87.253,88.3115,89.6667,90.1244,90.2186,96.8323,102.369,107.081,109.237,116.019,116.39,117.881,128.493,150.574,156.161,162.218,171.471,192.666,214.414
-9.46868,0.799541,0.449233,2,7,0,11.7885,0.670964,0.339725,0.384341,0.670964,0.339725,0.384341,3.0437,3.08473,69.0181,69.617,70.5581,72.2417,72.5603,73.2851,73.3219,76.0481,76.461,79.6062,80.9099,81.8683,81.8877,83.0977,84.106,85.397,85.833,85.9228,92.223,97.4968,101.986,104.04,110.499,110.852,112.274,122.381,143.414,148.735,154.505,163.318,183.507,204.221
-8.88696,0.998209,0.449233,2,7,0,9.80748,0.704899,0.331482,0.387503,0.704899,0.331482,0.387503,3.00889,3.05105,72.4503,73.0615,74.022,75.7412,76.0666,76.8071,76.8447,79.6317,80.0541,83.2735,84.609,85.5913,85.6112,86.8518,87.886,89.2107,89.6582,89.7504,96.2238,101.651,106.276,108.394,115.058,115.423,116.89,127.332,149.091,154.6,160.574,169.703,190.623,212.096
-9.73958,0.85967,0.449233,2,7,0,10.8891,0.696438,0.37073,0.37225,0.696438,0.37073,0.37225,3.17125,3.20823,71.8599,72.5497,73.6324,75.5662,75.9316,76.7623,76.8045,79.9209,80.3919,83.9696,85.4479,86.5329,86.5549,87.9228,89.061,90.5161,91.0071,91.1081,98.1743,104.056,109.042,111.319,118.461,118.85,120.418,131.542,154.586,160.401,166.701,176.316,198.315,220.858
-9.13969,0.412057,0.449233,3,9,0,15.7533,0.721742,0.300649,0.399149,0.721742,0.300649,0.399149,2.87499,2.92165,73.9618,74.5196,75.397,76.9695,77.2674,77.946,77.9805,80.5399,80.9286,83.8984,85.1341,86.0444,86.0628,87.2142,88.1754,89.4085,89.8255,89.9114,95.9688,101.079,105.454,107.462,113.801,114.149,115.548,125.537,146.469,151.787,157.56,166.39,186.66,207.5
-9.08013,0.826468,0.449233,2,3,0,10.0194,0.717714,0.310285,0.39554,0.717714,0.310285,0.39554,2.91748,2.9627,73.6165,74.1922,75.0973,76.719,77.0262,77.7256,77.7611,80.3974,80.7976,83.8525,85.1225,86.0575,86.0764,87.2586,88.2451,89.5099,89.9376,90.0256,96.2289,101.452,105.916,107.964,114.422,114.775,116.199,126.356,147.599,152.989,158.839,167.784,188.305,209.392
-9.17633,0.63351,0.449233,2,3,0,11.1857,0.712569,0.32714,0.389161,0.712569,0.32714,0.389161,2.99039,3.03317,73.2076,73.8159,74.7719,76.4836,76.8075,77.545,77.5825,80.3587,80.7797,83.9888,85.3207,86.3005,86.3203,87.5581,88.5901,89.9123,90.359,90.451,96.9169,102.343,106.969,109.088,115.759,116.124,117.593,128.054,149.867,155.392,161.385,170.543,191.535,213.086
-9.33452,0.981116,0.449233,2,3,0,9.40555,0.690285,0.306427,0.396988,0.690285,0.306427,0.396988,2.90054,2.94633,70.7769,71.3225,72.1805,73.7178,74.0091,74.6722,74.706,77.2063,77.586,80.485,81.6906,82.5784,82.5964,83.7191,84.6561,85.8577,86.2641,86.3477,92.245,97.2143,101.464,103.414,109.566,109.903,111.26,120.943,141.211,146.356,151.94,160.481,180.078,200.22
-9.65883,0.956133,0.449233,2,3,0,9.70865,0.706031,0.352342,0.379458,0.706031,0.352342,0.379458,3.09623,3.13557,72.7158,73.3739,74.4076,76.2557,76.6052,77.4001,77.4406,80.4274,80.8794,84.3186,85.7424,86.7883,86.8095,88.1293,89.2284,90.6348,91.1096,91.2074,98.0568,103.777,108.637,110.859,117.84,118.221,119.755,130.657,153.297,159.019,165.22,174.69,196.37,218.603
-9.09937,1,0.449233,2,3,0,9.55391,0.703606,0.342493,0.383274,0.703606,0.342493,0.383274,3.0553,3.09595,72.3955,73.0296,74.0259,75.8081,76.1453,76.9124,76.9514,79.836,80.2728,83.5994,84.9779,85.9911,86.0116,87.2907,88.3565,89.7208,90.1816,90.2764,96.9315,102.499,107.237,109.404,116.219,116.591,118.09,128.748,150.916,156.523,162.602,171.887,193.154,214.972
-9.99743,0.876171,0.449233,2,7,0,13.1475,0.683018,0.397275,0.361643,0.683018,0.397275,0.361643,3.27652,3.3103,70.6663,71.4012,72.5537,74.6086,74.9963,75.8772,75.922,79.219,79.7163,83.4848,85.0376,86.1758,86.1988,87.632,88.8231,90.344,90.8566,90.9621,98.318,104.413,109.566,111.914,119.267,119.668,121.279,132.695,156.264,162.201,168.629,178.434,200.846,223.792
-9.0817,1,0.449233,1,1,0,9.67957,0.675636,0.382524,0.367567,0.675636,0.382524,0.367567,3.21845,3.25397,69.797,70.4917,71.5817,73.5272,73.8945,74.7295,74.7719,77.9011,78.3735,81.959,83.4387,84.524,84.546,85.9135,87.0509,88.5041,88.9942,89.0951,96.1392,101.99,106.945,109.204,116.288,116.675,118.228,129.245,152.032,157.777,164,173.495,195.208,217.45
-8.70402,0.952351,0.449233,3,11,0,9.57226,0.698834,0.321221,0.391411,0.698834,0.321221,0.391411,2.96499,3.00861,71.7554,72.3392,73.257,74.9006,75.2117,75.9201,75.9561,78.6241,79.0288,82.1155,83.3973,84.3405,84.3596,85.5515,86.5457,87.8196,88.2501,88.3388,94.575,99.8141,104.285,106.334,112.788,113.141,114.563,124.694,145.84,151.2,157.014,165.901,186.278,207.204
-8.6818,0.988927,0.449233,2,5,0,8.76425,0.693277,0.332188,0.387234,0.693277,0.332188,0.387234,3.01188,3.05395,71.2606,71.8632,72.8103,74.5053,74.8261,75.5561,75.5933,78.3407,78.7571,81.9306,83.247,84.2151,84.2347,85.4575,86.4768,87.7823,88.2233,88.3141,94.6932,100.041,104.597,106.683,113.248,113.607,115.052,125.338,146.766,152.191,158.074,167.063,187.663,208.807
-10.0365,0.713765,0.449233,2,3,0,10.3269,0.675339,0.317639,0.392767,0.675339,0.317639,0.392767,2.94951,2.99365,69.319,69.8758,70.7512,72.319,72.6159,73.2918,73.3261,75.8724,76.2587,79.2062,80.4306,81.3318,81.35,82.489,83.4391,84.6568,85.0684,85.1532,91.1179,96.1326,100.414,102.377,108.562,108.9,110.263,119.978,140.268,145.413,150.994,159.527,179.094,199.192
-12.8456,0.816336,0.449233,2,3,0,13.3746,0.694496,0.416473,0.353817,0.694496,0.416473,0.353817,3.35062,3.38221,71.9973,72.7882,74.0276,76.2345,76.6504,77.5951,77.643,81.172,81.7034,85.724,87.3774,88.5882,88.6127,90.1358,91.4007,93.0144,93.558,93.6699,101.453,107.884,113.308,115.778,123.502,123.922,125.613,137.578,162.232,168.434,175.148,185.385,208.77,232.699
-10.0477,1,0.449233,1,1,0,11.9829,0.68513,0.394943,0.362584,0.68513,0.394943,0.362584,3.26741,3.30146,70.8678,71.5998,72.7478,74.7951,75.1814,76.0592,76.1038,79.3898,79.8855,83.6429,85.1916,86.3269,86.3498,87.7794,88.9676,90.4851,90.9967,91.1019,98.4436,104.529,109.675,112.021,119.367,119.767,121.377,132.784,156.342,162.277,168.704,178.507,200.915,223.86
-10.2676,0.969002,0.449233,3,11,0,10.8778,0.686909,0.293823,0.401688,0.686909,0.293823,0.401688,2.84451,2.89223,70.3467,70.8636,71.6765,73.1341,73.4103,74.0395,74.0715,76.4456,76.8064,79.5638,80.712,81.5579,81.5751,82.6455,83.5395,84.6866,85.0747,85.1546,90.7966,95.5634,99.6481,101.524,107.452,107.777,109.086,118.439,138.067,143.057,148.475,156.767,175.807,195.392
-8.7771,0.920345,0.449233,3,11,0,11.3312,0.691778,0.348741,0.380857,0.691778,0.348741,0.380857,3.08132,3.12114,71.2224,71.8594,72.86,74.6494,74.9878,75.7577,75.7968,78.6903,79.1283,82.4619,83.8424,84.8568,84.8773,86.1575,87.2238,88.5885,89.0493,89.1441,95.7941,101.351,106.076,108.236,115.025,115.396,116.888,127.496,149.538,155.11,161.15,170.374,191.496,213.159
-9.73901,0.841937,0.449233,2,3,0,9.81184,0.703377,0.358746,0.37696,0.703377,0.358746,0.37696,3.12256,3.16106,72.4886,73.1585,74.2104,76.0904,76.4458,77.2541,77.2952,80.3307,80.7898,84.2814,85.7259,86.7868,86.8082,88.1464,89.2605,90.6857,91.1667,91.2657,98.1992,103.983,108.893,111.137,118.182,118.567,120.115,131.107,153.915,159.676,165.919,175.45,197.267,219.633
-8.98,0.970968,0.449233,2,3,0,9.88571,0.676813,0.344222,0.382606,0.676813,0.344222,0.382606,3.06252,3.10294,69.6505,70.2642,71.2282,72.9526,73.2788,74.021,74.0587,76.849,77.2715,80.4884,81.8213,82.8009,82.8207,84.0572,85.0874,86.4061,86.8514,86.9431,93.3737,98.7521,103.327,105.42,111.999,112.359,113.805,124.093,145.484,150.893,156.758,165.715,186.23,207.275
-9.79993,0.932383,0.449233,3,11,0,11.5133,0.730135,0.305445,0.397356,0.730135,0.305445,0.397356,2.89621,2.94215,74.8559,75.4308,76.3349,77.955,78.2619,78.9608,78.9963,81.6316,82.0317,85.0876,86.3586,87.2945,87.3135,88.4971,89.485,90.752,91.1805,91.2687,97.4878,102.729,107.213,109.27,115.762,116.117,117.549,127.768,149.161,154.593,160.488,169.504,190.196,211.463
-8.83261,0.91686,0.449233,2,3,0,10.3194,0.710364,0.305326,0.397401,0.710364,0.305326,0.397401,2.89569,2.94165,72.8281,73.3872,74.2663,75.8419,76.1403,76.82,76.8546,79.4174,79.8065,82.7783,84.0144,84.9247,84.9431,86.0942,87.0551,88.2873,88.7039,88.7898,94.8382,99.9362,104.297,106.298,112.612,112.957,114.35,124.29,145.098,150.382,156.116,164.886,185.013,205.699
-10.0352,0.718269,0.449233,1,3,0,10.2809,0.719103,0.334967,0.386169,0.719103,0.334967,0.386169,3.02365,3.06534,73.9353,74.5666,75.5586,77.3338,77.6697,78.4342,78.4731,81.3494,81.7852,85.1061,86.4833,87.496,87.5165,88.7953,89.8613,91.2263,91.6874,91.7823,98.4491,104.035,108.792,110.97,117.822,118.196,119.704,130.434,152.777,158.432,164.565,173.934,195.401,217.432
-10.8892,0.952969,0.449233,2,7,0,11.4985,0.655186,0.345257,0.382206,0.655186,0.345257,0.382206,3.06684,3.10712,67.4318,68.028,68.9645,70.6397,70.9565,71.6774,71.714,74.4242,74.8345,77.9585,79.2528,80.2039,80.2231,81.4237,82.4239,83.7041,84.1364,84.2254,90.4673,95.6868,100.126,102.157,108.54,108.888,110.292,120.271,141.017,146.263,151.95,160.636,180.529,200.935
-9.1574,1,0.449233,2,3,0,10.6666,0.676415,0.384894,0.36662,0.676415,0.384894,0.36662,3.22785,3.26309,69.8943,70.595,71.6943,73.656,74.0263,74.8681,74.9109,78.0649,78.5411,82.1536,83.6441,84.7373,84.7594,86.1366,87.2819,88.7451,89.2385,89.3401,96.43,102.317,107.3,109.573,116.696,117.084,118.646,129.72,152.619,158.392,164.643,174.182,195.995,218.336
-8.97077,0.998202,0.449233,2,7,0,9.76536,0.702067,0.301137,0.398967,0.702067,0.301137,0.398967,2.87715,2.92375,71.9489,72.4926,73.3476,74.8801,75.1705,75.8317,75.8654,78.3595,78.7383,81.6321,82.8363,83.7232,83.7411,84.863,85.7995,87.0009,87.4072,87.4909,93.3921,98.3702,102.631,104.587,110.761,111.1,112.462,122.19,142.573,147.751,153.372,161.97,181.706,201.996
-9.37177,0.86551,0.449233,2,7,0,10.5413,0.705561,0.346625,0.381677,0.705561,0.346625,0.381677,3.07253,3.11263,72.6262,73.2712,74.2845,76.0967,76.4394,77.2192,77.2589,80.1902,80.634,84.0122,85.4116,86.4399,86.4607,87.7586,88.8398,90.2237,90.6909,90.7871,97.5328,103.172,107.968,110.161,117.054,117.431,118.947,129.722,152.118,157.781,163.919,173.294,194.764,216.786
-8.96524,1,0.449233,1,1,0,9.31011,0.704472,0.335949,0.385792,0.704472,0.335949,0.385792,3.0278,3.06935,72.4379,73.0585,74.0336,75.7787,76.1088,76.8603,76.8985,79.7254,80.1538,83.4172,84.7704,85.7654,85.7856,87.042,88.0892,89.4303,89.8832,89.9765,96.525,102.011,106.682,108.82,115.547,115.915,117.395,127.927,149.856,155.406,161.424,170.618,191.683,213.3
-9.81285,0.89476,0.449233,2,3,0,9.85544,0.688159,0.299622,0.399532,0.688159,0.299622,0.399532,2.87042,2.91725,70.5134,71.0432,71.8764,73.3698,73.6528,74.2973,74.33,76.761,77.1303,79.9515,81.1255,81.9903,82.0079,83.1018,84.0152,85.1869,85.5832,85.6648,91.4219,96.28,100.439,102.349,108.377,108.708,110.038,119.54,139.454,144.513,150.006,158.409,177.698,197.531
-11.3985,0.865067,0.449233,2,7,0,11.8133,0.699921,0.390394,0.364416,0.699921,0.390394,0.364416,3.24956,3.28414,72.3639,73.1014,74.2581,76.3217,76.7111,77.5963,77.6412,80.956,81.4562,85.2493,86.8134,87.9602,87.9834,89.4279,90.6288,92.1627,92.6799,92.7863,100.213,106.373,111.585,113.961,121.405,121.81,123.442,135.008,158.907,164.93,171.452,181.401,204.149,227.443
-11.7146,1,0.449233,2,3,0,12.47,0.643318,0.360572,0.376246,0.643318,0.360572,0.376246,3.13002,3.16829,66.3112,66.9276,67.8954,69.6251,69.952,70.6956,70.7334,73.5252,73.9475,77.1579,78.4859,79.461,79.4808,80.7107,81.7347,83.0444,83.4864,83.5774,89.9473,95.2588,99.7679,101.828,108.295,108.648,110.069,120.157,141.082,146.367,152.094,160.837,180.847,201.36
-9.58897,0.841106,0.449233,2,3,0,11.8888,0.665812,0.410357,0.356325,0.665812,0.410357,0.356325,3.32719,3.35947,68.9796,69.7245,70.892,72.9718,73.3639,74.2546,74.2998,77.6292,78.1308,81.9279,83.4904,84.635,84.6581,86.0983,87.2946,88.8213,89.3357,89.4415,96.8115,102.906,108.051,110.393,117.724,118.123,119.728,131.091,154.518,160.414,166.797,176.53,198.768,221.529
-8.72988,0.976005,0.449233,3,11,0,10.0676,0.692885,0.325641,0.389732,0.692885,0.325641,0.389732,2.98397,3.02696,71.175,71.7633,72.6879,74.3434,74.6568,75.3701,75.4064,78.0922,78.4995,81.6048,82.8938,83.842,83.8612,85.0593,86.0583,87.3382,87.7707,87.8598,94.1207,99.376,103.858,105.911,112.376,112.73,114.153,124.293,145.442,150.8,156.611,165.493,185.852,206.755
-9.50294,0.611826,0.449233,2,7,0,11.4921,0.679541,0.391558,0.363948,0.679541,0.391558,0.363948,3.25414,3.28859,70.2653,70.9838,72.1109,74.1213,74.5007,75.363,75.4068,78.6355,79.1226,82.8166,84.3397,85.4563,85.4789,86.8853,88.0545,89.5478,90.0512,90.1548,97.3833,103.379,108.45,110.762,118.004,118.399,119.986,131.237,154.482,160.339,166.682,176.358,198.479,221.132
-9.12456,0.984768,0.449233,1,3,0,9.70186,0.664521,0.380349,0.368434,0.664521,0.380349,0.368434,3.20979,3.24558,68.6335,69.3122,70.3771,72.2779,72.6368,73.4528,73.4943,76.5527,77.0146,80.5203,81.9674,83.029,83.0505,84.3882,85.5009,86.9227,87.4023,87.501,94.3951,100.124,104.976,107.189,114.129,114.507,116.029,126.824,149.159,154.791,160.891,170.2,191.489,213.297
-8.91209,0.825804,0.449233,3,11,0,10.0821,0.714704,0.302599,0.39842,0.714704,0.302599,0.39842,2.88364,2.93001,73.2541,73.8107,74.6861,76.2549,76.5521,77.229,77.2635,79.8162,80.2039,83.1652,84.3973,85.3046,85.323,86.4707,87.4288,88.6576,89.0732,89.1587,95.1935,100.283,104.638,106.637,112.945,113.291,114.683,124.62,145.435,150.722,156.46,165.238,185.384,206.095
-8.88491,0.993492,0.449233,3,11,0,9.13556,0.675477,0.369468,0.372748,0.675477,0.369468,0.372748,3.16615,3.20329,69.6883,70.3546,71.4005,73.2687,73.6216,74.4242,74.465,77.4763,77.9314,81.3892,82.8182,83.867,83.8882,85.2105,86.311,87.7178,88.1925,88.2902,95.1233,100.812,105.636,107.838,114.749,115.126,116.643,127.408,149.711,155.34,161.438,170.746,192.042,213.866
-9.37326,0.968442,0.449233,3,7,0,9.59726,0.658369,0.402521,0.359518,0.658369,0.402521,0.359518,3.29694,3.3301,68.153,68.8727,70.001,72.0121,72.3914,73.2533,73.297,76.5209,77.0069,80.6885,82.2047,83.3157,83.3382,84.7368,85.8989,87.3825,87.8825,87.9854,95.1553,101.091,106.107,108.392,115.544,115.934,117.501,128.598,151.497,157.263,163.505,173.027,194.786,217.06
-10.0079,0.961991,0.449233,2,3,0,10.0741,0.642283,0.420335,0.352227,0.642283,0.420335,0.352227,3.36532,3.39649,66.6114,67.351,68.5098,70.5727,70.9615,71.8442,71.889,75.1855,75.6817,79.4349,80.9777,82.1073,82.1302,83.5509,84.7305,86.2353,86.7422,86.8464,94.1004,100.09,105.141,107.439,114.628,115.019,116.593,127.723,150.649,156.416,162.657,172.173,193.909,216.149
-10.8923,0.735525,0.449233,1,3,0,11.462,0.661236,0.445552,0.341705,0.661236,0.445552,0.341705,3.45981,3.48829,68.7605,69.5775,70.856,73.1278,73.5553,74.5253,74.5745,78.1879,78.7307,82.8271,84.5066,85.7348,85.7596,87.3027,88.5825,90.2133,90.7623,90.8751,98.7104,105.156,110.58,113.045,120.743,121.161,122.844,134.733,159.164,165.301,171.941,182.06,205.158,228.776
