# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 10:28:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpkinjnhmz/iqxe1fbv.json
# init = /tmp/tmpkinjnhmz/_tnyecvh.json
# random
#   seed = 33388
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SnIa/SnIa-20230724112805.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,Delta,dLhat,A,B,C
-27.0675,0.789366,1.27003,2,3,0,27.8378,0.298488,23.6996,2.78785,3.26352e+07,1.37071e+06,57571.6
-27.0675,0.29358,1.27003,1,1,0,28.8557,0.298488,23.6996,2.78785,3.26352e+07,1.37071e+06,57571.6
-26.4856,1,1.27003,1,1,0,26.8218,0.287243,23.6803,2.81283,3.26221e+07,1.37044e+06,57571.6
-26.4649,0.886013,1.27003,2,3,0,26.7553,0.285531,23.6773,2.8167,3.26201e+07,1.3704e+06,57571.6
-26.5732,0.955324,1.27003,1,1,0,26.5732,0.290443,23.6858,2.80563,3.26258e+07,1.37052e+06,57571.6
-26.5732,0.613999,1.27003,1,1,0,27.2482,0.290443,23.6858,2.80563,3.26258e+07,1.37052e+06,57571.6
-27.5032,0.6733,1.27003,1,1,0,27.5226,0.30292,23.7071,2.77824,3.26403e+07,1.37082e+06,57571.6
-26.4617,0.965168,1.27003,2,3,0,27.2577,0.284836,23.676,2.81828,3.26193e+07,1.37038e+06,57571.6
-26.9292,0.874476,1.27003,1,3,0,26.9401,0.272391,23.6539,2.84718,3.26047e+07,1.37007e+06,57571.6
-26.7991,1,1.27003,1,1,0,27.006,0.274188,23.6571,2.84294,3.26068e+07,1.37012e+06,57571.6
-26.4675,0.98412,1.27003,2,3,0,26.746,0.283038,23.6729,2.82239,3.26172e+07,1.37034e+06,57571.6
-26.5179,0.979094,1.27003,1,1,0,26.5189,0.280225,23.6679,2.82886,3.26139e+07,1.37027e+06,57571.6
-26.8181,0.882454,1.27003,1,1,0,26.8297,0.273905,23.6566,2.8436,3.26065e+07,1.37011e+06,57571.6
-27.0172,0.973538,1.27003,2,3,0,27.0922,0.297887,23.6986,2.78917,3.26345e+07,1.3707e+06,57571.6
-26.5761,1,1.27003,1,1,0,26.8599,0.290521,23.686,2.80546,3.26259e+07,1.37052e+06,57571.6
-26.5761,0.567549,1.27003,1,1,0,27.3554,0.290521,23.686,2.80546,3.26259e+07,1.37052e+06,57571.6
-26.5761,0.260511,1.27003,1,1,0,28.3881,0.290521,23.686,2.80546,3.26259e+07,1.37052e+06,57571.6
-26.6709,0.960574,1.27003,1,1,0,26.7135,0.292668,23.6897,2.80067,3.26284e+07,1.37057e+06,57571.6
-28.1717,0.527343,1.27003,1,1,0,28.2127,0.308216,23.716,2.76692,3.26464e+07,1.37095e+06,57571.6
-27.531,1,1.27003,1,1,0,28.3132,0.303169,23.7075,2.77771,3.26406e+07,1.37083e+06,57571.6
-28.6303,0.62447,1.27003,1,1,0,29.0232,0.311279,23.7211,2.76046,3.26499e+07,1.37102e+06,57571.6
-27.0794,1,1.27003,1,1,0,28.1576,0.298627,23.6999,2.78755,3.26353e+07,1.37072e+06,57571.6
-26.4631,0.998812,1.27003,1,3,0,26.8352,0.283668,23.674,2.82095,3.26179e+07,1.37035e+06,57571.6
-26.4916,0.992731,1.27003,2,3,0,26.4917,0.281357,23.6699,2.82625,3.26152e+07,1.37029e+06,57571.6
-26.8546,0.8595,1.27003,1,1,0,26.8575,0.273384,23.6557,2.84483,3.26059e+07,1.3701e+06,57571.6
-26.4613,0.998379,1.27003,1,3,0,26.6978,0.284665,23.6757,2.81867,3.26191e+07,1.37038e+06,57571.6
-26.4631,0.999265,1.27003,1,1,0,26.4631,0.285227,23.6767,2.81739,3.26198e+07,1.37039e+06,57571.6
-26.4641,0.999592,1.27003,1,1,0,26.4648,0.285406,23.677,2.81699,3.262e+07,1.37039e+06,57571.6
-26.6887,0.685068,1.27003,2,3,0,27.473,0.276016,23.6604,2.83864,3.2609e+07,1.37016e+06,57571.6
-26.9919,0.882023,1.27003,1,1,0,27.0673,0.271617,23.6525,2.84901,3.26038e+07,1.37005e+06,57571.6
-26.5534,1,1.27003,1,1,0,26.8295,0.279067,23.6659,2.83154,3.26125e+07,1.37024e+06,57571.6
-26.5973,0.981853,1.27003,1,1,0,26.6327,0.277916,23.6638,2.83421,3.26112e+07,1.37021e+06,57571.6
-26.5927,1,1.27003,2,3,0,26.6501,0.278027,23.664,2.83395,3.26113e+07,1.37021e+06,57571.6
-29.6475,0.285475,1.27003,1,1,0,29.6484,0.253498,23.619,2.89334,3.25821e+07,1.3696e+06,57571.6
-28.9648,1,1.27003,1,1,0,30.3313,0.256929,23.6254,2.88474,3.25863e+07,1.36969e+06,57571.6
-28.6125,1,1.27003,1,1,0,29.6692,0.258895,23.6291,2.87986,3.25886e+07,1.36974e+06,57571.6
-26.7924,1,1.27003,1,1,0,27.9268,0.274288,23.6573,2.8427,3.26069e+07,1.37012e+06,57571.6
-27.0156,0.911891,1.27003,1,1,0,27.1372,0.271336,23.652,2.84968,3.26034e+07,1.37005e+06,57571.6
-26.8804,1,1.27003,2,3,0,26.9806,0.2961,23.6956,2.79308,3.26324e+07,1.37066e+06,57571.6
-26.4798,0.5914,1.27003,2,3,0,28.2983,0.282027,23.6711,2.82471,3.2616e+07,1.37031e+06,57571.6
-26.5819,0.955736,1.27003,2,3,0,26.6454,0.278296,23.6645,2.83333,3.26116e+07,1.37022e+06,57571.6
-27.0076,0.838056,1.27003,1,1,0,27.0375,0.271431,23.6522,2.84946,3.26035e+07,1.37005e+06,57571.6
-27.0076,0.382519,1.27003,1,1,0,28.5221,0.271431,23.6522,2.84946,3.26035e+07,1.37005e+06,57571.6
-26.7216,1,1.27003,1,1,0,26.9786,0.275431,23.6594,2.84001,3.26083e+07,1.37015e+06,57571.6
-26.4659,0.994935,1.27003,2,3,0,26.6339,0.285679,23.6775,2.81637,3.26203e+07,1.3704e+06,57571.6
-26.4758,0.995835,1.27003,1,1,0,26.4773,0.286611,23.6792,2.81425,3.26214e+07,1.37042e+06,57571.6
-26.5217,0.697713,1.27003,2,3,0,27.358,0.28885,23.6831,2.8092,3.2624e+07,1.37048e+06,57571.6
-26.478,1,1.27003,1,1,0,26.5082,0.286767,23.6794,2.8139,3.26216e+07,1.37043e+06,57571.6
-26.5518,0.969331,1.27003,1,1,0,26.5558,0.289838,23.6848,2.80699,3.26251e+07,1.3705e+06,57571.6
-27.4931,0.670181,1.27003,1,1,0,27.5061,0.302829,23.707,2.77844,3.26402e+07,1.37082e+06,57571.6
-27.5695,0.967891,1.27003,1,1,0,28.0034,0.303507,23.7081,2.77698,3.26409e+07,1.37083e+06,57571.6
-26.4955,1,1.27003,1,1,0,27.114,0.287762,23.6812,2.81165,3.26227e+07,1.37045e+06,57571.6
-26.6184,0.949344,1.27003,1,1,0,26.6275,0.291558,23.6877,2.80314,3.26271e+07,1.37054e+06,57571.6
-27.6079,0.65622,1.27003,1,1,0,27.6408,0.30384,23.7087,2.77626,3.26413e+07,1.37084e+06,57571.6
-27.6079,0.658974,1.27003,1,1,0,28.5956,0.30384,23.7087,2.77626,3.26413e+07,1.37084e+06,57571.6
-26.7874,1,1.27003,2,3,0,27.3577,0.294716,23.6932,2.79613,3.26308e+07,1.37062e+06,57571.6
-26.7874,0.579117,1.27003,1,1,0,27.6075,0.294716,23.6932,2.79613,3.26308e+07,1.37062e+06,57571.6
-26.7467,1,1.27003,1,1,0,26.8882,0.294048,23.692,2.79761,3.263e+07,1.37061e+06,57571.6
-26.7506,0.999445,1.27003,2,3,0,26.8713,0.294115,23.6922,2.79746,3.26301e+07,1.37061e+06,57571.6
-26.7356,1,1.27003,1,1,0,26.8593,0.293858,23.6917,2.79803,3.26298e+07,1.3706e+06,57571.6
-26.5323,1,1.27003,2,3,0,26.6699,0.289223,23.6837,2.80836,3.26244e+07,1.37049e+06,57571.6
-26.6225,0.97172,1.27003,2,3,0,26.6957,0.277341,23.6628,2.83555,3.26105e+07,1.3702e+06,57571.6
-26.7434,0.983662,1.27003,2,3,0,26.8023,0.275065,23.6587,2.84087,3.26078e+07,1.37014e+06,57571.6
-26.4941,1,1.27003,1,1,0,26.6446,0.281232,23.6697,2.82653,3.26151e+07,1.37029e+06,57571.6
-26.4659,1,1.27003,2,3,0,26.4831,0.283237,23.6732,2.82193,3.26174e+07,1.37034e+06,57571.6
-27.7571,0.703764,1.27003,1,3,0,27.7909,0.305083,23.7108,2.7736,3.26428e+07,1.37087e+06,57571.6
-26.9077,1,1.27003,1,1,0,27.5409,0.296478,23.6962,2.79225,3.26328e+07,1.37066e+06,57571.6
-26.9667,0.992376,1.27003,2,3,0,26.9671,0.271922,23.6531,2.84829,3.26041e+07,1.37006e+06,57571.6
-26.4681,1,1.27003,1,3,0,26.7592,0.282979,23.6728,2.82252,3.26171e+07,1.37033e+06,57571.6
-26.4686,0.999769,1.27003,1,1,0,26.4714,0.282921,23.6727,2.82266,3.26171e+07,1.37033e+06,57571.6
-27.3015,0.79281,1.27003,1,3,0,27.3315,0.301011,23.7039,2.78237,3.26381e+07,1.37077e+06,57571.6
-26.9001,1,1.27003,1,1,0,27.2926,0.296373,23.696,2.79248,3.26327e+07,1.37066e+06,57571.6
-26.5927,0.906334,1.27003,2,3,0,27.2416,0.278027,23.664,2.83395,3.26113e+07,1.37021e+06,57571.6
-26.671,0.930642,1.27003,2,3,0,26.9081,0.276349,23.661,2.83786,3.26094e+07,1.37017e+06,57571.6
-27.6997,0.654314,1.27003,1,1,0,27.7421,0.264957,23.6404,2.865,3.25959e+07,1.36989e+06,57571.6
-26.8235,1,1.27003,1,1,0,27.4403,0.273826,23.6565,2.84379,3.26064e+07,1.37011e+06,57571.6
-26.4707,1,1.27003,1,3,0,26.6761,0.28272,23.6723,2.82312,3.26168e+07,1.37033e+06,57571.6
-26.5633,0.702464,1.27003,2,3,0,27.3582,0.278787,23.6654,2.83218,3.26122e+07,1.37023e+06,57571.6
-26.488,0.667562,1.27003,2,3,0,27.579,0.281545,23.6703,2.82581,3.26155e+07,1.3703e+06,57571.6
-26.6735,0.925405,1.27003,1,1,0,26.6782,0.2763,23.6609,2.83798,3.26093e+07,1.37017e+06,57571.6
-26.5882,1,1.27003,1,1,0,26.6851,0.278138,23.6642,2.83369,3.26115e+07,1.37022e+06,57571.6
-26.4617,0.99662,1.27003,2,3,0,26.5494,0.284856,23.6761,2.81824,3.26193e+07,1.37038e+06,57571.6
-26.5342,0.977679,1.27003,2,3,0,26.5417,0.279659,23.6669,2.83016,3.26132e+07,1.37025e+06,57571.6
-26.4639,0.820297,1.27003,2,3,0,26.9946,0.283519,23.6737,2.82129,3.26178e+07,1.37035e+06,57571.6
-26.4784,0.993949,1.27003,1,1,0,26.479,0.28212,23.6713,2.82449,3.26161e+07,1.37031e+06,57571.6
-26.5412,0.94212,1.27003,2,3,0,26.6592,0.289513,23.6842,2.80771,3.26248e+07,1.37049e+06,57571.6
-26.5038,1,1.27003,1,1,0,26.5411,0.288143,23.6818,2.81079,3.26232e+07,1.37046e+06,57571.6
-28.8404,0.120172,1.27003,2,3,0,34.1231,0.257606,23.6267,2.88306,3.25871e+07,1.3697e+06,57571.6
-26.4705,0.916247,1.27003,2,3,0,28.3034,0.28274,23.6724,2.82307,3.26169e+07,1.37033e+06,57571.6
-27.1745,0.813516,1.27003,2,3,0,27.2427,0.299691,23.7017,2.78523,3.26366e+07,1.37074e+06,57571.6
-26.4947,0.46664,1.27003,2,3,0,29.5931,0.281199,23.6696,2.82661,3.26151e+07,1.37029e+06,57571.6
-27.8035,0.702736,1.27003,2,3,0,27.9067,0.305456,23.7114,2.7728,3.26432e+07,1.37088e+06,57571.6
-27.0783,1,1.27003,1,1,0,27.715,0.298614,23.6998,2.78758,3.26353e+07,1.37072e+06,57571.6
-26.6146,0.94338,1.27003,2,3,0,27.3231,0.291471,23.6876,2.80333,3.2627e+07,1.37054e+06,57571.6
-26.6217,0.945667,1.27003,2,3,0,26.8721,0.291633,23.6879,2.80297,3.26272e+07,1.37055e+06,57571.6
-26.6206,1,1.27003,1,1,0,26.6886,0.291608,23.6878,2.80303,3.26272e+07,1.37055e+06,57571.6
-26.4639,0.9924,1.27003,2,3,0,26.5966,0.28538,23.677,2.81704,3.26199e+07,1.37039e+06,57571.6
-27.6801,0.712327,1.27003,1,3,0,27.6878,0.304451,23.7097,2.77495,3.2642e+07,1.37086e+06,57571.6
-26.4845,0.990341,1.27003,1,3,0,27.2363,0.281737,23.6706,2.82537,3.26157e+07,1.3703e+06,57571.6
-26.4967,0.9983,1.27003,2,3,0,26.5008,0.287819,23.6813,2.81152,3.26228e+07,1.37045e+06,57571.6
-26.4967,0.829229,1.27003,1,1,0,26.7554,0.287819,23.6813,2.81152,3.26228e+07,1.37045e+06,57571.6
-26.4967,0.343824,1.27003,1,3,0,28.9676,0.287819,23.6813,2.81152,3.26228e+07,1.37045e+06,57571.6
-26.463,1,1.27003,1,1,0,26.4826,0.285213,23.6767,2.81743,3.26197e+07,1.37039e+06,57571.6
-26.4614,1,1.27003,2,3,0,26.4624,0.284721,23.6758,2.81855,3.26192e+07,1.37038e+06,57571.6
-26.4614,0.408874,1.27003,1,3,0,28.619,0.284721,23.6758,2.81855,3.26192e+07,1.37038e+06,57571.6
-26.5028,0.987892,1.27003,1,3,0,26.5041,0.280832,23.669,2.82746,3.26146e+07,1.37028e+06,57571.6
-27.7705,0.715062,1.27003,1,3,0,27.8542,0.305192,23.7109,2.77336,3.26429e+07,1.37088e+06,57571.6
-26.7153,1,1.27003,1,1,0,27.3862,0.293501,23.6911,2.79882,3.26294e+07,1.37059e+06,57571.6
-26.4635,0.998314,1.27003,1,3,0,26.6187,0.283592,23.6739,2.82112,3.26179e+07,1.37035e+06,57571.6
-26.4942,0.98721,1.27003,1,1,0,26.4944,0.281225,23.6697,2.82655,3.26151e+07,1.37029e+06,57571.6
-26.4923,1,1.27003,1,1,0,26.5063,0.281321,23.6699,2.82633,3.26152e+07,1.37029e+06,57571.6
-26.4675,1,1.27003,1,1,0,26.4834,0.283043,23.6729,2.82238,3.26172e+07,1.37034e+06,57571.6
-26.4647,1,1.27003,2,3,0,26.4679,0.285501,23.6772,2.81677,3.26201e+07,1.3704e+06,57571.6
-26.6159,0.956141,1.27003,2,3,0,26.6266,0.277487,23.663,2.83521,3.26107e+07,1.3702e+06,57571.6
-26.5941,0.960923,1.27003,2,3,0,26.8217,0.277994,23.664,2.83403,3.26113e+07,1.37021e+06,57571.6
-26.8177,0.888735,1.27003,2,3,0,27.0807,0.295186,23.694,2.7951,3.26313e+07,1.37063e+06,57571.6
-26.8177,0.768619,1.27003,1,1,0,27.2907,0.295186,23.694,2.7951,3.26313e+07,1.37063e+06,57571.6
-26.4932,1,1.27003,2,3,0,26.6848,0.287646,23.681,2.81191,3.26226e+07,1.37045e+06,57571.6
-28.0374,0.648811,1.27003,1,3,0,28.0374,0.307246,23.7144,2.76898,3.26452e+07,1.37092e+06,57571.6
-26.5835,1,1.27003,1,1,0,27.434,0.290716,23.6863,2.80502,3.26262e+07,1.37052e+06,57571.6
-30.1479,0.497715,1.27003,2,3,0,30.1507,0.319664,23.7348,2.74305,3.26594e+07,1.37122e+06,57571.6
-27.8601,1,1.27003,1,1,0,29.6456,0.305902,23.7121,2.77185,3.26437e+07,1.37089e+06,57571.6
-26.7493,0.887267,1.27003,2,3,0,28.3334,0.294093,23.6921,2.79751,3.26301e+07,1.37061e+06,57571.6
-27.0595,0.8763,1.27003,1,1,0,27.1634,0.298394,23.6995,2.78806,3.26351e+07,1.37071e+06,57571.6
-26.4618,0.402867,1.27003,2,3,0,30.3725,0.284021,23.6746,2.82014,3.26184e+07,1.37036e+06,57571.6
-26.4975,0.926092,1.27003,2,3,0,26.6517,0.287857,23.6813,2.81144,3.26228e+07,1.37045e+06,57571.6
-26.7422,0.901588,1.27003,1,1,0,26.7492,0.293971,23.6919,2.79778,3.26299e+07,1.3706e+06,57571.6
-26.6844,1,1.27003,1,1,0,26.8081,0.29293,23.6901,2.80009,3.26287e+07,1.37058e+06,57571.6
-26.5329,1,1.27003,1,1,0,26.6427,0.289243,23.6837,2.80832,3.26244e+07,1.37049e+06,57571.6
-26.5329,0.745323,1.27003,1,1,0,26.942,0.289243,23.6837,2.80832,3.26244e+07,1.37049e+06,57571.6
-26.4663,0.749821,1.27003,2,3,0,27.2093,0.285732,23.6776,2.81625,3.26204e+07,1.3704e+06,57571.6
-26.6452,0.92723,1.27003,1,1,0,26.6452,0.292144,23.6888,2.80183,3.26278e+07,1.37056e+06,57571.6
-26.511,0.949801,1.27003,2,3,0,26.8063,0.280488,23.6684,2.82825,3.26142e+07,1.37027e+06,57571.6
-27.2491,0.735848,1.27003,1,1,0,27.2523,0.26885,23.6475,2.85561,3.26005e+07,1.36998e+06,57571.6
-27.082,1,1.27003,2,3,0,27.1993,0.298657,23.6999,2.78748,3.26354e+07,1.37072e+06,57571.6
-27.2296,0.938955,1.27003,1,1,0,27.4832,0.300277,23.7027,2.78396,3.26372e+07,1.37076e+06,57571.6
-26.5297,0.949286,1.27003,2,3,0,27.2808,0.289134,23.6836,2.80856,3.26243e+07,1.37049e+06,57571.6
-26.5297,0.432971,1.27003,1,3,0,28.3342,0.289134,23.6836,2.80856,3.26243e+07,1.37049e+06,57571.6
-28.3545,0.460041,1.27003,1,1,0,28.3564,0.309479,23.7181,2.76425,3.26478e+07,1.37098e+06,57571.6
-27.4578,1,1.27003,2,3,0,28.3424,0.302507,23.7064,2.77913,3.26398e+07,1.37081e+06,57571.6
-27.211,1,1.27003,1,1,0,27.6547,0.300081,23.7023,2.78438,3.2637e+07,1.37075e+06,57571.6
-26.6862,1,1.27003,1,1,0,27.0573,0.292963,23.6902,2.80001,3.26288e+07,1.37058e+06,57571.6
-26.5379,1,1.27003,2,3,0,26.648,0.289408,23.684,2.80795,3.26246e+07,1.37049e+06,57571.6
-26.5379,0.489001,1.27003,1,1,0,27.5075,0.289408,23.684,2.80795,3.26246e+07,1.37049e+06,57571.6
-27.0323,0.810706,1.27003,1,1,0,27.0479,0.29807,23.6989,2.78877,3.26347e+07,1.3707e+06,57571.6
-26.6901,1,1.27003,1,1,0,26.9649,0.293037,23.6903,2.79985,3.26289e+07,1.37058e+06,57571.6
-26.7903,0.986286,1.27003,2,3,0,26.8157,0.27432,23.6574,2.84262,3.2607e+07,1.37012e+06,57571.6
-26.5879,0.985558,1.27003,2,3,0,26.8939,0.290827,23.6865,2.80477,3.26263e+07,1.37053e+06,57571.6
-27.066,0.816134,1.27003,1,1,0,27.0995,0.29847,23.6996,2.78789,3.26351e+07,1.37071e+06,57571.6
-28.1382,0.811208,1.27003,2,3,0,28.3403,0.307978,23.7156,2.76743,3.26461e+07,1.37094e+06,57571.6
-26.8266,1,1.27003,1,1,0,27.6784,0.295319,23.6942,2.7948,3.26315e+07,1.37064e+06,57571.6
-27.6508,0.613683,1.27003,2,3,0,28.6338,0.304205,23.7093,2.77548,3.26418e+07,1.37085e+06,57571.6
-27.2226,1,1.27003,1,1,0,27.7645,0.300203,23.7025,2.78412,3.26371e+07,1.37075e+06,57571.6
-27.4665,0.901029,1.27003,1,1,0,27.774,0.302587,23.7066,2.77896,3.26399e+07,1.37081e+06,57571.6
-26.7345,1,1.27003,2,3,0,27.2364,0.293839,23.6917,2.79807,3.26298e+07,1.3706e+06,57571.6
-26.7676,0.995639,1.27003,2,3,0,26.7677,0.274673,23.658,2.84179,3.26074e+07,1.37013e+06,57571.6
-27.0809,0.878595,1.27003,1,1,0,27.1871,0.270594,23.6506,2.85145,3.26026e+07,1.37003e+06,57571.6
-26.7544,1,1.27003,1,1,0,27.0462,0.274884,23.6584,2.8413,3.26076e+07,1.37013e+06,57571.6
-26.7544,0.319821,1.27003,1,1,0,28.4357,0.274884,23.6584,2.8413,3.26076e+07,1.37013e+06,57571.6
-26.807,0.992503,1.27003,2,3,0,26.8084,0.295021,23.6937,2.79546,3.26312e+07,1.37063e+06,57571.6
-26.6433,1,1.27003,1,1,0,26.8045,0.292103,23.6887,2.80193,3.26278e+07,1.37056e+06,57571.6
-26.7744,0.981615,1.27003,2,3,0,26.8431,0.294507,23.6928,2.7966,3.26306e+07,1.37062e+06,57571.6
-28.07,0.575275,1.27003,1,1,0,28.1513,0.307485,23.7148,2.76848,3.26455e+07,1.37093e+06,57571.6
-27.3844,1,1.27003,2,3,0,28.1734,0.267582,23.6452,2.85866,3.2599e+07,1.36995e+06,57571.6
-26.7971,1,1.27003,1,1,0,27.2459,0.274218,23.6572,2.84286,3.26068e+07,1.37012e+06,57571.6
-27.6668,0.699286,1.27003,1,1,0,27.7581,0.265214,23.6408,2.86438,3.25962e+07,1.36989e+06,57571.6
-26.9441,1,1.27003,1,1,0,27.5236,0.272202,23.6536,2.84763,3.26045e+07,1.37007e+06,57571.6
-27.6467,0.749542,1.27003,1,1,0,27.8011,0.265372,23.6411,2.86399,3.25964e+07,1.3699e+06,57571.6
-26.4725,0.972246,1.27003,2,3,0,27.2638,0.286351,23.6787,2.81484,3.26211e+07,1.37042e+06,57571.6
-26.5949,0.949628,1.27003,1,1,0,26.5963,0.291002,23.6868,2.80438,3.26265e+07,1.37053e+06,57571.6
-26.5949,0.208106,1.27003,1,1,0,28.7072,0.291002,23.6868,2.80438,3.26265e+07,1.37053e+06,57571.6
-26.5949,0.196112,1.27003,1,1,0,28.7862,0.291002,23.6868,2.80438,3.26265e+07,1.37053e+06,57571.6
-26.5809,1,1.27003,1,1,0,26.6385,0.290648,23.6862,2.80517,3.26261e+07,1.37052e+06,57571.6
-26.7488,0.968084,1.27003,2,3,0,26.79,0.294084,23.6921,2.79753,3.26301e+07,1.37061e+06,57571.6
-26.886,0.943339,1.27003,1,1,0,26.9988,0.296178,23.6957,2.79291,3.26325e+07,1.37066e+06,57571.6
-26.5033,0.679689,1.27003,2,3,0,27.8985,0.280807,23.6689,2.82751,3.26146e+07,1.37028e+06,57571.6
-26.5013,0.72614,1.27003,2,3,0,27.2816,0.280894,23.6691,2.82731,3.26147e+07,1.37028e+06,57571.6
-26.4645,0.872594,1.27003,2,3,0,26.8107,0.283426,23.6736,2.8215,3.26177e+07,1.37035e+06,57571.6
-26.4645,0.593584,1.27003,1,3,0,27.6554,0.283426,23.6736,2.8215,3.26177e+07,1.37035e+06,57571.6
-26.6051,0.959973,1.27003,1,3,0,26.6051,0.277733,23.6635,2.83464,3.2611e+07,1.37021e+06,57571.6
-26.9643,0.927076,1.27003,2,3,0,27.005,0.271951,23.6531,2.84822,3.26042e+07,1.37006e+06,57571.6
-26.9643,0.677792,1.27003,1,1,0,27.6749,0.271951,23.6531,2.84822,3.26042e+07,1.37006e+06,57571.6
-26.4634,0.986709,1.27003,2,3,0,26.8094,0.285292,23.6768,2.81725,3.26198e+07,1.37039e+06,57571.6
-26.4768,0.921895,1.27003,2,3,0,26.6493,0.286682,23.6793,2.81409,3.26215e+07,1.37043e+06,57571.6
-26.5551,0.967467,1.27003,1,1,0,26.5586,0.289937,23.6849,2.80676,3.26253e+07,1.3705e+06,57571.6
-26.663,0.955286,1.27003,1,1,0,26.6963,0.29251,23.6894,2.80102,3.26282e+07,1.37057e+06,57571.6
-26.8954,0.841623,1.27003,2,3,0,27.3314,0.296309,23.6959,2.79262,3.26326e+07,1.37066e+06,57571.6
-26.5163,0.967646,1.27003,2,3,0,26.9579,0.288648,23.6827,2.80966,3.26238e+07,1.37047e+06,57571.6
-26.6351,0.950943,1.27003,1,1,0,26.6522,0.291928,23.6884,2.80232,3.26276e+07,1.37055e+06,57571.6
-26.4618,0.704452,1.27003,2,3,0,27.489,0.284004,23.6746,2.82018,3.26183e+07,1.37036e+06,57571.6
-26.8486,0.424166,1.27003,2,3,0,29.0786,0.295645,23.6948,2.79408,3.26319e+07,1.37064e+06,57571.6
-26.6905,1,1.27003,2,3,0,26.8606,0.275983,23.6604,2.83872,3.26089e+07,1.37016e+06,57571.6
-26.6309,1,1.27003,2,3,0,26.6764,0.291837,23.6882,2.80252,3.26275e+07,1.37055e+06,57571.6
-26.5081,0.955945,1.27003,2,3,0,26.7744,0.280609,23.6686,2.82797,3.26144e+07,1.37028e+06,57571.6
-26.8318,0.657799,1.27003,2,3,0,27.7106,0.295397,23.6944,2.79463,3.26316e+07,1.37064e+06,57571.6
-27.1695,0.935062,1.27003,2,3,0,27.363,0.269649,23.6489,2.8537,3.26014e+07,1.37e+06,57571.6
-26.7322,1,1.27003,1,1,0,27.0746,0.275251,23.659,2.84044,3.26081e+07,1.37014e+06,57571.6
-26.7322,0.507697,1.27003,1,1,0,27.7518,0.275251,23.659,2.84044,3.26081e+07,1.37014e+06,57571.6
-26.7354,0.998662,1.27003,1,1,0,26.8482,0.275197,23.659,2.84056,3.2608e+07,1.37014e+06,57571.6
-27.0262,0.886702,1.27003,1,1,0,27.1208,0.271213,23.6518,2.84997,3.26033e+07,1.37004e+06,57571.6
-26.8364,1,1.27003,2,3,0,27.0041,0.295466,23.6945,2.79448,3.26317e+07,1.37064e+06,57571.6
-26.7725,0.894279,1.27003,2,3,0,27.351,0.294477,23.6928,2.79666,3.26305e+07,1.37062e+06,57571.6
-27.24,0.819435,1.27003,1,1,0,27.3465,0.300384,23.7028,2.78372,3.26374e+07,1.37076e+06,57571.6
-27.24,0.0775049,1.27003,1,1,0,30.8013,0.300384,23.7028,2.78372,3.26374e+07,1.37076e+06,57571.6
-26.6406,1,1.27003,1,1,0,27.0347,0.292046,23.6886,2.80205,3.26277e+07,1.37056e+06,57571.6
-26.9528,0.875729,1.27003,1,1,0,27.0121,0.297075,23.6972,2.79094,3.26335e+07,1.37068e+06,57571.6
-26.9528,0.659885,1.27003,1,1,0,27.6703,0.297075,23.6972,2.79094,3.26335e+07,1.37068e+06,57571.6
-26.8309,1,1.27003,1,1,0,27.0494,0.295385,23.6943,2.79466,3.26316e+07,1.37064e+06,57571.6
-26.4843,1,1.27003,1,1,0,26.6862,0.287165,23.6801,2.813,3.2622e+07,1.37044e+06,57571.6
-26.5268,0.977966,1.27003,2,3,0,26.5739,0.279907,23.6674,2.82959,3.26135e+07,1.37026e+06,57571.6
-27.2167,0.847089,1.27003,2,3,0,27.2239,0.269169,23.6481,2.85485,3.26009e+07,1.36999e+06,57571.6
-27.5402,0.958671,1.27003,2,3,0,27.8269,0.266235,23.6427,2.8619,3.25974e+07,1.36992e+06,57571.6
-26.4818,0.982734,1.27003,1,3,0,27.1572,0.287013,23.6799,2.81335,3.26219e+07,1.37043e+06,57571.6
-28.9334,0.5191,1.27003,1,3,0,28.9381,0.313136,23.7241,2.75657,3.2652e+07,1.37107e+06,57571.6
