# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 10:28:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpkinjnhmz/iqxe1fbv.json
# init = /tmp/tmpkinjnhmz/_tnyecvh.json
# random
#   seed = 33388
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SnIa/SnIa-20230724112805.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,Delta,dLhat,A,B,C
-26.463,0.992016,1.22558,2,3,0,26.49,0.285216,23.6767,2.81742,3.26198e+07,1.37039e+06,57571.6
-26.6795,0.81274,1.22558,2,3,0,27.1873,0.292835,23.69,2.8003,3.26286e+07,1.37058e+06,57571.6
-26.6936,0.809751,1.22558,2,3,0,27.6348,0.293103,23.6904,2.7997,3.26289e+07,1.37058e+06,57571.6
-26.6936,0.443556,1.22558,1,1,0,28.0663,0.293103,23.6904,2.7997,3.26289e+07,1.37058e+06,57571.6
-26.5106,1,1.22558,1,1,0,26.6322,0.288424,23.6823,2.81016,3.26235e+07,1.37047e+06,57571.6
-27.528,0.733444,1.22558,2,3,0,27.8721,0.266337,23.6429,2.86166,3.25975e+07,1.36992e+06,57571.6
-26.4728,1,1.22558,1,3,0,27.1652,0.282537,23.672,2.82354,3.26166e+07,1.37032e+06,57571.6
-26.463,0.996592,1.22558,2,3,0,26.4878,0.283704,23.6741,2.82087,3.2618e+07,1.37035e+06,57571.6
-26.5057,0.977414,1.22558,2,3,0,26.5538,0.288224,23.682,2.81061,3.26233e+07,1.37046e+06,57571.6
-26.4685,0.985683,1.22558,2,3,0,26.5679,0.285976,23.678,2.81569,3.26206e+07,1.37041e+06,57571.6
-27.1776,0.822503,1.22558,1,3,0,27.2461,0.269565,23.6488,2.8539,3.26013e+07,1.37e+06,57571.6
-26.463,0.937063,1.22558,2,3,0,27.3164,0.285214,23.6767,2.81742,3.26198e+07,1.37039e+06,57571.6
-26.9498,0.830987,1.22558,2,3,0,27.219,0.27213,23.6534,2.8478,3.26044e+07,1.37007e+06,57571.6
-26.5086,0.967362,1.22558,2,3,0,27.1111,0.288344,23.6822,2.81034,3.26234e+07,1.37047e+06,57571.6
-26.5759,0.97545,1.22558,1,1,0,26.5872,0.290516,23.6859,2.80547,3.26259e+07,1.37052e+06,57571.6
-26.4719,0.989385,1.22558,2,3,0,26.6262,0.282614,23.6721,2.82336,3.26167e+07,1.37033e+06,57571.6
-26.5119,0.927724,1.22558,2,3,0,26.7157,0.280454,23.6683,2.82833,3.26142e+07,1.37027e+06,57571.6
-27.6641,0.691503,1.22558,2,3,0,28.137,0.304317,23.7095,2.77524,3.26419e+07,1.37085e+06,57571.6
-27.4956,1,1.22558,1,1,0,27.9657,0.302851,23.707,2.77839,3.26402e+07,1.37082e+06,57571.6
-26.5122,0.506325,1.22558,2,3,0,30.3722,0.288491,23.6824,2.81001,3.26236e+07,1.37047e+06,57571.6
-26.8927,0.868604,1.22558,1,1,0,26.8947,0.296271,23.6958,2.79271,3.26326e+07,1.37066e+06,57571.6
-27.1106,0.974717,1.22558,2,3,0,27.1135,0.27027,23.6501,2.85222,3.26022e+07,1.37002e+06,57571.6
-26.5059,0.967826,1.22558,2,3,0,27.0595,0.288231,23.682,2.81059,3.26233e+07,1.37046e+06,57571.6
-27.7332,0.682864,1.22558,2,3,0,28.1887,0.2647,23.6399,2.86562,3.25956e+07,1.36988e+06,57571.6
-26.5153,0.962215,1.22558,1,3,0,27.4861,0.28861,23.6826,2.80974,3.26237e+07,1.37047e+06,57571.6
-26.5162,0.951881,1.22558,2,3,0,26.7352,0.288644,23.6827,2.80967,3.26238e+07,1.37047e+06,57571.6
-26.4722,0.980436,1.22558,2,3,0,26.6014,0.286327,23.6787,2.8149,3.26211e+07,1.37042e+06,57571.6
-26.5554,0.944707,1.22558,2,3,0,26.6999,0.289945,23.685,2.80675,3.26253e+07,1.37051e+06,57571.6
-26.7704,0.923405,1.22558,1,1,0,26.7882,0.294443,23.6927,2.79674,3.26305e+07,1.37061e+06,57571.6
-27.2411,0.940592,1.22558,2,3,0,27.3139,0.300396,23.7029,2.7837,3.26374e+07,1.37076e+06,57571.6
-27.0412,1,1.22558,1,1,0,27.3589,0.298176,23.6991,2.78853,3.26348e+07,1.37071e+06,57571.6
-26.4613,1,1.22558,1,3,0,26.8515,0.284604,23.6756,2.81881,3.2619e+07,1.37037e+06,57571.6
-26.4614,0.99997,1.22558,2,3,0,26.4615,0.284737,23.6759,2.81851,3.26192e+07,1.37038e+06,57571.6
-26.7749,0.916824,1.22558,1,3,0,26.7863,0.294514,23.6928,2.79658,3.26306e+07,1.37062e+06,57571.6
-26.5947,1,1.22558,2,3,0,26.7426,0.277979,23.6639,2.83406,3.26113e+07,1.37021e+06,57571.6
-27.5698,0.554092,1.22558,2,3,0,29.1414,0.265991,23.6423,2.86249,3.25971e+07,1.36991e+06,57571.6
-27.0521,1,1.22558,2,3,0,27.4226,0.298307,23.6993,2.78825,3.2635e+07,1.37071e+06,57571.6
-26.4789,1,1.22558,1,3,0,26.843,0.286828,23.6795,2.81376,3.26216e+07,1.37043e+06,57571.6
-26.7693,0.924111,1.22558,1,3,0,26.7693,0.294423,23.6927,2.79678,3.26305e+07,1.37061e+06,57571.6
-27.1135,0.959931,1.22558,2,3,0,27.1945,0.299017,23.7005,2.7867,3.26358e+07,1.37073e+06,57571.6
-27.0089,1,1.22558,2,3,0,27.2652,0.297785,23.6984,2.78939,3.26344e+07,1.3707e+06,57571.6
-26.9464,1,1.22558,1,1,0,27.1579,0.296992,23.6971,2.79113,3.26334e+07,1.37068e+06,57571.6
-27.0838,0.950101,1.22558,1,1,0,27.2476,0.298678,23.6999,2.78744,3.26354e+07,1.37072e+06,57571.6
-26.9781,1,1.22558,1,1,0,27.2235,0.2974,23.6978,2.79023,3.26339e+07,1.37069e+06,57571.6
-26.5775,0.998932,1.22558,2,3,0,27.029,0.278409,23.6647,2.83306,3.26118e+07,1.37022e+06,57571.6
-26.4621,0.984779,1.22558,2,3,0,26.633,0.283906,23.6744,2.8204,3.26182e+07,1.37036e+06,57571.6
-28.708,0.550893,1.22558,1,3,0,28.8239,0.311767,23.7219,2.75943,3.26504e+07,1.37103e+06,57571.6
-27.85,1,1.22558,1,1,0,28.8136,0.305823,23.712,2.77202,3.26436e+07,1.37089e+06,57571.6
-27.2503,1,1.22558,1,1,0,27.8577,0.300491,23.703,2.78349,3.26375e+07,1.37076e+06,57571.6
-26.5325,1,1.22558,1,1,0,26.985,0.28923,23.6837,2.80835,3.26244e+07,1.37049e+06,57571.6
-26.5344,0.999325,1.22558,1,1,0,26.5604,0.289291,23.6838,2.80821,3.26245e+07,1.37049e+06,57571.6
-26.4959,1,1.22558,1,1,0,26.5292,0.287783,23.6812,2.81161,3.26227e+07,1.37045e+06,57571.6
-26.5044,0.996889,1.22558,1,1,0,26.5162,0.288167,23.6819,2.81074,3.26232e+07,1.37046e+06,57571.6
-26.6644,0.94254,1.22558,1,1,0,26.6699,0.292538,23.6894,2.80096,3.26283e+07,1.37057e+06,57571.6
-26.4995,1,1.22558,2,3,0,26.6076,0.287951,23.6815,2.81123,3.26229e+07,1.37046e+06,57571.6
-26.9818,0.872458,1.22558,1,3,0,27.0865,0.271738,23.6527,2.84873,3.26039e+07,1.37006e+06,57571.6
-26.5398,0.878794,1.22558,2,3,0,27.6192,0.279478,23.6666,2.83058,3.2613e+07,1.37025e+06,57571.6
-26.4733,1,1.22558,1,1,0,26.5163,0.282495,23.6719,2.82363,3.26166e+07,1.37032e+06,57571.6
-28.7227,0.553613,1.22558,1,3,0,28.8882,0.311857,23.722,2.75924,3.26505e+07,1.37104e+06,57571.6
-26.492,1,1.22558,1,3,0,27.924,0.28759,23.6809,2.81204,3.26225e+07,1.37045e+06,57571.6
-26.5062,0.99826,1.22558,2,3,0,26.516,0.288245,23.682,2.81056,3.26233e+07,1.37046e+06,57571.6
-26.4728,0.936714,1.22558,2,3,0,26.7061,0.286378,23.6788,2.81478,3.26211e+07,1.37042e+06,57571.6
-26.4728,0.209643,1.22558,1,3,0,30.5449,0.286378,23.6788,2.81478,3.26211e+07,1.37042e+06,57571.6
-26.4612,0.994731,1.22558,2,3,0,26.4906,0.284485,23.6754,2.81908,3.26189e+07,1.37037e+06,57571.6
-26.4612,0.778624,1.22558,1,3,0,27.0941,0.284485,23.6754,2.81908,3.26189e+07,1.37037e+06,57571.6
-26.4716,0.992245,1.22558,2,3,0,26.4892,0.282637,23.6722,2.82331,3.26167e+07,1.37033e+06,57571.6
-27.1951,0.819189,1.22558,1,3,0,27.2662,0.299912,23.702,2.78475,3.26368e+07,1.37075e+06,57571.6
-26.7952,1,1.22558,1,1,0,27.1322,0.294838,23.6934,2.79587,3.26309e+07,1.37062e+06,57571.6
-26.4659,0.995393,1.22558,1,3,0,26.7066,0.283236,23.6732,2.82193,3.26174e+07,1.37034e+06,57571.6
-26.4967,0.994003,1.22558,2,3,0,26.4969,0.281106,23.6695,2.82682,3.26149e+07,1.37029e+06,57571.6
-26.8631,0.875009,1.22558,1,1,0,26.8633,0.273266,23.6555,2.84511,3.26057e+07,1.37009e+06,57571.6
-26.5956,1,1.22558,1,1,0,26.7919,0.277958,23.6639,2.83411,3.26112e+07,1.37021e+06,57571.6
-26.6297,0.987652,1.22558,1,1,0,26.6745,0.277184,23.6625,2.83591,3.26103e+07,1.37019e+06,57571.6
-26.5126,1,1.22558,2,3,0,26.5962,0.280427,23.6683,2.82839,3.26141e+07,1.37027e+06,57571.6
-27.1376,0.753115,1.22558,2,3,0,27.7381,0.299286,23.701,2.78611,3.26361e+07,1.37073e+06,57571.6
-26.4669,0.912352,1.22558,2,3,0,27.5371,0.2858,23.6777,2.81609,3.26204e+07,1.3704e+06,57571.6
-27.2637,0.634061,1.22558,2,3,0,28.2807,0.268708,23.6472,2.85595,3.26003e+07,1.36998e+06,57571.6
-26.6179,1,1.22558,1,1,0,27.0455,0.277442,23.663,2.83531,3.26106e+07,1.3702e+06,57571.6
-27.3301,0.812349,1.22558,2,3,0,27.7569,0.301294,23.7044,2.78175,3.26384e+07,1.37078e+06,57571.6
-26.4612,1,1.22558,1,3,0,27.0497,0.284399,23.6753,2.81928,3.26188e+07,1.37037e+06,57571.6
-26.4686,0.993923,1.22558,2,3,0,26.4827,0.282925,23.6727,2.82265,3.26171e+07,1.37033e+06,57571.6
-26.6478,0.950384,1.22558,1,3,0,26.6747,0.292199,23.6889,2.80171,3.26279e+07,1.37056e+06,57571.6
-26.4752,0.990529,1.22558,2,3,0,26.6354,0.282348,23.6717,2.82397,3.26164e+07,1.37032e+06,57571.6
-27.1592,0.827902,1.22558,1,3,0,27.2353,0.299525,23.7014,2.78559,3.26364e+07,1.37074e+06,57571.6
-27.0631,0.565822,1.22558,2,3,0,30.0457,0.298436,23.6995,2.78797,3.26351e+07,1.37071e+06,57571.6
-26.8122,1,1.22558,2,3,0,26.9847,0.273992,23.6568,2.8434,3.26066e+07,1.37011e+06,57571.6
-26.6636,1,1.22558,1,1,0,26.8156,0.276492,23.6613,2.83753,3.26095e+07,1.37017e+06,57571.6
-26.5849,1,1.22558,2,3,0,26.6377,0.290752,23.6864,2.80494,3.26262e+07,1.37052e+06,57571.6
-26.4938,1,1.22558,1,1,0,26.5566,0.287679,23.681,2.81184,3.26226e+07,1.37045e+06,57571.6
-26.8744,0.603435,1.22558,2,3,0,28.287,0.296015,23.6954,2.79327,3.26323e+07,1.37065e+06,57571.6
-26.8744,0.27604,1.22558,1,1,0,29.0461,0.296015,23.6954,2.79327,3.26323e+07,1.37065e+06,57571.6
-26.8744,0.475732,1.22558,2,3,0,30.0756,0.296015,23.6954,2.79327,3.26323e+07,1.37065e+06,57571.6
-26.5608,1,1.22558,2,3,0,26.9032,0.278858,23.6655,2.83202,3.26123e+07,1.37023e+06,57571.6
-27.7093,0.722172,1.22558,2,3,0,28.0645,0.304693,23.7101,2.77443,3.26423e+07,1.37086e+06,57571.6
-26.4642,0.885172,1.22558,2,3,0,28.0982,0.28348,23.6737,2.82138,3.26177e+07,1.37035e+06,57571.6
-26.466,0.999335,1.22558,1,1,0,26.4669,0.28322,23.6732,2.82197,3.26174e+07,1.37034e+06,57571.6
-26.466,0.198157,1.22558,1,3,0,31.5795,0.28322,23.6732,2.82197,3.26174e+07,1.37034e+06,57571.6
-26.5546,0.976369,1.22558,1,3,0,26.5547,0.279034,23.6658,2.83161,3.26125e+07,1.37024e+06,57571.6
-26.4629,0.998196,1.22558,1,3,0,26.5313,0.285197,23.6767,2.81746,3.26197e+07,1.37039e+06,57571.6
-27.4407,0.765215,1.22558,1,3,0,27.4716,0.302349,23.7062,2.77947,3.26396e+07,1.37081e+06,57571.6
-26.9943,1,1.22558,2,3,0,27.3139,0.271588,23.6524,2.84908,3.26037e+07,1.37005e+06,57571.6
-26.4969,0.726233,1.22558,2,3,0,28.1966,0.281096,23.6695,2.82685,3.26149e+07,1.37029e+06,57571.6
-26.5962,0.964378,1.22558,1,1,0,26.6018,0.277942,23.6639,2.83415,3.26112e+07,1.37021e+06,57571.6
-26.462,1,1.22558,1,3,0,26.5504,0.283938,23.6745,2.82033,3.26183e+07,1.37036e+06,57571.6
-26.462,0.726351,1.22558,1,3,0,27.2671,0.283938,23.6745,2.82033,3.26183e+07,1.37036e+06,57571.6
-26.8032,0.910537,1.22558,1,3,0,26.8146,0.274126,23.657,2.84308,3.26067e+07,1.37012e+06,57571.6
-26.5244,0.733694,1.22558,2,3,0,27.906,0.279992,23.6675,2.8294,3.26136e+07,1.37026e+06,57571.6
-27.0555,0.809029,1.22558,2,3,0,27.4932,0.298346,23.6994,2.78816,3.2635e+07,1.37071e+06,57571.6
-27.0555,0.486008,1.22558,1,1,0,28.3548,0.298346,23.6994,2.78816,3.2635e+07,1.37071e+06,57571.6
-26.7069,1,1.22558,2,3,0,26.9989,0.275687,23.6598,2.83941,3.26086e+07,1.37015e+06,57571.6
-29.1793,0.412519,1.22558,1,1,0,29.1798,0.255803,23.6233,2.88755,3.25849e+07,1.36966e+06,57571.6
-26.5183,0.940012,1.22558,1,3,0,28.5409,0.288725,23.6828,2.80948,3.26238e+07,1.37048e+06,57571.6
-26.7405,0.921036,1.22558,1,1,0,26.7475,0.293943,23.6919,2.79784,3.26299e+07,1.3706e+06,57571.6
-26.473,0.948097,1.22558,2,3,0,26.9765,0.286392,23.6788,2.81475,3.26211e+07,1.37042e+06,57571.6
-26.4837,0.998698,1.22558,2,3,0,26.4846,0.281788,23.6707,2.82525,3.26157e+07,1.37031e+06,57571.6
-26.4837,0.32871,1.22558,1,3,0,29.5479,0.281788,23.6707,2.82525,3.26157e+07,1.37031e+06,57571.6
-26.8825,0.806237,1.22558,2,3,0,27.3638,0.273002,23.655,2.84573,3.26054e+07,1.37009e+06,57571.6
-26.7055,1,1.22558,2,3,0,26.8272,0.293323,23.6908,2.79921,3.26292e+07,1.37059e+06,57571.6
-27.2949,0.892149,1.22558,2,3,0,27.4831,0.268409,23.6467,2.85667,3.26e+07,1.36997e+06,57571.6
-27.3627,0.976038,1.22558,1,1,0,27.6547,0.267778,23.6455,2.85818,3.25992e+07,1.36996e+06,57571.6
-28.2068,0.911967,1.22558,2,3,0,28.2947,0.308463,23.7164,2.7664,3.26466e+07,1.37095e+06,57571.6
-26.9383,1,1.22558,1,1,0,27.8173,0.296886,23.6969,2.79136,3.26333e+07,1.37067e+06,57571.6
-29.5391,0.378381,1.22558,1,1,0,29.5795,0.316545,23.7297,2.74948,3.26559e+07,1.37115e+06,57571.6
-27.0075,1,1.22558,1,1,0,28.6507,0.297767,23.6984,2.78943,3.26343e+07,1.3707e+06,57571.6
-26.7435,1,1.22558,1,1,0,26.9875,0.293995,23.6919,2.79773,3.263e+07,1.3706e+06,57571.6
-26.4761,0.791742,1.22558,2,3,0,27.5175,0.286628,23.6792,2.81421,3.26214e+07,1.37042e+06,57571.6
-26.9904,0.868737,1.22558,1,3,0,26.9935,0.297556,23.698,2.78989,3.26341e+07,1.37069e+06,57571.6
-26.5235,1,1.22558,1,1,0,26.8199,0.288916,23.6832,2.80905,3.26241e+07,1.37048e+06,57571.6
-26.671,0.9469,1.22558,1,1,0,26.6824,0.292668,23.6897,2.80067,3.26284e+07,1.37057e+06,57571.6
-26.4642,0.944484,1.22558,2,3,0,26.8889,0.283477,23.6737,2.82138,3.26177e+07,1.37035e+06,57571.6
-26.5083,0.986212,1.22558,2,3,0,26.5221,0.28833,23.6822,2.81037,3.26234e+07,1.37047e+06,57571.6
-26.8049,0.89601,1.22558,1,1,0,26.8077,0.29499,23.6937,2.79553,3.26311e+07,1.37063e+06,57571.6
-26.5294,1,1.22558,1,1,0,26.7109,0.289123,23.6835,2.80859,3.26243e+07,1.37049e+06,57571.6
-26.6632,0.980253,1.22558,2,3,0,26.6773,0.292515,23.6894,2.80101,3.26283e+07,1.37057e+06,57571.6
-26.4625,1,1.22558,1,3,0,26.5937,0.285107,23.6765,2.81767,3.26196e+07,1.37039e+06,57571.6
-26.7493,0.769358,1.22558,2,3,0,27.3911,0.294093,23.6921,2.79751,3.26301e+07,1.37061e+06,57571.6
-27.5015,0.860321,1.22558,2,3,0,27.7556,0.26656,23.6433,2.86112,3.25978e+07,1.36993e+06,57571.6
-27.4018,1,1.22558,2,3,0,27.7918,0.267426,23.6449,2.85903,3.25988e+07,1.36995e+06,57571.6
-27.4018,0.686053,1.22558,1,1,0,28.3125,0.267426,23.6449,2.85903,3.25988e+07,1.36995e+06,57571.6
-27.1638,1,1.22558,2,3,0,27.5405,0.269708,23.649,2.85356,3.26015e+07,1.37001e+06,57571.6
-27.5536,0.956612,1.22558,2,3,0,27.7609,0.266124,23.6425,2.86217,3.25972e+07,1.36992e+06,57571.6
-26.8646,1,1.22558,1,1,0,27.3884,0.273245,23.6554,2.84516,3.26057e+07,1.37009e+06,57571.6
-27.0358,0.940135,1.22558,1,1,0,27.1615,0.271102,23.6516,2.85024,3.26032e+07,1.37004e+06,57571.6
-26.4614,0.940619,1.22558,2,3,0,27.2188,0.284186,23.6749,2.81976,3.26185e+07,1.37036e+06,57571.6
-26.9214,0.702665,1.22558,2,3,0,27.7634,0.296662,23.6965,2.79185,3.26331e+07,1.37067e+06,57571.6
-26.5125,1,1.22558,1,1,0,26.7717,0.288501,23.6825,2.80999,3.26236e+07,1.37047e+06,57571.6
-27.3893,0.768619,1.22558,2,3,0,27.6659,0.267538,23.6451,2.85876,3.25989e+07,1.36995e+06,57571.6
-26.4615,0.994986,1.22558,1,3,0,27.1045,0.284778,23.6759,2.81842,3.26192e+07,1.37038e+06,57571.6
-27.7829,0.701714,1.22558,1,3,0,27.8606,0.264324,23.6392,2.86654,3.25951e+07,1.36987e+06,57571.6
-26.5599,1,1.22558,1,3,0,27.3406,0.278883,23.6655,2.83196,3.26123e+07,1.37023e+06,57571.6
-26.4627,0.947248,1.22558,2,3,0,26.7422,0.283766,23.6742,2.82072,3.26181e+07,1.37035e+06,57571.6
-26.4627,0.370308,1.22558,1,3,0,29.2553,0.283766,23.6742,2.82072,3.26181e+07,1.37035e+06,57571.6
-26.479,0.990071,1.22558,2,3,0,26.5026,0.28208,23.6712,2.82459,3.26161e+07,1.37031e+06,57571.6
-26.4811,0.999226,1.22558,1,1,0,26.4874,0.281943,23.671,2.8249,3.26159e+07,1.37031e+06,57571.6
-27.29,0.754257,1.22558,2,3,0,27.6731,0.300895,23.7037,2.78262,3.26379e+07,1.37077e+06,57571.6
-28.422,0.877734,1.22558,2,3,0,28.628,0.309931,23.7188,2.7633,3.26483e+07,1.37099e+06,57571.6
-26.8061,1,1.22558,1,1,0,27.8548,0.295008,23.6937,2.79549,3.26311e+07,1.37063e+06,57571.6
-27.3533,0.815653,1.22558,1,1,0,27.4332,0.30152,23.7048,2.78126,3.26387e+07,1.37079e+06,57571.6
-27.3944,0.994925,1.22558,2,3,0,27.7209,0.301914,23.7054,2.78041,3.26391e+07,1.3708e+06,57571.6
-26.6792,1,1.22558,2,3,0,27.4786,0.276193,23.6607,2.83823,3.26092e+07,1.37017e+06,57571.6
-26.5242,1,1.22558,2,3,0,26.6745,0.28894,23.6832,2.809,3.26241e+07,1.37048e+06,57571.6
-26.6706,0.947273,1.22558,1,1,0,26.6823,0.29266,23.6897,2.80069,3.26284e+07,1.37057e+06,57571.6
-26.8712,0.478089,1.22558,2,3,0,29.5625,0.29597,23.6953,2.79337,3.26323e+07,1.37065e+06,57571.6
-29.313,0.401746,1.22558,1,1,0,29.3429,0.315313,23.7277,2.75203,3.26544e+07,1.37112e+06,57571.6
-26.6084,1,1.22558,1,3,0,28.3069,0.291327,23.6873,2.80366,3.26269e+07,1.37054e+06,57571.6
-26.4612,0.940597,1.22558,2,3,0,26.8197,0.284329,23.6752,2.81944,3.26187e+07,1.37037e+06,57571.6
-27.0266,0.786323,1.22558,2,3,0,27.4337,0.298,23.6988,2.78892,3.26346e+07,1.3707e+06,57571.6
-27.2755,0.971453,1.22558,2,3,0,27.2767,0.268595,23.647,2.85623,3.26002e+07,1.36998e+06,57571.6
-26.8876,1,1.22558,1,1,0,27.2485,0.272934,23.6549,2.84589,3.26053e+07,1.37009e+06,57571.6
-27.6038,0.782608,1.22558,2,3,0,28.1915,0.303805,23.7086,2.77634,3.26413e+07,1.37084e+06,57571.6
-26.8298,1,1.22558,1,1,0,27.39,0.295368,23.6943,2.7947,3.26316e+07,1.37064e+06,57571.6
-26.5045,0.973649,1.22558,2,3,0,26.9637,0.280758,23.6689,2.82763,3.26145e+07,1.37028e+06,57571.6
-26.4746,1,1.22558,2,3,0,26.5029,0.286522,23.679,2.81445,3.26213e+07,1.37042e+06,57571.6
-26.465,1,1.22558,2,3,0,26.4717,0.285548,23.6773,2.81666,3.26201e+07,1.3704e+06,57571.6
-27.6663,0.720675,1.22558,1,3,0,27.6994,0.304336,23.7095,2.7752,3.26419e+07,1.37085e+06,57571.6
-26.7457,1,1.22558,2,3,0,27.3661,0.294032,23.692,2.79765,3.263e+07,1.3706e+06,57571.6
-26.7457,0.627165,1.22558,1,1,0,27.5626,0.294032,23.692,2.79765,3.263e+07,1.3706e+06,57571.6
-26.499,0.735693,1.22558,2,3,0,27.77,0.287928,23.6815,2.81128,3.26229e+07,1.37046e+06,57571.6
-26.5198,0.992373,1.22558,1,1,0,26.5314,0.28878,23.6829,2.80936,3.26239e+07,1.37048e+06,57571.6
-26.7061,0.958113,1.22558,2,3,0,26.7839,0.275702,23.6599,2.83938,3.26086e+07,1.37015e+06,57571.6
-27.8929,0.652462,1.22558,1,1,0,27.9109,0.263518,23.6377,2.8685,3.25941e+07,1.36985e+06,57571.6
-28.8204,0.721402,1.22558,1,1,0,29.2213,0.257717,23.6269,2.88278,3.25872e+07,1.36971e+06,57571.6
-27.6032,1,1.22558,2,3,0,28.5117,0.3038,23.7086,2.77635,3.26413e+07,1.37084e+06,57571.6
-26.4646,0.995763,1.22558,1,3,0,27.2588,0.283417,23.6736,2.82152,3.26176e+07,1.37035e+06,57571.6
-26.6612,0.946107,1.22558,1,3,0,26.682,0.292473,23.6893,2.8011,3.26282e+07,1.37057e+06,57571.6
-27.4994,0.81129,1.22558,2,3,0,27.8985,0.266578,23.6433,2.86108,3.25978e+07,1.36993e+06,57571.6
-27.2402,1,1.22558,1,1,0,27.6552,0.268937,23.6476,2.8554,3.26006e+07,1.36999e+06,57571.6
-26.9906,1,1.22558,1,1,0,27.3121,0.271632,23.6525,2.84898,3.26038e+07,1.37005e+06,57571.6
-26.5072,0.976728,1.22558,2,3,0,26.9339,0.288285,23.6821,2.81047,3.26233e+07,1.37046e+06,57571.6
-27.152,0.763156,1.22558,2,3,0,27.6961,0.26983,23.6493,2.85327,3.26016e+07,1.37001e+06,57571.6
-26.4638,1,1.22558,1,3,0,26.9218,0.283538,23.6738,2.82124,3.26178e+07,1.37035e+06,57571.6
-27.1481,0.743871,1.22558,2,3,0,27.6771,0.269872,23.6493,2.85317,3.26017e+07,1.37001e+06,57571.6
-27.1481,0.389219,1.22558,1,1,0,28.934,0.269872,23.6493,2.85317,3.26017e+07,1.37001e+06,57571.6
-26.5179,0.949232,1.22558,2,3,0,27.4012,0.28871,23.6828,2.80952,3.26238e+07,1.37047e+06,57571.6
-26.667,0.865548,1.22558,2,3,0,27.1111,0.29259,23.6895,2.80084,3.26283e+07,1.37057e+06,57571.6
-27.4989,0.495208,1.22558,2,3,0,29.6637,0.302881,23.7071,2.77833,3.26402e+07,1.37082e+06,57571.6
-27.2031,1,1.22558,1,1,0,27.6308,0.299998,23.7022,2.78456,3.26369e+07,1.37075e+06,57571.6
-26.66,1,1.22558,1,1,0,27.035,0.29245,23.6893,2.80115,3.26282e+07,1.37057e+06,57571.6
-26.4632,0.982044,1.22558,2,3,0,26.6931,0.283665,23.674,2.82095,3.26179e+07,1.37035e+06,57571.6
-26.4632,0.898166,1.22558,1,3,0,26.7357,0.283665,23.674,2.82095,3.26179e+07,1.37035e+06,57571.6
-27.1981,0.731198,1.22558,2,3,0,27.7504,0.269357,23.6484,2.8544,3.26011e+07,1.37e+06,57571.6
-26.4643,0.937448,1.22558,2,3,0,27.3232,0.285452,23.6771,2.81688,3.262e+07,1.3704e+06,57571.6
-26.5172,0.985744,1.22558,1,3,0,26.5173,0.288684,23.6828,2.80958,3.26238e+07,1.37047e+06,57571.6
-26.8027,0.948047,1.22558,2,3,0,26.8076,0.294956,23.6936,2.7956,3.26311e+07,1.37063e+06,57571.6
-29.4426,0.637799,1.22558,2,3,0,29.4569,0.316025,23.7289,2.75055,3.26553e+07,1.37113e+06,57571.6
-27.0213,1,1.22558,2,3,0,28.6021,0.297937,23.6987,2.78906,3.26345e+07,1.3707e+06,57571.6
-26.5348,1,1.22558,2,3,0,26.845,0.289306,23.6838,2.80818,3.26245e+07,1.37049e+06,57571.6
-26.5278,1,1.22558,1,1,0,26.5559,0.289067,23.6834,2.80872,3.26242e+07,1.37048e+06,57571.6
-26.462,0.999067,1.22558,1,3,0,26.5099,0.283941,23.6745,2.82032,3.26183e+07,1.37036e+06,57571.6
-26.7026,0.934966,1.22558,1,3,0,26.7193,0.29327,23.6907,2.79933,3.26291e+07,1.37059e+06,57571.6
-26.5681,0.871792,1.22558,2,3,0,27.3052,0.290306,23.6856,2.80594,3.26257e+07,1.37051e+06,57571.6
-26.9035,0.883047,1.22558,1,1,0,26.9196,0.29642,23.6961,2.79238,3.26328e+07,1.37066e+06,57571.6
-26.5316,1,1.22558,2,3,0,26.7715,0.2892,23.6837,2.80842,3.26244e+07,1.37049e+06,57571.6
-26.4835,1,1.22558,2,3,0,26.5293,0.281798,23.6707,2.82523,3.26158e+07,1.37031e+06,57571.6
-26.4614,0.987655,1.22558,2,3,0,26.5244,0.284174,23.6749,2.81979,3.26185e+07,1.37036e+06,57571.6
