# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.0407,0.982562,1.0673,1,3,0,25.4697,0.332555,0.387093,0.332555,0.387093,0.371166,1.00527,1.00735,1.01007,1.01263,1.01531,1.01852,1.02202,1.02537,1.02882,1.03271,1.03613,1.04114,1.04433,1.05007,1.05398,1.05964,1.06567,1.07148,1.07879,1.08549,1.09411,1.10229,1.11294,1.12178,1.13389,1.14673,1.16206,1.17756,1.19471,1.21848,1.24063,1.26942,1.30361,1.35032,1.39841,1.48449,1.57911,1.71448,2.03714,2.52033,0.0139634,0.0193296,0.0262691,0.0326962,0.0393039,0.0470725,0.0554037,0.0632186,0.0711049,0.0798364,0.0873769,0.0981603,0.104873,0.116715,0.124604,0.13577,0.147345,0.158201,0.171502,0.18333,0.198104,0.211672,0.228736,0.242429,0.260518,0.278935,0.299986,0.320332,0.341831,0.370096,0.394984,0.425505,0.459401,0.502216,0.542754,0.608077,0.671441,0.750524,0.901744,1.06888,23.6962,3.25968e+07,1.36991e+06,57571.6
-25.0865,0.99579,1.0673,2,3,0,25.0881,0.330681,0.38781,0.330681,0.38781,0.36865,1.00524,1.0073,1.01,1.01255,1.01521,1.01839,1.02187,1.0252,1.02862,1.03249,1.03589,1.04087,1.04403,1.04973,1.05362,1.05925,1.06524,1.071,1.07827,1.08492,1.09349,1.10161,1.1122,1.12099,1.13302,1.14578,1.16102,1.17643,1.19348,1.21711,1.23914,1.26778,1.30178,1.34825,1.39611,1.48179,1.576,1.71083,2.03231,2.5139,0.0139636,0.01933,0.02627,0.0326976,0.0393059,0.0470754,0.0554077,0.0632238,0.0711115,0.0798447,0.0873869,0.0981731,0.104888,0.116733,0.124625,0.135795,0.147374,0.158235,0.171542,0.183376,0.198158,0.211734,0.228809,0.242512,0.260613,0.279045,0.300114,0.320479,0.342,0.370295,0.395213,0.425772,0.459713,0.502591,0.543193,0.60863,0.672114,0.75136,0.902922,1.07047,23.693,3.25947e+07,1.36986e+06,57571.6
-25.0458,0.983971,1.0673,2,3,0,25.2037,0.338572,0.384784,0.338572,0.384784,0.379276,1.00539,1.00751,1.01029,1.01291,1.01565,1.01892,1.0225,1.02592,1.02944,1.03342,1.03692,1.04203,1.04528,1.05114,1.05514,1.06092,1.06708,1.07301,1.08047,1.08731,1.0961,1.10445,1.11531,1.12433,1.13668,1.14977,1.1654,1.1812,1.19866,1.22287,1.24541,1.27471,1.30947,1.35693,1.40577,1.49312,1.58905,1.72616,2.05258,2.54086,0.0139626,0.019328,0.0262663,0.0326918,0.0392975,0.0470633,0.0553909,0.0632018,0.0710837,0.0798095,0.0873446,0.0981194,0.104827,0.116656,0.124538,0.135691,0.147251,0.158092,0.171373,0.183182,0.19793,0.211472,0.228502,0.242165,0.260211,0.27858,0.299573,0.319859,0.34129,0.369457,0.394254,0.424653,0.458402,0.501017,0.541349,0.606312,0.669295,0.747863,0.897998,1.06383,23.7065,3.26037e+07,1.37005e+06,57571.6
-25.4228,0.892582,1.0673,1,3,0,25.6146,0.324168,0.390292,0.324168,0.390292,0.359949,1.00511,1.00713,1.00977,1.01225,1.01485,1.01796,1.02136,1.02461,1.02795,1.03173,1.03505,1.03991,1.043,1.04857,1.05237,1.05787,1.06372,1.06936,1.07646,1.08297,1.09134,1.09929,1.10964,1.11824,1.13001,1.1425,1.15742,1.17251,1.18921,1.21237,1.23397,1.26206,1.29543,1.34107,1.38811,1.4724,1.56518,1.69809,2.01543,2.49143,0.0139645,0.0193317,0.0262731,0.0327023,0.0393127,0.0470852,0.0554214,0.0632417,0.0711343,0.0798736,0.0874216,0.0982171,0.104938,0.116796,0.124697,0.135881,0.147476,0.158352,0.171681,0.183536,0.198346,0.211949,0.229062,0.242797,0.260945,0.279428,0.30056,0.320991,0.342586,0.370987,0.396006,0.426698,0.4608,0.503898,0.544725,0.610559,0.674466,0.754283,0.907052,1.07606,23.6817,3.25873e+07,1.36971e+06,57571.6
-25.113,1,1.0673,2,3,0,25.338,0.329876,0.388117,0.329876,0.388117,0.367572,1.00522,1.00728,1.00997,1.01251,1.01517,1.01834,1.02181,1.02513,1.02854,1.03239,1.03579,1.04075,1.0439,1.04959,1.05346,1.05908,1.06505,1.0708,1.07805,1.08468,1.09322,1.10133,1.11188,1.12065,1.13265,1.14538,1.16058,1.17595,1.19295,1.21653,1.2385,1.26707,1.301,1.34737,1.39512,1.48063,1.57467,1.70926,2.03023,2.51113,0.0139638,0.0193302,0.0262704,0.0326981,0.0393067,0.0470766,0.0554094,0.063226,0.0711144,0.0798483,0.0873912,0.0981785,0.104894,0.116741,0.124634,0.135806,0.147387,0.158249,0.171559,0.183396,0.198181,0.211761,0.22884,0.242547,0.260655,0.279092,0.300169,0.320542,0.342072,0.37038,0.39531,0.425886,0.459847,0.502752,0.543382,0.608867,0.672403,0.751719,0.903429,1.07116,23.6916,3.25938e+07,1.36984e+06,57571.6
-25.113,0.499212,1.0673,1,3,0,27.4707,0.329876,0.388117,0.329876,0.388117,0.367572,1.00522,1.00728,1.00997,1.01251,1.01517,1.01834,1.02181,1.02513,1.02854,1.03239,1.03579,1.04075,1.0439,1.04959,1.05346,1.05908,1.06505,1.0708,1.07805,1.08468,1.09322,1.10133,1.11188,1.12065,1.13265,1.14538,1.16058,1.17595,1.19295,1.21653,1.2385,1.26707,1.301,1.34737,1.39512,1.48063,1.57467,1.70926,2.03023,2.51113,0.0139638,0.0193302,0.0262704,0.0326981,0.0393067,0.0470766,0.0554094,0.063226,0.0711144,0.0798483,0.0873912,0.0981785,0.104894,0.116741,0.124634,0.135806,0.147387,0.158249,0.171559,0.183396,0.198181,0.211761,0.22884,0.242547,0.260655,0.279092,0.300169,0.320542,0.342072,0.37038,0.39531,0.425886,0.459847,0.502752,0.543382,0.608867,0.672403,0.751719,0.903429,1.07116,23.6916,3.25938e+07,1.36984e+06,57571.6
-25.0225,1,1.0673,1,3,0,25.09,0.333835,0.386603,0.333835,0.386603,0.372886,1.0053,1.00738,1.01012,1.01269,1.01538,1.0186,1.02212,1.02549,1.02895,1.03286,1.0363,1.04133,1.04453,1.05029,1.05423,1.05992,1.06597,1.0718,1.07915,1.08587,1.09453,1.10275,1.11344,1.12232,1.13448,1.14738,1.16277,1.17834,1.19555,1.21941,1.24165,1.27055,1.30485,1.35172,1.39997,1.48633,1.58123,1.71697,2.04043,2.52471,0.0139632,0.0193292,0.0262685,0.0326953,0.0393025,0.0470706,0.055401,0.063215,0.0711004,0.0798307,0.08737,0.0981516,0.104864,0.116702,0.12459,0.135753,0.147325,0.158178,0.171474,0.183299,0.198067,0.211629,0.228686,0.242373,0.260453,0.278859,0.299898,0.320231,0.341716,0.36996,0.394829,0.425324,0.459188,0.501961,0.542454,0.607701,0.670983,0.749956,0.900943,1.0678,23.6984,3.25983e+07,1.36994e+06,57571.6
-25.0154,0.95604,1.0673,2,3,0,25.2686,0.334855,0.386212,0.334855,0.386212,0.374259,1.00532,1.00741,1.01015,1.01274,1.01544,1.01867,1.0222,1.02558,1.02905,1.03298,1.03643,1.04148,1.04469,1.05048,1.05442,1.06013,1.06621,1.07206,1.07943,1.08618,1.09487,1.10311,1.11384,1.12276,1.13496,1.14789,1.16334,1.17895,1.19622,1.22016,1.24246,1.27144,1.30585,1.35285,1.40122,1.48779,1.58291,1.71895,2.04305,2.52819,0.0139631,0.019329,0.0262681,0.0326945,0.0393014,0.047069,0.0553988,0.0632122,0.0710968,0.0798261,0.0873646,0.0981447,0.104856,0.116692,0.124579,0.13574,0.147309,0.158159,0.171452,0.183274,0.198038,0.211596,0.228647,0.242328,0.2604,0.278799,0.299828,0.320151,0.341624,0.369851,0.394705,0.425179,0.459019,0.501757,0.542216,0.607401,0.670619,0.749504,0.900307,1.06694,23.7002,3.25995e+07,1.36996e+06,57571.6
-25.0582,0.876572,1.0673,2,3,0,25.7407,0.339146,0.384563,0.339146,0.384563,0.380053,1.0054,1.00752,1.01031,1.01294,1.01568,1.01896,1.02254,1.02597,1.0295,1.03348,1.03699,1.04212,1.04537,1.05125,1.05525,1.06105,1.06722,1.07315,1.08063,1.08748,1.09629,1.10465,1.11554,1.12458,1.13695,1.15007,1.16572,1.18154,1.19904,1.22329,1.24587,1.27521,1.31003,1.35756,1.40647,1.49394,1.58999,1.72727,2.05405,2.54281,0.0139625,0.0193279,0.026266,0.0326914,0.0392969,0.0470624,0.0553897,0.0632002,0.0710817,0.079807,0.0873415,0.0981155,0.104822,0.116651,0.124531,0.135683,0.147242,0.158081,0.17136,0.183168,0.197913,0.211453,0.228479,0.24214,0.260181,0.278546,0.299534,0.319814,0.341239,0.369396,0.394184,0.424571,0.458307,0.500903,0.541216,0.606145,0.669091,0.74761,0.897644,1.06335,23.7075,3.26044e+07,1.37007e+06,57571.6
-25.2798,0.929246,1.0673,1,3,0,25.4524,0.326341,0.389465,0.326341,0.389465,0.362844,1.00515,1.00718,1.00985,1.01235,1.01497,1.0181,1.02153,1.02481,1.02817,1.03198,1.03533,1.04023,1.04334,1.04896,1.05279,1.05833,1.06423,1.06991,1.07706,1.08362,1.09206,1.10006,1.11049,1.11915,1.13102,1.1436,1.15862,1.17382,1.19063,1.21395,1.2357,1.26397,1.29755,1.34347,1.39078,1.47554,1.5688,1.70235,2.02108,2.49895,0.0139642,0.0193311,0.026272,0.0327007,0.0393104,0.047082,0.0554168,0.0632357,0.0711268,0.079864,0.0874101,0.0982024,0.104922,0.116775,0.124673,0.135852,0.147442,0.158313,0.171634,0.183483,0.198283,0.211877,0.228978,0.242702,0.260835,0.2793,0.300411,0.32082,0.342391,0.370756,0.395741,0.426389,0.460436,0.503461,0.544213,0.609914,0.673679,0.753304,0.905668,1.07419,23.6855,3.25897e+07,1.36976e+06,57571.6
-25.6513,0.686912,1.0673,2,3,0,27.7753,0.349682,0.380492,0.349682,0.380492,0.394392,1.0056,1.00781,1.0107,1.01342,1.01627,1.01967,1.02339,1.02695,1.03061,1.03474,1.03837,1.04369,1.04706,1.05315,1.0573,1.06331,1.0697,1.07585,1.0836,1.09068,1.09981,1.10846,1.11972,1.12907,1.14186,1.15542,1.17158,1.18792,1.20597,1.23098,1.25425,1.28446,1.32028,1.36913,1.41933,1.50899,1.60728,1.74756,2.08082,2.57835,0.0139611,0.0193252,0.026261,0.0326836,0.0392856,0.0470462,0.0553671,0.0631707,0.0710442,0.0797595,0.0872845,0.0980432,0.104739,0.116548,0.124414,0.135543,0.147076,0.157889,0.171133,0.182908,0.197608,0.211103,0.228068,0.241675,0.259642,0.277925,0.298812,0.318987,0.340292,0.368281,0.392908,0.423085,0.456568,0.498818,0.538778,0.603089,0.665383,0.743023,0.891214,1.05471,23.7252,3.26164e+07,1.37032e+06,57571.6
-28.0541,0.506295,1.0673,1,1,0,28.0556,0.366859,0.373777,0.366859,0.373777,0.418124,1.00594,1.00827,1.01134,1.01423,1.01724,1.02085,1.02479,1.02856,1.03243,1.0368,1.04065,1.04628,1.04985,1.05629,1.06068,1.06703,1.07379,1.08029,1.08847,1.09596,1.10559,1.11472,1.1266,1.13645,1.14992,1.16419,1.1812,1.19837,1.21732,1.24354,1.26792,1.29953,1.33695,1.3879,1.44017,1.53331,1.63518,1.78023,2.12379,2.63529,0.0139588,0.0193207,0.0262527,0.0326707,0.039267,0.0470194,0.0553298,0.063122,0.0709824,0.0796813,0.0871906,0.0979242,0.104603,0.116378,0.12422,0.135312,0.146803,0.157573,0.170761,0.18248,0.197107,0.210528,0.227394,0.240916,0.258761,0.276912,0.297634,0.317639,0.338752,0.366469,0.39084,0.420678,0.453758,0.49546,0.53486,0.598195,0.659462,0.735726,0.88105,1.04111,23.7534,3.26359e+07,1.37073e+06,57571.6
-26.5411,1,1.0673,1,1,0,27.8276,0.357592,0.377411,0.357592,0.377411,0.405266,1.00576,1.00802,1.01099,1.01379,1.01671,1.02021,1.02403,1.02768,1.03144,1.03568,1.03942,1.04487,1.04834,1.05459,1.05885,1.06502,1.07157,1.07789,1.08583,1.09311,1.10247,1.11134,1.12288,1.13246,1.14557,1.15945,1.176,1.19273,1.21119,1.23676,1.26054,1.2914,1.32796,1.37778,1.42894,1.52022,1.62018,1.76267,2.10071,2.60472,0.0139601,0.0193231,0.0262572,0.0326777,0.039277,0.0470339,0.05535,0.0631484,0.0710159,0.0797237,0.0872414,0.0979886,0.104677,0.11647,0.124325,0.135437,0.14695,0.157744,0.170962,0.182711,0.197377,0.210839,0.227758,0.241326,0.259237,0.277459,0.29827,0.318366,0.339582,0.367445,0.391954,0.421974,0.45527,0.497266,0.536966,0.600822,0.662637,0.739635,0.886486,1.04837,23.7383,3.26254e+07,1.37051e+06,57571.6
-25.4733,1,1.0673,2,3,0,26.2523,0.323497,0.390547,0.323497,0.390547,0.359056,1.0051,1.00711,1.00974,1.01222,1.01481,1.01792,1.02131,1.02455,1.02788,1.03165,1.03497,1.03981,1.0429,1.04845,1.05224,1.05773,1.06357,1.06919,1.07628,1.08276,1.09112,1.09905,1.10937,1.11796,1.1297,1.14217,1.15705,1.17211,1.18877,1.21189,1.23344,1.26147,1.29478,1.34033,1.38728,1.47143,1.56406,1.69678,2.01369,2.48911,0.0139646,0.0193318,0.0262734,0.0327028,0.0393134,0.0470863,0.0554228,0.0632436,0.0711367,0.0798766,0.0874252,0.0982216,0.104944,0.116802,0.124704,0.13589,0.147486,0.158364,0.171695,0.183552,0.198365,0.211971,0.229088,0.242827,0.26098,0.279467,0.300606,0.321044,0.342647,0.371059,0.396088,0.426794,0.460912,0.504033,0.544884,0.610759,0.67471,0.754587,0.907482,1.07665,23.6805,3.25865e+07,1.36969e+06,57571.6
-25.6629,0.983137,1.0673,2,3,0,25.7534,0.321262,0.391395,0.321262,0.391395,0.356087,1.00506,1.00705,1.00966,1.01212,1.01469,1.01777,1.02113,1.02435,1.02765,1.03139,1.03468,1.03949,1.04254,1.04806,1.05182,1.05726,1.06305,1.06863,1.07566,1.0821,1.09039,1.09825,1.1085,1.11701,1.12867,1.14104,1.15582,1.17077,1.18731,1.21026,1.23166,1.25951,1.2926,1.33787,1.38454,1.4682,1.56034,1.69239,2.00786,2.48135,0.0139649,0.0193324,0.0262744,0.0327044,0.0393158,0.0470896,0.0554275,0.0632497,0.0711445,0.0798865,0.0874371,0.0982367,0.104961,0.116824,0.124729,0.135919,0.147521,0.158405,0.171743,0.183607,0.198429,0.212045,0.229175,0.242925,0.261093,0.279599,0.300759,0.321219,0.342848,0.371296,0.396361,0.427113,0.461286,0.504483,0.545412,0.611425,0.675523,0.755599,0.908915,1.07859,23.6766,3.25839e+07,1.36964e+06,57571.6
-25.3003,1,1.0673,1,1,0,25.5906,0.325998,0.389596,0.325998,0.389596,0.362387,1.00515,1.00717,1.00983,1.01234,1.01495,1.01808,1.0215,1.02477,1.02814,1.03194,1.03529,1.04018,1.04329,1.0489,1.05272,1.05826,1.06415,1.06982,1.07697,1.08351,1.09194,1.09994,1.11036,1.11901,1.13086,1.14342,1.15843,1.17361,1.19041,1.21371,1.23542,1.26367,1.29722,1.34309,1.39036,1.47504,1.56823,1.70168,2.02019,2.49776,0.0139643,0.0193312,0.0262722,0.032701,0.0393108,0.0470825,0.0554176,0.0632367,0.071128,0.0798655,0.0874119,0.0982048,0.104924,0.116778,0.124677,0.135857,0.147447,0.158319,0.171642,0.183491,0.198293,0.211889,0.228991,0.242717,0.260852,0.27932,0.300435,0.320847,0.342422,0.370793,0.395783,0.426438,0.460494,0.50353,0.544294,0.610016,0.673803,0.753459,0.905886,1.07448,23.6849,3.25894e+07,1.36975e+06,57571.6
-25.1003,1,1.0673,1,1,0,25.2477,0.330245,0.387976,0.330245,0.387976,0.368066,1.00523,1.00729,1.00999,1.01253,1.01519,1.01836,1.02184,1.02516,1.02858,1.03244,1.03584,1.0408,1.04396,1.04965,1.05354,1.05915,1.06514,1.07089,1.07815,1.08479,1.09334,1.10146,1.11203,1.1208,1.13282,1.14556,1.16078,1.17617,1.19319,1.2168,1.2388,1.26739,1.30136,1.34777,1.39557,1.48116,1.57528,1.70998,2.03118,2.5124,0.0139637,0.0193301,0.0262702,0.0326979,0.0393063,0.047076,0.0554086,0.063225,0.0711131,0.0798467,0.0873892,0.098176,0.104891,0.116737,0.12463,0.135801,0.147381,0.158243,0.171551,0.183387,0.198171,0.211748,0.228826,0.242531,0.260636,0.279071,0.300144,0.320513,0.342039,0.370341,0.395266,0.425834,0.459785,0.502678,0.543295,0.608758,0.67227,0.751554,0.903196,1.07084,23.6922,3.25942e+07,1.36985e+06,57571.6
-25.0817,1,1.0673,1,1,0,25.1102,0.33084,0.387749,0.33084,0.387749,0.368863,1.00524,1.0073,1.01001,1.01256,1.01522,1.0184,1.02188,1.02521,1.02864,1.03251,1.03591,1.04089,1.04405,1.04976,1.05365,1.05928,1.06527,1.07104,1.07831,1.08497,1.09354,1.10167,1.11226,1.12106,1.1331,1.14586,1.16111,1.17653,1.19358,1.21723,1.23927,1.26792,1.30194,1.34843,1.3963,1.48202,1.57627,1.71114,2.03272,2.51444,0.0139636,0.01933,0.0262699,0.0326974,0.0393057,0.0470751,0.0554073,0.0632233,0.071111,0.079844,0.0873861,0.098172,0.104887,0.116731,0.124623,0.135793,0.147372,0.158232,0.171538,0.183372,0.198153,0.211729,0.228803,0.242505,0.260605,0.279036,0.300103,0.320467,0.341986,0.370278,0.395193,0.425749,0.459686,0.502559,0.543156,0.608583,0.672057,0.751289,0.902822,1.07034,23.6933,3.25949e+07,1.36987e+06,57571.6
-25.0274,0.947672,1.0673,2,3,0,25.3983,0.337449,0.385216,0.337449,0.385216,0.377759,1.00537,1.00748,1.01025,1.01286,1.01558,1.01884,1.02241,1.02582,1.02932,1.03328,1.03677,1.04187,1.0451,1.05094,1.05492,1.06069,1.06682,1.07272,1.08016,1.08697,1.09573,1.10404,1.11487,1.12386,1.13616,1.14921,1.16478,1.18052,1.19792,1.22205,1.24452,1.27372,1.30837,1.3557,1.4044,1.49151,1.5872,1.72399,2.04971,2.53704,0.0139628,0.0193283,0.0262668,0.0326926,0.0392987,0.047065,0.0553933,0.063205,0.0710877,0.0798146,0.0873506,0.098127,0.104835,0.116667,0.12455,0.135705,0.147268,0.158112,0.171397,0.18321,0.197963,0.21151,0.228546,0.242214,0.260268,0.278646,0.29965,0.319947,0.341391,0.369576,0.39439,0.424812,0.458588,0.50124,0.541611,0.606641,0.669694,0.748357,0.898694,1.06476,23.7046,3.26024e+07,1.37003e+06,57571.6
-25.019,1,1.0673,2,3,0,25.0253,0.336629,0.385531,0.336629,0.385531,0.376651,1.00535,1.00746,1.01022,1.01282,1.01554,1.01879,1.02234,1.02574,1.02924,1.03319,1.03666,1.04174,1.04497,1.0508,1.05477,1.06051,1.06663,1.07251,1.07993,1.08672,1.09546,1.10375,1.11454,1.12351,1.13578,1.14879,1.16432,1.18002,1.19738,1.22145,1.24387,1.273,1.30758,1.3548,1.4034,1.49034,1.58584,1.7224,2.04761,2.53424,0.0139629,0.0193285,0.0262672,0.0326932,0.0392996,0.0470663,0.055395,0.0632073,0.0710906,0.0798182,0.087355,0.0981326,0.104842,0.116675,0.124559,0.135716,0.147281,0.158127,0.171414,0.18323,0.197986,0.211537,0.228578,0.24225,0.26031,0.278695,0.299706,0.320012,0.341465,0.369663,0.394489,0.424928,0.458724,0.501404,0.541802,0.606881,0.669986,0.748719,0.899202,1.06545,23.7032,3.26015e+07,1.37001e+06,57571.6
-25.0684,0.985032,1.0673,1,3,0,25.0946,0.331316,0.387567,0.331316,0.387567,0.369502,1.00525,1.00731,1.01003,1.01258,1.01524,1.01843,1.02192,1.02526,1.02869,1.03256,1.03597,1.04096,1.04413,1.04984,1.05374,1.05938,1.06538,1.07116,1.07845,1.08511,1.0937,1.10184,1.11245,1.12126,1.13332,1.14611,1.16137,1.17682,1.19389,1.21758,1.23965,1.26834,1.3024,1.34895,1.39689,1.48271,1.57706,1.71207,2.03395,2.51608,0.0139636,0.0193299,0.0262697,0.0326971,0.0393052,0.0470744,0.0554063,0.063222,0.0711093,0.0798419,0.0873835,0.0981687,0.104883,0.116727,0.124618,0.135787,0.147364,0.158223,0.171528,0.183361,0.19814,0.211713,0.228784,0.242484,0.260581,0.279007,0.30007,0.320429,0.341943,0.370227,0.395135,0.425681,0.459607,0.502464,0.543044,0.608442,0.671885,0.751076,0.902522,1.06993,23.6941,3.25954e+07,1.36988e+06,57571.6
-28.9843,0.384169,1.0673,1,3,0,29.4092,0.300769,0.399104,0.300769,0.399104,0.329201,1.00468,1.00652,1.00893,1.01121,1.01359,1.01643,1.01954,1.02252,1.02558,1.02903,1.03208,1.03653,1.03936,1.04446,1.04795,1.05299,1.05836,1.06353,1.07005,1.07602,1.08371,1.09102,1.10053,1.10845,1.11929,1.13081,1.14457,1.15851,1.17395,1.1954,1.21543,1.24153,1.2726,1.31521,1.35923,1.4384,1.52588,1.6517,1.95373,2.40906,0.0139675,0.0193375,0.0262838,0.032719,0.039337,0.0471202,0.0554701,0.0633054,0.0712152,0.079976,0.0875448,0.0983734,0.105118,0.117019,0.124952,0.136186,0.147837,0.158771,0.172176,0.184105,0.199014,0.212717,0.229966,0.243819,0.262134,0.2808,0.30216,0.322829,0.344696,0.373483,0.39887,0.43005,0.464739,0.508648,0.550311,0.617624,0.68311,0.765079,0.922421,1.09701,23.6398,3.25606e+07,1.36915e+06,57571.6
-28.9843,0.565351,1.0673,1,1,0,31.2661,0.300769,0.399104,0.300769,0.399104,0.329201,1.00468,1.00652,1.00893,1.01121,1.01359,1.01643,1.01954,1.02252,1.02558,1.02903,1.03208,1.03653,1.03936,1.04446,1.04795,1.05299,1.05836,1.06353,1.07005,1.07602,1.08371,1.09102,1.10053,1.10845,1.11929,1.13081,1.14457,1.15851,1.17395,1.1954,1.21543,1.24153,1.2726,1.31521,1.35923,1.4384,1.52588,1.6517,1.95373,2.40906,0.0139675,0.0193375,0.0262838,0.032719,0.039337,0.0471202,0.0554701,0.0633054,0.0712152,0.079976,0.0875448,0.0983734,0.105118,0.117019,0.124952,0.136186,0.147837,0.158771,0.172176,0.184105,0.199014,0.212717,0.229966,0.243819,0.262134,0.2808,0.30216,0.322829,0.344696,0.373483,0.39887,0.43005,0.464739,0.508648,0.550311,0.617624,0.68311,0.765079,0.922421,1.09701,23.6398,3.25606e+07,1.36915e+06,57571.6
-28.6026,1,1.0673,1,1,0,29.7613,0.302448,0.398477,0.302448,0.398477,0.33138,1.00471,1.00656,1.00899,1.01128,1.01368,1.01654,1.01967,1.02266,1.02574,1.02922,1.03229,1.03677,1.03962,1.04476,1.04826,1.05333,1.05874,1.06394,1.0705,1.07651,1.08425,1.0916,1.10118,1.10915,1.12006,1.13164,1.14549,1.15951,1.17504,1.19661,1.21676,1.243,1.27424,1.31706,1.36131,1.44085,1.52872,1.65506,1.95821,2.41506,0.0139673,0.0193371,0.0262831,0.0327178,0.0393353,0.0471177,0.0554666,0.0633009,0.0712095,0.0799688,0.0875361,0.0983623,0.105105,0.117003,0.124934,0.136164,0.147811,0.158741,0.172141,0.184064,0.198967,0.212663,0.229901,0.243746,0.262049,0.280702,0.302046,0.322698,0.344544,0.373303,0.398664,0.429809,0.464455,0.508305,0.549906,0.61711,0.68248,0.764289,0.92129,1.09546,23.6429,3.25625e+07,1.36919e+06,57571.6
-26.3838,1,1.0673,1,1,0,28.0926,0.314915,0.393796,0.314915,0.393796,0.347694,1.00494,1.00688,1.00944,1.01184,1.01435,1.01735,1.02063,1.02378,1.02701,1.03065,1.03387,1.03857,1.04155,1.04694,1.05061,1.05593,1.06159,1.06704,1.07391,1.0802,1.08831,1.096,1.10602,1.11435,1.12576,1.13786,1.15232,1.16696,1.18316,1.20565,1.22663,1.25394,1.28641,1.33086,1.37671,1.45901,1.54972,1.67987,1.99124,2.45918,0.0139657,0.019334,0.0262774,0.032709,0.0393224,0.0470992,0.0554408,0.0632671,0.0711665,0.0799144,0.0874706,0.0982793,0.10501,0.116884,0.124799,0.136002,0.147619,0.158519,0.171877,0.183762,0.198611,0.212254,0.229421,0.243202,0.261416,0.279971,0.301193,0.321718,0.34342,0.371973,0.397136,0.42802,0.462351,0.505766,0.546919,0.613329,0.677848,0.758498,0.913029,1.08418,23.6653,3.25767e+07,1.36948e+06,57571.6
-25.1418,1,1.0673,1,3,0,26.0686,0.329121,0.388406,0.329121,0.388406,0.36656,1.00521,1.00726,1.00995,1.01248,1.01512,1.01829,1.02175,1.02506,1.02846,1.03231,1.03569,1.04064,1.04378,1.04945,1.05332,1.05892,1.06487,1.07061,1.07784,1.08445,1.09297,1.10106,1.11158,1.12033,1.1323,1.145,1.16016,1.17549,1.19245,1.21598,1.2379,1.26641,1.30026,1.34653,1.39419,1.47955,1.57341,1.70779,2.02828,2.50853,0.0139639,0.0193304,0.0262707,0.0326987,0.0393075,0.0470777,0.055411,0.0632281,0.071117,0.0798517,0.0873953,0.0981836,0.1049,0.116748,0.124642,0.135816,0.147399,0.158263,0.171575,0.183415,0.198203,0.211786,0.22887,0.24258,0.260693,0.279137,0.300221,0.320602,0.34214,0.37046,0.395402,0.425993,0.459973,0.502903,0.543559,0.60909,0.672675,0.752057,0.903906,1.0718,23.6903,3.25929e+07,1.36983e+06,57571.6
