# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.026,0.992485,1.16704,1,3,0,25.1953,0.337335,0.38526,0.337335,0.38526,0.377604,1.00536,1.00747,1.01025,1.01285,1.01558,1.01884,1.0224,1.02581,1.02931,1.03327,1.03676,1.04185,1.04509,1.05092,1.0549,1.06066,1.06679,1.07269,1.08013,1.08693,1.09569,1.104,1.11482,1.12381,1.13611,1.14915,1.16471,1.18045,1.19785,1.22197,1.24443,1.27362,1.30826,1.35557,1.40426,1.49135,1.58701,1.72377,2.04942,2.53665,0.0139628,0.0193283,0.0262669,0.0326927,0.0392988,0.0470652,0.0553935,0.0632053,0.0710881,0.0798151,0.0873512,0.0981278,0.104836,0.116668,0.124551,0.135707,0.14727,0.158114,0.171399,0.183213,0.197966,0.211513,0.22855,0.242219,0.260274,0.278653,0.299658,0.319956,0.341401,0.369588,0.394404,0.424828,0.458607,0.501263,0.541637,0.606674,0.669735,0.748408,0.898765,1.06486,23.7044,3.26023e+07,1.37002e+06,57571.6
-25.0413,0.998226,1.16704,2,3,0,25.0426,0.332525,0.387105,0.332525,0.387105,0.371124,1.00527,1.00735,1.01007,1.01263,1.01531,1.01851,1.02202,1.02537,1.02881,1.0327,1.03613,1.04114,1.04432,1.05006,1.05397,1.05964,1.06567,1.07147,1.07878,1.08548,1.0941,1.10228,1.11292,1.12177,1.13388,1.14672,1.16204,1.17755,1.19469,1.21846,1.24061,1.2694,1.30358,1.35028,1.39837,1.48444,1.57906,1.71442,2.03706,2.52022,0.0139634,0.0193296,0.0262692,0.0326962,0.0393039,0.0470726,0.0554038,0.0632187,0.071105,0.0798365,0.087377,0.0981605,0.104874,0.116715,0.124605,0.135771,0.147346,0.158201,0.171502,0.183331,0.198105,0.211673,0.228737,0.242431,0.260519,0.278936,0.299988,0.320334,0.341834,0.370099,0.394988,0.42551,0.459406,0.502222,0.542761,0.608086,0.671452,0.750538,0.901764,1.06891,23.6962,3.25968e+07,1.36991e+06,57571.6
-25.23,0.936804,1.16704,1,1,0,25.2303,0.327232,0.389126,0.327232,0.389126,0.364035,1.00517,1.00721,1.00988,1.01239,1.01502,1.01816,1.0216,1.02489,1.02827,1.03208,1.03545,1.04036,1.04348,1.04912,1.05296,1.05852,1.06443,1.07013,1.07731,1.08389,1.09235,1.10038,1.11084,1.11953,1.13143,1.14405,1.15911,1.17436,1.19122,1.2146,1.2364,1.26475,1.29842,1.34445,1.39187,1.47682,1.57028,1.70409,2.02339,2.50203,0.0139641,0.0193309,0.0262716,0.0327001,0.0393095,0.0470806,0.055415,0.0632333,0.0711236,0.0798601,0.0874053,0.0981964,0.104915,0.116766,0.124663,0.13584,0.147428,0.158297,0.171615,0.183461,0.198257,0.211848,0.228943,0.242663,0.260789,0.279248,0.30035,0.32075,0.34231,0.370661,0.395632,0.426262,0.460288,0.503282,0.544003,0.609649,0.673356,0.752904,0.905101,1.07342,23.687,3.25908e+07,1.36978e+06,57571.6
-25.1141,1,1.16704,1,1,0,25.2115,0.329847,0.388128,0.329847,0.388128,0.367532,1.00522,1.00728,1.00997,1.01251,1.01516,1.01834,1.02181,1.02512,1.02854,1.03239,1.03578,1.04074,1.0439,1.04958,1.05346,1.05907,1.06504,1.07079,1.07804,1.08467,1.09321,1.10132,1.11187,1.12064,1.13264,1.14536,1.16056,1.17593,1.19293,1.21651,1.23848,1.26705,1.30097,1.34733,1.39508,1.48059,1.57462,1.7092,2.03015,2.51103,0.0139638,0.0193302,0.0262704,0.0326982,0.0393067,0.0470766,0.0554094,0.0632261,0.0711145,0.0798485,0.0873914,0.0981787,0.104895,0.116741,0.124634,0.135806,0.147387,0.15825,0.17156,0.183397,0.198182,0.211762,0.228842,0.242548,0.260656,0.279094,0.300171,0.320545,0.342075,0.370383,0.395314,0.42589,0.459852,0.502758,0.543389,0.608876,0.672414,0.751732,0.903447,1.07118,23.6915,3.25937e+07,1.36984e+06,57571.6
-25.0327,1,1.16704,2,3,0,25.114,0.337827,0.385071,0.337827,0.385071,0.378268,1.00537,1.00749,1.01026,1.01288,1.0156,1.01887,1.02244,1.02585,1.02936,1.03333,1.03682,1.04192,1.04516,1.05101,1.055,1.06077,1.06691,1.07282,1.08026,1.08708,1.09586,1.10418,1.11502,1.12402,1.13634,1.1494,1.16499,1.18075,1.19817,1.22232,1.24482,1.27405,1.30874,1.35611,1.40486,1.49205,1.58782,1.72472,2.05067,2.53832,0.0139627,0.0193282,0.0262667,0.0326923,0.0392983,0.0470645,0.0553925,0.0632039,0.0710863,0.0798129,0.0873486,0.0981245,0.104832,0.116664,0.124546,0.1357,0.147262,0.158105,0.171389,0.183201,0.197952,0.211497,0.228531,0.242198,0.260249,0.278624,0.299624,0.319918,0.341357,0.369536,0.394344,0.424758,0.458525,0.501165,0.541523,0.60653,0.66956,0.748191,0.89846,1.06445,23.7052,3.26029e+07,1.37003e+06,57571.6
-25.4424,0.866172,1.16704,2,3,0,25.731,0.323903,0.390393,0.323903,0.390393,0.359596,1.00511,1.00712,1.00976,1.01224,1.01484,1.01794,1.02134,1.02458,1.02792,1.0317,1.03502,1.03987,1.04296,1.04852,1.05232,1.05781,1.06366,1.06929,1.07639,1.08289,1.09125,1.09919,1.10953,1.11813,1.12989,1.14237,1.15727,1.17235,1.18903,1.21218,1.23376,1.26183,1.29518,1.34078,1.38778,1.47202,1.56474,1.69757,2.01474,2.49052,0.0139645,0.0193317,0.0262732,0.0327025,0.039313,0.0470857,0.055422,0.0632425,0.0711353,0.0798748,0.087423,0.0982189,0.104941,0.116798,0.1247,0.135884,0.14748,0.158357,0.171686,0.183542,0.198353,0.211958,0.229072,0.242809,0.260959,0.279443,0.300578,0.321012,0.34261,0.371015,0.396038,0.426736,0.460844,0.503951,0.544788,0.610638,0.674562,0.754403,0.907222,1.07629,23.6812,3.2587e+07,1.3697e+06,57571.6
-25.4053,1,1.16704,1,1,0,25.5587,0.324411,0.3902,0.324411,0.3902,0.360273,1.00512,1.00713,1.00978,1.01227,1.01487,1.01798,1.02138,1.02463,1.02798,1.03176,1.03508,1.03995,1.04304,1.04861,1.05242,1.05792,1.06378,1.06942,1.07653,1.08304,1.09142,1.09937,1.10973,1.11834,1.13013,1.14263,1.15756,1.17266,1.18937,1.21255,1.23416,1.26227,1.29567,1.34134,1.38841,1.47275,1.56559,1.69857,2.01607,2.49228,0.0139645,0.0193316,0.0262729,0.0327021,0.0393125,0.0470849,0.0554209,0.0632411,0.0711335,0.0798726,0.0874203,0.0982155,0.104937,0.116793,0.124694,0.135877,0.147472,0.158348,0.171676,0.18353,0.198339,0.211941,0.229053,0.242787,0.260933,0.279414,0.300543,0.320972,0.342565,0.370961,0.395976,0.426664,0.460759,0.503849,0.544668,0.610487,0.674378,0.754174,0.906897,1.07585,23.6821,3.25875e+07,1.36971e+06,57571.6
-25.0949,0.78675,1.16704,2,3,0,26.3993,0.330412,0.387912,0.330412,0.387912,0.368289,1.00523,1.00729,1.00999,1.01254,1.01519,1.01837,1.02185,1.02518,1.02859,1.03246,1.03586,1.04083,1.04399,1.04968,1.05357,1.05919,1.06517,1.07094,1.0782,1.08484,1.0934,1.10152,1.11209,1.12087,1.1329,1.14565,1.16087,1.17627,1.1933,1.21692,1.23893,1.26754,1.30152,1.34796,1.39578,1.4814,1.57556,1.71031,2.03161,2.51297,0.0139637,0.0193301,0.0262701,0.0326978,0.0393061,0.0470758,0.0554082,0.0632245,0.0711125,0.0798459,0.0873884,0.0981749,0.10489,0.116736,0.124628,0.135798,0.147379,0.15824,0.171547,0.183383,0.198166,0.211743,0.22882,0.242524,0.260627,0.279061,0.300132,0.3205,0.342024,0.370323,0.395245,0.42581,0.459757,0.502645,0.543256,0.608709,0.67221,0.75148,0.903091,1.0707,23.6925,3.25944e+07,1.36986e+06,57571.6
-25.0949,0.805459,1.16704,1,3,0,25.83,0.330412,0.387912,0.330412,0.387912,0.368289,1.00523,1.00729,1.00999,1.01254,1.01519,1.01837,1.02185,1.02518,1.02859,1.03246,1.03586,1.04083,1.04399,1.04968,1.05357,1.05919,1.06517,1.07094,1.0782,1.08484,1.0934,1.10152,1.11209,1.12087,1.1329,1.14565,1.16087,1.17627,1.1933,1.21692,1.23893,1.26754,1.30152,1.34796,1.39578,1.4814,1.57556,1.71031,2.03161,2.51297,0.0139637,0.0193301,0.0262701,0.0326978,0.0393061,0.0470758,0.0554082,0.0632245,0.0711125,0.0798459,0.0873884,0.0981749,0.10489,0.116736,0.124628,0.135798,0.147379,0.15824,0.171547,0.183383,0.198166,0.211743,0.22882,0.242524,0.260627,0.279061,0.300132,0.3205,0.342024,0.370323,0.395245,0.42581,0.459757,0.502645,0.543256,0.608709,0.67221,0.75148,0.903091,1.0707,23.6925,3.25944e+07,1.36986e+06,57571.6
-25.0847,0.915787,1.16704,2,3,0,25.5137,0.33074,0.387787,0.33074,0.387787,0.368729,1.00524,1.0073,1.01001,1.01255,1.01521,1.0184,1.02188,1.02521,1.02863,1.0325,1.0359,1.04088,1.04404,1.04974,1.05363,1.05926,1.06525,1.07102,1.07829,1.08494,1.09351,1.10164,1.11222,1.12101,1.13305,1.14581,1.16106,1.17647,1.19351,1.21716,1.23919,1.26783,1.30184,1.34832,1.39618,1.48188,1.5761,1.71094,2.03246,2.5141,0.0139636,0.01933,0.02627,0.0326975,0.0393058,0.0470753,0.0554076,0.0632236,0.0711113,0.0798445,0.0873866,0.0981727,0.104888,0.116732,0.124624,0.135794,0.147373,0.158234,0.17154,0.183375,0.198156,0.211732,0.228807,0.242509,0.26061,0.279041,0.30011,0.320474,0.341995,0.370288,0.395205,0.425763,0.459703,0.502579,0.543179,0.608612,0.672093,0.751333,0.902885,1.07042,23.6931,3.25948e+07,1.36986e+06,57571.6
-25.0281,1,1.16704,1,1,0,25.066,0.333351,0.386788,0.333351,0.386788,0.372236,1.00529,1.00737,1.0101,1.01267,1.01536,1.01857,1.02208,1.02544,1.0289,1.0328,1.03624,1.04126,1.04445,1.05021,1.05413,1.05981,1.06586,1.07168,1.07901,1.08573,1.09437,1.10257,1.11325,1.12212,1.13426,1.14713,1.1625,1.17804,1.19523,1.21906,1.24126,1.27012,1.30438,1.35119,1.39938,1.48563,1.58043,1.71603,2.03919,2.52305,0.0139633,0.0193293,0.0262688,0.0326956,0.039303,0.0470713,0.055402,0.0632164,0.0711021,0.0798329,0.0873726,0.0981549,0.104867,0.116707,0.124596,0.13576,0.147333,0.158186,0.171485,0.183311,0.198081,0.211646,0.228705,0.242394,0.260477,0.278888,0.299931,0.320269,0.34176,0.370011,0.394888,0.425393,0.459268,0.502057,0.542567,0.607843,0.671156,0.750171,0.901246,1.06821,23.6976,3.25977e+07,1.36993e+06,57571.6
-25.9032,0.679829,1.16704,2,3,0,26.7811,0.35229,0.379478,0.35229,0.379478,0.397968,1.00565,1.00788,1.0108,1.01354,1.01641,1.01985,1.0236,1.02719,1.03088,1.03505,1.03872,1.04408,1.04748,1.05363,1.05781,1.06387,1.07032,1.07652,1.08433,1.09148,1.10068,1.10941,1.12076,1.13019,1.14308,1.15674,1.17304,1.18951,1.20769,1.23289,1.25633,1.28675,1.32281,1.37198,1.4225,1.5127,1.61154,1.75256,2.0874,2.58707,0.0139608,0.0193245,0.0262598,0.0326816,0.0392828,0.0470421,0.0553615,0.0631634,0.0710349,0.0797477,0.0872703,0.0980252,0.104719,0.116522,0.124384,0.135508,0.147034,0.157841,0.171077,0.182843,0.197532,0.211016,0.227966,0.24156,0.259509,0.277772,0.298633,0.318782,0.340058,0.368005,0.392593,0.422718,0.456139,0.498305,0.538179,0.602339,0.664474,0.7419,0.889646,1.0526,23.7295,3.26193e+07,1.37038e+06,57571.6
-25.0629,0.972558,1.16704,1,3,0,25.7921,0.331532,0.387484,0.331532,0.387484,0.369791,1.00525,1.00732,1.01003,1.01259,1.01526,1.01845,1.02194,1.02528,1.02871,1.03259,1.036,1.04099,1.04416,1.04988,1.05378,1.05943,1.06543,1.07122,1.07851,1.08518,1.09377,1.10192,1.11253,1.12135,1.13342,1.14621,1.16149,1.17695,1.19403,1.21774,1.23982,1.26852,1.30261,1.34919,1.39715,1.48302,1.57741,1.71249,2.0345,2.51682,0.0139635,0.0193298,0.0262696,0.0326969,0.039305,0.0470741,0.0554059,0.0632214,0.0711085,0.079841,0.0873824,0.0981673,0.104881,0.116725,0.124616,0.135784,0.147361,0.158219,0.171524,0.183355,0.198133,0.211706,0.228776,0.242474,0.26057,0.278995,0.300056,0.320412,0.341923,0.370204,0.395109,0.425651,0.459571,0.502421,0.542993,0.608378,0.671808,0.75098,0.902386,1.06975,23.6944,3.25957e+07,1.36988e+06,57571.6
-25.1416,0.990846,1.16704,2,3,0,25.1514,0.34177,0.383553,0.34177,0.383553,0.383608,1.00545,1.00759,1.01041,1.01306,1.01582,1.01913,1.02275,1.02622,1.02978,1.03379,1.03733,1.04251,1.04579,1.05172,1.05576,1.06161,1.06783,1.07382,1.08137,1.08828,1.09717,1.1056,1.11658,1.1257,1.13817,1.1514,1.16718,1.18313,1.20076,1.2252,1.24796,1.27751,1.31258,1.36045,1.40968,1.4977,1.59431,1.73235,2.06075,2.5517,0.0139622,0.0193272,0.0262648,0.0326894,0.0392941,0.0470584,0.0553841,0.0631929,0.0710724,0.0797952,0.0873273,0.0980975,0.104802,0.116625,0.124502,0.135648,0.147201,0.158033,0.171304,0.183103,0.197837,0.211366,0.228377,0.242024,0.260047,0.278392,0.299354,0.319608,0.341003,0.369118,0.393866,0.4242,0.457872,0.500382,0.540606,0.60538,0.668162,0.74646,0.896028,1.06118,23.7119,3.26073e+07,1.37013e+06,57571.6
-25.3171,0.940304,1.16704,1,1,0,25.3433,0.34523,0.382216,0.34523,0.382216,0.388313,1.00552,1.00769,1.01054,1.01322,1.01602,1.01937,1.02303,1.02653,1.03014,1.03421,1.03779,1.04302,1.04635,1.05234,1.05643,1.06235,1.06865,1.07471,1.08234,1.08933,1.09832,1.10685,1.11795,1.12717,1.13978,1.15315,1.1691,1.18522,1.20304,1.22773,1.25071,1.28055,1.31595,1.36424,1.4139,1.50264,1.59999,1.73901,2.06955,2.56339,0.0139617,0.0193263,0.0262631,0.0326869,0.0392904,0.0470531,0.0553767,0.0631832,0.0710601,0.0797796,0.0873086,0.0980738,0.104774,0.116591,0.124463,0.135602,0.147146,0.15797,0.171229,0.183018,0.197737,0.211251,0.228242,0.241872,0.25987,0.278188,0.299117,0.319336,0.340692,0.368752,0.393447,0.423712,0.457301,0.499697,0.539805,0.604375,0.666942,0.744951,0.893913,1.05833,23.7178,3.26113e+07,1.37021e+06,57571.6
-25.5814,0.91123,1.16704,1,1,0,25.6569,0.348871,0.380806,0.348871,0.380806,0.393282,1.00559,1.00778,1.01067,1.01339,1.01622,1.01961,1.02332,1.02687,1.03052,1.03464,1.03827,1.04357,1.04693,1.053,1.05714,1.06313,1.06951,1.07564,1.08337,1.09044,1.09954,1.10817,1.1194,1.12872,1.14148,1.155,1.17113,1.18743,1.20544,1.23039,1.2536,1.28375,1.31949,1.36824,1.41834,1.50783,1.60596,1.74601,2.07877,2.57563,0.0139612,0.0193254,0.0262614,0.0326842,0.0392865,0.0470474,0.0553688,0.063173,0.0710471,0.0797632,0.0872889,0.0980488,0.104746,0.116556,0.124423,0.135553,0.147089,0.157904,0.171151,0.182928,0.197631,0.21113,0.2281,0.241711,0.259684,0.277973,0.298867,0.31905,0.340365,0.368366,0.393006,0.423199,0.456701,0.498978,0.538965,0.603323,0.665666,0.743373,0.891704,1.05536,23.7238,3.26154e+07,1.3703e+06,57571.6
-25.5424,1,1.16704,1,1,0,25.7473,0.348397,0.38099,0.348397,0.38099,0.392635,1.00558,1.00777,1.01065,1.01336,1.0162,1.01958,1.02329,1.02683,1.03047,1.03458,1.0382,1.04349,1.04686,1.05292,1.05705,1.06303,1.06939,1.07552,1.08323,1.09029,1.09938,1.108,1.11921,1.12852,1.14126,1.15476,1.17087,1.18714,1.20513,1.23004,1.25323,1.28333,1.31903,1.36772,1.41776,1.50716,1.60518,1.7451,2.07757,2.57404,0.0139613,0.0193255,0.0262616,0.0326845,0.039287,0.0470482,0.0553699,0.0631743,0.0710488,0.0797653,0.0872915,0.0980521,0.10475,0.11656,0.124428,0.13556,0.147096,0.157912,0.171161,0.182939,0.197645,0.211146,0.228118,0.241732,0.259708,0.278001,0.2989,0.319087,0.340407,0.368416,0.393063,0.423266,0.456779,0.499072,0.539074,0.60346,0.665832,0.743578,0.89199,1.05575,23.7231,3.26149e+07,1.37029e+06,57571.6
-26.3006,0.921784,1.16704,2,3,0,26.409,0.355751,0.37813,0.355751,0.37813,0.402728,1.00572,1.00797,1.01093,1.01371,1.01661,1.02008,1.02388,1.02751,1.03125,1.03546,1.03917,1.0446,1.04804,1.05426,1.05849,1.06462,1.07114,1.07741,1.08531,1.09254,1.10185,1.11067,1.12214,1.13167,1.1447,1.15851,1.17497,1.19161,1.20998,1.23542,1.25908,1.28979,1.32617,1.37577,1.42671,1.51761,1.61718,1.75917,2.0961,2.5986,0.0139603,0.0193236,0.0262581,0.0326791,0.039279,0.0470368,0.055354,0.0631536,0.0710225,0.079732,0.0872515,0.0980013,0.104691,0.116488,0.124345,0.135461,0.14698,0.157778,0.171002,0.182757,0.197431,0.2109,0.22783,0.241407,0.259331,0.277567,0.298396,0.31851,0.339747,0.36764,0.392176,0.422232,0.455571,0.497626,0.537386,0.601347,0.663273,0.740419,0.887579,1.04984,23.7353,3.26233e+07,1.37046e+06,57571.6
-25.392,1,1.16704,2,3,0,26.1858,0.324598,0.390128,0.324598,0.390128,0.360522,1.00512,1.00714,1.00978,1.01227,1.01488,1.01799,1.02139,1.02465,1.028,1.03178,1.03511,1.03998,1.04307,1.04865,1.05245,1.05796,1.06382,1.06947,1.07658,1.08309,1.09148,1.09944,1.10981,1.11842,1.13021,1.14272,1.15766,1.17277,1.18949,1.21269,1.23431,1.26244,1.29585,1.34155,1.38864,1.47302,1.5659,1.69894,2.01655,2.49292,0.0139644,0.0193316,0.0262729,0.032702,0.0393123,0.0470846,0.0554205,0.0632405,0.0711328,0.0798717,0.0874194,0.0982142,0.104935,0.116792,0.124692,0.135875,0.147469,0.158345,0.171672,0.183525,0.198333,0.211935,0.229045,0.242779,0.260924,0.279403,0.300531,0.320957,0.342548,0.370941,0.395954,0.426637,0.460728,0.503811,0.544624,0.610431,0.67431,0.754089,0.906777,1.07569,23.6824,3.25878e+07,1.36972e+06,57571.6
-25.9197,0.835255,1.16704,1,1,0,25.9922,0.318714,0.392361,0.318714,0.392361,0.352711,1.00501,1.00698,1.00957,1.01201,1.01455,1.0176,1.02093,1.02412,1.02739,1.03109,1.03435,1.03912,1.04215,1.04761,1.05133,1.05672,1.06246,1.06799,1.07496,1.08134,1.08955,1.09735,1.1075,1.11594,1.1275,1.13976,1.15441,1.16924,1.18564,1.20841,1.22964,1.25727,1.29011,1.33505,1.3814,1.46451,1.55608,1.68737,2.0012,2.47247,0.0139652,0.019333,0.0262756,0.0327062,0.0393184,0.0470935,0.0554329,0.0632567,0.0711533,0.0798977,0.0874506,0.0982538,0.104981,0.116848,0.124757,0.135952,0.147561,0.15845,0.171797,0.183669,0.198502,0.212129,0.229273,0.243036,0.261223,0.279748,0.300933,0.321419,0.343078,0.371568,0.396672,0.427477,0.461713,0.504997,0.546016,0.612188,0.676453,0.756759,0.910559,1.08082,23.6721,3.2581e+07,1.36958e+06,57571.6
-25.3135,1,1.16704,2,3,0,25.8026,0.345173,0.382239,0.345173,0.382239,0.388235,1.00551,1.00768,1.01053,1.01321,1.01601,1.01936,1.02303,1.02653,1.03013,1.0342,1.03778,1.04301,1.04634,1.05233,1.05642,1.06234,1.06863,1.07469,1.08232,1.08931,1.0983,1.10683,1.11793,1.12715,1.13976,1.15312,1.16907,1.18519,1.203,1.22769,1.25066,1.2805,1.31589,1.36418,1.41383,1.50256,1.5999,1.7389,2.0694,2.56319,0.0139617,0.0193263,0.0262632,0.0326869,0.0392904,0.0470532,0.0553768,0.0631834,0.0710603,0.0797799,0.087309,0.0980742,0.104775,0.116592,0.124464,0.135603,0.147147,0.157971,0.171231,0.183019,0.197739,0.211253,0.228244,0.241874,0.259873,0.278191,0.299121,0.319341,0.340697,0.368758,0.393454,0.42372,0.45731,0.499708,0.539818,0.604392,0.666963,0.744976,0.893947,1.05838,23.7177,3.26112e+07,1.37021e+06,57571.6
-25.3135,0.421309,1.16704,1,3,0,28.8301,0.345173,0.382239,0.345173,0.382239,0.388235,1.00551,1.00768,1.01053,1.01321,1.01601,1.01936,1.02303,1.02653,1.03013,1.0342,1.03778,1.04301,1.04634,1.05233,1.05642,1.06234,1.06863,1.07469,1.08232,1.08931,1.0983,1.10683,1.11793,1.12715,1.13976,1.15312,1.16907,1.18519,1.203,1.22769,1.25066,1.2805,1.31589,1.36418,1.41383,1.50256,1.5999,1.7389,2.0694,2.56319,0.0139617,0.0193263,0.0262632,0.0326869,0.0392904,0.0470532,0.0553768,0.0631834,0.0710603,0.0797799,0.087309,0.0980742,0.104775,0.116592,0.124464,0.135603,0.147147,0.157971,0.171231,0.183019,0.197739,0.211253,0.228244,0.241874,0.259873,0.278191,0.299121,0.319341,0.340697,0.368758,0.393454,0.42372,0.45731,0.499708,0.539818,0.604392,0.666963,0.744976,0.893947,1.05838,23.7177,3.26112e+07,1.37021e+06,57571.6
-25.2037,1,1.16704,1,1,0,25.3276,0.343172,0.383012,0.343172,0.383012,0.385513,1.00548,1.00763,1.01046,1.01312,1.0159,1.01923,1.02287,1.02634,1.02992,1.03396,1.03752,1.04272,1.04602,1.05197,1.05603,1.06191,1.06816,1.07418,1.08176,1.0887,1.09764,1.10611,1.11713,1.12629,1.13882,1.15211,1.16796,1.18398,1.20168,1.22622,1.24907,1.27875,1.31394,1.36199,1.41139,1.4997,1.59662,1.73505,2.06432,2.55644,0.013962,0.0193268,0.0262641,0.0326884,0.0392926,0.0470562,0.0553811,0.063189,0.0710674,0.0797889,0.0873198,0.0980879,0.104791,0.116612,0.124486,0.135629,0.147178,0.158008,0.171274,0.183069,0.197797,0.21132,0.228322,0.241962,0.259975,0.278309,0.299258,0.319498,0.340877,0.36897,0.393696,0.424002,0.457641,0.500104,0.540281,0.604972,0.667667,0.745847,0.895169,1.06002,23.7143,3.26089e+07,1.37016e+06,57571.6
-25.0633,1,1.16704,2,3,0,25.1604,0.339354,0.384483,0.339354,0.384483,0.380334,1.0054,1.00753,1.01032,1.01295,1.01569,1.01897,1.02256,1.02599,1.02952,1.03351,1.03702,1.04215,1.04541,1.05129,1.05529,1.06109,1.06726,1.07321,1.08069,1.08754,1.09636,1.10473,1.11562,1.12467,1.13705,1.15017,1.16583,1.18167,1.19917,1.22344,1.24604,1.27539,1.31023,1.35779,1.40673,1.49424,1.59034,1.72768,2.05458,2.54351,0.0139625,0.0193278,0.0262659,0.0326912,0.0392967,0.0470621,0.0553892,0.0631997,0.0710809,0.079806,0.0873404,0.098114,0.10482,0.116649,0.124529,0.13568,0.147238,0.158077,0.171356,0.183163,0.197907,0.211446,0.228471,0.242131,0.260171,0.278534,0.29952,0.319798,0.34122,0.369374,0.394159,0.424542,0.458272,0.500862,0.541167,0.606084,0.669017,0.747519,0.897515,1.06318,23.7078,3.26046e+07,1.37007e+06,57571.6
-25.0164,0.998557,1.16704,1,3,0,25.0559,0.334636,0.386296,0.334636,0.386296,0.373964,1.00531,1.0074,1.01015,1.01273,1.01543,1.01866,1.02219,1.02556,1.02903,1.03295,1.0364,1.04145,1.04466,1.05044,1.05438,1.06009,1.06616,1.07201,1.07937,1.08612,1.0948,1.10303,1.11376,1.12266,1.13486,1.14778,1.16321,1.17882,1.19607,1.22,1.24228,1.27125,1.30563,1.3526,1.40095,1.48748,1.58255,1.71853,2.04249,2.52744,0.0139631,0.019329,0.0262682,0.0326947,0.0393017,0.0470693,0.0553993,0.0632128,0.0710976,0.0798271,0.0873657,0.0981462,0.104857,0.116695,0.124581,0.135743,0.147313,0.158163,0.171457,0.183279,0.198044,0.211603,0.228655,0.242338,0.260412,0.278812,0.299843,0.320168,0.341644,0.369875,0.394732,0.42521,0.459055,0.501801,0.542267,0.607465,0.670697,0.749601,0.900443,1.06712,23.6998,3.25992e+07,1.36996e+06,57571.6
-25.0445,0.975776,1.16704,2,3,0,25.1102,0.332358,0.387168,0.332358,0.387168,0.370901,1.00527,1.00734,1.01006,1.01263,1.0153,1.0185,1.022,1.02535,1.0288,1.03268,1.03611,1.04111,1.0443,1.05003,1.05394,1.0596,1.06563,1.07143,1.07874,1.08543,1.09404,1.10222,1.11286,1.1217,1.1338,1.14663,1.16195,1.17745,1.19458,1.21834,1.24047,1.26925,1.30342,1.3501,1.39816,1.4842,1.57878,1.7141,2.03663,2.51965,0.0139634,0.0193296,0.0262692,0.0326963,0.0393041,0.0470728,0.0554041,0.0632191,0.0711056,0.0798373,0.0873779,0.0981617,0.104875,0.116717,0.124607,0.135773,0.147348,0.158204,0.171506,0.183335,0.19811,0.211678,0.228744,0.242438,0.260528,0.278946,0.299999,0.320347,0.341849,0.370116,0.395008,0.425533,0.459434,0.502256,0.5428,0.608135,0.671512,0.750612,0.901868,1.06905,23.6959,3.25966e+07,1.3699e+06,57571.6
