# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
-33.8221,0.968648,0.425697,4,15,0,38.1287,0.720782,0.309096,0.840245,0.720782,0.309096,0.840245,0.978184,2.39043,11.4307,12.5911,12.6577,12.8866,16.1774,25.4602,25.5033,25.8518,26.321,35.8472,45.6194,55.8088,61.4144,1.07378,23.7174,3.26474e+07,1.37097e+06,57571.6
-31.2952,0.966603,0.425697,3,7,0,34.4169,0.705451,0.283875,-0.0491525,0.705451,0.283875,-0.0491525,0.995532,2.4205,11.3545,12.4893,12.5544,12.778,15.9886,25.0151,25.0569,25.3953,25.8509,35.0934,44.5683,54.4457,59.8795,0.995459,23.6744,3.26182e+07,1.37036e+06,57571.6
-32.3034,0.804788,0.425697,1,3,0,32.3875,0.7041,0.282343,0.0994913,0.7041,0.282343,0.0994913,0.999043,2.43361,11.4883,12.642,12.7082,12.9356,16.2019,25.3938,25.4363,25.7811,26.2452,35.6632,45.3203,55.3887,60.9279,1.0091,23.6717,3.26164e+07,1.37032e+06,57571.6
-31.1782,0.990647,0.425697,2,3,0,32.2635,0.710679,0.281008,-0.110556,0.710679,0.281008,-0.110556,0.988063,2.4018,11.2557,12.3797,12.4442,12.6657,15.8452,24.783,24.8243,25.1594,25.6104,34.7613,44.1419,53.9212,59.3011,0.989749,23.6693,3.26148e+07,1.37029e+06,57571.6
-32.8598,0.945734,0.425697,2,7,0,33.9907,0.710184,0.261649,-0.376049,0.710184,0.261649,-0.376049,0.989216,2.40508,11.2607,12.3837,12.4481,12.6694,15.8452,24.7701,24.8114,25.1459,25.5963,34.7332,44.1005,53.8672,59.2408,0.964626,23.6342,3.25919e+07,1.3698e+06,57571.6
-33.1843,0.972463,0.425697,2,3,0,33.9464,0.707403,0.260198,-0.476463,0.707403,0.260198,-0.476463,0.992316,2.41026,11.2461,12.3646,12.4287,12.6491,15.8111,24.6926,24.7337,25.0665,25.5146,34.6042,43.9222,53.637,58.9821,0.954875,23.6315,3.25902e+07,1.36977e+06,57571.6
-32.0753,0.844768,0.425697,2,7,0,35.3185,0.707651,0.283391,-0.375311,0.707651,0.283391,-0.375311,0.98923,2.396,11.097,12.1953,12.2583,12.4746,15.5778,24.287,24.3273,24.6535,25.0928,33.9996,43.1267,52.64,57.8733,0.96455,23.6735,3.26176e+07,1.37034e+06,57571.6
-32.2851,0.941817,0.425697,1,1,0,32.47,0.707929,0.284354,-0.385713,0.707929,0.284354,-0.385713,0.988575,2.3937,11.0764,12.1719,12.2348,12.4506,15.5457,24.2315,24.2716,24.597,25.035,33.9171,43.0186,52.505,57.7235,0.963535,23.6752,3.26187e+07,1.37037e+06,57571.6
-31.2932,0.934126,0.425697,2,3,0,32.8378,0.70787,0.279183,-0.231742,0.70787,0.279183,-0.231742,0.991083,2.40646,11.2339,12.3522,12.4164,12.6367,15.7991,24.6837,24.7248,25.0578,25.506,34.5989,43.9191,53.6349,58.98,0.978343,23.6661,3.26127e+07,1.37024e+06,57571.6
-31.658,0.918418,0.425697,3,7,0,32.2605,0.709368,0.279224,0.168415,0.709368,0.279224,0.168415,0.992682,2.42108,11.4751,12.631,12.6973,12.9252,16.1991,25.4178,25.4605,25.8064,26.272,35.7217,45.4128,55.5177,61.0772,1.01533,23.6661,3.26127e+07,1.37024e+06,57571.6
-31.6164,0.98292,0.425697,4,15,0,34.205,0.713812,0.289328,0.45794,0.713812,0.289328,0.45794,0.987447,2.41149,11.4907,12.6534,12.7201,12.9494,16.2448,25.5328,25.5759,25.9244,26.3938,35.9206,45.6926,55.882,61.488,1.041,23.6839,3.26245e+07,1.37049e+06,57571.6
-31.5785,0.740995,0.425697,3,7,0,34.5198,0.71567,0.277964,0.287075,0.71567,0.277964,0.287075,0.985105,2.40598,11.4588,12.6174,12.6839,12.9124,16.1957,25.4482,25.4911,25.8383,26.3058,35.7953,45.5292,55.6797,61.2645,1.02592,23.6639,3.26113e+07,1.37021e+06,57571.6
-31.6261,0.885293,0.425697,2,7,0,32.6692,0.716538,0.284366,0.0722673,0.716538,0.284366,0.0722673,0.981164,2.38858,11.2535,12.3819,12.4467,12.6691,15.8633,24.8497,24.8913,25.2283,25.682,34.8876,44.326,54.166,59.5795,1.00662,23.6752,3.26188e+07,1.37037e+06,57571.6
-31.9398,0.964454,0.425697,3,11,0,32.6596,0.702848,0.277993,-0.14166,0.702848,0.277993,-0.14166,0.999241,2.42932,11.3877,12.5249,12.5901,12.8142,16.0314,25.075,25.1169,25.4559,25.9123,35.1717,44.664,54.5598,60.004,0.986845,23.664,3.26113e+07,1.37021e+06,57571.6
-31.506,0.920899,0.425697,2,3,0,32.6483,0.71114,0.280278,-0.199089,0.71114,0.280278,-0.199089,0.986678,2.39625,11.1948,12.31,12.3739,12.5937,15.7473,24.6083,24.6493,24.9814,25.4285,34.4979,43.7942,53.4851,58.8164,0.981432,23.668,3.2614e+07,1.37027e+06,57571.6
-32.0771,0.993057,0.425697,2,3,0,32.3793,0.707454,0.268106,-0.207807,0.707454,0.268106,-0.207807,0.993647,2.41793,11.3606,12.4968,12.562,12.7859,16.0007,25.0399,25.0817,25.4206,25.8769,35.134,44.6252,54.521,59.9655,0.980653,23.6461,3.25996e+07,1.36997e+06,57571.6
-31.5407,0.844044,0.425697,4,15,0,33.3259,0.718063,0.280295,0.262974,0.718063,0.280295,0.262974,0.981296,2.39522,11.3851,12.5345,12.6005,12.8271,16.0838,25.2584,25.3009,25.6452,26.1087,35.5162,45.1652,55.2265,60.7622,1.02379,23.668,3.2614e+07,1.37027e+06,57571.6
-31.2816,0.923392,0.425697,2,3,0,32.0709,0.715574,0.28252,0.262251,0.715574,0.28252,0.262251,0.984386,2.4019,11.4044,12.5549,12.6209,12.8477,16.107,25.2875,25.33,25.6745,26.1383,35.5507,45.2041,55.2698,60.8077,1.02374,23.672,3.26166e+07,1.37032e+06,57571.6
-31.6328,0.969342,0.425697,2,3,0,31.7561,0.71636,0.279725,0.358772,0.71636,0.279725,0.358772,0.984481,2.40549,11.4753,12.6372,12.7039,12.933,16.2262,25.5091,25.5522,25.9006,26.3697,35.8923,45.6609,55.8476,61.4525,1.03226,23.667,3.26133e+07,1.37025e+06,57571.6
-32.2965,0.938842,0.425697,2,7,0,34.6754,0.711508,0.304386,0.459973,0.711508,0.304386,0.459973,0.988593,2.40889,11.4008,12.5487,12.6146,12.8409,16.0922,25.2475,25.2899,25.6334,26.0958,35.4793,45.101,55.1316,60.6496,1.04129,23.7096,3.2642e+07,1.37086e+06,57571.6
-31.296,0.537384,0.425697,2,7,0,37.0896,0.70448,0.283581,-0.170311,0.70448,0.283581,-0.170311,0.995775,2.41783,11.2904,12.4148,12.4793,12.7009,15.8805,24.8144,24.8558,25.1906,25.6414,34.7849,44.1569,53.9265,59.3009,0.984137,23.6738,3.26178e+07,1.37035e+06,57571.6
-35.794,0.859452,0.425697,3,7,0,37.0986,0.713844,0.324292,0.731358,0.713844,0.324292,0.731358,0.984907,2.39933,11.3599,12.5045,12.5702,12.7959,16.0388,25.1724,25.2147,25.5574,26.0187,35.3809,44.9801,54.9864,60.4905,1.06481,23.7423,3.26646e+07,1.37133e+06,57571.6
-31.9289,0.984589,0.425697,3,7,0,37.0801,0.705745,0.279762,-0.427672,0.705745,0.279762,-0.427672,0.991926,2.40243,11.1221,12.2224,12.2855,12.5022,15.6108,24.3345,24.3749,24.7016,25.1416,34.0631,43.2052,52.7345,57.9766,0.959484,23.6671,3.26134e+07,1.37026e+06,57571.6
-32.3941,0.999612,0.425697,3,7,0,32.9165,0.719248,0.299151,0.497033,0.719248,0.299151,0.497033,0.97896,2.38814,11.3433,12.4885,12.5542,12.78,16.0249,25.1667,25.2091,25.5521,26.0139,35.3875,45.0005,55.023,60.5368,1.04447,23.7008,3.26359e+07,1.37073e+06,57571.6
-31.6495,0.996489,0.425697,3,7,0,33.2653,0.706444,0.289128,-0.247262,0.706444,0.289128,-0.247262,0.991358,2.40265,11.1557,12.262,12.3255,12.5434,15.6703,24.4494,24.4901,24.819,25.2618,34.2421,43.4448,53.0367,58.3131,0.976826,23.6835,3.26243e+07,1.37049e+06,57571.6
-32.9357,0.979212,0.425697,3,7,0,33.9943,0.719849,0.270172,0.428809,0.719849,0.270172,0.428809,0.981575,2.40356,11.5472,12.7225,12.79,13.0219,16.356,25.7644,25.808,26.1613,26.6371,36.2966,46.2091,56.548,62.2371,1.03831,23.6499,3.26021e+07,1.37002e+06,57571.6
-33.6735,0.912272,0.425697,3,7,0,35.0057,0.721575,0.303672,0.484655,0.721575,0.303672,0.484655,0.975097,2.37684,11.2621,12.397,12.4621,12.6859,15.9009,24.9556,24.9975,25.3372,25.7946,35.0761,44.5937,54.5161,59.9745,1.04343,23.7084,3.26411e+07,1.37084e+06,57571.6
-33.6113,0.996409,0.425697,2,3,0,34.0978,0.714159,0.297385,0.869796,0.714159,0.297385,0.869796,0.988966,2.42141,11.6496,12.8376,12.9059,13.1402,16.5116,26.0306,26.0748,26.4323,26.9137,36.6896,46.7212,57.1831,62.9392,1.07607,23.6977,3.26339e+07,1.37069e+06,57571.6
-34.5378,0.995364,0.425697,3,7,0,35.5179,0.72915,0.2962,0.750254,0.72915,0.2962,0.750254,0.967946,2.36787,11.3555,12.5106,12.5769,12.8047,16.0812,25.3268,25.3697,25.7168,26.1843,35.6754,45.4132,55.5681,61.1552,1.06607,23.6957,3.26325e+07,1.37066e+06,57571.6
-31.539,1,0.425697,3,7,0,34.6217,0.709188,0.296942,0.0822835,0.709188,0.296942,0.0822835,0.989569,2.40448,11.2661,12.3915,12.456,12.6778,15.8616,24.8123,24.8537,25.1892,25.641,34.8048,44.1979,53.989,59.3751,1.00756,23.697,3.26334e+07,1.37068e+06,57571.6
-32.2697,0.959803,0.425697,4,15,0,33.5598,0.698282,0.284714,-0.456247,0.698282,0.284714,-0.456247,1.00139,2.42236,11.1739,12.2765,12.3397,12.5568,15.671,24.4064,24.4468,24.7739,25.2143,34.1449,43.2951,52.8319,58.078,0.956651,23.6758,3.26192e+07,1.37038e+06,57571.6
-32.6603,0.883389,0.425697,3,7,0,33.5825,0.70879,0.273571,-0.49528,0.70879,0.273571,-0.49528,0.987948,2.39332,11.082,12.1782,12.2411,12.457,15.5542,24.2455,24.2857,24.6113,25.0496,33.9382,43.0472,52.5423,57.7659,0.952908,23.656,3.26061e+07,1.3701e+06,57571.6
-31.5862,1,0.425697,2,3,0,32.8253,0.70799,0.272584,-0.266752,0.70799,0.272584,-0.266752,0.99161,2.40945,11.2687,12.3919,12.4563,12.6776,15.8541,24.7801,24.8214,25.156,25.6064,34.7434,44.1097,53.8744,59.2466,0.975043,23.6542,3.26049e+07,1.37008e+06,57571.6
-32.3358,0.82014,0.425697,4,15,0,35.18,0.706587,0.300383,0.355392,0.706587,0.300383,0.355392,0.995154,2.42379,11.4506,12.6018,12.6679,12.8948,16.1547,25.3311,25.3736,25.7178,26.1812,35.5844,45.2257,55.2767,60.8058,1.03209,23.7028,3.26374e+07,1.37076e+06,57571.6
-34.1051,0.991712,0.425697,3,7,0,34.8503,0.72292,0.308255,0.809382,0.72292,0.308255,0.809382,0.975173,2.3827,11.3869,12.5422,12.6086,12.8364,16.1128,25.3537,25.3965,25.7434,26.2105,35.693,45.42,55.5622,61.1418,1.07119,23.7161,3.26464e+07,1.37095e+06,57571.6
-34.8226,0.979187,0.425697,2,3,0,35.5029,0.719113,0.30925,1.15872,0.719113,0.30925,1.15872,0.982639,2.40777,11.624,12.813,12.8813,13.1159,16.4919,26.0313,26.0756,26.434,26.9166,36.7186,46.7784,57.2701,63.0426,1.09988,23.7177,3.26475e+07,1.37097e+06,57571.6
-37.3584,0.858489,0.425697,2,3,0,38.6289,0.723318,0.324934,1.13219,0.723318,0.324934,1.13219,0.974863,2.38316,11.4204,12.5821,12.6488,12.878,16.1739,25.4761,25.5192,25.8685,26.3389,35.8882,45.6848,55.8994,61.5187,1.09802,23.7433,3.26653e+07,1.37135e+06,57571.6
-32.9669,0.933985,0.425697,3,7,0,38.8006,0.722729,0.287825,0.248861,0.722729,0.287825,0.248861,0.973783,2.37373,11.237,12.3681,12.433,12.656,15.8595,24.879,24.9208,25.2591,25.7146,34.9589,44.4386,54.3222,59.7597,1.02257,23.6813,3.26228e+07,1.37045e+06,57571.6
-31.4695,1,0.425697,2,3,0,33.0661,0.717302,0.288387,0.302543,0.717302,0.288387,0.302543,0.98152,2.39369,11.35,12.494,12.5596,12.7852,16.0257,25.1517,25.194,25.5364,25.9974,35.3527,44.9468,54.9499,60.4532,1.02735,23.6823,3.26235e+07,1.37047e+06,57571.6
-31.3295,0.968335,0.425697,3,15,0,32.4447,0.705779,0.288525,0.0407358,0.705779,0.288525,0.0407358,0.995211,2.42032,11.3672,12.5044,12.5697,12.7938,16.0119,25.0614,25.1033,25.4426,25.8994,35.1666,44.6669,54.5707,60.019,1.00374,23.6825,3.26236e+07,1.37047e+06,57571.6
-32.0367,0.876469,0.425697,3,7,0,37.0043,0.716973,0.299011,0.497025,0.716973,0.299011,0.497025,0.982086,2.39582,11.3805,12.5295,12.5954,12.822,16.0776,25.25,25.2925,25.6366,26.1,35.5049,45.1501,55.2063,60.7385,1.04447,23.7005,3.26358e+07,1.37073e+06,57571.6
-33.2151,0.895074,0.425697,3,7,0,35.6918,0.710585,0.308578,0.625849,0.710585,0.308578,0.625849,0.990652,2.41631,11.4781,12.6372,12.7038,12.9323,16.217,25.472,25.5149,25.8621,26.3297,35.8196,45.5517,55.6978,61.2794,1.05566,23.7166,3.26468e+07,1.37096e+06,57571.6
-33.9151,0.984163,0.425697,3,7,0,34.3648,0.708611,0.255747,-0.354219,0.708611,0.255747,-0.354219,0.992593,2.41646,11.3594,12.4954,12.5606,12.7845,15.9986,25.0357,25.0776,25.4164,25.8725,35.128,44.6186,54.5147,59.9599,0.966771,23.6232,3.25848e+07,1.36966e+06,57571.6
-32.0724,0.993725,0.425697,4,15,0,34.3965,0.703066,0.278607,-0.495879,0.703066,0.278607,-0.495879,0.995144,2.40858,11.1246,12.2231,12.2861,12.5025,15.6055,24.3107,24.351,24.677,25.1159,34.0167,43.1372,52.6437,57.8733,0.952806,23.665,3.2612e+07,1.37023e+06,57571.6
-31.9317,0.997469,0.425697,2,3,0,32.2878,0.700641,0.279169,-0.314452,0.700641,0.279169,-0.314452,1.00046,2.42681,11.2911,12.4123,12.4766,12.6975,15.8668,24.7668,24.808,25.1414,25.5904,34.6962,44.0286,53.7568,59.1086,0.970446,23.666,3.26127e+07,1.37024e+06,57571.6
-32.4079,0.738466,0.425697,3,7,0,34.1287,0.698208,0.285988,-0.491095,0.698208,0.285988,-0.491095,1.00089,2.4195,11.1373,12.2345,12.2975,12.5135,15.6121,24.3016,24.3418,24.6672,25.1052,33.9872,43.0871,52.5712,57.7882,0.953215,23.6781,3.26207e+07,1.37041e+06,57571.6
-32.621,0.696496,0.425697,3,11,0,35.137,0.72092,0.271528,0.383206,0.72092,0.271528,0.383206,0.979584,2.39715,11.4909,12.6585,12.7255,12.9558,16.267,25.6075,25.6508,26.0015,26.4737,36.0609,45.898,56.1578,61.8032,1.03434,23.6523,3.26037e+07,1.37005e+06,57571.6
-32.2053,0.934896,0.425697,3,7,0,33.2712,0.700272,0.294903,-0.0722719,0.700272,0.294903,-0.0722719,1.00098,2.42874,11.3241,12.4509,12.5156,12.7376,15.9239,24.8753,24.9167,25.2521,25.7037,34.8638,44.2516,54.0366,59.4192,0.993299,23.6935,3.2631e+07,1.37063e+06,57571.6
-31.7969,0.99778,0.425697,2,3,0,32.3489,0.701824,0.292596,-0.216873,0.701824,0.292596,-0.216873,0.997655,2.41742,11.2196,12.332,12.3958,12.615,15.7591,24.5863,24.6271,24.9578,25.403,34.4321,43.6844,53.3278,58.6324,0.979704,23.6895,3.26283e+07,1.37057e+06,57571.6
-31.9374,0.897005,0.425697,3,7,0,32.7646,0.704738,0.284614,-0.401296,0.704738,0.284614,-0.401296,0.992839,2.40344,11.1129,12.2113,12.2744,12.4907,15.594,24.3018,24.3421,24.6682,25.1073,34.0114,43.1351,52.6446,57.8757,0.962019,23.6757,3.26191e+07,1.37037e+06,57571.6
-31.8769,0.958293,0.425697,3,7,0,32.4605,0.717242,0.282498,0.0265816,0.717242,0.282498,0.0265816,0.980066,2.38544,11.2296,12.3549,12.4195,12.6413,15.8262,24.7852,24.8267,25.1626,25.6149,34.7917,44.2004,54.0095,59.4059,1.00244,23.6719,3.26166e+07,1.37032e+06,57571.6
-32.1063,0.998766,0.425697,3,11,0,32.6175,0.716478,0.293302,0.648596,0.716478,0.293302,0.648596,0.984698,2.40766,11.524,12.6942,12.7614,12.9922,16.3111,25.6728,25.7162,26.0677,26.5409,36.1487,46.0055,56.2842,61.9393,1.05743,23.6908,3.26292e+07,1.37059e+06,57571.6
-31.4188,0.987945,0.425697,4,15,0,32.6799,0.707904,0.280861,0.0791731,0.707904,0.280861,0.0791731,0.993714,2.42068,11.4268,12.5743,12.6401,12.8663,16.1148,25.2566,25.2989,25.6417,26.1033,35.4699,45.0743,55.0879,60.597,1.00725,23.669,3.26147e+07,1.37028e+06,57571.6
-33.5378,0.544615,0.425697,2,3,0,36.2885,0.703791,0.275254,0.113309,0.703791,0.275254,0.113309,1.00066,2.4407,11.5673,12.7322,12.7991,13.0288,16.3283,25.6186,25.6616,26.0101,26.4794,36.0023,45.7688,55.9524,61.5554,1.01034,23.6591,3.26081e+07,1.37014e+06,57571.6
-31.768,0.94714,0.425697,3,7,0,36.5605,0.715059,0.271045,0.007694,0.715059,0.271045,0.007694,0.984597,2.40048,11.3559,12.4978,12.5633,12.7884,16.0218,25.1229,25.165,25.5064,25.966,35.2931,44.8582,54.832,60.3195,1.00071,23.6515,3.26031e+07,1.37004e+06,57571.6
-31.3203,0.952907,0.425697,2,7,0,33.9088,0.709064,0.29411,0.0654159,0.709064,0.29411,0.0654159,0.990002,2.40616,11.2817,12.409,12.4737,12.6959,15.8856,24.8538,24.8953,25.2315,25.6841,34.8664,44.2788,54.0903,59.4877,1.00601,23.6921,3.26301e+07,1.37061e+06,57571.6
-32.8178,0.896727,0.425697,4,15,0,36.1888,0.713026,0.262643,-0.0482582,0.713026,0.262643,-0.0482582,0.988185,2.41117,11.4308,12.5819,12.648,12.8749,16.1347,25.3127,25.3552,25.6995,26.163,35.571,45.2204,55.2829,60.8196,0.99556,23.6361,3.25931e+07,1.36983e+06,57571.6
-35.7354,0.682375,0.425697,4,15,0,37.034,0.690905,0.2931,-0.151885,0.690905,0.2931,-0.151885,1.01402,2.45879,11.4383,12.5745,12.6397,12.8635,16.0755,25.096,25.1377,25.4757,25.9307,35.1596,44.6172,54.4749,59.8974,0.985847,23.6904,3.26289e+07,1.37058e+06,57571.6
-32.5215,0.960517,0.425697,4,15,0,36.4828,0.707762,0.265225,-0.188334,0.707762,0.265225,-0.188334,0.993854,2.42017,11.3965,12.5382,12.6037,12.8287,16.0597,25.1471,25.1892,25.5299,25.9887,35.2973,44.8422,54.7945,60.2703,0.982499,23.6408,3.25962e+07,1.36989e+06,57571.6
-32.4927,0.999113,0.425697,4,15,0,33.1699,0.705896,0.272486,-0.540928,0.705896,0.272486,-0.540928,0.991674,2.40137,11.1035,12.2006,12.2635,12.4796,15.5789,24.2744,24.3147,24.6403,25.0788,33.9707,43.0827,52.581,57.8063,0.948411,23.6541,3.26048e+07,1.37008e+06,57571.6
-32.4761,0.894257,0.425697,2,7,0,35.3506,0.709658,0.282235,-0.38476,0.709658,0.282235,-0.38476,0.986518,2.38962,11.0693,12.165,12.2278,12.4436,15.5394,24.2278,24.268,24.5934,25.0316,33.9174,43.023,52.5139,57.735,0.963642,23.6715,3.26163e+07,1.37032e+06,57571.6
-33.0605,0.970245,0.425697,3,7,0,34.5579,0.699981,0.298174,-0.392316,0.699981,0.298174,-0.392316,0.997477,2.40937,11.0736,12.1637,12.2262,12.4409,15.5191,24.1506,24.1905,24.5137,24.9488,33.7701,42.8066,52.2237,57.4034,0.962806,23.6991,3.26348e+07,1.37071e+06,57571.6
-32.6038,0.958039,0.425697,2,3,0,33.3066,0.697221,0.29407,-0.289046,0.697221,0.29407,-0.289046,1.00324,2.42817,11.229,12.3394,12.4031,12.6218,15.7591,24.5629,24.6036,24.9334,25.3773,34.3796,43.6033,53.2164,58.5042,0.972809,23.6921,3.26301e+07,1.37061e+06,57571.6
-33.4821,0.754708,0.425697,3,7,0,34.8745,0.71434,0.278626,-0.369978,0.71434,0.278626,-0.369978,0.980786,2.37766,11.0401,12.1347,12.1975,12.4131,15.5065,24.191,24.2311,24.5565,24.9945,33.8782,42.9824,52.4725,57.6933,0.965097,23.6651,3.2612e+07,1.37023e+06,57571.6
-32.9533,0.953916,0.425697,2,7,0,34.7285,0.707558,0.289063,0.456767,0.707558,0.289063,0.456767,0.996203,2.43295,11.594,12.7671,12.8345,13.0658,16.391,25.7632,25.8066,26.1583,26.632,36.2452,46.1058,56.3878,62.0447,1.04089,23.6834,3.26242e+07,1.37048e+06,57571.6
-31.6635,1,0.425697,1,1,0,32.6272,0.709932,0.290975,0.358556,0.709932,0.290975,0.358556,0.99181,2.41918,11.4794,12.6372,12.7037,12.9319,16.2119,25.4504,25.4932,25.8398,26.3065,35.7779,45.4913,55.6187,61.1904,1.03231,23.6867,3.26265e+07,1.37053e+06,57571.6
-32.7373,0.930807,0.425697,2,7,0,34.5999,0.699405,0.283254,-0.598676,0.699405,0.283254,-0.598676,0.998375,2.41107,11.0612,12.1481,12.2105,12.4245,15.4929,24.0941,24.1338,24.4558,24.8894,33.6788,42.6832,52.0676,57.2298,0.942556,23.6733,3.26175e+07,1.37034e+06,57571.6
-32.2223,0.986767,0.425697,3,7,0,34.788,0.702166,0.29636,-0.259313,0.702166,0.29636,-0.259313,0.996129,2.41095,11.1509,12.2538,12.3171,12.5343,15.6504,24.3951,24.4356,24.7631,25.2041,34.146,43.3078,52.8562,58.1084,0.975646,23.696,3.26327e+07,1.37066e+06,57571.6
-32.9751,0.993529,0.425697,3,7,0,33.3296,0.719361,0.264233,0.0144119,0.719361,0.264233,0.0144119,0.979784,2.39163,11.3557,12.5007,12.5664,12.7921,16.0353,25.1686,25.2109,25.5535,26.0149,35.3788,44.9833,54.9993,60.5104,1.00132,23.639,3.2595e+07,1.36987e+06,57571.6
-31.7201,0.820605,0.425697,4,15,0,35.8972,0.71685,0.289878,0.532423,0.71685,0.289878,0.532423,0.983766,2.40401,11.4808,12.6445,12.7113,12.9408,16.2401,25.5428,25.5859,25.9351,26.4052,35.9496,45.7405,55.9502,61.5674,1.04745,23.6848,3.26252e+07,1.3705e+06,57571.6
-32.263,0.959336,0.425697,3,7,0,32.6022,0.718126,0.285474,0.643714,0.718126,0.285474,0.643714,0.98344,2.40726,11.562,12.7392,12.8068,13.039,16.3784,25.8033,25.847,26.2009,26.6775,36.3541,46.2834,56.6388,62.3366,1.05693,23.6772,3.26201e+07,1.3704e+06,57571.6
-31.5034,0.915939,0.425697,4,15,0,33.1228,0.705702,0.292002,0.110461,0.705702,0.292002,0.110461,0.995445,2.4214,11.3832,12.523,12.5884,12.813,16.0387,25.1113,25.1533,25.4934,25.9514,35.2432,44.7688,54.6989,60.1617,1.01011,23.6885,3.26277e+07,1.37056e+06,57571.6
-31.3356,0.999831,0.425697,2,3,0,31.5809,0.70746,0.294098,0.0497772,0.70746,0.294098,0.0497772,0.992101,2.41085,11.2971,12.4255,12.4903,12.7127,15.9052,24.8803,24.9218,25.2582,25.7112,34.9001,44.3191,54.1374,59.5385,1.00458,23.6921,3.26301e+07,1.37061e+06,57571.6
-33.8431,0.907028,0.425697,3,7,0,34.2803,0.707879,0.312184,0.58661,0.707879,0.312184,0.58661,0.993642,2.42143,11.4695,12.6253,12.6916,12.9195,16.1937,25.4152,25.4579,25.8038,26.2696,35.722,45.4144,55.5184,61.0765,1.05232,23.7226,3.26509e+07,1.37104e+06,57571.6
-31.7412,0.973509,0.425697,3,7,0,34.1632,0.712673,0.296612,0.126644,0.712673,0.296612,0.126644,0.985184,2.39512,11.2424,12.3669,12.4314,12.653,15.835,24.783,24.8245,25.1599,25.6116,34.7744,44.167,53.958,59.344,1.01159,23.6964,3.2633e+07,1.37067e+06,57571.6
-31.2512,0.953517,0.425697,2,7,0,32.2573,0.710939,0.290097,0.265053,0.710939,0.290097,0.265053,0.989745,2.41219,11.4135,12.562,12.6279,12.8543,16.107,25.2643,25.3067,25.6502,26.1127,35.4979,45.1216,55.1553,60.6752,1.02402,23.6852,3.26254e+07,1.37051e+06,57571.6
-31.0853,0.979541,0.425697,3,11,0,31.7073,0.70772,0.286232,0.0085409,0.70772,0.286232,0.0085409,0.992526,2.41383,11.3353,12.4691,12.5342,12.7577,15.966,24.9881,25.0298,25.3681,25.8235,35.0624,44.5338,54.4076,59.8394,1.00079,23.6785,3.26209e+07,1.37041e+06,57571.6
-31.3328,0.926528,0.425697,2,7,0,31.7059,0.706331,0.27978,-0.0666912,0.706331,0.27978,-0.0666912,0.994751,2.41976,11.3658,12.5027,12.568,12.792,16.009,25.0548,25.0967,25.4358,25.8924,35.156,44.6531,54.5542,60.0012,0.993836,23.6671,3.26134e+07,1.37026e+06,57571.6
-31.2244,0.7783,0.425697,2,7,0,33.0396,0.714874,0.2825,0.106923,0.714874,0.2825,0.106923,0.984028,2.39717,11.3185,12.4553,12.5205,12.7446,15.9632,25.0212,25.0631,25.4028,25.8602,35.1412,44.6578,54.5798,60.0385,1.00978,23.6719,3.26166e+07,1.37032e+06,57571.6
-31.4329,0.997951,0.425697,3,7,0,31.564,0.709832,0.296003,0.239053,0.709832,0.296003,0.239053,0.99022,2.41049,11.3638,12.5043,12.5697,12.7945,16.0232,25.1083,25.1504,25.4911,25.9498,35.2573,44.7998,54.7477,60.2202,1.02173,23.6954,3.26323e+07,1.37065e+06,57571.6
-31.8852,0.779891,0.425697,2,3,0,33.3593,0.708307,0.301292,0.243326,0.708307,0.301292,0.243326,0.991635,2.41207,11.3457,12.4825,12.5477,12.7718,15.9895,25.0411,25.083,25.4224,25.8793,35.1502,44.6542,54.5613,60.0111,1.02213,23.7044,3.26384e+07,1.37078e+06,57571.6
