# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
-31.7597,0.968625,0.459373,3,7,0,32.2725,0.700733,0.284218,-0.300478,0.700733,0.284218,-0.300478,0.999662,2.4232,11.2531,12.3691,12.4332,12.653,15.8072,24.6627,24.7037,25.0354,25.4821,34.5408,43.8242,53.5005,58.8236,0.971761,23.675,3.26186e+07,1.37036e+06,57571.6
-32.1534,0.946695,0.459373,3,7,0,33.1053,0.709598,0.26948,-0.381213,0.709598,0.26948,-0.381213,0.988704,2.40035,11.1912,12.3039,12.3677,12.5869,15.7326,24.568,24.6089,24.9399,25.3857,34.4273,43.6952,53.357,58.6726,0.964072,23.6486,3.26012e+07,1.37e+06,57571.6
-34.6605,0.507623,0.459373,2,3,0,35.367,0.705956,0.258458,-0.14833,0.705956,0.258458,-0.14833,0.997835,2.43379,11.5188,12.677,12.7435,12.9718,16.2512,25.4815,25.5243,25.8705,26.3366,35.7965,45.4987,55.6165,61.1837,0.986274,23.6283,3.25881e+07,1.36972e+06,57571.6
-33.2785,1,0.459373,3,7,0,34.9592,0.705967,0.292031,-0.437046,0.705967,0.292031,-0.437046,0.989508,2.39121,11.0008,12.0843,12.1465,12.3599,15.4197,24.0003,24.04,24.3613,24.7938,33.564,42.5488,51.9124,57.0629,0.958479,23.6886,3.26277e+07,1.37056e+06,57571.6
-31.4282,1,0.459373,3,7,0,33.1626,0.710489,0.291147,-0.0394818,0.710489,0.291147,-0.0394818,0.987468,2.39832,11.2159,12.3344,12.3986,12.619,15.7827,24.674,24.7152,25.0484,25.4971,34.5985,43.9272,53.6513,59.0006,0.99635,23.687,3.26267e+07,1.37053e+06,57571.6
-31.3292,0.942475,0.459373,2,7,0,32.3356,0.713399,0.275833,0.0223335,0.713399,0.275833,0.0223335,0.986301,2.40312,11.3477,12.4873,12.5527,12.7773,16.0037,25.0831,25.1251,25.4656,25.9241,35.2271,44.7667,54.7131,60.1854,1.00205,23.6601,3.26087e+07,1.37016e+06,57571.6
-31.2716,0.990007,0.459373,2,7,0,31.6702,0.709434,0.293869,0.118918,0.709434,0.293869,0.118918,0.990013,2.4077,11.3125,12.4447,12.5097,12.7329,15.9372,24.949,24.9907,25.3286,25.7835,35.0125,44.4735,54.3361,59.7616,1.01089,23.6917,3.26298e+07,1.3706e+06,57571.6
-32.1885,0.773717,0.459373,2,7,0,32.9618,0.701917,0.290348,0.0511705,0.701917,0.290348,0.0511705,1.00051,2.43278,11.4204,12.5626,12.6281,12.8532,16.0852,25.1735,25.2156,25.5563,26.015,35.3215,44.8617,54.807,60.2781,1.0047,23.6857,3.26257e+07,1.37052e+06,57571.6
-32.524,0.961159,0.459373,3,7,0,33.2186,0.714649,0.267175,-0.254488,0.714649,0.267175,-0.254488,0.983342,2.39194,11.2229,12.3441,12.4084,12.6293,15.8011,24.7177,24.7589,25.0932,25.5432,34.6734,44.0341,53.7938,59.1634,0.976236,23.6444,3.25985e+07,1.36994e+06,57571.6
-32.9226,0.960247,0.459373,3,7,0,33.4295,0.705731,0.308225,0.0777792,0.705731,0.308225,0.0777792,0.992713,2.40774,11.2222,12.339,12.4031,12.6232,15.7813,24.654,24.6951,25.0275,25.4752,34.5544,43.8586,53.5555,58.8893,1.00716,23.716,3.26464e+07,1.37095e+06,57571.6
-34.3613,0.810796,0.459373,2,3,0,34.7677,0.698551,0.307882,0.206219,0.698551,0.307882,0.206219,1.00419,2.43917,11.4242,12.5653,12.6308,12.8557,16.0842,25.161,25.203,25.5433,26.0014,35.294,44.8185,54.7458,60.2064,1.01882,23.7154,3.2646e+07,1.37094e+06,57571.6
-33.1831,0.984936,0.459373,2,3,0,34.7026,0.705194,0.310334,0.129381,0.705194,0.310334,0.129381,0.993655,2.41064,11.2468,12.3669,12.4312,12.6519,15.8198,24.7214,24.7626,25.0962,25.5454,34.6551,43.9907,53.7204,59.0722,1.01187,23.7195,3.26488e+07,1.371e+06,57571.6
-31.7063,0.981757,0.459373,2,3,0,33.5699,0.70999,0.29463,0.378348,0.70999,0.29463,0.378348,0.99138,2.41726,11.4588,12.6137,12.68,12.9077,16.1793,25.3929,25.4356,25.7813,26.2467,35.6916,45.3773,55.4754,61.0308,1.03407,23.693,3.26307e+07,1.37062e+06,57571.6
-33.2328,0.763861,0.459373,3,7,0,34.3768,0.704161,0.297198,-0.377579,0.704161,0.297198,-0.377579,0.99188,2.39671,11.0271,12.1135,12.1758,12.3897,15.4577,24.0615,24.1013,24.4234,24.8571,33.6509,42.6596,52.0478,57.2117,0.964245,23.6974,3.26337e+07,1.37068e+06,57571.6
-34.8246,0.956093,0.459373,3,7,0,35.4085,0.691166,0.28133,-0.403512,0.691166,0.28133,-0.403512,1.01286,2.45322,11.36,12.4841,12.5486,12.77,15.946,24.8591,24.9004,25.2342,25.6837,34.7991,44.14,53.8762,59.2322,0.961826,23.6699,3.26152e+07,1.37029e+06,57571.6
-32.027,1,0.459373,2,7,0,35.2427,0.708761,0.28835,-0.269883,0.708761,0.28835,-0.269883,0.988005,2.39417,11.1102,12.2116,12.2748,12.4917,15.6044,24.3427,24.3831,24.7105,25.1512,34.0894,43.2488,52.7956,58.0472,0.974671,23.6822,3.26234e+07,1.37047e+06,57571.6
-33.9114,0.729509,0.459373,2,7,0,34.7648,0.706361,0.283298,0.433006,0.706361,0.283298,0.433006,0.998506,2.44016,11.6505,12.8309,12.8987,13.1315,16.478,25.9126,25.9564,26.3105,26.7873,36.4667,46.3962,56.7507,62.4478,1.03878,23.6733,3.26175e+07,1.37034e+06,57571.6
-34.7882,0.954763,0.459373,2,7,0,35.6635,0.717378,0.277793,-0.376676,0.717378,0.277793,-0.376676,0.976696,2.36789,10.9962,12.0865,12.149,12.3638,15.4452,24.0959,24.1359,24.46,24.8963,33.7455,42.8146,52.2681,57.4687,0.964454,23.6636,3.26111e+07,1.37021e+06,57571.6
-33.8538,1,0.459373,2,3,0,35.3017,0.718525,0.274646,-0.268262,0.718525,0.274646,-0.268262,0.976733,2.37242,11.0834,12.1873,12.2506,12.4681,15.5897,24.3602,24.4008,24.7295,25.172,34.1488,43.3506,52.9433,58.2208,0.974889,23.658,3.26073e+07,1.37013e+06,57571.6
-31.6974,0.629487,0.459373,2,3,0,36.128,0.718575,0.277703,0.2035,0.718575,0.277703,0.2035,0.980476,2.39276,11.3636,12.51,12.5758,12.8018,16.0495,25.1973,25.2396,25.5829,26.045,35.424,45.0436,55.0742,60.593,1.01847,23.6634,3.26109e+07,1.3702e+06,57571.6
-31.6586,0.76948,0.459373,2,7,0,33.0623,0.707446,0.283964,0.174615,0.707446,0.283964,0.174615,0.994739,2.42443,11.4674,12.6208,12.687,12.9144,16.1807,25.3754,25.418,25.7629,26.2273,35.6503,45.3131,55.3877,60.9303,1.0159,23.6745,3.26183e+07,1.37036e+06,57571.6
-31.6841,1,0.459373,2,3,0,31.8829,0.708645,0.294815,-0.0699228,0.708645,0.294815,-0.0699228,0.98919,2.40023,11.1927,12.3065,12.3704,12.5899,15.7395,24.5881,24.6291,24.9606,25.4071,34.4621,43.7422,53.4151,58.736,0.993518,23.6934,3.26309e+07,1.37062e+06,57571.6
-33.1712,0.915749,0.459373,2,7,0,33.7154,0.718734,0.270193,0.467563,0.718734,0.270193,0.467563,0.983383,2.40885,11.5876,12.7682,12.836,13.0689,16.4187,25.8735,25.9173,26.2724,26.7505,36.4593,46.4228,56.8152,62.5338,1.04167,23.6499,3.26021e+07,1.37002e+06,57571.6
-35.5669,0.944343,0.459373,3,7,0,35.6619,0.73125,0.272019,0.319896,0.73125,0.272019,0.319896,0.965197,2.36033,11.287,12.4317,12.4974,12.7231,15.9685,25.1193,25.1618,25.5053,25.9678,35.3575,44.991,55.0379,60.5661,1.02879,23.6532,3.26042e+07,1.37006e+06,57571.6
-32.7436,0.975276,0.459373,2,3,0,36.2089,0.717315,0.271079,0.392704,0.717315,0.271079,0.392704,0.984643,2.40992,11.5584,12.7333,12.8008,13.0325,16.3648,25.7656,25.8092,26.1621,26.6374,36.287,46.1885,56.5156,62.1981,1.03517,23.6515,3.26031e+07,1.37004e+06,57571.6
-31.7323,1,0.459373,3,7,0,32.9418,0.713375,0.297251,0.45964,0.713375,0.297251,0.45964,0.986978,2.40751,11.4307,12.5843,12.6505,12.878,16.1464,25.354,25.3967,25.7421,26.2073,35.6477,45.3293,55.4233,60.9765,1.04121,23.6975,3.26337e+07,1.37068e+06,57571.6
-33.3501,0.857741,0.459373,2,3,0,33.8035,0.715401,0.306212,0.834925,0.715401,0.306212,0.834925,0.985871,2.41008,11.5373,12.7094,12.7767,13.0079,16.3324,25.7118,25.7553,26.1074,26.5816,36.2081,46.0837,56.3814,62.0467,1.07329,23.7126,3.26441e+07,1.3709e+06,57571.6
-31.7547,0.983621,0.459373,3,7,0,33.5199,0.709621,0.27238,-0.00161481,0.709621,0.27238,-0.00161481,0.991858,2.41741,11.4244,12.5723,12.6382,12.8644,16.1145,25.2614,25.3038,25.6468,26.1087,35.4817,45.0935,55.1156,60.6297,0.999852,23.6539,3.26047e+07,1.37007e+06,57571.6
-31.7848,0.994308,0.459373,3,7,0,32.3347,0.706934,0.282895,-0.351179,0.706934,0.282895,-0.351179,0.990572,2.40019,11.1302,12.2328,12.296,12.5132,15.6289,24.3747,24.4151,24.7427,25.1838,34.1291,43.2959,52.8507,58.1069,0.966888,23.6726,3.2617e+07,1.37033e+06,57571.6
-32.7041,0.62862,0.459373,2,3,0,33.8012,0.69992,0.282539,-0.0776623,0.69992,0.282539,-0.0776623,1.00333,2.43922,11.4372,12.5797,12.6453,12.8705,16.1029,25.1904,25.2324,25.5731,26.0317,35.3362,44.8746,54.8181,60.2884,0.992813,23.672,3.26166e+07,1.37032e+06,57571.6
-31.8985,0.916684,0.459373,2,3,0,33.3387,0.703468,0.292642,-0.272142,0.703468,0.292642,-0.272142,0.994735,2.40868,11.1539,12.258,12.3213,12.5388,15.6586,24.4146,24.4551,24.7831,25.2247,34.1792,43.3546,52.9174,58.1777,0.974435,23.6896,3.26284e+07,1.37057e+06,57571.6
-32.6947,0.757206,0.459373,3,7,0,35.4924,0.719016,0.273153,0.470821,0.719016,0.273153,0.470821,0.982614,2.40594,11.558,12.7345,12.8021,13.0341,16.3715,25.7897,25.8333,26.187,26.6632,36.3327,46.2552,56.6044,62.2991,1.04198,23.6553,3.26056e+07,1.37009e+06,57571.6
-32.1651,0.987319,0.459373,3,7,0,32.9763,0.721069,0.275561,0.300898,0.721069,0.275561,0.300898,0.978178,2.39029,11.4029,12.5573,12.6235,12.8512,16.1231,25.3457,25.3884,25.7345,26.2006,35.6612,45.3663,55.4872,61.0559,1.02713,23.6596,3.26084e+07,1.37015e+06,57571.6
-31.6289,0.939715,0.459373,1,3,0,32.9549,0.714986,0.278238,0.304452,0.714986,0.278238,0.304452,0.986148,2.40884,11.4779,12.6388,12.7055,12.9344,16.2247,25.4974,25.5404,25.8883,26.3569,35.8677,45.6237,55.7972,61.3947,1.02746,23.6644,3.26116e+07,1.37022e+06,57571.6
-31.3948,0.878564,0.459373,3,7,0,32.3931,0.714931,0.286427,0.38285,0.714931,0.286427,0.38285,0.985704,2.40655,11.4534,12.6111,12.6775,12.9058,16.1865,25.4312,25.4741,25.821,26.2881,35.769,45.4935,55.6335,61.2123,1.03442,23.6788,3.26212e+07,1.37042e+06,57571.6
-32.1497,0.845613,0.459373,3,7,0,32.8802,0.716776,0.298071,0.633355,0.716776,0.298071,0.633355,0.983542,2.40281,11.4702,12.6327,12.6995,12.9287,16.2246,25.5178,25.5609,25.9097,26.3794,35.9139,45.6941,55.8921,61.5026,1.05619,23.6989,3.26347e+07,1.3707e+06,57571.6
-31.812,1,0.459373,2,3,0,32.1674,0.717068,0.295358,0.519259,0.717068,0.295358,0.519259,0.982625,2.39895,11.4228,12.5781,12.6445,12.8723,16.1467,25.3753,25.4181,25.7644,26.2307,35.6959,45.404,55.5265,61.0954,1.04636,23.6943,3.26315e+07,1.37064e+06,57571.6
-31.7247,0.975076,0.459373,3,7,0,32.602,0.718018,0.279284,0.37534,0.718018,0.279284,0.37534,0.9824,2.40096,11.4627,12.6239,12.6906,12.9196,16.2115,25.4918,25.5348,25.8831,26.3521,35.873,45.64,55.8254,61.4295,1.03371,23.6662,3.26128e+07,1.37024e+06,57571.6
-32.0901,0.984214,0.459373,3,7,0,32.6125,0.70987,0.301369,0.420384,0.70987,0.301369,0.420384,0.990961,2.4148,11.4287,12.5793,12.6454,12.8722,16.1312,25.3077,25.3502,25.6945,26.1579,35.5632,45.2072,55.2613,60.7923,1.03781,23.7045,3.26385e+07,1.37078e+06,57571.6
-32.2479,0.934646,0.459373,3,7,0,33.2578,0.721526,0.289654,0.650797,0.721526,0.289654,0.650797,0.978305,2.39336,11.4756,12.6424,12.7095,12.9396,16.2494,25.588,25.6313,25.982,26.4541,36.0402,45.8757,56.1327,61.7761,1.05758,23.6845,3.26249e+07,1.3705e+06,57571.6
-31.7082,0.889079,0.459373,4,15,0,33.6024,0.703954,0.288343,0.0506596,0.703954,0.288343,0.0506596,0.99791,2.42723,11.4048,12.5462,12.6117,12.8367,16.0666,25.1503,25.1923,25.5329,25.9914,35.294,44.8308,54.7727,60.242,1.00465,23.6822,3.26234e+07,1.37047e+06,57571.6
-34.0558,0.863534,0.459373,2,3,0,34.2529,0.70589,0.311434,-0.0465433,0.70589,0.311434,-0.0465433,0.990781,2.39838,11.1104,12.211,12.2742,12.491,15.6016,24.3336,24.374,24.7011,25.1415,34.0715,43.2208,52.7553,57.9995,0.99568,23.7213,3.265e+07,1.37103e+06,57571.6
-34.4498,0.986878,0.459373,3,7,0,34.8646,0.716748,0.261664,-0.433213,0.716748,0.261664,-0.433213,0.97958,2.37998,11.1166,12.2231,12.2866,12.5046,15.6333,24.4227,24.4633,24.7927,25.2362,34.2323,43.4546,53.0698,58.36,0.959084,23.6343,3.25919e+07,1.3698e+06,57571.6
-34.2901,0.782919,0.459373,2,3,0,35.6901,0.710341,0.254681,-0.225468,0.710341,0.254681,-0.225468,0.991567,2.41801,11.4322,12.5807,12.6466,12.873,16.1242,25.2732,25.3156,25.6587,26.1208,35.4964,45.1121,55.1398,60.6575,0.979042,23.6212,3.25836e+07,1.36963e+06,57571.6
-31.6506,1,0.459373,2,3,0,34.4018,0.714378,0.274684,-0.103642,0.714378,0.274684,-0.103642,0.983978,2.39458,11.2597,12.3867,12.4514,12.6735,15.8628,24.8319,24.8734,25.2097,25.6624,34.8484,44.2666,54.0859,59.4881,0.990406,23.658,3.26074e+07,1.37013e+06,57571.6
-32.4818,0.965225,0.459373,3,7,0,33.932,0.708,0.264255,-0.367295,0.708,0.264255,-0.367295,0.991929,2.41082,11.2765,12.4002,12.4647,12.6861,15.8641,24.7936,24.835,25.1696,25.6202,34.7611,44.132,53.9021,59.2774,0.965452,23.6391,3.2595e+07,1.36987e+06,57571.6
-36.3065,0.663358,0.459373,3,7,0,40.9831,0.684791,0.284182,-0.81653,0.684791,0.284182,-0.81653,1.01673,2.44727,11.1116,12.1951,12.2572,12.4705,15.5266,24.083,24.1225,24.4427,24.8738,33.6105,42.5588,51.8838,57.0132,0.920386,23.6749,3.26185e+07,1.37036e+06,57571.6
-32.1308,0.870925,0.459373,4,15,0,38.9578,0.720818,0.292541,0.569106,0.720818,0.292541,0.569106,0.978273,2.39046,11.4159,12.5731,12.6396,12.8678,16.1487,25.3998,25.4427,25.7899,26.2575,35.749,45.4856,55.6385,61.2243,1.05063,23.6894,3.26283e+07,1.37057e+06,57571.6
-31.2251,0.932178,0.459373,3,7,0,32.8438,0.708013,0.292331,0.0453803,0.708013,0.292331,0.0453803,0.991548,2.41007,11.3009,12.4302,12.495,12.7175,15.9127,24.8961,24.9377,25.2744,25.7279,34.9259,44.3545,54.1831,59.5898,1.00417,23.6891,3.2628e+07,1.37056e+06,57571.6
-32.9879,0.902234,0.459373,3,7,0,33.7277,0.718623,0.305404,0.721933,0.718623,0.305404,0.721933,0.980721,2.39533,11.4298,12.5881,12.6546,12.883,16.1668,25.4262,25.4691,25.8167,26.2846,35.7841,45.528,55.6876,61.2769,1.06379,23.7113,3.26431e+07,1.37088e+06,57571.6
-31.1463,0.974778,0.459373,2,7,0,34.0452,0.709407,0.278699,-0.104517,0.709407,0.278699,-0.104517,0.990247,2.4082,11.301,12.4306,12.4954,12.718,15.9139,24.8991,24.9407,25.2775,25.7311,34.9317,44.364,54.1975,59.6074,0.990317,23.6652,3.26121e+07,1.37023e+06,57571.6
-33.3675,0.596709,0.459373,2,7,0,34.858,0.709235,0.271243,-0.573056,0.709235,0.271243,-0.573056,0.986855,2.38922,11.0388,12.1288,12.1913,12.406,15.485,24.1228,24.1628,24.4863,24.9218,33.7541,42.8049,52.2393,57.4296,0.945234,23.6518,3.26033e+07,1.37004e+06,57571.6
-33.9156,0.834637,0.459373,1,1,0,34.3051,0.710737,0.271275,-0.583197,0.710737,0.271275,-0.583197,0.984652,2.38355,11.0075,12.0941,12.1564,12.3704,15.4395,24.0489,24.0887,24.4112,24.8453,33.6482,42.6689,52.0719,57.2448,0.944223,23.6519,3.26034e+07,1.37004e+06,57571.6
-35.1586,0.914468,0.459373,3,15,0,36.6334,0.723425,0.308149,0.505723,0.723425,0.308149,0.505723,0.972175,2.36864,11.209,12.3375,12.4023,12.6248,15.8215,24.8231,24.8648,25.2025,25.6571,34.8831,44.343,54.2047,59.6296,1.0453,23.7159,3.26463e+07,1.37095e+06,57571.6
-34.1789,1,0.459373,2,3,0,35.2206,0.71738,0.294964,1.0265,0.71738,0.294964,1.0265,0.985897,2.4179,11.7009,12.8997,12.9685,13.2051,16.6094,26.2317,26.2763,26.6379,27.1248,37.0145,47.1659,57.7544,63.5806,1.08891,23.6936,3.26311e+07,1.37063e+06,57571.6
-32.9034,0.957169,0.459373,3,7,0,34.658,0.718551,0.305015,0.687313,0.718551,0.305015,0.687313,0.98061,2.39443,11.4148,12.5706,12.637,12.8649,16.1416,25.3793,25.4221,25.7688,26.2356,35.7117,45.4313,55.5653,61.1405,1.06086,23.7106,3.26427e+07,1.37087e+06,57571.6
-33.4274,0.829848,0.459373,2,3,0,33.7524,0.71453,0.303272,0.856089,0.71453,0.303272,0.856089,0.987602,2.41577,11.5871,12.766,12.8337,13.0663,16.4108,25.8496,25.8933,26.2478,26.725,36.4148,46.3564,56.7234,62.427,1.07502,23.7077,3.26407e+07,1.37083e+06,57571.6
-32.6433,0.952947,0.459373,3,7,0,34.2317,0.722385,0.285597,0.253875,0.722385,0.285597,0.253875,0.974602,2.37668,11.2648,12.3997,12.4649,12.6886,15.9033,24.9558,24.9978,25.3374,25.7946,35.0741,44.5904,54.5125,59.9713,1.02301,23.6774,3.26202e+07,1.3704e+06,57571.6
-31.8685,0.989586,0.459373,3,7,0,32.9871,0.710932,0.297475,0.443351,0.710932,0.297475,0.443351,0.990206,2.41492,11.4584,12.6142,12.6805,12.9084,16.1828,25.4064,25.4491,25.7952,26.2611,35.7172,45.4145,55.5249,61.087,1.03979,23.6979,3.2634e+07,1.37069e+06,57571.6
-32.6346,0.983198,0.459373,3,7,0,34.1552,0.696765,0.279499,-0.471,0.696765,0.279499,-0.471,1.00427,2.43109,11.2356,12.3456,12.4093,12.6279,15.7636,24.5615,24.6022,24.9317,25.3753,34.3712,43.5893,53.1975,58.483,0.955245,23.6666,3.26131e+07,1.37025e+06,57571.6
-32.1455,1,0.459373,2,3,0,32.8078,0.699529,0.278026,-0.399255,0.699529,0.278026,-0.399255,1.00134,2.42684,11.2581,12.3734,12.4374,12.6571,15.809,24.6565,24.6975,25.0289,25.4751,34.5249,43.7991,53.4664,58.7845,0.962263,23.664,3.26113e+07,1.37021e+06,57571.6
-31.4071,0.848354,0.459373,3,7,0,33.7516,0.70412,0.287239,-0.0578797,0.70412,0.287239,-0.0578797,0.996819,2.42206,11.3398,12.4716,12.5365,12.7595,15.9609,24.9593,25.0009,25.3382,25.7923,35.0043,44.447,54.2903,59.7053,0.994646,23.6803,3.26221e+07,1.37044e+06,57571.6
-33.716,0.773552,0.459373,4,15,0,34.9253,0.700382,0.266859,-0.281963,0.700382,0.266859,-0.281963,1.00315,2.43947,11.4351,12.5766,12.6421,12.8671,16.0961,25.1723,25.2143,25.5545,26.0126,35.3055,44.8326,54.7658,60.2308,0.973622,23.6438,3.25981e+07,1.36993e+06,57571.6
-32.9282,0.947448,0.459373,2,3,0,34.69,0.714212,0.266531,-0.34889,0.714212,0.266531,-0.34889,0.98312,2.38898,11.1698,12.2826,12.3465,12.5657,15.7128,24.5552,24.5961,24.9275,25.3737,34.425,43.7038,53.3776,58.6999,0.967211,23.6432,3.25977e+07,1.36993e+06,57571.6
-32.3635,1,0.459373,3,7,0,33.4446,0.713843,0.26838,0.139608,0.713843,0.26838,0.139608,0.987801,2.41268,11.4845,12.6449,12.7115,12.9403,16.2282,25.4918,25.5347,25.8823,26.3503,35.8505,45.5955,55.7581,61.3499,1.0127,23.6466,3.25999e+07,1.36997e+06,57571.6
-33.2928,0.529832,0.459373,4,15,0,38.1653,0.695722,0.29467,-0.162825,0.695722,0.29467,-0.162825,1.00664,2.43995,11.3375,12.4627,12.5273,12.749,15.9296,24.8608,24.9022,25.2368,25.6873,34.8238,44.1864,53.9448,59.3126,0.984812,23.6931,3.26308e+07,1.37062e+06,57571.6
-32.48,0.969734,0.459373,3,7,0,33.9793,0.713084,0.266386,-0.300655,0.713084,0.266386,-0.300655,0.985176,2.39542,11.2228,12.3427,12.407,12.6276,15.7953,24.6981,24.7393,25.073,25.5223,34.6372,43.9818,53.7245,59.0848,0.971839,23.643,3.25976e+07,1.36992e+06,57571.6
-33.935,0.983353,0.459373,3,7,0,34.525,0.695714,0.301358,-0.451957,0.695714,0.301358,-0.451957,1.00238,2.41798,11.069,12.1556,12.2179,12.4318,15.4989,24.0952,24.1349,24.4567,24.8899,33.6723,42.6678,52.0414,57.1971,0.956951,23.7045,3.26385e+07,1.37078e+06,57571.6
-31.7772,0.799746,0.459373,3,7,0,35.0526,0.70305,0.28656,-0.361074,0.70305,0.28656,-0.361074,0.995345,2.40994,11.1512,12.2541,12.3174,12.5347,15.6509,24.3958,24.4363,24.7638,25.2048,34.1475,43.3108,52.8614,58.1152,0.96591,23.6791,3.26213e+07,1.37042e+06,57571.6
-31.3462,1,0.459373,4,15,0,31.7885,0.70515,0.288558,0.0023832,0.70515,0.288558,0.0023832,0.995735,2.42055,11.3517,12.4861,12.5512,12.7748,15.9843,25.0081,25.0498,25.3881,25.8436,35.083,44.5543,54.4277,59.8592,1.00022,23.6826,3.26237e+07,1.37047e+06,57571.6
-32.582,0.650719,0.459373,3,7,0,36.1048,0.717615,0.284547,-0.0550954,0.717615,0.284547,-0.0550954,0.978501,2.37867,11.1522,12.2663,12.3302,12.5498,15.7016,24.5626,24.6036,24.9358,25.383,34.4555,43.7558,53.4512,58.7849,0.994907,23.6755,3.2619e+07,1.37037e+06,57571.6
-32.8367,0.978992,0.459373,2,7,0,33.3776,0.707525,0.290002,0.450114,0.707525,0.290002,0.450114,0.996065,2.43211,11.5823,12.7537,12.8209,13.0519,16.3719,25.7284,25.7718,26.1229,26.5957,36.1921,46.0352,56.2986,61.9453,1.04032,23.6851,3.26253e+07,1.37051e+06,57571.6
-34.5429,0.5518,0.459373,1,1,0,34.9895,0.705965,0.285631,0.514985,0.705965,0.285631,0.514985,0.999384,2.44334,11.685,12.8706,12.9386,13.1725,16.5342,26.0148,26.0587,26.4146,26.8938,36.6224,46.6029,57.0109,62.7374,1.04591,23.6774,3.26202e+07,1.3704e+06,57571.6
-31.4844,1,0.459373,2,3,0,34.4988,0.711513,0.280835,0.240751,0.711513,0.280835,0.240751,0.990067,2.41588,11.4713,12.6285,12.6949,12.923,16.2014,25.4354,25.4782,25.8246,26.2911,35.7585,45.4684,55.593,61.1634,1.02181,23.669,3.26146e+07,1.37028e+06,57571.6
-31.3959,0.935082,0.459373,2,7,0,33.1936,0.711851,0.277938,-0.150909,0.711851,0.277938,-0.150909,0.986523,2.39817,11.2379,12.3598,12.4242,12.6453,15.8192,24.7408,24.7821,25.1165,25.5668,34.7009,44.0647,53.8265,59.197,0.985978,23.6639,3.26112e+07,1.37021e+06,57571.6
-31.394,0.991371,0.459373,3,7,0,31.6001,0.70562,0.286198,0.0376077,0.70562,0.286198,0.0376077,0.995754,2.42247,11.3885,12.5286,12.5941,12.8188,16.0453,25.12,25.162,25.5022,25.9603,35.2543,44.7824,54.7155,60.18,1.00346,23.6784,3.26209e+07,1.37041e+06,57571.6
-31.4363,0.996053,0.459373,3,7,0,31.5138,0.708768,0.277334,0.0333583,0.708768,0.277334,0.0333583,0.992618,2.41821,11.4152,12.5614,12.6272,12.8531,16.098,25.229,25.2713,25.6137,26.0748,35.4304,45.0237,55.026,60.529,1.00306,23.6628,3.26105e+07,1.3702e+06,57571.6
-31.7897,0.995442,0.459373,4,15,0,31.8678,0.708187,0.277092,-0.36298,0.708187,0.277092,-0.36298,0.989629,2.39995,11.1553,12.2621,12.3256,12.5436,15.6719,24.4554,24.496,24.8251,25.2682,34.254,43.4634,53.0633,58.3445,0.965784,23.6623,3.26102e+07,1.37019e+06,57571.6
-31.9193,0.634999,0.459373,2,3,0,33.916,0.706529,0.279631,-0.411581,0.706529,0.279631,-0.411581,0.991022,2.4008,11.1227,12.2237,12.2868,12.5037,15.6144,24.345,24.3854,24.7124,25.1527,34.0817,43.2319,52.7694,58.0162,0.961053,23.6669,3.26132e+07,1.37025e+06,57571.6
-31.9171,0.998383,0.459373,3,7,0,32.8798,0.720839,0.283128,0.441461,0.720839,0.283128,0.441461,0.978539,2.39162,11.4229,12.5806,12.6471,12.8754,16.1576,25.4116,25.4545,25.8018,26.2696,35.764,45.5039,55.6609,61.2493,1.03951,23.673,3.26173e+07,1.37034e+06,57571.6
-32.9287,0.882412,0.459373,2,3,0,33.1566,0.720799,0.277999,0.664431,0.720799,0.277999,0.664431,0.98093,2.40424,11.5962,12.7805,12.8485,13.0822,16.4437,25.937,25.981,26.3377,26.8179,36.5698,46.5787,57.0186,62.7632,1.0586,23.664,3.26113e+07,1.37021e+06,57571.6
