# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 10:21:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpseqr2vt3/mculhrra.json
# init = /tmp/tmpseqr2vt3/mi8fyus0.json
# random
#   seed = 77511
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CC/CC-20230724112113.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.66629,0.846996,0.407024,3,15,0,10.3704,0.698499,0.327862,72.3809,73.1501,74.3421,76.4288,76.8176,77.6958,77.7402,80.9694,81.4497,85.0447,86.5062,87.5715,87.593,88.9277,90.0322,91.4366,91.9087,92.0058,98.7211,104.232,108.869,110.978,117.575,117.934,119.379,129.615,150.805,156.159,161.964,170.834,191.172,212.074
-9.75228,0.985801,0.407024,3,11,0,11.1613,0.711411,0.253128,73.1393,73.7497,74.6981,76.3661,76.6779,77.3833,77.419,80.0259,80.4153,83.3425,84.5386,85.4125,85.4301,86.5274,87.4373,88.5968,88.9872,89.0675,94.6507,99.2696,103.179,104.963,110.565,110.871,112.103,120.864,139.166,143.817,148.87,156.609,174.421,192.803
-9.36412,0.992135,0.407024,3,9,0,11.0166,0.647836,0.398045,67.623,68.482,69.8096,72.1245,72.5546,73.5247,73.5737,77.1253,77.6516,81.5773,83.1668,84.323,84.3463,85.7925,86.9872,88.5039,89.0131,89.1177,96.3305,102.213,107.143,109.379,116.354,116.733,118.257,129.021,151.169,156.743,162.779,171.988,193.051,214.642
-9.36412,0.598677,0.407024,1,3,0,10.7664,0.647836,0.398045,67.623,68.482,69.8096,72.1245,72.5546,73.5247,73.5737,77.1253,77.6516,81.5773,83.1668,84.323,84.3463,85.7925,86.9872,88.5039,89.0131,89.1177,96.3305,102.213,107.143,109.379,116.354,116.733,118.257,129.021,151.169,156.743,162.779,171.988,193.051,214.642
-9.5355,0.924689,0.407024,2,3,0,9.62881,0.642124,0.380932,66.9082,67.7247,68.9873,71.1911,71.6008,72.5252,72.5719,75.9599,76.4624,80.2135,81.7337,82.8401,82.8624,84.2468,85.3908,86.8438,87.3317,87.432,94.3503,100.001,104.74,106.891,113.605,113.97,115.437,125.811,147.183,152.567,158.398,167.298,187.664,208.551
-9.5289,0.995358,0.407024,2,3,0,9.74301,0.642914,0.408262,67.1799,68.0533,69.4025,71.7538,72.1904,73.1751,73.2249,76.828,77.3617,81.3404,82.9504,84.1213,84.1449,85.6091,86.8183,88.3531,88.8684,88.9743,96.2682,102.213,107.191,109.449,116.488,116.871,118.408,129.264,151.584,157.199,163.278,172.551,193.754,215.482
-9.35859,0.979106,0.407024,1,3,0,9.80368,0.652007,0.396683,68.0488,68.9105,70.2423,72.5649,72.9964,73.9697,74.0189,77.5827,78.111,82.0507,83.6459,84.8065,84.8299,86.2814,87.4805,89.0029,89.5141,89.6191,96.8598,102.766,107.715,109.961,116.965,117.346,118.876,129.685,151.93,157.529,163.591,172.841,193.999,215.688
-8.93456,1,0.407024,3,11,0,9.4314,0.691809,0.313704,71.5812,72.3115,73.4435,75.4271,75.7969,76.6324,76.6747,79.7498,80.2075,83.6363,85.0315,86.0489,86.0694,87.3446,88.4001,89.7429,90.1944,90.2873,96.7157,101.998,106.448,108.473,114.81,115.156,116.544,126.391,146.806,151.969,157.569,166.128,185.765,205.96
-8.95867,0.985803,0.407024,2,7,0,9.37886,0.685151,0.33172,71.0264,71.7895,72.9717,75.041,75.4264,76.297,76.3411,79.5415,80.0175,83.5791,85.0267,86.0818,86.103,87.4248,88.5183,89.9088,90.3762,90.4723,97.1188,102.571,107.157,109.243,115.766,116.121,117.55,127.667,148.605,153.894,159.628,168.389,188.473,209.11
-9.34082,0.965343,0.407024,2,7,0,9.75959,0.654946,0.345292,67.9917,68.7497,69.9236,71.9765,72.3587,73.2218,73.2654,76.4353,76.9064,80.4288,81.8594,82.9015,82.9226,84.2277,85.3071,86.6793,87.1403,87.2351,93.7864,99.1537,103.665,105.716,112.124,112.473,113.875,123.804,144.324,149.504,155.117,163.69,183.335,203.509
-9.8445,0.866549,0.407024,1,1,0,9.90073,0.650551,0.340036,67.4983,68.2403,69.3894,71.3998,71.7742,72.6196,72.6624,75.7686,76.2303,79.6839,81.087,82.1093,82.1299,83.4103,84.4694,85.8159,86.2684,86.3614,92.793,98.0647,102.497,104.512,110.812,111.155,112.533,122.297,142.487,147.584,153.109,161.549,180.891,200.759
-10.0228,0.929904,0.407024,2,7,0,11.752,0.633134,0.435819,66.3456,67.2607,68.6732,71.131,71.5869,72.6146,72.6665,76.4207,76.9762,81.1111,82.782,83.9963,84.0208,85.5383,86.7909,88.3799,88.9131,89.0227,96.56,102.69,107.817,110.14,117.378,117.771,119.35,130.491,153.354,159.099,165.316,174.795,196.454,218.63
-9.6436,0.965484,0.407024,3,9,0,10.5023,0.716124,0.279148,73.8275,74.5029,75.5514,77.3924,77.7361,78.5133,78.5526,81.4197,81.8473,85.0567,86.3657,87.3212,87.3404,88.5393,89.5326,90.7974,91.223,91.3105,97.385,102.395,106.626,108.554,114.601,114.931,116.258,125.685,145.309,150.285,155.686,163.951,182.945,202.514
-9.5953,0.923531,0.407024,3,9,0,12.6931,0.638674,0.405652,66.7189,67.5812,68.9134,71.2356,71.6669,72.6395,72.6886,76.2481,76.7754,80.7069,82.298,83.4553,83.4786,84.9258,86.121,87.6383,88.1476,88.2523,95.4638,101.342,106.266,108.499,115.463,115.841,117.362,128.102,150.189,155.746,161.762,170.94,191.928,213.436
-8.83781,0.997963,0.407024,3,11,0,9.68012,0.685974,0.30989,70.949,71.6646,72.7741,74.7187,75.0813,75.9005,75.942,78.9581,79.4071,82.7715,84.1409,85.1395,85.1597,86.4115,87.4478,88.7663,89.2096,89.3008,95.6148,100.805,105.179,107.169,113.4,113.74,115.106,124.79,144.878,149.959,155.471,163.897,183.232,203.119
-10.334,0.714036,0.407024,2,7,0,11.4381,0.659554,0.308513,68.2066,68.8917,69.954,71.8159,72.1631,72.9476,72.9873,75.8757,76.3058,79.5282,80.84,81.7966,81.8159,83.0151,84.0079,85.2711,85.6958,85.7832,91.8331,96.8072,100.998,102.906,108.879,109.205,110.514,119.798,139.057,143.93,149.215,157.295,175.838,194.911
-12.3346,0.867562,0.407024,2,3,0,12.4585,0.651953,0.294446,67.3207,67.9681,68.9725,70.7345,71.0632,71.8062,71.8439,74.5822,74.9903,78.0502,79.2969,80.2065,80.2249,81.3656,82.3104,83.5129,83.9173,84.0005,89.7673,94.5155,98.5205,100.345,106.06,106.371,107.625,116.521,135.004,139.686,144.765,152.533,170.372,188.736
-9.15569,1,0.407024,2,3,0,11.6558,0.66343,0.330998,68.7695,69.5068,70.6492,72.6488,73.0213,73.8626,73.9052,76.9982,77.4582,80.9005,82.2997,83.3195,83.3401,84.6176,85.6746,87.0187,87.4705,87.5634,93.9884,99.2592,103.694,105.71,112.017,112.36,113.741,123.524,143.771,148.886,154.43,162.902,182.325,202.284
-8.94748,0.948861,0.407024,2,3,0,9.59846,0.661287,0.353257,68.707,69.4894,70.7004,72.8174,73.2115,74.101,74.146,77.4116,77.8966,81.5225,82.9943,84.0663,84.0879,85.4301,86.54,87.9505,88.4245,88.5219,95.2524,100.762,105.391,107.495,114.067,114.424,115.862,126.037,147.05,152.351,158.096,166.868,186.963,207.593
-9.03442,0.895052,0.407024,2,3,0,9.54121,0.659608,0.348874,68.5012,69.2723,70.4661,72.5535,72.9421,73.8194,73.8638,77.0854,77.5641,81.1427,82.5958,83.6543,83.6756,85.001,86.0971,87.4903,87.9585,88.0547,94.7047,100.151,104.728,106.808,113.307,113.661,115.083,125.15,145.949,151.198,156.885,165.572,185.473,205.908
-10.3501,0.534612,0.407024,2,3,0,11.5723,0.685627,0.368268,71.3473,72.1914,73.4973,75.7782,76.2025,77.16,77.2084,80.7204,81.2416,85.135,86.714,87.8636,87.8868,89.3256,90.515,92.026,92.5335,92.6378,99.8393,105.727,110.669,112.914,119.922,120.303,121.835,132.672,155.025,160.66,166.764,176.082,197.415,219.304
-10.1976,1,0.407024,2,3,0,10.6685,0.670928,0.28967,69.2451,69.901,70.9186,72.7043,73.0375,73.7908,73.8289,76.6059,77.0199,80.1246,81.3901,82.3135,82.3321,83.4903,84.4496,85.6708,86.0816,86.1661,92.0252,96.8519,100.925,102.78,108.595,108.912,110.187,119.242,138.067,142.836,148.012,155.929,174.113,192.836
-10.5008,0.811921,0.407024,2,3,0,12.6357,0.699865,0.342301,72.6322,73.4355,74.6795,76.8557,77.2609,78.1759,78.2221,81.5835,82.0831,85.8195,87.3372,88.443,88.4653,89.8502,90.9957,92.4518,92.9412,93.0418,99.9961,105.695,110.486,112.664,119.472,119.842,121.332,131.882,153.691,159.197,165.164,174.279,195.167,216.621
-10.0338,1,0.407024,2,7,0,10.9581,0.647167,0.343836,67.1739,67.9199,69.0752,71.0958,71.4721,72.3216,72.3645,75.4851,75.9489,79.417,80.8257,81.8519,81.8726,83.1579,84.2209,85.5722,86.0263,86.1196,92.5723,97.8594,102.304,104.324,110.638,110.982,112.364,122.148,142.371,147.476,153.009,161.459,180.824,200.711
-9.46151,1,0.407024,2,7,0,9.90271,0.672992,0.372295,70.0618,70.8989,72.194,74.4555,74.876,75.8251,75.8731,79.3534,79.8698,83.7265,85.2902,86.4286,86.4515,87.8762,89.0537,90.5495,91.052,91.1552,98.2821,104.107,108.995,111.215,118.144,118.521,120.036,130.748,152.836,158.403,164.432,173.637,194.706,216.322
-9.78743,0.890082,0.407024,1,1,0,9.95067,0.674365,0.37808,70.2468,71.0981,72.4148,74.7133,75.1407,76.105,76.1537,79.6885,80.2129,84.1276,85.7144,86.8694,86.8926,88.3378,89.5322,91.0492,91.5587,91.6634,98.8881,104.79,109.741,111.989,119.005,119.386,120.92,131.761,154.104,159.733,165.83,175.136,196.434,218.279
-8.99226,1,0.407024,2,3,0,9.54827,0.670774,0.35859,69.7314,70.5364,71.7823,73.9597,74.3648,75.2794,75.3256,78.6821,79.1805,82.9051,84.4165,85.5172,85.5394,86.9174,88.0567,89.5044,89.9908,90.0908,96.9958,102.646,107.391,109.547,116.281,116.648,118.121,128.542,150.055,155.481,161.36,170.336,190.893,211.994
-8.81721,0.956755,0.407024,2,3,0,9.20787,0.671665,0.336198,69.661,70.4188,71.5926,73.6465,74.029,74.8929,74.9366,78.1116,78.5837,82.1152,83.5502,84.5959,84.617,85.9269,87.0105,88.3882,88.8513,88.9465,95.5294,100.927,105.467,107.531,113.984,114.336,115.748,125.755,146.453,151.68,157.346,166.002,185.842,206.226
-9.05376,0.945319,0.407024,2,3,0,9.17884,0.674255,0.356281,70.0765,70.8807,72.1254,74.3011,74.7059,75.6199,75.6661,79.0209,79.5191,83.2427,84.754,85.8546,85.8768,87.2547,88.3941,89.842,90.3284,90.4284,97.3354,102.988,107.737,109.894,116.634,117,118.474,128.906,150.445,155.878,161.765,170.754,191.342,212.477
-9.04273,1,0.407024,2,3,0,9.07512,0.662186,0.340157,68.7063,69.4619,70.6319,72.679,73.0602,73.921,73.9645,77.1273,77.5974,81.1139,82.5424,83.5833,83.6043,84.908,85.9863,87.3573,87.818,87.9127,94.4612,99.8285,104.341,106.393,112.807,113.156,114.56,124.5,145.055,150.245,155.87,164.463,184.155,204.382
-9.17078,0.993503,0.407024,2,7,0,10.224,0.651192,0.373417,67.8001,68.6125,69.8692,72.0635,72.4716,73.3924,73.439,76.8154,77.3164,81.0575,82.5744,83.6785,83.7008,85.0826,86.2247,87.6755,88.1627,88.2629,95.1746,100.823,105.563,107.715,114.433,114.799,116.267,126.653,148.065,153.461,159.305,168.227,188.649,209.599
-10.2184,0.728225,0.407024,3,9,0,10.9168,0.68276,0.270906,70.3264,70.952,71.9234,73.6299,73.9486,74.6694,74.7059,77.3665,77.7635,80.7446,81.9612,82.8495,82.8674,83.9822,84.9061,86.0828,86.4788,86.5603,92.2162,96.8853,100.831,102.63,108.274,108.582,109.821,118.629,136.982,141.639,146.695,154.434,172.227,190.569
-10.7294,0.875283,0.407024,2,3,0,11.3424,0.698612,0.348732,72.5508,73.3671,74.631,76.8411,77.2524,78.1813,78.2283,81.6392,82.146,85.935,87.4734,88.5941,88.6167,90.02,91.1806,92.6557,93.1514,93.2532,100.294,106.061,110.907,113.109,119.991,120.366,121.872,132.531,154.554,160.112,166.135,175.333,196.406,218.044
-8.9153,1,0.407024,2,3,0,10.3815,0.691482,0.31261,71.5391,72.2666,73.3943,75.3706,75.739,76.5714,76.6136,79.6776,80.1338,83.5507,84.9412,85.9552,85.9756,87.2466,88.2986,89.637,90.0871,90.1796,96.5876,101.854,106.29,108.309,114.629,114.973,116.358,126.177,146.537,151.687,157.272,165.81,185.398,205.544
-9.56841,0.750459,0.407024,2,3,0,10.0089,0.673532,0.298027,69.5752,70.2519,71.3015,73.1425,73.4859,74.2621,74.3014,77.1612,77.5873,80.7816,82.0828,83.032,83.0511,84.2415,85.2272,86.4817,86.9036,86.9903,93.0045,97.9545,102.129,104.03,109.984,110.308,111.614,120.879,140.122,144.994,150.28,158.363,176.922,196.024
-9.03724,0.789064,0.407024,2,3,0,11.6775,0.696315,0.287807,71.8511,72.5275,73.5772,75.4193,75.7631,76.5402,76.5796,79.445,79.8722,83.0765,84.3827,85.3359,85.3551,86.5507,87.5411,88.8019,89.226,89.3132,95.3633,100.348,104.555,106.472,112.479,112.807,114.125,123.482,142.939,147.869,153.22,161.404,180.206,199.567
-9.295,0.909339,0.407024,1,3,0,9.53998,0.701268,0.309335,72.5267,73.257,74.3893,76.3739,76.7439,77.5801,77.6224,80.7008,81.1591,84.5932,85.9911,87.0105,87.031,88.3089,89.3668,90.7127,91.1653,91.2583,97.7042,103.003,107.468,109.501,115.863,116.21,117.604,127.493,148.005,153.194,158.823,167.427,187.173,207.483
-8.81508,0.951281,0.407024,2,5,0,9.5827,0.684469,0.315525,70.8353,71.5618,72.6881,74.6612,75.029,75.86,75.9021,78.9603,79.4155,82.8247,84.2119,85.2233,85.2437,86.5113,87.5606,88.8953,89.3441,89.4363,95.8251,101.074,105.495,107.506,113.802,114.145,115.525,125.304,145.576,150.702,156.262,164.759,184.253,204.299
-10.261,0.834239,0.407024,2,7,0,11.8209,0.727972,0.265385,74.9395,75.5934,76.6089,78.3935,78.7269,79.4809,79.5191,82.3035,82.7192,85.8411,87.1157,88.0465,88.0653,89.2336,90.202,91.4357,91.8509,91.9362,97.869,102.77,106.913,108.803,114.733,115.057,116.359,125.619,144.93,149.832,155.156,163.305,182.048,201.375
-10.2996,0.924666,0.407024,2,3,0,11.0738,0.729007,0.241118,74.8524,75.4491,76.3766,78.0092,78.3145,79.0054,79.0404,81.5961,81.9782,84.8522,86.0277,86.8868,86.9041,87.9833,88.8785,90.0198,90.4041,90.4831,95.9855,100.544,104.407,106.171,111.714,112.017,113.236,121.918,140.086,144.709,149.734,157.432,175.165,193.48
-9.74268,0.791425,0.407024,2,3,0,11.6933,0.715348,0.253603,73.5478,74.1627,75.118,76.7982,77.1123,77.8228,77.8588,80.4845,80.8768,83.825,85.0297,85.9098,85.9276,87.0327,87.949,89.1168,89.5099,89.5907,95.2134,99.8645,103.801,105.597,111.238,111.546,112.786,121.607,140.033,144.715,149.802,157.593,175.524,194.027
-11.0919,0.929616,0.407024,3,15,0,11.43,0.610922,0.453021,64.1308,65.0468,66.4598,68.9163,69.3717,70.3978,70.4496,74.1947,74.7483,78.8667,80.5294,81.7374,81.7617,83.2707,84.5158,86.0947,86.6244,86.7333,94.2149,100.292,105.371,107.672,114.834,115.222,116.784,127.799,150.377,156.047,162.18,171.53,192.885,214.741
-10.7943,1,0.407024,1,1,0,11.0244,0.615145,0.459359,64.6159,65.5505,66.9917,69.4966,69.9608,71.0068,71.0596,74.8757,75.4396,79.6338,81.3265,82.5561,82.5808,84.1167,85.3837,86.9904,87.5294,87.6401,95.25,101.429,106.591,108.929,116.206,116.601,118.188,129.375,152.299,158.053,164.279,173.768,195.437,217.611
-10.7943,0.459682,0.407024,1,3,0,13.8033,0.615145,0.459359,64.6159,65.5505,66.9917,69.4966,69.9608,71.0068,71.0596,74.8757,75.4396,79.6338,81.3265,82.5561,82.5808,84.1167,85.3837,86.9904,87.5294,87.6401,95.25,101.429,106.591,108.929,116.206,116.601,118.188,129.375,152.299,158.053,164.279,173.768,195.437,217.611
-12.8257,0.505507,0.407024,2,3,0,14.5098,0.619649,0.525555,65.5269,66.5958,68.2406,71.0892,71.6159,72.8012,72.8609,77.1702,77.8052,82.5149,84.4098,85.7843,85.812,87.5267,88.9396,90.7291,91.3288,91.452,99.896,106.724,112.413,114.985,122.978,123.411,125.151,137.397,162.401,168.664,175.434,185.744,209.258,233.284
-10.2227,1,0.407024,3,11,0,13.2607,0.64629,0.341398,67.0658,67.8057,68.9517,70.9563,71.3296,72.1725,72.2152,75.312,75.7723,79.2149,80.6134,81.6323,81.6529,82.929,83.9846,85.3265,85.7774,85.8701,92.2792,97.5317,101.948,103.955,110.23,110.572,111.945,121.671,141.778,146.854,152.356,160.76,180.02,199.802
-8.95489,1,0.407024,2,7,0,11.8914,0.672737,0.320146,69.655,70.3791,71.5014,73.4672,73.8335,74.6612,74.7031,77.748,78.2011,81.5938,82.9739,83.9799,84.0002,85.261,86.3045,87.6317,88.0779,88.1696,94.5198,99.7346,104.125,106.123,112.373,112.713,114.083,123.787,143.894,148.977,154.489,162.913,182.234,202.099
-9.52212,0.8487,0.407024,1,1,0,9.5242,0.667119,0.310977,69.0068,69.7051,70.7877,72.685,73.0387,73.838,73.8785,76.8208,77.2589,80.5406,81.8763,82.8503,82.8699,84.0909,85.1015,86.3874,86.8198,86.9087,93.0659,98.1269,102.391,104.331,110.406,110.737,112.068,121.509,141.087,146.04,151.411,159.622,178.464,197.843
-9.49825,1,0.407024,1,1,0,9.71456,0.667304,0.311246,69.0279,69.7269,70.8108,72.7101,73.0642,73.8644,73.9049,76.8503,77.2888,80.5739,81.9109,82.8858,82.9055,84.1276,85.1393,86.4264,86.8592,86.9482,93.1112,98.1769,102.444,104.387,110.467,110.798,112.131,121.579,141.174,146.13,151.506,159.724,178.579,197.973
-8.84832,0.88926,0.407024,2,3,0,10.3047,0.688013,0.313839,71.1895,71.916,73.0423,75.0158,75.3837,76.215,76.257,79.3164,79.7718,83.183,84.5711,85.5833,85.6037,86.8723,87.9224,89.2583,89.7075,89.7998,96.1951,101.45,105.877,107.891,114.196,114.54,115.921,125.717,146.025,151.161,156.731,165.246,184.78,204.869
-10.2204,0.869742,0.407024,4,15,0,11.2301,0.651609,0.425066,68.2063,69.126,70.5461,73.0187,73.4776,74.5121,74.5643,78.3458,78.9055,83.0746,84.7602,85.9856,86.0103,87.5419,88.8065,90.411,90.9494,91.0601,98.6763,104.875,110.063,112.414,119.742,120.139,121.739,133.026,156.206,162.033,168.339,177.957,199.939,222.453
-11.1312,0.980242,0.407024,2,3,0,11.2587,0.617213,0.413006,64.5259,65.3735,66.6829,68.9642,69.3878,70.3429,70.3912,73.885,74.4024,78.2587,79.8188,80.9533,80.9762,82.3947,83.566,85.0526,85.5517,85.6542,92.7168,98.4704,103.288,105.472,112.283,112.652,114.139,124.638,146.216,151.643,157.518,166.48,186.968,207.959
-9.87001,0.906136,0.407024,2,3,0,11.6364,0.632418,0.420815,66.1686,67.0528,68.4181,70.796,71.2373,72.2324,72.2827,75.9211,76.4597,80.4727,82.0955,83.2753,83.2991,84.774,85.9918,87.5371,88.0557,88.1623,95.4997,101.474,106.474,108.741,115.805,116.189,117.731,128.616,150.978,156.6,162.685,171.966,193.181,214.912
-13.1088,0.903044,0.407024,2,7,0,15.0585,0.590916,0.560074,62.7051,63.7872,65.4502,68.3255,68.8565,70.0508,70.111,74.4454,75.0832,79.8076,81.7056,83.0814,83.1091,84.8243,86.2369,88.025,88.624,88.747,97.1695,103.967,109.624,112.18,120.115,120.544,122.271,134.41,159.157,165.349,172.041,182.228,205.446,229.157
-11.6064,0.97908,0.407024,2,7,0,14.5009,0.60289,0.485997,63.5004,64.4665,65.955,68.5383,69.0166,70.0938,70.1481,74.0723,74.6516,78.9546,80.6891,81.9482,81.9736,83.5455,84.8416,86.4844,87.0353,87.1484,94.917,101.214,106.468,108.847,116.244,116.645,118.256,129.611,152.843,158.67,164.971,174.571,196.483,218.891
-12.1678,0.998697,0.407024,2,3,0,12.3895,0.596127,0.514557,62.9697,63.9778,65.5295,68.2185,68.7159,69.8354,69.8919,73.9643,74.5647,79.0196,80.8128,82.1139,82.1401,83.7635,85.1014,86.7963,87.3644,87.4811,95.4832,101.958,107.355,109.796,117.383,117.794,119.446,131.075,154.833,160.786,167.222,177.024,199.383,222.235
-9.96686,0.887835,0.407024,2,7,0,13.559,0.630275,0.414098,65.8989,66.7667,68.107,70.4423,70.8758,71.8535,71.9029,75.4788,76.0084,79.9549,81.5514,82.7123,82.7357,84.1872,85.3858,86.907,87.4176,87.5225,94.7487,100.635,105.563,107.798,114.765,115.143,116.664,127.402,149.473,155.023,161.032,170.197,191.149,212.616
-10.3536,0.957052,0.407024,2,3,0,10.3662,0.625826,0.407853,65.3916,66.2409,67.553,69.8398,70.2644,71.2221,71.2705,74.7747,75.2938,79.1635,80.7294,81.8683,81.8913,83.3154,84.4916,85.9845,86.4857,86.5886,93.6835,99.4657,104.308,106.505,113.353,113.725,115.22,125.781,147.494,152.957,158.871,167.892,188.52,209.658
-9.79789,0.849156,0.407024,3,7,0,11.3726,0.634657,0.399822,66.2594,67.1045,68.4105,70.6877,71.1107,72.0648,72.113,75.6059,76.1235,79.9836,81.5463,82.6831,82.706,84.1278,85.3022,86.7931,87.2937,87.3965,94.486,100.267,105.111,107.309,114.163,114.535,116.032,126.607,148.363,153.839,159.767,168.812,189.498,210.701
-12.0685,0.664753,0.407024,3,9,0,14.608,0.710707,0.215908,72.7768,73.2993,74.1124,75.5456,75.814,76.4216,76.4524,78.7043,79.0415,81.5819,82.623,83.3845,83.3999,84.3574,85.1523,86.1666,86.5083,86.5786,91.4825,95.559,99.0213,100.605,105.59,105.863,106.961,114.796,131.261,135.462,140.032,147.042,163.22,179.964
-13.0748,0.8065,0.407024,1,1,0,13.275,0.705467,0.210723,72.2,72.7065,73.4949,74.885,75.1454,75.735,75.7648,77.9507,78.2781,80.7457,81.7572,82.4974,82.5124,83.4431,84.216,85.2023,85.5346,85.603,90.3747,94.3441,97.7172,99.2606,104.121,104.387,105.458,113.103,129.182,133.287,137.754,144.608,160.432,176.817
-8.93182,0.9735,0.407024,3,7,0,12.7551,0.676328,0.346756,70.2221,71.0081,72.2251,74.3534,74.7496,75.6442,75.6895,78.9751,79.4633,83.1138,84.5963,85.6762,85.6979,87.0503,88.1688,89.5904,90.0681,90.1663,96.9534,102.513,107.185,109.309,115.946,116.307,117.76,128.041,149.287,154.649,160.46,169.335,189.67,210.552
-10.257,0.798529,0.407024,2,3,0,10.2859,0.687814,0.362314,71.5306,72.3642,73.6543,75.9084,76.3278,77.2743,77.3222,80.7953,81.311,85.1636,86.7266,87.8647,87.8877,89.3124,90.4903,91.9869,92.4896,92.593,99.729,105.566,110.468,112.694,119.648,120.026,121.547,132.305,154.505,160.103,166.168,175.428,196.632,218.393
-9.26074,0.500004,0.407024,2,5,0,13.8152,0.647971,0.383195,67.5332,68.3618,69.6431,71.8791,72.2948,73.2326,73.28,76.7165,77.2262,81.0302,82.5717,83.6935,83.7161,85.1197,86.2795,87.7525,88.2471,88.3488,95.3611,101.087,105.889,108.069,114.871,115.241,116.727,127.235,148.88,154.332,160.237,169.248,189.868,211.016
-8.84262,0.997594,0.407024,2,5,0,9.6993,0.672323,0.345442,69.7967,70.5752,71.7807,73.889,74.2815,75.1677,75.2125,78.4678,78.9515,82.5688,84.0378,85.108,85.1296,86.4698,87.5783,88.9873,89.4608,89.5581,96.2855,101.797,106.429,108.535,115.115,115.473,116.914,127.109,148.179,153.497,159.261,168.064,188.235,208.949
-9.2156,0.85313,0.407024,3,11,0,9.89092,0.684574,0.290627,70.6606,71.3319,72.3735,74.2011,74.5422,75.3131,75.3522,78.194,78.6176,81.7946,83.0894,84.0341,84.0532,85.2382,86.2197,87.469,87.8893,87.9757,93.9695,98.9066,103.072,104.97,110.916,111.24,112.545,121.805,141.053,145.929,151.22,159.314,177.904,197.044
-11.7727,0.598139,0.407024,1,3,0,11.8537,0.668137,0.271804,68.8268,69.4409,70.3945,72.0697,72.3825,73.09,73.1259,75.7372,76.1269,79.0526,80.2465,81.1182,81.1358,82.2297,83.1363,84.2909,84.6795,84.7594,90.3087,94.8893,98.7599,100.525,106.061,106.363,107.578,116.217,134.215,138.781,143.739,151.328,168.774,186.756
-9.23769,0.889684,0.407024,2,3,0,13.1384,0.706842,0.283138,72.9014,73.5773,74.6263,76.4678,76.8115,77.5887,77.628,80.4943,80.9217,84.1287,85.4364,86.3908,86.4101,87.6074,88.5994,89.8623,90.2872,90.3746,96.4377,101.436,105.656,107.579,113.607,113.936,115.259,124.653,144.199,149.154,154.532,162.759,181.663,201.135
-10.5459,0.718678,0.407024,3,7,0,11.8428,0.709382,0.237019,72.8055,73.3766,74.2644,75.8274,76.1198,76.7814,76.815,79.2633,79.6294,82.384,83.511,84.3348,84.3514,85.3864,86.245,87.3398,87.7085,87.7843,93.065,97.4423,101.152,102.847,108.175,108.466,109.638,117.986,135.468,139.918,144.755,152.168,169.247,186.894
-9.70116,0.997602,0.407024,3,15,0,10.6652,0.643783,0.364832,66.969,67.7545,68.9699,71.0933,71.4882,72.3798,72.4248,75.6954,76.181,79.808,81.2793,82.3506,82.3722,83.7131,84.8217,86.2301,86.7032,86.8004,93.5147,99.006,103.616,105.71,112.249,112.604,114.034,124.149,145.017,150.278,155.978,164.68,184.605,205.052
-9.04182,0.847231,0.407024,2,3,0,10.4067,0.657801,0.355151,68.3583,69.1405,70.3512,72.4676,72.8614,73.7505,73.7955,77.0592,77.544,81.167,82.6375,83.7085,83.7301,85.071,86.1797,87.5887,88.0622,88.1595,94.8817,100.384,105.006,107.106,113.667,114.024,115.459,125.616,146.587,151.878,157.61,166.363,186.413,206.995
-9.51667,0.805444,0.407024,2,7,0,11.0129,0.709384,0.296124,73.264,73.9723,75.0711,76.9985,77.3581,78.1708,78.212,81.2068,81.653,84.9988,86.3619,87.3563,87.3764,88.6235,89.6562,90.9707,91.4128,91.5037,97.8063,102.995,107.371,109.364,115.607,115.947,117.317,127.033,147.218,152.329,157.875,166.356,185.831,205.876
