# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 10:21:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpseqr2vt3/mculhrra.json
# init = /tmp/tmpseqr2vt3/mi8fyus0.json
# random
#   seed = 77511
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CC/CC-20230724112113.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.32764,0.975379,0.337868,2,7,0,9.77175,0.65209,0.354657,67.7614,68.5357,69.7344,71.8297,72.2196,73.0999,73.1444,76.3758,76.8558,80.4431,81.8992,82.9597,82.9811,84.3089,85.4068,86.802,87.2708,87.3672,94.024,99.4731,104.051,106.131,112.628,112.982,114.403,124.462,145.234,150.474,156.152,164.822,184.682,205.07
-9.20213,1,0.337868,2,3,0,9.36681,0.655112,0.351887,68.0557,68.8279,70.0232,72.113,72.5019,73.38,73.4245,76.6485,77.1275,80.7076,82.1611,83.2197,83.241,84.5666,85.6627,87.0558,87.5239,87.6201,94.2681,99.7113,104.285,106.363,112.856,113.209,114.63,124.684,145.452,150.691,156.369,165.04,184.903,205.296
-9.4664,0.959839,0.337868,3,11,0,9.72987,0.675575,0.29709,69.7794,70.4561,71.5058,73.3469,73.6903,74.4666,74.5059,77.3663,77.7925,80.9878,82.2895,83.2391,83.2583,84.4491,85.4353,86.6904,87.1125,87.1993,93.2169,98.1702,102.347,104.25,110.209,110.534,111.841,121.115,140.377,145.254,150.546,158.639,177.22,196.346
-11.0525,0.895251,0.337868,2,3,0,11.1981,0.69189,0.367316,71.9919,72.8416,74.1562,76.4525,76.8797,77.8437,77.8924,81.4284,81.9533,85.8737,87.4637,88.6214,88.6447,90.0937,91.2915,92.8132,93.3244,93.4295,100.683,106.613,111.591,113.852,120.912,121.296,122.839,133.758,156.279,161.956,168.106,177.495,198.992,221.049
-11.4031,0.902251,0.337868,2,3,0,12.3707,0.646076,0.319585,66.8905,67.5848,68.6608,70.5456,70.8969,71.6905,71.7306,74.6503,75.0848,78.3382,79.6616,80.6264,80.6459,81.855,82.8557,84.1285,84.5564,84.6444,90.7346,95.7363,99.9475,101.864,107.859,108.185,109.499,118.808,138.097,142.973,148.261,156.343,174.88,193.938
-11.8368,0.982143,0.337868,2,7,0,11.9016,0.666174,0.428202,69.7533,70.7002,72.1621,74.7069,75.1791,76.2437,76.2974,80.188,80.7638,85.052,86.7854,88.0455,88.0709,89.6458,90.9459,92.5955,93.1491,93.2629,101.092,107.462,112.792,115.208,122.735,123.144,124.787,136.38,160.183,166.166,172.641,182.515,205.08,228.19
-9.4687,1,0.337868,2,3,0,11.3982,0.64926,0.356899,67.483,68.2586,69.4592,71.5576,71.948,72.8295,72.8741,76.1094,76.5899,80.1807,81.638,82.6993,82.7207,84.0494,85.148,86.5441,87.0132,87.1096,93.7693,99.2196,103.797,105.877,112.375,112.728,114.149,124.206,144.968,150.205,155.879,164.544,184.388,204.759
-10.5932,0.908365,0.337868,2,3,0,10.7951,0.675741,0.391289,70.4866,71.3681,72.7307,75.1078,75.5495,76.546,76.5964,80.2461,80.7872,84.8241,86.4592,87.6488,87.6728,89.161,90.3905,91.9517,92.476,92.5837,100.012,106.073,111.154,113.46,120.654,121.044,122.616,133.722,156.584,162.34,168.574,178.085,199.845,222.154
-12.6957,0.715204,0.337868,2,3,0,12.8878,0.636783,0.322715,65.9501,66.6408,67.7112,69.5859,69.9352,70.7243,70.7643,73.667,74.0989,77.3323,78.6473,79.6059,79.6253,80.8265,81.8206,83.0849,83.5099,83.5973,89.6452,94.6107,98.7904,100.692,106.641,106.965,108.268,117.503,136.631,141.465,146.708,154.719,173.092,191.979
-9.18539,1,0.337868,1,3,0,12.7953,0.650772,0.37328,67.7555,68.5671,69.8225,72.0146,72.4223,73.3422,73.3887,76.7619,77.2624,81,82.5154,83.6185,83.6408,85.0213,86.1623,87.6117,88.0986,88.1986,95.104,100.747,105.483,107.633,114.345,114.71,116.178,126.554,147.948,153.339,159.178,168.092,188.497,209.43
-9.11525,0.877893,0.337868,2,3,0,10.0423,0.655774,0.379357,68.3193,69.1499,70.4343,72.6764,73.0933,74.0338,74.0814,77.5288,78.0402,81.8578,83.4051,84.5313,84.554,85.9631,87.1277,88.6067,89.1035,89.2056,96.2489,102.002,106.828,109.019,115.857,116.228,117.723,128.288,150.06,155.545,161.486,170.553,191.303,212.586
-9.85888,0.818752,0.337868,2,3,0,10.3083,0.641323,0.366793,66.7267,67.5132,68.7301,70.8558,71.2512,72.1436,72.1887,75.4622,75.9481,79.5776,81.0498,82.1216,82.1432,83.4848,84.5937,86.0027,86.476,86.5732,93.289,98.7805,103.39,105.484,112.021,112.377,113.806,123.917,144.774,150.032,155.728,164.424,184.333,204.762
-9.64361,1,0.337868,2,3,0,9.88737,0.655742,0.403817,68.489,69.3705,70.7326,73.1069,73.5479,74.5425,74.5928,78.233,78.7723,82.7937,84.4214,85.6053,85.6292,87.1097,88.3326,89.885,90.4061,90.5132,97.8925,103.908,108.948,111.234,118.362,118.749,120.306,131.302,153.917,159.607,165.768,175.167,196.661,218.689
-9.91463,0.856637,0.337868,3,7,0,10.6875,0.64091,0.366074,66.6787,67.4633,68.6771,70.7976,71.1921,72.0823,72.1273,75.3931,75.8779,79.4991,80.9679,82.0373,82.0589,83.3975,84.504,85.9099,86.3821,86.4792,93.1807,98.6609,103.261,105.351,111.875,112.23,113.657,123.748,144.567,149.815,155.501,164.181,184.055,204.449
-10.2244,0.991581,0.337868,2,3,0,10.37,0.649054,0.428826,67.9651,68.8889,70.3151,72.7979,73.2586,74.2971,74.3495,78.1449,78.7066,82.8896,84.5804,85.8095,85.8343,87.3705,88.6386,90.2476,90.7876,90.8985,98.5342,104.747,109.945,112.302,119.643,120.041,121.643,132.949,156.161,161.994,168.309,177.937,199.94,222.474
-10.3289,0.982963,0.337868,3,7,0,11.3214,0.637116,0.446133,66.8334,67.775,69.2277,71.7541,72.2226,73.2783,73.3316,77.1863,77.7563,81.9978,83.7108,84.9555,84.9805,86.5357,87.819,89.4466,89.9927,90.1049,97.8206,104.091,109.333,111.708,119.103,119.504,121.117,132.494,155.826,161.686,168.027,177.693,199.775,222.378
-9.63576,0.998835,0.337868,3,7,0,10.5742,0.642661,0.415103,67.2008,68.0877,69.4575,71.8439,72.287,73.286,73.3364,76.9903,77.5314,81.5636,83.1946,84.3806,84.4045,85.8874,87.1118,88.6658,89.1874,89.2946,96.6759,102.688,107.722,110.004,117.119,117.505,119.059,130.025,152.562,158.23,164.365,173.723,195.117,217.035
-8.90042,0.946878,0.337868,3,15,0,10.4547,0.668884,0.33244,69.3453,70.0918,71.2483,73.2725,73.6496,74.5012,74.5443,77.6748,78.1403,81.6237,83.0396,84.0714,84.0922,85.3848,86.4542,87.8141,88.2711,88.3651,94.8646,100.196,104.68,106.72,113.097,113.445,114.841,124.733,145.201,150.371,155.976,164.54,184.171,204.343
-9.10644,0.995578,0.337868,3,11,0,9.33283,0.663259,0.373964,69.0605,69.8891,71.1708,73.4088,73.8249,74.7641,74.8115,78.2549,78.7659,82.581,84.1278,85.2538,85.2765,86.6855,87.8501,89.3295,89.8263,89.9285,96.976,102.735,107.568,109.762,116.612,116.984,118.481,129.07,150.898,156.398,162.356,171.451,192.269,213.625
-10.8025,0.929568,0.337868,3,11,0,12.3382,0.72127,0.225855,73.9373,74.4913,75.3531,76.8712,77.1553,77.7985,77.8311,80.213,80.5694,83.253,84.3519,85.1554,85.1717,86.1816,87.0198,88.0889,88.449,88.5231,93.6862,97.9724,101.609,103.272,108.501,108.787,109.938,118.146,135.363,139.751,144.523,151.839,168.71,186.156
-11.1806,1,0.337868,2,3,0,11.4037,0.727849,0.217156,74.5422,75.0803,75.9176,77.3935,77.6698,78.2955,78.3272,80.6457,80.9928,83.6079,84.6795,85.4633,85.4791,86.4646,87.2827,88.3264,88.6781,88.7505,93.7964,97.9902,101.552,103.181,108.308,108.588,109.718,117.775,134.701,139.019,143.717,150.922,167.548,184.754
-11.0252,0.921405,0.337868,2,3,0,12.2336,0.739881,0.250817,76.0476,76.6768,77.6545,79.3743,79.6958,80.4232,80.46,83.1487,83.5504,86.5703,87.8046,88.7063,88.7245,89.857,90.796,91.9928,92.3958,92.4786,98.2429,103.013,107.051,108.894,114.682,114.998,116.271,125.325,144.246,149.056,154.281,162.285,180.71,199.726
-10.4684,1,0.337868,2,3,0,11.0645,0.709887,0.237969,72.8648,73.4384,74.3303,75.9004,76.194,76.8587,76.8923,79.3514,79.7191,82.4854,83.6171,84.4443,84.461,85.5003,86.3624,87.4616,87.8318,87.9079,93.2095,97.6035,101.327,103.029,108.375,108.667,109.844,118.221,135.761,140.226,145.078,152.515,169.647,187.348
-10.8148,0.987244,0.337868,2,3,0,10.9739,0.735679,0.259447,75.6851,76.3316,77.3358,79.1013,79.4312,80.1774,80.2152,82.972,83.3837,86.4769,87.7402,88.663,88.6817,89.8402,90.8006,92.0243,92.4362,92.521,98.4095,103.277,107.395,109.273,115.17,115.492,116.788,126.002,145.234,150.118,155.424,163.548,182.238,201.518
-10.5302,1,0.337868,2,3,0,10.9992,0.730848,0.266405,75.2438,75.9026,76.9259,78.724,79.0599,79.8196,79.8581,82.6632,83.0819,86.2267,87.5105,88.448,88.467,89.6437,90.619,91.8614,92.2796,92.3656,98.34,103.275,107.446,109.349,115.319,115.644,116.955,126.276,145.711,150.644,156.002,164.202,183.062,202.508
-10.4027,1,0.337868,1,1,0,10.6226,0.729429,0.266406,75.0976,75.7552,76.7765,78.5711,78.9064,79.6646,79.703,82.5027,82.9206,86.0593,87.3406,88.2763,88.2952,89.4696,90.4431,91.6831,92.1004,92.1862,98.149,103.074,107.237,109.137,115.095,115.42,116.728,126.031,145.428,150.352,155.699,163.884,182.707,202.115
-9.56129,1,0.337868,2,3,0,10.3219,0.713078,0.261121,73.373,74.0035,74.9829,76.7046,77.0262,77.7539,77.7907,80.4785,80.8798,83.8949,85.1262,86.0255,86.0437,87.1727,88.1086,89.301,89.7024,89.7849,95.5219,100.263,104.273,106.103,111.845,112.158,113.42,122.391,141.109,145.863,151.026,158.931,177.116,195.873
-9.77588,0.996357,0.337868,2,3,0,9.84966,0.716876,0.252888,73.6993,74.3138,75.2686,76.9479,77.2618,77.972,78.0079,80.6326,81.0247,83.9719,85.1762,86.0561,86.0739,87.1787,88.0949,89.2624,89.6554,89.7362,95.3581,100.009,103.945,105.742,111.384,111.692,112.932,121.755,140.185,144.87,149.959,157.753,175.692,194.204
-10.0166,0.996495,0.337868,2,3,0,10.1143,0.723366,0.247328,74.3224,74.9293,75.8724,77.5317,77.8419,78.5439,78.5795,81.1749,81.5627,84.4791,85.6713,86.5425,86.5601,87.6542,88.5616,89.7182,90.1076,90.1877,95.7603,100.374,104.28,106.064,111.666,111.972,113.204,121.971,140.301,144.963,150.027,157.786,175.65,194.093
-8.96275,0.902792,0.337868,3,15,0,13.078,0.660014,0.360014,68.6231,69.4182,70.6487,72.799,73.1991,74.1022,74.1479,77.462,77.9541,81.6312,83.1233,84.2098,84.2317,85.5919,86.7164,88.1454,88.6255,88.7241,95.5389,101.115,105.797,107.924,114.568,114.929,116.382,126.663,147.883,153.234,159.032,167.885,188.158,208.966
-10.0633,0.768161,0.337868,4,15,0,11.8216,0.628807,0.412963,65.7377,66.6012,67.935,70.259,70.6904,71.6634,71.7126,75.2717,75.7988,79.7272,81.3165,82.4722,82.4955,83.9405,85.1337,86.6482,87.1565,87.261,94.4557,100.317,105.224,107.45,114.388,114.764,116.279,126.974,148.956,154.485,160.47,169.599,190.471,211.856
-10.291,0.948653,0.337868,3,7,0,10.719,0.632865,0.44812,66.401,67.3402,68.7892,71.3089,71.7761,72.829,72.8821,76.7257,77.294,81.5226,83.2301,84.4709,84.4958,86.0459,87.325,88.9473,89.4916,89.6034,97.2925,103.541,108.763,111.129,118.496,118.896,120.503,131.835,155.073,160.909,167.224,176.85,198.838,221.345
-10.3592,0.982039,0.337868,3,7,0,10.8074,0.624388,0.415726,65.2942,66.1571,67.4899,69.8116,70.2426,71.2145,71.2636,74.8182,75.3446,79.267,80.8535,82.0072,82.0305,83.4728,84.6639,86.1754,86.6827,86.787,93.9664,99.8141,104.709,106.929,113.849,114.224,115.735,126.4,148.316,153.827,159.793,168.893,189.695,211.008
-11.5467,0.982804,0.337868,2,3,0,11.7768,0.617435,0.499624,65.1222,66.1378,67.7018,70.4142,70.9161,72.0463,72.1033,76.2176,76.8245,81.3308,83.146,84.4634,84.4899,86.1341,87.4895,89.207,89.7828,89.9011,98.0167,104.589,110.071,112.551,120.262,120.68,122.36,134.189,158.373,164.435,170.991,180.977,203.763,227.058
-12.4422,0.780789,0.337868,2,3,0,12.7758,0.605335,0.423197,63.3505,64.2014,65.5152,67.803,68.2276,69.1848,69.2332,72.7328,73.2508,77.1098,78.6702,79.8046,79.8274,81.2454,82.4161,83.9017,84.4003,84.5027,91.5552,97.2962,102.1,104.279,111.066,111.434,112.916,123.372,144.849,150.248,156.092,165.004,185.375,206.24
-10.923,0.991098,0.337868,3,11,0,13.0868,0.697191,0.242609,71.5971,72.1711,73.0635,74.6339,74.9275,75.5921,75.6258,78.0838,78.4512,81.2147,82.3449,83.1708,83.1875,84.225,85.0856,86.1826,86.552,86.628,91.9164,96.297,100.008,101.703,107.028,107.319,108.49,116.829,134.274,138.713,143.536,150.926,167.948,185.527
-9.96653,1,0.337868,2,3,0,10.9642,0.696638,0.258481,71.6613,72.2712,73.2188,74.8847,75.196,75.9002,75.9359,78.5376,78.9261,81.8456,83.0381,83.9092,83.9268,85.0204,85.927,87.0822,87.4711,87.5511,93.1106,97.7068,101.595,103.369,108.938,109.242,110.466,119.169,137.336,141.951,146.963,154.638,172.298,190.516
-8.88996,0.995316,0.337868,2,5,0,10.1966,0.6916,0.306532,71.5057,72.2196,73.3267,75.2674,75.6293,76.4471,76.4885,79.4998,79.9483,83.3087,84.6767,85.6745,85.6946,86.9455,87.9811,89.2988,89.7419,89.833,96.1453,101.336,105.711,107.702,113.937,114.277,115.644,125.337,145.451,150.54,156.061,164.501,183.872,203.8
-9.33626,0.920602,0.337868,3,9,0,9.89859,0.663521,0.383239,69.1542,70.0027,71.3149,73.6048,74.0305,74.9909,75.0394,78.5588,79.0807,82.9764,84.5551,85.7039,85.727,87.1644,88.3522,89.8606,90.3672,90.4713,97.6525,103.516,108.434,110.666,117.632,118.011,119.533,130.294,152.46,158.043,164.09,173.318,194.435,216.09
-8.9409,1,0.337868,2,3,0,9.38403,0.662522,0.361709,68.8959,69.6976,70.9383,73.1062,73.5095,74.4199,74.4659,77.8064,78.3024,82.0081,83.5116,84.6064,84.6285,85.999,87.132,88.5717,89.0554,89.1548,96.0197,101.636,106.351,108.493,115.184,115.547,117.011,127.362,148.724,154.111,159.947,168.857,189.262,210.204
-9.54235,0.871801,0.337868,2,3,0,9.72123,0.672713,0.374967,70.0521,70.8947,72.1979,74.4734,74.8966,75.8514,75.8997,79.4003,79.9197,83.798,85.3702,86.5147,86.5378,87.97,89.1537,90.6572,91.1622,91.266,98.4284,104.281,109.191,111.421,118.381,118.759,120.281,131.038,153.214,158.802,164.854,174.093,195.239,216.932
-9.76427,0.714248,0.337868,2,3,0,12.148,0.661711,0.398648,69.0755,69.9542,71.3121,73.68,74.1198,75.112,75.1622,78.7946,79.3329,83.3477,84.9732,86.1557,86.1795,87.6584,88.8801,90.4311,90.9518,91.0588,98.4343,104.45,109.49,111.777,118.908,119.296,120.854,131.859,154.502,160.201,166.371,175.786,197.318,219.39
-10.8545,0.990542,0.337868,3,7,0,11.2433,0.61847,0.418835,64.6961,65.5569,66.8863,69.2017,69.6315,70.6005,70.6495,74.1932,74.7179,78.627,80.208,81.3575,81.3807,82.8178,84.0043,85.5101,86.0155,86.1194,93.27,99.0928,103.967,106.177,113.064,113.438,114.941,125.555,147.361,152.844,158.779,167.831,188.523,209.72
-9.5555,1,0.337868,3,11,0,13.2434,0.696235,0.32987,72.1615,72.9328,74.1278,76.2196,76.6093,77.4895,77.534,80.7702,81.2515,84.8535,86.3178,87.385,87.4065,88.7435,89.8498,91.2565,91.7293,91.8265,98.5516,104.069,108.711,110.823,117.426,117.785,119.231,129.475,150.678,156.034,161.841,170.715,191.058,211.964
-8.98307,0.977999,0.337868,4,15,0,10.4593,0.659837,0.365921,68.6468,69.4542,70.7034,72.8857,73.2916,74.2078,74.2542,77.6151,78.114,81.8408,83.3525,84.4532,84.4754,85.853,86.9919,88.4388,88.9248,89.0247,95.922,101.562,106.297,108.448,115.163,115.528,116.997,127.383,148.811,154.213,160.065,169,189.456,210.447
-9.89979,0.895902,0.337868,2,7,0,10.3328,0.652491,0.415629,68.2324,69.134,70.5264,72.9521,73.4024,74.4178,74.4691,78.183,78.7329,82.831,84.4887,85.6941,85.7184,87.2254,88.4698,90.0491,90.5792,90.6881,98.1894,104.299,109.414,111.734,118.963,119.356,120.934,132.077,154.976,160.735,166.969,176.477,198.213,220.482
-9.61965,0.914193,0.337868,2,3,0,10.5893,0.652919,0.340537,67.7475,68.4933,69.6482,71.6687,72.0449,72.8945,72.9375,76.0591,76.5231,79.9936,81.4035,82.4307,82.4514,83.7381,84.8023,86.1553,86.6099,86.7034,93.1657,98.4623,102.916,104.94,111.269,111.613,112.998,122.807,143.089,148.209,153.759,162.237,181.666,201.623
-9.2777,1,0.337868,1,1,0,9.57373,0.656411,0.34394,68.1341,68.891,70.0631,72.1132,72.4949,73.3568,73.4004,76.5664,77.0369,80.5555,81.9846,83.0258,83.0468,84.3507,85.4292,86.8001,87.2608,87.3555,93.9019,99.2657,103.774,105.824,112.23,112.578,113.98,123.906,144.422,149.601,155.213,163.786,183.431,203.606
-9.5285,0.981897,0.337868,2,3,0,9.56353,0.654301,0.339893,67.8864,68.6323,69.7876,71.8088,72.1852,73.0352,73.0782,76.2011,76.6654,80.1377,81.5483,82.5761,82.5968,83.8842,84.9491,86.3029,86.7578,86.8514,93.318,98.6185,103.075,105.101,111.435,111.78,113.166,122.984,143.284,148.41,153.965,162.452,181.901,201.879
-9.17063,1,0.337868,1,1,0,9.4567,0.657094,0.347445,68.2299,68.995,70.1797,72.2513,72.6369,73.5076,73.5517,76.7494,77.2246,80.7772,82.2199,83.2708,83.292,84.608,85.6963,87.0797,87.5446,87.6401,94.2441,99.6535,104.199,106.266,112.723,113.074,114.487,124.489,145.156,150.371,156.024,164.656,184.435,204.746
-10.3743,0.765419,0.337868,3,15,0,13.1058,0.62404,0.44993,65.4872,66.4168,67.851,70.3447,70.807,71.8489,71.9015,75.7046,76.2668,80.4502,82.1394,83.3667,83.3914,84.9246,86.1898,87.7943,88.3326,88.4432,96.0475,102.226,107.39,109.729,117.012,117.408,118.996,130.199,153.168,158.936,165.177,174.691,196.421,218.663
-13.4503,0.856418,0.337868,2,5,0,15.0628,0.582161,0.515406,61.4997,62.4857,64.0033,66.6333,67.1197,68.2145,68.2698,72.2523,72.8394,77.1957,78.9492,80.2214,80.247,81.8344,83.1426,84.7997,85.3552,85.4693,93.2931,99.6237,104.9,107.286,114.703,115.105,116.719,128.088,151.312,157.13,163.421,173.003,194.858,217.195
-11.9432,0.935213,0.337868,2,3,0,13.8682,0.598348,0.496973,63.0922,64.0714,65.5796,68.1956,68.6797,69.7699,69.8249,73.794,74.3797,78.728,80.4797,81.7511,81.7767,83.3637,84.672,86.3297,86.8856,86.9997,94.8345,101.181,106.474,108.869,116.316,116.72,118.342,129.768,153.132,158.989,165.322,174.971,196.988,219.498
-12.1837,0.97673,0.337868,2,3,0,12.5899,0.601093,0.526414,63.5701,64.6086,66.2065,68.9739,69.4855,70.6369,70.695,74.8809,75.4978,80.0724,81.9129,83.2479,83.2748,84.9402,86.3124,88.0504,88.6329,88.7526,96.9532,103.584,109.108,111.607,119.368,119.789,121.478,133.369,157.648,163.728,170.302,180.313,203.142,226.47
-14.9497,0.916744,0.337868,2,5,0,16.3177,0.567921,0.617295,60.6086,61.7474,63.4945,66.5067,67.0619,68.3095,68.3724,72.888,73.5511,78.4521,80.4165,81.839,81.8676,83.6394,85.0973,86.9412,87.5586,87.6854,96.3477,103.319,109.109,111.723,119.827,120.266,122.027,134.398,159.558,165.844,172.635,182.967,206.496,230.503
-11.0036,0.907882,0.337868,3,11,0,16.5281,0.728619,0.220222,74.6456,75.1917,76.0412,77.5385,77.8188,78.4534,78.4856,80.8366,81.1885,83.8393,84.9251,85.7194,85.7354,86.7339,87.5626,88.6199,88.9761,89.0494,94.1589,98.4037,102.007,103.655,108.841,109.125,110.267,118.412,135.516,139.877,144.622,151.898,168.683,186.049
-10.27,0.986072,0.337868,2,5,0,11.5278,0.728962,0.24295,74.8625,75.4635,76.3978,78.042,78.3494,79.0452,79.0804,81.6537,82.0384,84.9315,86.1145,86.9792,86.9966,88.0827,88.9836,90.1319,90.5186,90.5982,96.1338,100.719,104.603,106.377,111.95,112.255,113.481,122.208,140.465,145.11,150.158,157.892,175.704,194.098
-10.1866,0.99295,0.337868,3,7,0,10.4227,0.717803,0.239751,73.6913,74.2756,75.1839,76.7827,77.0817,77.7585,77.7927,80.2962,80.6705,83.4862,84.6379,85.4797,85.4967,86.5542,87.4314,88.5498,88.9264,89.0039,94.3969,98.8658,102.652,104.382,109.818,110.115,111.31,119.826,137.648,142.184,147.113,154.667,172.068,190.043
-9.90404,0.961009,0.337868,1,3,0,10.6093,0.723263,0.259436,74.4077,75.0433,76.0305,77.7661,78.0904,78.8241,78.8612,81.5714,81.9761,85.017,86.259,87.1662,87.1845,88.3234,89.2676,90.4706,90.8756,90.9588,96.7478,101.533,105.581,107.428,113.225,113.542,114.815,123.874,142.78,147.583,152.798,160.785,179.159,198.114
-10.2328,0.901138,0.337868,4,15,0,11.019,0.716045,0.300734,73.9879,74.7136,75.8391,77.8129,78.1811,79.0131,79.0552,82.1203,82.5768,85.9993,87.3932,88.41,88.4305,89.7054,90.7611,92.1045,92.5563,92.6492,99.0882,104.386,108.853,110.887,117.258,117.605,119.001,128.911,149.485,154.694,160.344,168.984,188.819,209.23
-10.3352,0.999916,0.337868,3,7,0,10.833,0.711733,0.239171,73.0636,73.6415,74.5401,76.1217,76.4176,77.087,77.121,79.5978,79.968,82.754,83.8935,84.7265,84.7433,85.7897,86.6578,87.7645,88.1372,88.2138,93.5508,97.9735,101.721,103.433,108.814,109.107,110.291,118.72,136.364,140.854,145.734,153.213,170.442,188.24
-10.4656,0.921471,0.337868,2,3,0,11.2862,0.705227,0.241629,72.4147,72.9931,73.8923,75.4747,75.7706,76.4403,76.4742,78.9514,79.3217,82.1072,83.2463,84.0789,84.0957,85.1416,86.0092,87.1151,87.4875,87.5641,92.8961,97.3133,101.056,102.765,108.135,108.429,109.61,118.021,135.621,140.099,144.966,152.423,169.599,187.339
-8.95877,0.996874,0.337868,3,15,0,10.7883,0.660587,0.362267,68.6987,69.4992,70.7381,72.9027,73.3054,74.2144,74.2604,77.5956,78.0908,81.7905,83.2915,84.3845,84.4065,85.7747,86.9058,88.343,88.8258,88.9251,95.778,101.384,106.091,108.229,114.907,115.27,116.73,127.061,148.381,153.757,159.582,168.474,188.837,209.736
-9.25881,0.941627,0.337868,3,9,0,9.86318,0.703038,0.302582,72.658,73.3747,74.4863,76.4353,76.7989,77.6204,77.662,80.6878,81.1385,84.5166,85.8923,86.8957,86.9159,88.174,89.2157,90.5412,90.987,91.0787,97.4309,102.657,107.062,109.068,115.349,115.691,117.069,126.838,147.117,152.25,157.818,166.332,185.876,205.985
-9.00628,1,0.337868,2,3,0,9.28188,0.686119,0.296784,70.8661,71.5527,72.6177,74.4858,74.8343,75.622,75.6618,78.5642,78.9966,82.2389,83.5598,84.5234,84.5428,85.7512,86.7519,88.0256,88.4539,88.542,94.6486,99.6753,103.915,105.845,111.893,112.223,113.549,122.961,142.511,147.462,152.833,161.047,179.907,199.319
-9.94976,0.809127,0.337868,2,3,0,10.5453,0.670041,0.295859,69.1988,69.8673,70.9042,72.7232,73.0625,73.8296,73.8684,76.6948,77.116,80.2738,81.5603,82.4989,82.5178,83.6949,84.6696,85.9103,86.3276,86.4134,92.3623,97.2598,101.39,103.272,109.165,109.486,110.779,119.951,139.005,143.83,149.066,157.072,175.457,194.381
-9.40003,0.904136,0.337868,2,7,0,15.517,0.665282,0.382837,69.3348,70.1848,71.4991,73.7929,74.2193,75.1813,75.23,78.7554,79.2783,83.1809,84.7624,85.9133,85.9365,87.3765,88.5664,90.0776,90.5851,90.6894,97.884,103.759,108.686,110.923,117.902,118.282,119.807,130.589,152.8,158.394,164.453,173.7,194.86,216.561
-9.0688,1,0.337868,3,11,0,9.45299,0.70028,0.296713,72.3282,73.0288,74.1155,76.0217,76.3773,77.1811,77.2217,80.1834,80.6247,83.9332,85.281,86.2643,86.2842,87.5173,88.5384,89.8381,90.2752,90.3651,96.5965,101.726,106.052,108.022,114.194,114.53,115.884,125.489,145.439,150.491,155.972,164.355,183.601,203.412
-8.93801,0.991816,0.337868,2,3,0,9.24107,0.691449,0.296616,71.4154,72.1069,73.1797,75.0612,75.4122,76.2056,76.2458,79.1692,79.6048,82.8707,84.2012,85.1718,85.1914,86.4086,87.4166,88.6996,89.1311,89.2198,95.3711,100.435,104.705,106.65,112.743,113.075,114.411,123.892,143.587,148.574,153.985,162.261,181.261,200.818
-9.3204,0.915202,0.337868,2,3,0,9.48189,0.682515,0.290289,70.4456,71.1141,72.1514,73.9716,74.3112,75.079,75.1179,77.9483,78.3702,81.5344,82.824,83.765,83.784,84.9643,85.9419,87.1863,87.6049,87.691,93.6613,98.5792,102.729,104.619,110.543,110.866,112.165,121.39,140.566,145.424,150.696,158.76,177.281,196.351
-9.11833,0.925053,0.337868,1,3,0,10.0961,0.694783,0.317871,71.9205,72.6632,73.8145,75.8312,76.2071,77.0564,77.0993,80.2242,80.6892,84.1718,85.5886,86.6216,86.6424,87.937,89.0084,90.3713,90.8295,90.9237,97.446,102.803,107.315,109.367,115.791,116.141,117.548,127.524,148.197,153.424,159.092,167.756,187.628,208.061
-9.9932,0.710033,0.337868,2,3,0,11.7121,0.670099,0.294904,69.1978,69.8642,70.8981,72.7117,73.0501,73.8149,73.8536,76.6721,77.0921,80.2414,81.5245,82.4607,82.4796,83.6536,84.6258,85.8634,86.2796,86.3652,92.2996,97.1857,101.307,103.184,109.065,109.385,110.675,119.828,138.845,143.661,148.886,156.878,175.23,194.121
