# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 13:42:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpnyslm103/hi0c7hrz.json
# init = /tmp/tmpnyslm103/eun7fobf.json
# random
#   seed = 94167
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CMB/CMB-20230724144208.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,E,dE,I,dI,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-1.30965,0.984894,0.0392572,6,79,0,6.70477,0.743285,0.0404863,0.209759,4.15e-05,7.51169e-05,0.417563,0.0609368,0.548089,1091.5,0.743285,0.0404863,0.209759,7.51169e-05,0.417563,1091.5,1,0.265622,0,1,20816.3,3.4655,0.0361093,301.506,1.7336,0.0223676,-0.0638084,-0.00709934,8.75674e-05
-0.503207,0.988742,0.0392572,5,43,0,1.68952,0.736599,0.0411057,0.215836,4.15e-05,7.64867e-05,0.415153,0.0610707,0.54815,1091.69,0.736599,0.0411057,0.215836,7.64867e-05,0.415153,1091.69,1,0.273859,0,1,21077.4,3.42863,0.0357173,301.573,1.73795,0.0223031,0.00260639,-0.00274708,2.30577e-05
-0.745338,0.941236,0.0392572,2,5,0,1.10699,0.736663,0.0412313,0.215884,4.15e-05,7.64733e-05,0.415091,0.0609211,0.548082,1091.6,0.736663,0.0412313,0.215884,7.64733e-05,0.415091,1091.6,1,0.274072,0,1,21079.4,3.4277,0.0357039,301.604,1.73807,0.0223751,0.0338457,-0.0026337,9.51105e-05
-1.07631,0.904207,0.0392572,1,1,0,1.12534,0.736603,0.0412632,0.215844,4.15e-05,7.64859e-05,0.415094,0.0608929,0.548069,1091.58,0.736603,0.0412632,0.215844,7.64859e-05,0.415094,1091.58,1,0.274063,0,1,21078.9,3.42774,0.035701,301.631,1.73806,0.0223888,0.0612911,-0.00264051,0.000108757
-1.18281,1,0.0392572,2,3,0,1.49126,0.736597,0.0409375,0.215959,4.15e-05,7.64871e-05,0.41517,0.0612616,0.548236,1091.82,0.736597,0.0409375,0.215959,7.64871e-05,0.41517,1091.82,1,0.273803,0,1,21080.1,3.42888,0.0357301,301.487,1.73793,0.0222117,-0.0831982,-0.00277406,-6.83329e-05
-0.685165,0.995949,0.0392572,5,59,0,2.13692,0.731421,0.0415952,0.221362,4.15e-05,7.75736e-05,0.412978,0.0611763,0.548198,1091.88,0.731421,0.0415952,0.221362,7.75736e-05,0.412978,1091.88,1,0.281311,0,1,21305,3.39662,0.0353914,301.508,1.74176,0.0222525,-0.0615101,0.00106444,-2.7548e-05
-2.16351,0.853187,0.0392572,6,79,0,3.79934,0.72327,0.042622,0.229142,4.15e-05,7.93319e-05,0.409775,0.0610846,0.548156,1091.94,0.72327,0.042622,0.229142,7.93319e-05,0.409775,1091.94,1,0.292316,0,1,21633.2,3.35144,0.0348982,301.702,1.74714,0.0222964,0.132165,0.00643946,1.63866e-05
-1.02324,0.982644,0.0392572,6,83,0,2.83939,0.739686,0.0408346,0.213461,4.15e-05,7.58495e-05,0.416107,0.0609896,0.548113,1091.61,0.739686,0.0408346,0.213461,7.58495e-05,0.416107,1091.61,1,0.270596,0,1,20971.2,3.44306,0.0358802,301.467,1.73626,0.0223421,-0.102525,-0.00444064,6.20954e-05
-0.848949,0.993464,0.0392572,6,75,0,1.71586,0.727542,0.0421085,0.224859,4.15e-05,7.84029e-05,0.411522,0.0611005,0.548163,1091.88,0.727542,0.0421085,0.224859,7.84029e-05,0.411522,1091.88,1,0.286309,0,1,21455.1,3.37579,0.0351591,301.639,1.74423,0.0222888,0.0692043,0.00353465,8.77328e-06
-1.83436,0.980315,0.0392572,6,71,0,2.69205,0.738486,0.0412692,0.215386,4.15e-05,7.60964e-05,0.415257,0.06065,0.547958,1091.45,0.738486,0.0412692,0.215386,7.60964e-05,0.415257,1091.45,1,0.273504,0,1,21047.7,3.43024,0.0357475,301.459,1.7378,0.0225066,-0.110866,-0.00290131,0.000226636
-0.684905,0.997946,0.0392572,2,3,0,2.10302,0.737838,0.0410892,0.214779,4.15e-05,7.62301e-05,0.41554,0.0609334,0.548088,1091.59,0.737838,0.0410892,0.214779,7.62301e-05,0.41554,1091.59,1,0.272534,0,1,21032.2,3.43446,0.0357767,301.584,1.73727,0.0223692,0.0137833,-0.00343375,8.91661e-05
-0.817927,0.990888,0.0392572,4,31,0,1.7009,0.740445,0.0407992,0.212549,4.15e-05,7.56942e-05,0.416448,0.0609348,0.548088,1091.55,0.740445,0.0407992,0.212549,7.56942e-05,0.416448,1091.55,1,0.26943,0,1,20934.6,3.44826,0.035929,301.513,1.73564,0.0223685,-0.0572496,-0.00506052,8.85049e-05
-3.19108,0.725373,0.0392572,4,31,0,5.29442,0.743304,0.0408208,0.209724,4.15e-05,7.5113e-05,0.417456,0.060554,0.547913,1091.25,0.743304,0.0408208,0.209724,7.5113e-05,0.417456,1091.25,1,0.265989,0,1,20817.8,3.46382,0.0360758,301.641,1.7338,0.0225535,0.0705135,-0.00690081,0.000273508
-2.08733,0.927973,0.0392572,2,3,0,4.19249,0.743941,0.0407489,0.210099,4.15e-05,7.49844e-05,0.417347,0.0605563,0.547914,1091.29,0.743941,0.0407489,0.210099,7.49844e-05,0.417347,1091.29,1,0.26636,0,1,20824.1,3.46217,0.0360803,301.459,1.73402,0.0225524,-0.110642,-0.0066799,0.000272383
-1.56057,0.999205,0.0392572,6,87,0,2.87789,0.722495,0.0422628,0.22922,4.15e-05,7.95022e-05,0.409878,0.0615789,0.548377,1092.25,0.722495,0.0422628,0.22922,7.95022e-05,0.409878,1092.25,1,0.291962,0,1,21640.1,3.35282,0.0349172,301.663,1.74696,0.0220611,0.0926207,0.00625525,-0.000218897
-2.58727,0.874643,0.0392572,2,3,0,2.86977,0.722099,0.0422793,0.229086,4.15e-05,7.95894e-05,0.409921,0.0616118,0.548391,1092.25,0.722099,0.0422793,0.229086,7.95894e-05,0.409921,1092.25,1,0.291815,0,1,21639.6,3.35339,0.0349135,301.746,1.74687,0.0220456,0.175796,0.00617386,-0.000234444
-1.40732,1,0.0392572,4,23,0,2.78503,0.724245,0.0421587,0.228214,4.15e-05,7.91183e-05,0.410283,0.061468,0.548328,1092.18,0.724245,0.0421587,0.228214,7.91183e-05,0.410283,1092.18,1,0.290569,0,1,21591.7,3.35845,0.0349889,301.549,1.7463,0.0221136,-0.0206929,0.00560334,-0.000166444
-1.71717,0.990701,0.0392572,2,7,0,2.46334,0.724543,0.0425391,0.228356,4.15e-05,7.90532e-05,0.410092,0.0610117,0.548123,1091.89,0.724543,0.0425391,0.228356,7.90532e-05,0.410092,1091.89,1,0.291225,0,1,21596.3,3.35583,0.0349526,301.627,1.74663,0.0223315,0.0567938,0.00592793,5.14664e-05
-1.0432,0.851414,0.0392572,2,7,0,2.64628,0.723939,0.042213,0.228178,4.15e-05,7.91853e-05,0.410276,0.0614474,0.548319,1092.15,0.723939,0.042213,0.228178,7.91853e-05,0.410276,1092.15,1,0.290593,0,1,21593.7,3.35834,0.0349798,301.618,1.74631,0.0221233,0.0476772,0.00560762,-0.000156691
-1.2358,0.937566,0.0392572,3,7,0,2.59302,0.723762,0.0421883,0.228043,4.15e-05,7.9224e-05,0.410334,0.0614976,0.548341,1092.18,0.723762,0.0421883,0.228043,7.9224e-05,0.410334,1092.18,1,0.290392,0,1,21590.9,3.35914,0.0349837,301.655,1.7462,0.0220995,0.0854545,0.00550454,-0.000180473
-1.45939,0.828777,0.0392572,2,3,0,2.50247,0.723985,0.0420865,0.228043,4.15e-05,7.91751e-05,0.410371,0.0615815,0.548378,1092.24,0.723985,0.0420865,0.228043,7.91751e-05,0.410371,1092.24,1,0.290265,0,1,21588.1,3.35966,0.0349972,301.587,1.74615,0.0220598,0.0166428,0.00544781,-0.000220167
-1.12973,0.925126,0.0392572,2,7,0,4.72056,0.72444,0.042375,0.228335,4.15e-05,7.90756e-05,0.41016,0.0612044,0.54821,1092.02,0.72444,0.042375,0.228335,7.90756e-05,0.41016,1092.02,1,0.290992,0,1,21595.3,3.35676,0.0349674,301.583,1.74651,0.022239,0.0130473,0.00581349,-4.09988e-05
-1.18393,0.855598,0.0392572,3,7,0,3.2657,0.72491,0.0423876,0.227629,4.15e-05,7.89732e-05,0.410412,0.0611304,0.548177,1091.95,0.72491,0.0423876,0.227629,7.89732e-05,0.410412,1091.95,1,0.290124,0,1,21568.8,3.36025,0.0349971,301.641,1.74609,0.0222745,0.0705679,0.00539121,-5.54901e-06
-0.69723,0.987692,0.0392572,4,23,0,1.58134,0.727017,0.0421204,0.225545,4.15e-05,7.85162e-05,0.411268,0.0611546,0.548188,1091.93,0.727017,0.0421204,0.225545,7.85162e-05,0.411268,1091.93,1,0.287181,0,1,21481.8,3.37222,0.0351264,301.6,1.74466,0.0222629,0.0301733,0.00396442,-1.7145e-05
-0.469391,0.937703,0.0392572,6,79,0,1.70955,0.732551,0.0415623,0.219778,4.15e-05,7.73342e-05,0.413564,0.0610695,0.548149,1091.76,0.732551,0.0415623,0.219778,7.73342e-05,0.413564,1091.76,1,0.279303,0,1,21243.8,3.40511,0.0354675,301.614,1.74074,0.0223036,0.0435334,4.31524e-05,2.36374e-05
-0.847319,0.953797,0.0392572,2,7,0,0.893194,0.73273,0.0413785,0.219906,4.15e-05,7.72966e-05,0.413584,0.061253,0.548232,1091.89,0.73273,0.0413785,0.219906,7.72966e-05,0.413584,1091.89,1,0.279234,0,1,21245,3.40542,0.0354844,301.497,1.74071,0.0222158,-0.0728103,1.40829e-05,-6.42089e-05
-1.11059,0.961691,0.0392572,1,3,0,2.56374,0.732291,0.0412541,0.219592,4.15e-05,7.73892e-05,0.413742,0.061449,0.548319,1092,0.732291,0.0412541,0.219592,7.73892e-05,0.413742,1092,1,0.278691,0,1,21237.8,3.40771,0.0355004,301.564,1.74042,0.0221225,-0.00595179,-0.000277429,-0.000157477
-2.02598,0.882228,0.0392572,5,63,0,3.92675,0.736374,0.0413634,0.217458,4.15e-05,7.65334e-05,0.414475,0.0608093,0.548031,1091.59,0.736374,0.0413634,0.217458,7.65334e-05,0.414475,1091.59,1,0.276181,0,1,21133.9,3.41858,0.0356307,301.419,1.73918,0.0224292,-0.150632,-0.00151788,0.000149196
-0.586987,0.877501,0.0392572,2,7,0,2.70092,0.735642,0.0413077,0.216871,4.15e-05,7.66859e-05,0.414707,0.060964,0.548102,1091.65,0.735642,0.0413077,0.216871,7.66859e-05,0.414707,1091.65,1,0.275387,0,1,21120.9,3.42197,0.0356447,301.599,1.73875,0.0223544,0.0294472,-0.00195445,7.44482e-05
-0.90487,0.99017,0.0392572,3,7,0,0.934146,0.735935,0.041316,0.21736,4.15e-05,7.66248e-05,0.414527,0.0609178,0.54808,1091.65,0.735935,0.041316,0.21736,7.66248e-05,0.414527,1091.65,1,0.276001,0,1,21134.2,3.41933,0.0356317,301.478,1.73908,0.0223767,-0.0923546,-0.00162152,9.67311e-05
-1.01464,0.983066,0.0392572,5,35,0,1.23554,0.732511,0.0417256,0.220063,4.15e-05,7.73428e-05,0.413401,0.0608928,0.548069,1091.66,0.732511,0.0417256,0.220063,7.73428e-05,0.413401,1091.66,1,0.279859,0,1,21254.6,3.40276,0.0354408,301.632,1.74103,0.0223888,0.0622282,0.000329806,0.000108799
-1.61627,0.86268,0.0392572,3,7,0,6.82888,0.731644,0.0414824,0.219812,4.15e-05,7.75263e-05,0.41358,0.0612743,0.548241,1091.87,0.731644,0.0414824,0.219812,7.75263e-05,0.41358,1091.87,1,0.279246,0,1,21252.3,3.40532,0.0354593,301.702,1.7407,0.0222056,0.131505,-4.10214e-06,-7.43717e-05
-1.95368,0.954463,0.0392572,4,31,0,2.79737,0.734766,0.0410807,0.217977,4.15e-05,7.68688e-05,0.414389,0.0613308,0.548267,1091.91,0.734766,0.0410807,0.217977,7.68688e-05,0.414389,1091.91,1,0.276474,0,1,21162.6,3.41726,0.0356147,301.439,1.73931,0.0221787,-0.130757,-0.00139081,-0.000101291
-1.12889,0.779838,0.0392572,2,7,0,4.43215,0.734456,0.0414578,0.217811,4.15e-05,7.69337e-05,0.414313,0.0609455,0.548093,1091.64,0.734456,0.0414578,0.217811,7.69337e-05,0.414313,1091.64,1,0.276736,0,1,21162.9,3.41612,0.0355773,301.654,1.73943,0.0223634,0.0844917,-0.00126574,8.33708e-05
-1.39104,0.999739,0.0392572,5,55,0,2.53995,0.725969,0.0421759,0.225917,4.15e-05,7.8743e-05,0.411113,0.0612275,0.54822,1091.97,0.725969,0.0421759,0.225917,7.8743e-05,0.411113,1091.97,1,0.287716,0,1,21503.4,3.37,0.0350915,301.702,1.74491,0.022228,0.132257,0.00421113,-5.20115e-05
-1.68225,0.989117,0.0392572,5,39,0,3.09861,0.731777,0.0413207,0.219526,4.15e-05,7.7498e-05,0.413742,0.0614393,0.548315,1091.97,0.731777,0.0413207,0.219526,7.7498e-05,0.413742,1091.97,1,0.278691,0,1,21240.7,3.40768,0.0354875,301.671,1.74041,0.0221271,0.10132,-0.000289113,-0.000152875
-0.735145,0.997739,0.0392572,3,7,0,2.23081,0.732135,0.0414582,0.220501,4.15e-05,7.74221e-05,0.413339,0.0612389,0.548226,1091.9,0.732135,0.0414582,0.220501,7.74221e-05,0.413339,1091.9,1,0.280072,0,1,21270,3.40186,0.0354462,301.506,1.74114,0.0222225,-0.0636541,0.000437579,-5.74689e-05
-0.673954,0.899084,0.0392572,2,7,0,1.64048,0.732128,0.0416633,0.220242,4.15e-05,7.74238e-05,0.413359,0.0610106,0.548123,1091.74,0.732128,0.0416633,0.220242,7.74238e-05,0.413359,1091.74,1,0.280005,0,1,21263.3,3.40213,0.0354345,301.63,1.7411,0.022332,0.059906,0.000398705,5.19917e-05
-0.456868,0.993227,0.0392572,5,55,0,1.4118,0.730705,0.0416699,0.221449,4.15e-05,7.77255e-05,0.412919,0.0611839,0.548201,1091.86,0.730705,0.0416699,0.221449,7.77255e-05,0.412919,1091.86,1,0.281513,0,1,21314.7,3.39575,0.0353692,301.62,1.74185,0.0222488,0.0496928,0.00115239,-3.11656e-05
-2.70866,0.909377,0.0392572,5,55,0,6.36159,0.731156,0.0411717,0.219904,4.15e-05,7.76297e-05,0.413659,0.0616874,0.548425,1092.13,0.731156,0.0411717,0.219904,7.76297e-05,0.413659,1092.13,1,0.278976,0,1,21257.3,3.40646,0.035479,301.635,1.74055,0.0220099,0.0651183,-0.000150358,-0.00027006
-3.8565,0.617135,0.0392572,2,3,0,5.28199,0.731098,0.0414322,0.219665,4.15e-05,7.7642e-05,0.413652,0.0614002,0.548298,1091.93,0.731098,0.0414322,0.219665,7.7642e-05,0.413652,1091.93,1,0.279002,0,1,21252,3.40633,0.0354603,301.783,1.74056,0.0221457,0.212861,-0.000142641,-0.000134279
-4.28179,0.813196,0.0392572,6,67,0,7.47437,0.726715,0.0418305,0.223887,4.15e-05,7.85814e-05,0.411976,0.0615149,0.548349,1092.08,0.726715,0.0418305,0.223887,7.85814e-05,0.411976,1092.08,1,0.28475,0,1,21429.5,3.38216,0.0352051,301.813,1.74343,0.0220913,0.243066,0.00272957,-0.00018867
-3.3356,1,0.0392572,2,7,0,4.8404,0.728562,0.041919,0.225039,4.15e-05,7.81836e-05,0.411526,0.06118,0.548199,1091.97,0.728562,0.041919,0.225039,7.81836e-05,0.411526,1091.97,1,0.286296,0,1,21450.4,3.37589,0.0351883,301.398,1.74425,0.0222507,-0.171949,0.00355302,-2.93366e-05
-1.13912,1,0.0392572,4,23,0,3.73967,0.728399,0.0418734,0.22446,4.15e-05,7.82184e-05,0.411753,0.0612513,0.548231,1091.98,0.728399,0.0418734,0.22446,7.82184e-05,0.411753,1091.98,1,0.285517,0,1,21433,3.37907,0.0352095,301.501,1.74385,0.0222166,-0.0694758,0.00315492,-6.34156e-05
-0.591563,0.99518,0.0392572,5,63,0,2.00734,0.734726,0.041184,0.217718,4.15e-05,7.68771e-05,0.414445,0.061219,0.548217,1091.83,0.734726,0.041184,0.217718,7.68771e-05,0.414445,1091.83,1,0.276282,0,1,21155.3,3.41808,0.0356126,301.529,1.7392,0.022232,-0.0408593,-0.00149545,-4.79501e-05
-0.63764,0.989306,0.0392572,2,3,0,0.82533,0.734499,0.0411745,0.217588,4.15e-05,7.69246e-05,0.414496,0.0612584,0.548234,1091.84,0.734499,0.0411745,0.217588,7.69246e-05,0.414496,1091.84,1,0.276109,0,1,21153.1,3.41882,0.0356143,301.579,1.73911,0.0222132,0.00911144,-0.00159154,-6.68038e-05
-0.656304,0.998135,0.0392572,5,63,0,1.7261,0.728713,0.0419985,0.224042,4.15e-05,7.81511e-05,0.411859,0.0610727,0.548151,1091.86,0.728713,0.0419985,0.224042,7.81511e-05,0.411859,1091.86,1,0.285151,0,1,21417.8,3.38058,0.0352164,301.575,1.74367,0.0223021,0.00540138,0.00297319,2.21244e-05
-0.727569,0.930246,0.0392572,3,7,0,1.94213,0.727533,0.041846,0.22465,4.15e-05,7.84049e-05,0.411694,0.0613927,0.548294,1092.06,0.727533,0.041846,0.22465,7.84049e-05,0.411694,1092.06,1,0.28572,0,1,21446.6,3.37821,0.0351915,301.577,1.74394,0.0221492,0.00708016,0.00324041,-0.000130752
-1.32321,0.923837,0.0392572,6,83,0,2.3463,0.736585,0.0409458,0.216082,4.15e-05,7.64896e-05,0.415122,0.0612537,0.548232,1091.82,0.736585,0.0409458,0.216082,7.64896e-05,0.415122,1091.82,1,0.273964,0,1,21084.2,3.42818,0.0357247,301.47,1.73801,0.0222155,-0.0998661,-0.0026878,-6.45288e-05
-1.47507,0.810935,0.0392572,2,3,0,3.6983,0.736563,0.0412719,0.215739,4.15e-05,7.64942e-05,0.415128,0.0608882,0.548067,1091.57,0.736563,0.0412719,0.215739,7.64942e-05,0.415128,1091.57,1,0.273944,0,1,21075.9,3.42825,0.0357032,301.658,1.73799,0.022391,0.0884404,-0.00270527,0.000111026
-2.22391,0.66153,0.0392572,2,7,0,5.98936,0.736456,0.0408518,0.214941,4.15e-05,7.65164e-05,0.415567,0.0613771,0.548287,1091.85,0.736456,0.0408518,0.214941,7.65164e-05,0.415567,1091.85,1,0.272442,0,1,21047.6,3.43481,0.0357723,301.652,1.73719,0.0221567,0.0822766,-0.00350792,-0.000123326
-1.899,0.935281,0.0392572,3,15,0,4.31905,0.735921,0.0415756,0.217816,4.15e-05,7.66277e-05,0.414269,0.0606297,0.547948,1091.48,0.735921,0.0415756,0.217816,7.66277e-05,0.414269,1091.48,1,0.276887,0,1,21151.2,3.41552,0.0355893,301.5,1.73954,0.0225165,-0.0697538,-0.00115752,0.000236519
-1.68711,0.997542,0.0392572,5,47,0,2.58742,0.732994,0.0418278,0.220539,4.15e-05,7.72409e-05,0.413192,0.0607186,0.547989,1091.58,0.732994,0.0418278,0.220539,7.72409e-05,0.413192,1091.58,1,0.280577,0,1,21266.5,3.39975,0.0354222,301.524,1.74141,0.0224732,-0.0460027,0.000711628,0.000193218
-0.535462,0.7008,0.0392572,4,15,0,4.33066,0.730439,0.0416741,0.221606,4.15e-05,7.77821e-05,0.412861,0.061213,0.548214,1091.88,0.730439,0.0416741,0.221606,7.77821e-05,0.412861,1091.88,1,0.281714,0,1,21322.1,3.3949,0.0353591,301.631,1.74195,0.0222349,0.0607606,0.00125072,-4.51174e-05
-0.968639,0.819516,0.0392572,2,3,0,1.79883,0.730872,0.0416984,0.222141,4.15e-05,7.76901e-05,0.412658,0.0611309,0.548177,1091.87,0.730872,0.0416984,0.222141,7.76901e-05,0.412658,1091.87,1,0.282408,0,1,21335.6,3.39201,0.0353456,301.49,1.74232,0.0222742,-0.080385,0.00161817,-5.81656e-06
-1.36903,0.75994,0.0392572,2,7,0,3.19762,0.730372,0.0417681,0.221475,4.15e-05,7.77965e-05,0.412874,0.0611169,0.548171,1091.81,0.730372,0.0417681,0.221475,7.77965e-05,0.412874,1091.81,1,0.281668,0,1,21319.2,3.39508,0.0353531,301.698,1.74192,0.0222809,0.128036,0.00122367,8.84304e-07
-2.12641,0.946699,0.0392572,5,43,0,2.50836,0.73273,0.0415417,0.220749,4.15e-05,7.72965e-05,0.413219,0.0610699,0.54815,1091.81,0.73273,0.0415417,0.220749,7.72965e-05,0.413219,1091.81,1,0.280483,0,1,21273.3,3.40015,0.0354392,301.414,1.74136,0.0223035,-0.155527,0.000662742,2.34559e-05
-0.563398,0.792393,0.0392572,5,63,0,6.88381,0.736927,0.041092,0.215499,4.15e-05,7.64186e-05,0.41528,0.0610449,0.548138,1091.67,0.736927,0.041092,0.215499,7.64186e-05,0.41528,1091.67,1,0.273426,0,1,21063.5,3.43053,0.0357359,301.582,1.73773,0.0223155,0.0118796,-0.00297229,3.55003e-05
-0.619296,0.989159,0.0392572,3,15,0,0.868738,0.73661,0.0410254,0.21589,4.15e-05,7.64843e-05,0.415163,0.0611602,0.54819,1091.75,0.73661,0.0410254,0.21589,7.64843e-05,0.415163,1091.75,1,0.273827,0,1,21078.4,3.42877,0.0357237,301.531,1.73794,0.0222602,-0.0392518,-0.00276262,-1.982e-05
-1.94777,0.689505,0.0392572,1,3,0,2.40467,0.73631,0.0411891,0.215559,4.15e-05,7.65468e-05,0.415223,0.0610132,0.548124,1091.63,0.73631,0.0411891,0.215559,7.65468e-05,0.415223,1091.63,1,0.27362,0,1,21071.6,3.42965,0.0357137,301.693,1.73782,0.0223307,0.1227,-0.00288302,5.07457e-05
-1.83841,0.993933,0.0392572,2,7,0,3.06634,0.737024,0.041267,0.21673,4.15e-05,7.63985e-05,0.414772,0.0608357,0.548043,1091.59,0.737024,0.041267,0.21673,7.63985e-05,0.414772,1091.59,1,0.275162,0,1,21104,3.42299,0.0356765,301.421,1.73866,0.0224164,-0.149184,-0.00204442,0.000136435
-1.25098,0.938582,0.0392572,6,71,0,3.37372,0.729844,0.0417237,0.223083,4.15e-05,7.7909e-05,0.412307,0.0612335,0.548223,1091.95,0.729844,0.0417237,0.223083,7.7909e-05,0.412307,1091.95,1,0.283613,0,1,21375,3.38698,0.0352943,301.479,1.74292,0.0222251,-0.0906189,0.00221556,-5.4922e-05
-0.663266,1,0.0392572,1,3,0,1.26609,0.729783,0.0418374,0.223075,4.15e-05,7.7922e-05,0.412269,0.0611148,0.54817,1091.87,0.729783,0.0418374,0.223075,7.7922e-05,0.412269,1091.87,1,0.283745,0,1,21376.2,3.38642,0.0352824,301.532,1.74298,0.0222819,-0.0379542,0.00227997,1.92509e-06
-4.59415,0.37928,0.0392572,1,3,0,4.9776,0.729966,0.0416018,0.223453,4.15e-05,7.7883e-05,0.412217,0.0613542,0.548277,1092.05,0.729966,0.0416018,0.223453,7.7883e-05,0.412217,1092.05,1,0.283923,0,1,21384.9,3.3857,0.0352957,301.354,1.74308,0.0221676,-0.216199,0.00237915,-0.000112446
-1.08107,0.808153,0.0392572,2,3,0,6.63989,0.729258,0.0419886,0.223084,4.15e-05,7.80343e-05,0.412211,0.0610142,0.548124,1091.79,0.729258,0.0419886,0.223084,7.80343e-05,0.412211,1091.79,1,0.283944,0,1,21382.3,3.38557,0.0352586,301.66,1.74307,0.0223303,0.0895308,0.00236815,5.02648e-05
-1.1127,0.988362,0.0392572,3,7,0,2.11437,0.729138,0.0420235,0.22404,4.15e-05,7.806e-05,0.411851,0.0609909,0.548114,1091.81,0.729138,0.0420235,0.22404,7.806e-05,0.411851,1091.81,1,0.28518,0,1,21414.2,3.38048,0.035221,301.527,1.7437,0.0223415,-0.0428233,0.00299614,6.1477e-05
-1.13134,0.999768,0.0392572,4,31,0,1.75939,0.726861,0.0417959,0.224929,4.15e-05,7.85499e-05,0.41161,0.0615348,0.548357,1092.15,0.726861,0.0417959,0.224929,7.85499e-05,0.41161,1092.15,1,0.286005,0,1,21461.2,3.37702,0.035176,301.604,1.74407,0.0220819,0.0336524,0.00337238,-0.000198101
-0.450636,0.948467,0.0392572,5,63,0,3.17219,0.734605,0.0414082,0.217982,4.15e-05,7.69024e-05,0.414269,0.060982,0.54811,1091.68,0.734605,0.0414082,0.217982,7.69024e-05,0.414269,1091.68,1,0.276885,0,1,21166.7,3.41548,0.0355788,301.586,1.73952,0.0223457,0.0155678,-0.00118259,6.57473e-05
-2.02802,0.900841,0.0392572,4,31,0,3.31995,0.731427,0.0411992,0.220038,4.15e-05,7.75723e-05,0.413601,0.0616216,0.548396,1092.1,0.731427,0.0411992,0.220038,7.75723e-05,0.413601,1092.1,1,0.279175,0,1,21259.4,3.40562,0.0354761,301.585,1.74066,0.0220409,0.0151521,-4.05733e-05,-0.000239052
-0.85685,0.961977,0.0392572,3,7,0,4.55742,0.732663,0.0412745,0.219201,4.15e-05,7.73108e-05,0.413876,0.0613786,0.548288,1091.94,0.732663,0.0412745,0.219201,7.73108e-05,0.413876,1091.94,1,0.278231,0,1,21222.1,3.40967,0.0355179,301.588,1.74019,0.0221559,0.0184746,-0.000511269,-0.000124059
-0.635342,0.927957,0.0392572,3,15,0,1.67068,0.733236,0.0415014,0.219005,4.15e-05,7.71899e-05,0.413865,0.0610509,0.548141,1091.74,0.733236,0.0415014,0.219005,7.71899e-05,0.413865,1091.74,1,0.278269,0,1,21212.4,3.40953,0.0355115,301.63,1.74022,0.0223126,0.0603947,-0.000483521,3.26053e-05
-0.579402,0.804189,0.0392572,3,7,0,2.32313,0.73365,0.0415634,0.219343,4.15e-05,7.71027e-05,0.413721,0.0609292,0.548086,1091.68,0.73365,0.0415634,0.219343,7.71027e-05,0.413721,1091.68,1,0.278764,0,1,21220.1,3.40744,0.0355004,301.539,1.74048,0.0223712,-0.0306523,-0.000216165,9.12077e-05
-0.320574,0.998618,0.0392572,2,3,0,0.636688,0.733414,0.041453,0.21909,4.15e-05,7.71524e-05,0.413852,0.0610825,0.548155,1091.76,0.733414,0.041453,0.21909,7.71524e-05,0.413852,1091.76,1,0.278314,0,1,21213.2,3.40934,0.0355163,301.573,1.74024,0.0222974,0.00306911,-0.000455527,1.74173e-05
-2.41049,0.501567,0.0392572,2,3,0,3.75054,0.733369,0.0417783,0.219224,4.15e-05,7.7162e-05,0.413686,0.0607261,0.547993,1091.54,0.733369,0.0417783,0.219224,7.7162e-05,0.413686,1091.54,1,0.278883,0,1,21220.5,3.40691,0.0354784,301.68,1.74054,0.0224696,0.110306,-0.000163591,0.000189617
-1.15881,0.954016,0.0392572,5,39,0,3.03676,0.73155,0.0418045,0.221777,4.15e-05,7.75461e-05,0.412752,0.0609269,0.548085,1091.74,0.73155,0.0418045,0.221777,7.75461e-05,0.412752,1091.74,1,0.282088,0,1,21318.8,3.39337,0.0353586,301.499,1.74217,0.0223723,-0.0705241,0.00146505,9.23378e-05
