# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 13:42:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpnyslm103/hi0c7hrz.json
# init = /tmp/tmpnyslm103/eun7fobf.json
# random
#   seed = 94167
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CMB/CMB-20230724144208.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,E,dE,I,dI,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-2.26209,0.90974,0.0398357,1,1,0,2.28828,0.73949,0.0411689,0.214587,4.15e-05,7.58898e-05,0.415581,0.0606369,0.547952,1091.43,0.73949,0.0411689,0.214587,7.58898e-05,0.415581,1091.43,1,0.272395,0,1,21012.3,3.43513,0.0358025,301.425,1.73722,0.022513,-0.145113,-0.00347549,0.000233039
-1.16936,0.972705,0.0398357,2,7,0,4.2938,0.738599,0.0407933,0.213505,4.15e-05,7.6073e-05,0.416106,0.0611732,0.548196,1091.7,0.738599,0.0407933,0.213505,7.6073e-05,0.416106,1091.7,1,0.2706,0,1,20981.7,3.44301,0.0358648,301.591,1.73624,0.0222539,0.0213171,-0.00446053,-2.60861e-05
-4.4683,0.483223,0.0398357,2,7,0,6.64217,0.739402,0.0406451,0.214053,4.15e-05,7.59079e-05,0.415962,0.0612415,0.548227,1091.8,0.739402,0.0406451,0.214053,7.59079e-05,0.415962,1091.8,1,0.271091,0,1,20991.4,3.44087,0.0358739,301.328,1.73653,0.0222213,-0.242012,-0.00417349,-5.87166e-05
-4.44513,0.981588,0.0398357,2,7,0,6.06694,0.739649,0.0413417,0.213417,4.15e-05,7.58573e-05,0.41594,0.060424,0.547853,1091.24,0.739649,0.0413417,0.213417,7.58573e-05,0.41594,1091.24,1,0.271166,0,1,20974.3,3.44053,0.0358289,301.677,1.73656,0.0226172,0.107028,-0.00414115,0.000337212
-1.17928,0.94099,0.0398357,5,43,0,6.42701,0.732577,0.0413879,0.22019,4.15e-05,7.73289e-05,0.413478,0.0612618,0.548236,1091.91,0.732577,0.0413879,0.22019,7.73289e-05,0.413478,1091.91,1,0.279598,0,1,21255.5,3.40388,0.0354712,301.473,1.7409,0.0222116,-0.097212,0.00020094,-6.84123e-05
-1.09939,0.999478,0.0398357,6,67,0,1.45895,0.729903,0.0416416,0.222751,4.15e-05,7.78965e-05,0.412457,0.0613178,0.548261,1091.99,0.729903,0.0416416,0.222751,7.78965e-05,0.412457,1091.99,1,0.283097,0,1,21363.3,3.38912,0.0353146,301.497,1.74265,0.0221849,-0.0733019,0.00195359,-9.51076e-05
-2.57467,0.998253,0.0398357,6,81,0,4.89386,0.746676,0.0403134,0.206448,4.15e-05,7.44361e-05,0.418812,0.0607134,0.547987,1091.29,0.746676,0.0403134,0.206448,7.44361e-05,0.418812,1091.29,1,0.261362,0,1,20676.9,3.4852,0.0363054,301.582,1.73128,0.0224757,0.0120013,-0.0094249,0.000195749
-2.22005,1,0.0398357,1,3,0,2.93156,0.746607,0.0401601,0.206434,4.15e-05,7.44498e-05,0.418872,0.0608983,0.548072,1091.4,0.746607,0.0401601,0.206434,7.44498e-05,0.418872,1091.4,1,0.261158,0,1,20675.7,3.48615,0.0363212,301.534,1.73116,0.0223862,-0.0364859,-0.00953947,0.000106158
-3.58458,0.934213,0.0398357,2,3,0,3.65072,0.746469,0.0398998,0.206121,4.15e-05,7.44775e-05,0.419077,0.0612174,0.548216,1091.59,0.746469,0.0398998,0.206121,7.44775e-05,0.419077,1091.59,1,0.260458,0,1,20664.3,3.48941,0.0363583,301.508,1.73076,0.0222328,-0.0623775,-0.00993684,-4.72131e-05
-3.10272,0.999138,0.0398357,4,19,0,5.3534,0.750567,0.0400677,0.203718,4.15e-05,7.36663e-05,0.419876,0.0605158,0.547895,1091.13,0.750567,0.0400677,0.203718,7.36663e-05,0.419876,1091.13,1,0.257736,0,1,20551.5,3.50236,0.0364984,301.465,1.72928,0.0225722,-0.105244,-0.0114203,0.000292196
-3.65254,0.837158,0.0398357,4,23,0,4.69224,0.748318,0.0403919,0.205462,4.15e-05,7.41098e-05,0.419137,0.0604211,0.547851,1091.09,0.748318,0.0403919,0.205462,7.41098e-05,0.419137,1091.09,1,0.260255,0,1,20631.1,3.49041,0.0363609,301.573,1.73068,0.0226186,0.00309696,-0.0100238,0.000338645
-5.1361,0.743048,0.0398357,2,3,0,5.97498,0.749147,0.0400992,0.205773,4.15e-05,7.39459e-05,0.41913,0.0606543,0.54796,1091.28,0.749147,0.0400992,0.205773,7.39459e-05,0.41913,1091.28,1,0.260277,0,1,20631.8,3.49036,0.0363945,301.289,1.73071,0.0225045,-0.280767,-0.00998818,0.000224523
-4.33739,1,0.0398357,2,3,0,5.27724,0.748747,0.0404631,0.205373,4.15e-05,7.4025e-05,0.419143,0.0602874,0.547789,1091.01,0.748747,0.0404631,0.205373,7.4025e-05,0.419143,1091.01,1,0.260233,0,1,20625.2,3.49053,0.0363636,301.56,1.73067,0.0226845,-0.00972753,-0.0100286,0.000404478
-2.45315,0.954308,0.0398357,2,3,0,4.45489,0.7485,0.0401567,0.205497,4.15e-05,7.40737e-05,0.419209,0.0606679,0.547966,1091.26,0.7485,0.0401567,0.205497,7.40737e-05,0.419209,1091.26,1,0.26001,0,1,20628.6,3.49157,0.0363879,301.449,1.73054,0.0224979,-0.120692,-0.0101556,0.000217903
-2.98255,0.84941,0.0398357,4,15,0,7.36025,0.744411,0.040853,0.209842,4.15e-05,7.48898e-05,0.417402,0.0603805,0.547832,1091.17,0.744411,0.040853,0.209842,7.48898e-05,0.417402,1091.17,1,0.266172,0,1,20812.5,3.46304,0.0360864,301.483,1.73392,0.0226386,-0.0865684,-0.00677647,0.000358614
-2.90127,0.881053,0.0398357,3,7,0,4.09884,0.744168,0.0406609,0.210201,4.15e-05,7.49388e-05,0.417342,0.0606279,0.547947,1091.34,0.744168,0.0406609,0.210201,7.49388e-05,0.417342,1091.34,1,0.266377,0,1,20824.7,3.46211,0.0360896,301.376,1.73404,0.0225174,-0.19387,-0.00666397,0.000237411
-1.42336,1,0.0398357,2,3,0,2.87135,0.743548,0.0406183,0.209648,4.15e-05,7.50638e-05,0.417556,0.0607533,0.548005,1091.38,0.743548,0.0406183,0.209648,7.50638e-05,0.417556,1091.38,1,0.265647,0,1,20811.5,3.46539,0.0361039,301.542,1.73362,0.0224564,-0.0276615,-0.00708247,0.000176386
-1.57142,0.847721,0.0398357,2,3,0,2.28167,0.743741,0.0406261,0.209461,4.15e-05,7.50247e-05,0.41762,0.0607204,0.54799,1091.36,0.743741,0.0406261,0.209461,7.50247e-05,0.41762,1091.36,1,0.265428,0,1,20803.8,3.46639,0.036113,301.553,1.7335,0.0224724,-0.0171317,-0.00720061,0.000192385
-1.0987,0.972049,0.0398357,6,87,0,3.04936,0.730795,0.0415407,0.220801,4.15e-05,7.77065e-05,0.413201,0.061317,0.548261,1091.92,0.730795,0.0415407,0.220801,7.77065e-05,0.413201,1091.92,1,0.280546,0,1,21292.1,3.39981,0.0354056,301.67,1.74136,0.0221852,0.0997867,0.000655053,-9.47501e-05
-0.504257,0.999377,0.0398357,5,63,0,1.72068,0.733216,0.0415842,0.219681,4.15e-05,7.71941e-05,0.413591,0.060961,0.5481,1091.71,0.733216,0.0415842,0.219681,7.71941e-05,0.413591,1091.71,1,0.279209,0,1,21235,3.40554,0.0354796,301.548,1.74071,0.0223559,-0.0218574,7.46902e-06,7.58894e-05
-1.66787,0.738931,0.0398357,2,3,0,2.56952,0.733527,0.0414097,0.21973,4.15e-05,7.71287e-05,0.413636,0.0611167,0.548171,1091.82,0.733527,0.0414097,0.21973,7.71287e-05,0.413636,1091.82,1,0.279055,0,1,21232.5,3.40621,0.0355004,301.431,1.74064,0.022281,-0.139349,-6.37181e-05,9.87994e-07
-0.776068,0.976571,0.0398357,6,71,0,2.84773,0.732198,0.0415473,0.220719,4.15e-05,7.74088e-05,0.413228,0.0611311,0.548177,1091.84,0.732198,0.0415473,0.220719,7.74088e-05,0.413228,1091.84,1,0.280453,0,1,21277.1,3.40025,0.0354309,301.494,1.74134,0.0222741,-0.0758376,0.000635982,-5.88646e-06
-1.40819,0.982257,0.0398357,2,3,0,1.63488,0.732134,0.0418781,0.220898,4.15e-05,7.74225e-05,0.413044,0.0607716,0.548014,1091.61,0.732134,0.0418781,0.220898,7.74225e-05,0.413044,1091.61,1,0.281086,0,1,21286,3.39758,0.0353908,301.598,1.74166,0.0224475,0.028425,0.000957034,0.000167493
-0.99298,0.999585,0.0398357,5,63,0,1.89254,0.737657,0.0412606,0.215351,4.15e-05,7.62675e-05,0.415273,0.0607635,0.54801,1091.5,0.737657,0.0412606,0.215351,7.62675e-05,0.415273,1091.5,1,0.27345,0,1,21053.7,3.43044,0.035736,301.574,1.73775,0.0224514,0.00394647,-0.00294719,0.000171438
-1.54599,0.998758,0.0398357,5,53,0,2.5332,0.743243,0.0405059,0.209482,4.15e-05,7.51254e-05,0.417656,0.0609196,0.548081,1091.47,0.743243,0.0405059,0.209482,7.51254e-05,0.417656,1091.47,1,0.265307,0,1,20807.7,3.46693,0.0361167,301.57,1.73342,0.0223758,-0.000486034,-0.00727667,9.58496e-05
-2.016,0.925514,0.0398357,2,7,0,2.12115,0.743249,0.0405876,0.209419,4.15e-05,7.51242e-05,0.417649,0.0608255,0.548038,1091.41,0.743249,0.0405876,0.209419,7.51242e-05,0.417649,1091.41,1,0.265329,0,1,20806.3,3.46682,0.0361105,301.612,1.73343,0.0224214,0.0419824,-0.00726551,0.000141369
-0.970645,0.998244,0.0398357,5,39,0,2.4752,0.739464,0.0409249,0.213816,4.15e-05,7.58951e-05,0.415947,0.060915,0.548079,1091.57,0.739464,0.0409249,0.213816,7.58951e-05,0.415947,1091.57,1,0.271144,0,1,20985.4,3.44063,0.0358546,301.47,1.73655,0.0223781,-0.100349,-0.00414874,9.80722e-05
-1.91609,0.586786,0.0398357,2,3,0,4.10695,0.739397,0.0408374,0.214041,4.15e-05,7.59089e-05,0.415897,0.0610227,0.548128,1091.65,0.739397,0.0408374,0.214041,7.59089e-05,0.415897,1091.65,1,0.271314,0,1,20992.6,3.43988,0.0358545,301.405,1.73664,0.0223261,-0.164829,-0.00405645,4.61377e-05
-2.7078,0.81973,0.0398357,3,7,0,4.68216,0.738838,0.0406253,0.212636,4.15e-05,7.60238e-05,0.416479,0.0613352,0.548269,1091.77,0.738838,0.0406253,0.212636,7.60238e-05,0.416479,1091.77,1,0.269324,0,1,20950,3.44868,0.0359171,301.649,1.73555,0.0221766,0.0787145,-0.0051494,-0.000103413
-1.84249,1,0.0398357,3,15,0,3.16501,0.739659,0.0405618,0.212698,4.15e-05,7.58552e-05,0.41648,0.0613046,0.548255,1091.78,0.739659,0.0405618,0.212698,7.58552e-05,0.41648,1091.78,1,0.269322,0,1,20944.4,3.44872,0.0359351,301.501,1.73557,0.0221912,-0.0688388,-0.00513169,-8.88252e-05
-1.65863,0.95907,0.0398357,2,3,0,2.15993,0.739691,0.0408109,0.212437,4.15e-05,7.58485e-05,0.416484,0.061016,0.548125,1091.58,0.739691,0.0408109,0.212437,7.58485e-05,0.416484,1091.58,1,0.269308,0,1,20937.6,3.44878,0.0359193,301.639,1.73556,0.0223294,0.0694366,-0.00514378,4.93717e-05
-1.48263,0.976286,0.0398357,5,47,0,2.65071,0.736385,0.0409789,0.216407,4.15e-05,7.65311e-05,0.414993,0.0612414,0.548227,1091.82,0.736385,0.0409789,0.216407,7.65311e-05,0.414993,1091.82,1,0.274407,0,1,21096.8,3.42625,0.0357066,301.453,1.73824,0.0222213,-0.116915,-0.0024556,-5.86645e-05
-1.17078,0.990752,0.0398357,1,3,0,2.37038,0.735994,0.040931,0.21609,4.15e-05,7.66125e-05,0.415125,0.0613453,0.548273,1091.87,0.735994,0.040931,0.21609,7.66125e-05,0.415125,1091.87,1,0.273957,0,1,21089.6,3.42819,0.0357161,301.544,1.738,0.0221718,-0.0264108,-0.00270398,-0.00010821
-2.00272,0.929707,0.0398357,6,71,0,4.35445,0.743329,0.0407958,0.210087,4.15e-05,7.51081e-05,0.417334,0.0605792,0.547925,1091.28,0.743329,0.0407958,0.210087,7.51081e-05,0.417334,1091.28,1,0.266403,0,1,20829.3,3.46195,0.0360657,301.562,1.73403,0.0225412,-0.00779783,-0.00666967,0.000261175
-2.72692,0.981762,0.0398357,3,7,0,3.31127,0.743338,0.0402124,0.209381,4.15e-05,7.51061e-05,0.417797,0.0612453,0.548229,1091.68,0.743338,0.0402124,0.209381,7.51061e-05,0.417797,1091.68,1,0.264824,0,1,20801.2,3.46914,0.0361528,301.46,1.73316,0.0222195,-0.109577,-0.00753902,-6.05448e-05
-2.43879,0.783366,0.0398357,6,71,0,6.44424,0.725682,0.0417865,0.225331,4.15e-05,7.88053e-05,0.411468,0.0616971,0.548429,1092.24,0.725682,0.0417865,0.225331,7.88053e-05,0.411468,1092.24,1,0.286496,0,1,21484.5,3.37497,0.035144,301.695,1.7443,0.0220054,0.125107,0.00359648,-0.000274617
-0.943954,0.999293,0.0398357,2,7,0,2.38965,0.726108,0.0419351,0.225817,4.15e-05,7.87128e-05,0.411237,0.0614764,0.548331,1092.13,0.726108,0.0419351,0.225817,7.87128e-05,0.411237,1092.13,1,0.287289,0,1,21497.2,3.37175,0.0351204,301.61,1.7447,0.0221096,0.039867,0.00400332,-0.000170431
-2.15834,0.959207,0.0398357,4,31,0,2.80293,0.729065,0.0414495,0.222052,4.15e-05,7.80757e-05,0.41278,0.0616409,0.548404,1092.14,0.729065,0.0414495,0.222052,7.80757e-05,0.41278,1092.14,1,0.281989,0,1,21346.9,3.3937,0.0353433,301.659,1.74207,0.0220319,0.0886702,0.00136846,-0.000248136
-2.25427,0.953162,0.0398357,5,55,0,5.74273,0.738719,0.0413631,0.215133,4.15e-05,7.60483e-05,0.415314,0.060516,0.547896,1091.36,0.738719,0.0413631,0.215133,7.60483e-05,0.415314,1091.36,1,0.273308,0,1,21038.3,3.4311,0.0357507,301.508,1.7377,0.0225721,-0.0616761,-0.00300359,0.000292077
-0.769532,0.984288,0.0398357,2,7,0,2.56517,0.738718,0.0410164,0.214463,4.15e-05,7.60486e-05,0.415681,0.0609052,0.548075,1091.58,0.738718,0.0410164,0.214463,7.60486e-05,0.415681,1091.58,1,0.272054,0,1,21013.7,3.4366,0.0358099,301.492,1.73703,0.0223828,-0.0779461,-0.0036732,0.000102808
-1.28893,0.7401,0.0398357,2,3,0,2.52649,0.738505,0.0410053,0.2138,4.15e-05,7.60923e-05,0.415923,0.0609443,0.548093,1091.57,0.738505,0.0410053,0.2138,7.60923e-05,0.415923,1091.57,1,0.271224,0,1,20993.9,3.44024,0.035831,301.634,1.73657,0.0223639,0.0635444,-0.00412687,8.39093e-05
-2.10806,0.70995,0.0398357,2,7,0,5.56915,0.739266,0.0410059,0.214561,4.15e-05,7.59358e-05,0.415649,0.0608483,0.548049,1091.56,0.739266,0.0410059,0.214561,7.59358e-05,0.415649,1091.56,1,0.272162,0,1,21012,3.43615,0.0358165,301.397,1.7371,0.0224103,-0.17347,-0.00360325,0.000130338
-2.11068,0.93318,0.0398357,2,7,0,3.29339,0.73904,0.0408707,0.214444,4.15e-05,7.59822e-05,0.41574,0.0610297,0.548131,1091.67,0.73904,0.0408707,0.214444,7.59822e-05,0.41574,1091.67,1,0.271852,0,1,21009.1,3.4375,0.0358308,301.395,1.73693,0.0223228,-0.174764,-0.00377311,4.27901e-05
-0.460342,0.969267,0.0398357,5,63,0,2.51401,0.733738,0.0412927,0.218596,4.15e-05,7.70843e-05,0.414089,0.0612216,0.548218,1091.84,0.733738,0.0412927,0.218596,7.70843e-05,0.414089,1091.84,1,0.277503,0,1,21193.2,3.41281,0.0355548,301.553,1.73983,0.0222308,-0.0169391,-0.000872152,-4.92054e-05
-0.44592,0.999973,0.0398357,5,63,0,0.548519,0.731379,0.0415314,0.220712,4.15e-05,7.75825e-05,0.413236,0.061253,0.548232,1091.89,0.731379,0.0415314,0.220712,7.75825e-05,0.413236,1091.89,1,0.280425,0,1,21284,3.40034,0.0354192,301.601,1.7413,0.0222158,0.0313697,0.000604393,-6.42269e-05
-0.558269,0.995319,0.0398357,5,55,0,0.825882,0.728665,0.0419619,0.223975,4.15e-05,7.81614e-05,0.411897,0.0611193,0.548172,1091.88,0.728665,0.0419619,0.223975,7.81614e-05,0.411897,1091.88,1,0.285022,0,1,21415.8,3.38111,0.0352215,301.58,1.74361,0.0222798,0.00956425,0.00290683,-2.483e-07
-1.95335,0.792177,0.0398357,5,47,0,2.68731,0.732162,0.0413878,0.220728,4.15e-05,7.74166e-05,0.413283,0.0613147,0.54826,1091.96,0.732162,0.0413878,0.220728,7.74166e-05,0.413283,1091.96,1,0.280266,0,1,21276.5,3.40104,0.0354458,301.437,1.74124,0.0221864,-0.133016,0.000540936,-9.36138e-05
-0.340406,0.915997,0.0398357,2,3,0,2.71625,0.732352,0.0415709,0.220273,4.15e-05,7.73763e-05,0.413381,0.0610852,0.548156,1091.79,0.732352,0.0415709,0.220273,7.73763e-05,0.413381,1091.79,1,0.279928,0,1,21261.6,3.40247,0.0354464,301.559,1.74107,0.0222961,-0.0112074,0.000365262,1.61255e-05
-0.646432,0.957549,0.0398357,2,7,0,0.965318,0.73212,0.0413715,0.219989,4.15e-05,7.74254e-05,0.413556,0.0613383,0.54827,1091.94,0.73212,0.0413715,0.219989,7.74254e-05,0.413556,1091.94,1,0.279328,0,1,21252.9,3.405,0.0354722,301.564,1.74075,0.0221751,-0.00629347,5.05516e-05,-0.000104882
-0.848833,0.830628,0.0398357,2,5,0,2.00486,0.732785,0.0417087,0.220366,4.15e-05,7.72849e-05,0.413298,0.0608769,0.548062,1091.67,0.732785,0.0417087,0.220366,7.72849e-05,0.413298,1091.67,1,0.280214,0,1,21261.8,3.40127,0.0354366,301.536,1.74122,0.0223965,-0.0335216,0.00052082,0.000116489
-0.878147,0.999648,0.0398357,3,15,0,1.02943,0.732721,0.041268,0.219114,4.15e-05,7.72985e-05,0.41391,0.0613786,0.548288,1091.94,0.732721,0.041268,0.219114,7.72985e-05,0.41391,1091.94,1,0.278115,0,1,21218.7,3.41017,0.0355226,301.593,1.74013,0.022156,0.0231581,-0.000571133,-0.000124033
-0.669033,0.848599,0.0398357,5,55,0,4.05391,0.738099,0.0409155,0.214503,4.15e-05,7.6176e-05,0.415703,0.0610971,0.548162,1091.69,0.738099,0.0409155,0.214503,7.6176e-05,0.415703,1091.69,1,0.271979,0,1,21019.5,3.43691,0.0358086,301.53,1.73698,0.0222904,-0.0400176,-0.00372477,1.0402e-05
-1.56435,0.837128,0.0398357,4,23,0,2.09541,0.736557,0.0413332,0.215909,4.15e-05,7.64954e-05,0.415045,0.0608201,0.548036,1091.53,0.736557,0.0413332,0.215909,7.64954e-05,0.415045,1091.53,1,0.27423,0,1,21082,3.42701,0.0356909,301.653,1.73815,0.022424,0.0829635,-0.00255328,0.000143968
-1.21685,0.983115,0.0398357,1,3,0,1.95759,0.736826,0.0413682,0.21608,4.15e-05,7.64395e-05,0.41497,0.0607472,0.548002,1091.5,0.736826,0.0413682,0.21608,7.64395e-05,0.41497,1091.5,1,0.274484,0,1,21085.5,3.42591,0.0356858,301.6,1.73829,0.0224593,0.030039,-0.0024123,0.000179327
-0.74595,0.963444,0.0398357,3,7,0,1.56369,0.737144,0.0411556,0.216016,4.15e-05,7.63737e-05,0.41507,0.0609459,0.548093,1091.64,0.737144,0.0411556,0.216016,7.63737e-05,0.41507,1091.64,1,0.274142,0,1,21078.9,3.42742,0.0357149,301.486,1.73812,0.0223632,-0.0836727,-0.00258469,8.31672e-05
-0.567123,1,0.0398357,2,7,0,0.857328,0.736855,0.0411117,0.21558,4.15e-05,7.64335e-05,0.415244,0.0610317,0.548132,1091.66,0.736855,0.0411117,0.21558,7.64335e-05,0.415244,1091.66,1,0.273549,0,1,21066.9,3.42998,0.0357299,301.585,1.73779,0.0223218,0.015113,-0.00290791,4.18437e-05
-0.772082,0.996287,0.0398357,3,7,0,0.888053,0.737536,0.0412343,0.215609,4.15e-05,7.62925e-05,0.415189,0.0608082,0.54803,1091.54,0.737536,0.0412343,0.215609,7.62925e-05,0.415189,1091.54,1,0.273737,0,1,21062.9,3.42919,0.0357276,301.535,1.7379,0.0224297,-0.0351956,-0.00279531,0.000149735
-0.744769,0.966796,0.0398357,4,23,0,1.28472,0.735925,0.0411511,0.216211,4.15e-05,7.66269e-05,0.415002,0.0611046,0.548165,1091.71,0.735925,0.0411511,0.216211,7.66269e-05,0.415002,1091.71,1,0.274378,0,1,21095.8,3.42635,0.0356884,301.616,1.73822,0.0222868,0.046199,-0.00248406,6.8111e-06
-1.66439,0.647077,0.0398357,2,3,0,2.45913,0.736139,0.0409993,0.216708,4.15e-05,7.65824e-05,0.414877,0.0612493,0.54823,1091.84,0.736139,0.0409993,0.216708,7.65824e-05,0.414877,1091.84,1,0.274804,0,1,21108.9,3.42452,0.0356899,301.442,1.73845,0.0222175,-0.128082,-0.00224882,-6.24561e-05
-3.09546,0.865815,0.0398357,3,11,0,3.83428,0.73765,0.040993,0.216005,4.15e-05,7.62689e-05,0.415133,0.0610659,0.548148,1091.73,0.73765,0.040993,0.216005,7.62689e-05,0.415133,1091.73,1,0.273928,0,1,21072.9,3.42837,0.0357402,301.357,1.73801,0.0223054,-0.213138,-0.00268585,2.5403e-05
-1.77876,0.995252,0.0398357,2,7,0,4.41962,0.737703,0.0412753,0.21612,4.15e-05,7.62579e-05,0.41499,0.0607412,0.548,1091.52,0.737703,0.0412753,0.21612,7.62579e-05,0.41499,1091.52,1,0.274418,0,1,21078.4,3.42624,0.0357082,301.439,1.73827,0.0224623,-0.131368,-0.00242762,0.000182251
-3.00492,0.994643,0.0398357,5,39,0,4.10709,0.742833,0.0410306,0.211268,4.15e-05,7.52083e-05,0.416826,0.0603762,0.54783,1091.2,0.742833,0.0410306,0.211268,7.52083e-05,0.416826,1091.2,1,0.26814,0,1,20874.2,3.45411,0.0359903,301.509,1.73498,0.0226407,-0.0606408,-0.00572351,0.000360724
-1.40675,0.997172,0.0398357,3,15,0,3.89007,0.742941,0.0404536,0.209973,4.15e-05,7.51864e-05,0.417498,0.0610171,0.548126,1091.55,0.742941,0.0404536,0.209973,7.51864e-05,0.417498,1091.55,1,0.265844,0,1,20826,3.46448,0.0360993,301.501,1.73372,0.0223288,-0.0685269,-0.00698237,4.88442e-05
-2.40031,0.797274,0.0398357,2,7,0,3.18429,0.743209,0.040808,0.209988,4.15e-05,7.51322e-05,0.417365,0.0605802,0.547925,1091.28,0.743209,0.040808,0.209988,7.51322e-05,0.417365,1091.28,1,0.266297,0,1,20827.2,3.46243,0.036066,301.601,1.73397,0.0225407,0.0308514,-0.00673134,0.000260685
-2.00633,0.974055,0.0398357,2,5,0,3.60033,0.742997,0.0406468,0.209725,4.15e-05,7.51752e-05,0.417518,0.0607894,0.548022,1091.39,0.742997,0.0406468,0.209725,7.51752e-05,0.417518,1091.39,1,0.265777,0,1,20819,3.46478,0.0360889,301.614,1.73368,0.0224388,0.0439788,-0.0070223,0.000158846
-1.70828,0.911809,0.0398357,2,3,0,2.86302,0.742689,0.040395,0.210099,4.15e-05,7.52374e-05,0.417474,0.0611159,0.54817,1091.62,0.742689,0.040395,0.210099,7.52374e-05,0.417474,1091.62,1,0.265927,0,1,20831.8,3.4641,0.0360967,301.49,1.73376,0.0222814,-0.0799552,-0.00694046,1.36576e-06
-4.06543,0.817003,0.0398357,5,39,0,4.80594,0.746612,0.0402203,0.20588,4.15e-05,7.44489e-05,0.419049,0.0608283,0.54804,1091.33,0.746612,0.0402203,0.20588,7.44489e-05,0.419049,1091.33,1,0.260555,0,1,20657.9,3.48895,0.0363354,301.658,1.73082,0.02242,0.0882164,-0.00988464,0.000139988
-3.40797,1,0.0398357,3,7,0,4.17197,0.746828,0.0400054,0.20672,4.15e-05,7.44059e-05,0.418825,0.0610499,0.548141,1091.52,0.746828,0.0400054,0.20672,7.44059e-05,0.418825,1091.52,1,0.261318,0,1,20682,3.48542,0.0363308,301.391,1.73126,0.0223131,-0.179316,-0.00944092,3.30533e-05
-3.27745,0.999505,0.0398357,3,15,0,3.87117,0.748378,0.0401707,0.206057,4.15e-05,7.40978e-05,0.419004,0.0606669,0.547965,1091.28,0.748378,0.0401707,0.206057,7.40978e-05,0.419004,1091.28,1,0.26071,0,1,20648.3,3.4883,0.0363635,301.369,1.73094,0.0224984,-0.20141,-0.00975835,0.000218394
-3.32773,0.889788,0.0398357,2,7,0,4.54076,0.748678,0.0403873,0.205885,4.15e-05,7.40385e-05,0.418987,0.060382,0.547833,1091.1,0.748678,0.0403873,0.205885,7.40385e-05,0.418987,1091.1,1,0.260764,0,1,20642,3.48805,0.0363516,301.446,1.73098,0.0226378,-0.124352,-0.00972492,0.000357835
-2.50663,0.998199,0.0398357,3,7,0,3.50905,0.747051,0.0400481,0.205958,4.15e-05,7.43614e-05,0.419083,0.0609727,0.548105,1091.44,0.747051,0.0400481,0.205958,7.43614e-05,0.419083,1091.44,1,0.26044,0,1,20655.2,3.48951,0.0363583,301.517,1.73076,0.0223502,-0.0530926,-0.00993786,7.02385e-05
-2.60862,0.988099,0.0398357,3,7,0,3.10264,0.747422,0.0400036,0.205674,4.15e-05,7.42875e-05,0.4192,0.0609781,0.548108,1091.44,0.747422,0.0400036,0.205674,7.42875e-05,0.4192,1091.44,1,0.26004,0,1,20642.3,3.4914,0.0363798,301.501,1.73054,0.0223476,-0.0685843,-0.0101581,6.76367e-05
-2.83147,0.928562,0.0398357,2,3,0,2.93705,0.747335,0.0400758,0.205526,4.15e-05,7.43049e-05,0.419227,0.0609054,0.548075,1091.38,0.747335,0.0400758,0.205526,7.43049e-05,0.419227,1091.38,1,0.259947,0,1,20638.8,3.49182,0.0363761,301.569,1.73049,0.0223827,-0.00115738,-0.0102143,0.000102691
-3.80296,0.9985,0.0398357,4,31,0,5.20857,0.751269,0.0400785,0.203562,4.15e-05,7.35287e-05,0.419929,0.0604172,0.54785,1091.08,0.751269,0.0400785,0.203562,7.35287e-05,0.419929,1091.08,1,0.257559,0,1,20540.5,3.50323,0.0365148,301.404,1.72919,0.0226205,-0.165729,-0.0115087,0.000340535
-3.48761,0.971932,0.0398357,2,7,0,4.46961,0.750987,0.0397388,0.202552,4.15e-05,7.3584e-05,0.42041,0.060845,0.548047,1091.3,0.750987,0.0397388,0.202552,7.3584e-05,0.42041,1091.3,1,0.25592,0,1,20506.3,3.51103,0.0365852,301.494,1.72824,0.0224119,-0.0756071,-0.0124623,0.000131905
