# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 11:09:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpktel93p0/ieqht_a3.json
# init = /tmp/tmpktel93p0/jbv7kn3x.json
# random
#   seed = 28102
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SS/LISA/SS-20230724120926.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,k,lambda,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,E,intofEinv,correction,dGW.1,dGW.2,dGW.3,dGW.4,dGW.5,dGW.6,dGW.7,dGW.8,dGW.9,dGW.10,dGW.11,dGW.12,dGW.13,dGW.14,dGW.15
-8.50311,0.882876,0.371386,2,7,0,9.35164,0.709286,0.236745,2.9979,0.422411,0.249095,1.06253,1.16747,2.09722,2.23364,2.24155,2.26876,2.66923,3.87546,3.88129,3.92852,3.99232,5.33584,6.80212,8.41702,9.34034,0.198144,0.410357,1.13174,1.18896,1.19211,1.20282,1.34091,1.62264,1.62369,1.63214,1.64333,1.83394,1.97896,2.09652,2.15092,9.34034,2.15092,0.938723,0.992231,2.4166,11.465,12.6232,12.6897,12.918,16.1983,25.4284,25.4711,25.8171,26.2831,35.7356,45.4256,55.5272,61.0845
-8.39596,1,0.371386,2,3,0,8.5485,0.709048,0.239059,2.9979,0.421588,0.251889,1.06322,1.16928,2.10592,2.24314,2.25109,2.27846,2.68115,3.89366,3.89951,3.94698,4.01111,5.36136,6.8349,8.45774,9.38559,0.198082,0.410064,1.12926,1.18625,1.18938,1.20005,1.33754,1.61797,1.61902,1.62743,1.63858,1.82828,1.97261,2.08961,2.14374,9.38559,2.14374,0.939005,0.992193,2.41557,11.4466,12.6019,12.6682,12.896,16.1675,25.3713,25.4139,25.759,26.2236,35.648,45.3086,55.3792,60.9193
-8.35295,1,0.371386,2,7,0,8.45124,0.709972,0.26289,2.9979,0.41303,0.281104,1.07049,1.18806,2.19374,2.3389,2.3473,2.37623,2.80108,4.07644,4.08259,4.13246,4.19983,5.61756,7.16387,8.8664,9.8397,0.197442,0.407052,1.10482,1.1595,1.1625,1.17273,1.30445,1.57256,1.57356,1.58159,1.59223,1.77334,1.91107,2.02268,2.07432,9.8397,2.07432,0.941886,0.987151,2.39395,11.2135,12.3351,12.3994,12.6204,15.7925,24.7016,24.7429,25.0766,25.5259,34.6374,43.9723,53.7,59.0505
-8.38683,0.836582,0.371386,4,15,0,10.7,0.708507,0.267742,2.9979,0.411269,0.287149,1.07198,1.1919,2.21122,2.35794,2.36643,2.39566,2.82488,4.11265,4.11886,4.16921,4.23722,5.6683,7.229,8.9473,9.92959,0.197311,0.40644,1.10006,1.1543,1.15729,1.16743,1.29805,1.56385,1.56484,1.5728,1.58335,1.76285,1.89934,2.00994,2.06111,9.92959,2.06111,0.942467,0.98844,2.39524,11.1943,12.312,12.3762,12.5964,15.7569,24.6307,24.6717,25.0041,25.4516,34.5249,43.8197,53.5051,58.8321
-9.11388,0.951164,0.371386,2,3,0,9.16503,0.709333,0.275978,2.9979,0.408265,0.29749,1.07454,1.19844,2.2406,2.38993,2.39858,2.42832,2.86485,4.17342,4.17973,4.23087,4.29995,5.75341,7.33826,9.08301,10.0804,0.197087,0.405403,1.09214,1.14566,1.14861,1.15861,1.28745,1.54944,1.55042,1.55826,1.56866,1.74552,1.87998,1.98894,2.03934,10.0804,2.03934,0.94345,0.986025,2.38631,11.111,12.2172,12.2806,12.4986,15.6254,24.4005,24.4411,24.7697,25.2121,34.1812,43.3678,52.9395,58.2036
-9.47847,0.965936,0.371386,2,5,0,9.85686,0.711763,0.27259,2.9979,0.409503,0.293224,1.07349,1.19575,2.22856,2.37682,2.3854,2.41494,2.84848,4.14853,4.15479,4.20561,4.27425,5.71855,7.29351,9.02743,10.0186,0.197179,0.405829,1.09538,1.14919,1.15215,1.16221,1.29177,1.55531,1.55629,1.56419,1.57465,1.75258,1.88786,1.99749,2.0482,10.0186,2.0482,0.943047,0.983175,2.38067,11.1016,12.2082,12.2717,12.4897,15.618,24.399,24.4396,24.7684,25.2112,34.1877,43.3823,52.9628,58.2319
-9.47847,0.797439,0.371386,1,1,0,10.6177,0.711763,0.27259,2.9979,0.409503,0.293224,1.07349,1.19575,2.22856,2.37682,2.3854,2.41494,2.84848,4.14853,4.15479,4.20561,4.27425,5.71855,7.29351,9.02743,10.0186,0.197179,0.405829,1.09538,1.14919,1.15215,1.16221,1.29177,1.55531,1.55629,1.56419,1.57465,1.75258,1.88786,1.99749,2.0482,10.0186,2.0482,0.943047,0.983175,2.38067,11.1016,12.2082,12.2717,12.4897,15.618,24.399,24.4396,24.7684,25.2112,34.1877,43.3823,52.9628,58.2319
-11.7079,0.657216,0.371386,1,1,0,11.7156,0.714296,0.282304,2.9979,0.405944,0.305497,1.07652,1.20348,2.26293,2.41423,2.42299,2.45312,2.89518,4.2195,4.22588,4.27762,4.34752,5.81793,7.42108,9.18587,10.1947,0.196914,0.404607,1.08619,1.13918,1.14209,1.152,1.2795,1.53869,1.53965,1.54741,1.5577,1.73261,1.86557,1.97331,2.02315,10.1947,2.02315,0.944202,0.978219,2.36512,10.9814,12.0724,12.135,12.3499,15.4329,24.0818,24.1218,24.4456,24.8816,33.7194,42.7704,52.2001,57.386
-8.39083,0.95988,0.371386,2,3,0,12.1327,0.710846,0.260916,2.9979,0.413745,0.278653,1.06988,1.1865,2.18659,2.3311,2.33947,2.36827,2.79133,4.0616,4.06773,4.11741,4.18451,5.59678,7.13718,8.83326,9.80287,0.197496,0.407301,1.10678,1.16164,1.16465,1.17491,1.30708,1.57615,1.57715,1.58522,1.5959,1.77768,1.91592,2.02795,2.07978,9.80287,2.07978,0.941649,0.986243,2.3925,11.2171,12.3398,12.4043,12.6255,15.8012,24.7215,24.7628,25.0969,25.5469,34.6707,44.0185,53.76,59.1181
-8.24217,0.998083,0.371386,2,7,0,8.6048,0.704048,0.259284,2.9979,0.414335,0.276631,1.06938,1.18521,2.18066,2.32464,2.33298,2.36168,2.78325,4.0493,4.05541,4.10493,4.17181,5.57954,7.11506,8.80578,9.77233,0.19754,0.407507,1.10841,1.16341,1.16644,1.17673,1.30927,1.57914,1.58015,1.58824,1.59895,1.78129,1.91996,2.03233,2.08433,9.77233,2.08433,0.941452,0.996022,2.41686,11.34,12.4757,12.5409,12.7647,15.9773,25.0024,25.0442,25.3823,25.8376,35.0693,44.5279,54.3852,59.8071
-8.1616,1,0.371386,3,11,0,8.23579,0.709681,0.242834,2.9979,0.420243,0.256464,1.06436,1.17225,2.12006,2.25857,2.26659,2.29421,2.7005,3.92318,3.92908,3.97694,4.04159,5.40276,6.88806,8.52379,9.45899,0.197981,0.409586,1.12527,1.18187,1.18498,1.19557,1.3321,1.61047,1.61151,1.61986,1.63092,1.81918,1.9624,2.07849,2.1322,9.45899,2.1322,0.939464,0.990706,2.41042,11.4006,12.5495,12.6155,12.8419,16.0947,25.2432,25.2856,25.6285,26.0903,35.4561,45.0557,55.0623,60.567
-8.64194,0.892341,0.371386,3,9,0,9.62471,0.703804,0.282677,2.9979,0.405806,0.305972,1.07664,1.20377,2.26424,2.41566,2.42442,2.45458,2.89697,4.2222,4.22859,4.28037,4.35032,5.82172,7.42594,9.19191,10.2014,0.196904,0.40456,1.08584,1.1388,1.14171,1.15161,1.27904,1.53806,1.53902,1.54678,1.55706,1.73185,1.86473,1.9724,2.02221,10.2014,2.02221,0.944247,0.992745,2.4001,11.142,12.2488,12.3123,12.5303,15.658,24.432,24.4725,24.801,25.2433,34.2088,43.3905,52.9563,58.217
-8.37195,0.950393,0.371386,3,9,0,9.17708,0.715562,0.233454,2.9979,0.423579,0.245134,1.06154,1.1649,2.08477,2.22006,2.2279,2.25489,2.65218,3.84942,3.8552,3.90209,3.96543,5.29931,6.75521,8.35874,9.27557,0.198231,0.410773,1.13529,1.19285,1.19602,1.2068,1.34576,1.62935,1.63041,1.63892,1.65019,1.8421,1.98813,2.1065,2.16128,9.27557,2.16128,0.938321,0.984054,2.39802,11.3961,12.5489,12.6151,12.8423,16.1079,25.299,25.3415,25.6862,26.1502,35.5647,45.2163,55.2786,60.8144
-8.96013,0.859173,0.371386,2,3,0,9.17138,0.717412,0.245626,2.9979,0.419245,0.259861,1.06521,1.17444,2.13046,2.26991,2.27799,2.3058,2.71472,3.94487,3.95081,3.99895,4.06399,5.43317,6.92712,8.57231,9.5129,0.197907,0.409233,1.12234,1.17866,1.18176,1.1923,1.32812,1.605,1.60603,1.61433,1.62533,1.81254,1.95496,2.0704,2.12381,9.5129,2.12381,0.939803,0.979591,2.38228,11.2519,12.3845,12.4496,12.6728,15.8792,24.8952,24.937,25.2749,25.7299,34.9587,44.4173,54.2764,59.6999
-8.03522,0.97373,0.371386,3,9,0,9.26418,0.707599,0.257911,2.9979,0.414831,0.274934,1.06896,1.18412,2.17566,2.3192,2.32751,2.35612,2.77644,4.03893,4.04502,4.0944,4.1611,5.56501,7.0964,8.78259,9.74657,0.197577,0.40768,1.10978,1.16491,1.16795,1.17826,1.31112,1.58167,1.58268,1.59079,1.60154,1.78434,1.92338,2.03605,2.08818,9.74657,2.08818,0.941287,0.991239,2.40578,11.2954,12.4272,12.4921,12.7152,15.917,24.9125,24.9542,25.2912,25.745,34.947,44.3756,54.2018,59.6065
-8.13193,0.99847,0.371386,2,7,0,8.14961,0.704674,0.265349,2.9979,0.412139,0.284164,1.07124,1.19001,2.20262,2.34856,2.35701,2.38609,2.81317,4.09483,4.10101,4.15112,4.21882,5.64333,7.19695,8.90749,9.88536,0.197376,0.406742,1.1024,1.15685,1.15985,1.17004,1.30119,1.56812,1.56912,1.57711,1.58771,1.768,1.90509,2.01619,2.06759,9.88536,2.06759,0.942181,0.99419,2.41008,11.2761,12.403,12.4676,12.6897,15.8763,24.8249,24.8663,25.2015,25.6528,34.8035,44.1781,53.947,59.32
-8.08679,0.998655,0.371386,2,3,0,8.15053,0.706484,0.263347,2.9979,0.412865,0.281672,1.07063,1.18842,2.19539,2.34069,2.34911,2.37806,2.80333,4.07986,4.08601,4.13593,4.20336,5.62235,7.17002,8.87405,9.84819,0.19743,0.406994,1.10437,1.15901,1.16201,1.17223,1.30384,1.57173,1.57273,1.58076,1.59139,1.77235,1.90995,2.02147,2.07306,9.84819,2.07306,0.94194,0.991954,2.40542,11.2648,12.3914,12.456,12.678,15.864,24.812,24.8534,25.1886,25.6399,34.7909,44.1661,53.9359,59.3095
-8.68267,0.886076,0.371386,1,3,0,8.82052,0.708777,0.271963,2.9979,0.409732,0.292437,1.07329,1.19525,2.22633,2.37439,2.38296,2.41245,2.84544,4.14391,4.15017,4.20093,4.26949,5.71208,7.28521,9.01712,10.0072,0.197196,0.405908,1.09598,1.14985,1.15281,1.16288,1.29258,1.5564,1.55739,1.56529,1.57576,1.75389,1.88933,1.99908,2.04986,10.0072,2.04986,0.942972,0.987414,2.39117,11.1537,12.2658,12.3296,12.5487,15.6924,24.5171,24.5579,24.8884,25.3334,34.3548,43.5955,53.2242,58.5198
-10.0162,0.876175,0.371386,2,7,0,10.1456,0.702851,0.239153,2.9979,0.421555,0.252003,1.06325,1.16936,2.10628,2.24353,2.25148,2.27886,2.68164,3.8944,3.90026,3.94774,4.01188,5.3624,6.83623,8.4594,9.38743,0.19808,0.410052,1.12916,1.18614,1.18927,1.19994,1.3374,1.61779,1.61883,1.62724,1.63838,1.82805,1.97236,2.08933,2.14345,9.38743,2.14345,0.939016,1.00093,2.43679,11.5467,12.712,12.7789,13.0086,16.3086,25.5923,25.6353,25.9834,26.452,35.9582,45.7026,55.8606,61.4489
-9.00131,1,0.371386,1,1,0,9.83953,0.703927,0.24546,2.9979,0.419304,0.259659,1.06516,1.17431,2.12984,2.26924,2.27731,2.30511,2.71387,3.94359,3.94952,3.99765,4.06266,5.43137,6.9248,8.56943,9.50971,0.197911,0.409254,1.12252,1.17885,1.18195,1.19249,1.32836,1.60532,1.60635,1.61466,1.62566,1.81294,1.9554,2.07087,2.1243,9.50971,2.1243,0.939783,0.998384,2.42805,11.469,12.6236,12.6899,12.9174,16.1859,25.3767,25.4193,25.7637,26.2276,35.6354,45.2774,55.3278,60.8565
-8.74472,0.940755,0.371386,2,3,0,9.79304,0.707327,0.276706,2.9979,0.407998,0.298408,1.07477,1.19902,2.24318,2.39274,2.4014,2.43119,2.86836,4.17875,4.18506,4.23628,4.30545,5.76087,7.34784,9.09491,10.0936,0.197067,0.405311,1.09145,1.14491,1.14785,1.15785,1.28652,1.54819,1.54916,1.557,1.56738,1.74402,1.87831,1.98712,2.03746,10.0936,2.03746,0.943537,0.988711,2.39254,11.1363,12.2448,12.3084,12.5268,15.6599,24.4522,24.4928,24.8221,25.2654,34.2518,43.456,53.0459,58.32
-9.18014,0.98653,0.371386,3,11,0,9.47308,0.711143,0.224722,2.9979,0.426664,0.234696,1.05893,1.15808,2.05143,2.18364,2.19131,2.2177,2.60642,3.77947,3.78514,3.83111,3.8932,5.20117,6.62914,8.2021,9.10151,0.198462,0.41188,1.14489,1.20341,1.20663,1.21758,1.35894,1.64765,1.64873,1.6574,1.66888,1.86438,2.01318,2.13381,2.18964,9.10151,2.18964,0.937252,0.99158,2.41999,11.5532,12.7262,12.7935,13.0248,16.3494,25.7133,25.7567,26.1079,26.5808,36.1774,46.0181,56.2789,61.9244
-8.09153,0.984458,0.371386,2,7,0,9.6179,0.711735,0.244611,2.9979,0.419608,0.258624,1.0649,1.17364,2.12668,2.26579,2.27385,2.30159,2.70955,3.937,3.94292,3.99096,4.05586,5.42213,6.91294,8.5547,9.49333,0.197934,0.409361,1.1234,1.17982,1.18293,1.19349,1.32956,1.60698,1.60801,1.61633,1.62735,1.81495,1.95766,2.07333,2.12685,9.49333,2.12685,0.93968,0.987566,2.40208,11.3511,12.4942,12.5598,12.7851,16.0212,25.1216,25.1637,25.5048,25.964,35.2797,44.8274,54.7796,60.2543
-10.5941,0.953317,0.371386,3,11,0,10.9786,0.691569,0.323145,2.9979,0.390681,0.358588,1.08953,1.23615,2.40232,2.56578,2.57523,2.60775,3.08395,4.50569,4.51253,4.56801,4.64295,6.21843,7.93501,9.82409,10.9038,0.195784,0.399503,1.05024,1.10012,1.10286,1.11218,1.232,1.47498,1.47589,1.48316,1.49278,1.65649,1.78087,1.88162,1.92822,10.9038,1.92822,0.948984,1.00417,2.41335,11.0173,12.0983,12.1603,12.3732,15.4234,23.9633,24.0027,24.3222,24.7523,33.4659,42.3837,51.6706,56.7767
-10.6216,0.995261,0.371386,2,3,0,10.6957,0.692468,0.32386,2.9979,0.390409,0.359539,1.08976,1.23672,2.40469,2.56835,2.57782,2.61037,3.08715,4.51054,4.51739,4.57293,4.64795,6.2252,7.94371,9.83489,10.9158,0.195764,0.399415,1.04964,1.09948,1.10222,1.11153,1.23122,1.47395,1.47485,1.48211,1.49173,1.65526,1.7795,1.88014,1.92669,10.9158,1.92669,0.949067,1.00276,2.40972,10.9977,12.0765,12.1384,12.3508,15.3949,23.9174,23.9568,24.2756,24.7048,33.4004,42.2998,51.5675,56.6629
-9.19413,0.883804,0.371386,3,7,0,11.9599,0.711657,0.269884,2.9979,0.41049,0.289829,1.07265,1.1936,2.2189,2.3663,2.37483,2.4042,2.83533,4.12854,4.13477,4.18533,4.25362,5.69055,7.25757,8.98279,9.96902,0.197253,0.40617,1.09799,1.15203,1.15501,1.16512,1.29526,1.56006,1.56104,1.56898,1.57948,1.75829,1.89424,2.00441,2.05538,9.96902,2.05538,0.942723,0.983737,2.38304,11.1264,12.2365,12.3001,12.5189,15.6575,24.4688,24.5095,24.8395,25.2839,34.2924,43.5205,53.1361,58.4246
-8.24442,0.982382,0.371386,2,5,0,9.56316,0.705155,0.271488,2.9979,0.409905,0.291841,1.07314,1.19488,2.22463,2.37254,2.3811,2.41057,2.84313,4.1404,4.14665,4.19736,4.26586,5.70717,7.2789,9.00928,9.99845,0.197209,0.405968,1.09644,1.15034,1.15331,1.16339,1.29319,1.55724,1.55822,1.56613,1.57661,1.75489,1.89045,2.00029,2.05111,9.99845,2.05111,0.942915,0.99256,2.40381,11.2151,12.3334,12.3976,12.6179,15.7796,24.6547,24.6958,25.0282,25.4757,34.5489,43.8428,53.5269,58.853
-8.77066,0.967646,0.371386,4,15,0,9.62299,0.71753,0.241239,2.9979,0.420812,0.254528,1.06388,1.17099,2.11409,2.25206,2.26005,2.28757,2.69234,3.91073,3.91661,3.96431,4.02874,5.3853,6.86564,8.49594,9.42804,0.198024,0.409788,1.12695,1.18371,1.18683,1.19746,1.33439,1.61363,1.61467,1.62304,1.63414,1.823,1.96669,2.08316,2.13705,9.42804,2.13705,0.93927,0.98012,2.3853,11.2908,12.4294,12.4947,12.7192,15.943,25.011,25.053,25.3929,25.8506,35.1348,44.6512,54.5712,60.0283
-8.83953,0.991059,0.371386,1,3,0,9.73129,0.719488,0.225826,2.9979,0.426275,0.23601,1.05926,1.15894,2.05568,2.18828,2.19597,2.22243,2.61225,3.78839,3.79407,3.84015,3.90241,5.21368,6.64521,8.22207,9.1237,0.198433,0.41174,1.14366,1.20205,1.20527,1.2162,1.35724,1.6453,1.64638,1.65502,1.66647,1.86151,2.00995,2.13029,2.18598,9.1237,2.18598,0.937388,0.979901,2.39103,11.4083,12.566,12.6325,12.8607,16.1418,25.3823,25.4251,25.7717,26.2384,35.7079,45.418,55.5424,61.1128
-8.70365,0.995812,0.371386,2,3,0,9.01392,0.717635,0.224186,2.9979,0.426853,0.234058,1.05877,1.15767,2.04937,2.18139,2.18904,2.21539,2.60358,3.77513,3.78079,3.8267,3.88872,5.19508,6.62131,8.19238,9.0907,0.198476,0.411948,1.14549,1.20407,1.20729,1.21826,1.35976,1.6488,1.64988,1.65856,1.67005,1.86578,2.01475,2.13553,2.19142,9.0907,2.19142,0.937186,0.982696,2.39853,11.4541,12.6172,12.684,12.9134,16.2102,25.4967,25.5397,25.888,26.3571,35.8746,45.6343,55.8108,61.4099
-9.53422,0.7205,0.371386,3,11,0,11.7477,0.695378,0.276804,2.9979,0.407962,0.298532,1.0748,1.1991,2.24353,2.39312,2.40178,2.43157,2.86883,4.17946,4.18578,4.237,4.30619,5.76187,7.34912,9.0965,10.0954,0.197064,0.405299,1.09136,1.14481,1.14775,1.15774,1.2864,1.54802,1.549,1.55683,1.56721,1.74382,1.87808,1.98687,2.0372,10.0954,2.0372,0.943549,1.00569,2.43358,11.3268,12.4543,12.5189,12.741,15.9276,24.87,24.9113,25.2462,25.697,34.8368,44.198,53.9515,59.3156
-9.33438,0.821113,0.371386,2,7,0,12.6372,0.702772,0.245635,2.9979,0.419242,0.259871,1.06521,1.17445,2.13049,2.26994,2.27802,2.30583,2.71476,3.94494,3.95088,3.99902,4.06406,5.43326,6.92724,8.57246,9.51307,0.197907,0.409232,1.12234,1.17865,1.18175,1.19229,1.32811,1.60498,1.60601,1.61431,1.62531,1.81252,1.95494,2.07037,2.12378,9.51307,2.12378,0.939804,0.999997,2.4319,11.4862,12.6425,12.7088,12.9367,16.2099,25.4136,25.4562,25.8012,26.2657,35.6866,45.3422,55.4065,60.9429
-8.52789,1,0.371386,1,1,0,9.15518,0.704135,0.251622,2.9979,0.417096,0.26719,1.06703,1.17916,2.15263,2.29409,2.30228,2.33048,2.74501,3.99105,3.99706,4.04581,4.11167,5.49791,7.01024,8.67557,9.62764,0.197746,0.408475,1.11615,1.17188,1.17495,1.18538,1.31973,1.59346,1.59449,1.60269,1.61356,1.79859,1.93932,2.05338,2.10616,9.62764,2.10616,0.940529,0.997109,2.42249,11.4082,12.554,12.6198,12.8456,16.0881,25.2016,25.2438,25.5853,26.0451,35.3709,44.9275,54.8879,60.3668
-8.50561,0.993368,0.371386,2,3,0,8.70366,0.708077,0.271045,2.9979,0.410067,0.291285,1.07301,1.19453,2.22305,2.37082,2.37937,2.40881,2.84098,4.13713,4.14338,4.19405,4.26249,5.70258,7.27302,9.00197,9.99034,0.197221,0.406024,1.09686,1.15081,1.15378,1.16387,1.29376,1.55801,1.559,1.56691,1.5774,1.75583,1.89149,2.00143,2.05229,9.99034,2.05229,0.942862,0.988531,2.39422,11.1726,12.2869,12.3508,12.5704,15.7206,24.5638,24.6047,24.936,25.3819,34.4226,43.6835,53.3331,58.6403
-8.76995,0.987364,0.371386,2,7,0,9.83646,0.700117,0.289124,2.9979,0.403429,0.314196,1.07866,1.20891,2.28677,2.44017,2.44905,2.47959,2.92754,4.26863,4.27509,4.32747,4.39824,5.88671,7.50935,9.2955,10.3165,0.196727,0.403751,1.07989,1.13232,1.1352,1.14501,1.27112,1.52738,1.52833,1.536,1.54617,1.71905,1.85046,1.95692,2.00618,10.3165,2.00618,0.945009,0.996988,2.40801,11.1473,12.2524,12.3158,12.5334,15.6552,24.4096,24.4501,24.7778,25.219,34.1622,43.32,52.8602,58.1066
-8.72941,0.961228,0.371386,4,15,0,9.27961,0.699209,0.271589,2.9979,0.409868,0.291968,1.07318,1.19496,2.22499,2.37293,2.3815,2.41097,2.84362,4.14115,4.1474,4.19812,4.26664,5.70821,7.28024,9.01095,10.0003,0.197206,0.405955,1.09634,1.15024,1.1532,1.16328,1.29306,1.55706,1.55804,1.56595,1.57643,1.75468,1.89021,2.00004,2.05084,10.0003,2.05084,0.942927,1.00098,2.42417,11.3096,12.4373,12.502,12.7242,15.9124,24.8619,24.9033,25.2384,25.6897,34.8389,44.2106,53.9757,59.3464
-8.42411,0.995171,0.371386,2,7,0,9.62951,0.714537,0.247488,2.9979,0.418579,0.262131,1.06577,1.1759,2.13736,2.27744,2.28556,2.31349,2.72416,3.95927,3.96523,4.01356,4.07885,5.45335,6.95303,8.6045,9.54867,0.197857,0.408997,1.12041,1.17654,1.17963,1.19014,1.3255,1.60138,1.60241,1.61069,1.62164,1.80817,1.95006,2.06506,2.11827,9.54867,2.11827,0.940028,0.98324,2.39042,11.2799,12.4146,12.4798,12.7034,15.9151,24.945,24.9868,25.3253,25.7809,35.023,44.4949,54.3674,59.7982
-8.08724,0.986871,0.371386,3,11,0,8.59651,0.710913,0.251433,2.9979,0.417164,0.266959,1.06697,1.17901,2.15194,2.29333,2.30152,2.32971,2.74406,3.98961,3.99562,4.04435,4.11018,5.49588,7.00764,8.67234,9.62406,0.197751,0.408499,1.11635,1.17209,1.17516,1.18559,1.31999,1.59382,1.59484,1.60305,1.61393,1.79902,1.93981,2.05391,2.10671,9.62406,2.10671,0.940506,0.987631,2.39954,11.3012,12.4363,12.5015,12.7252,15.9374,24.9663,25.0081,25.3465,25.802,35.0412,44.5091,54.3771,59.8052
-8.52884,0.889592,0.371386,3,11,0,9.38686,0.716573,0.228314,2.9979,0.425397,0.238976,1.06,1.16088,2.06521,2.19869,2.20643,2.23307,2.62534,3.8084,3.81411,3.86046,3.92307,5.24176,6.68128,8.26688,9.1735,0.198367,0.411425,1.14091,1.19903,1.20223,1.21311,1.35346,1.64004,1.64111,1.64971,1.6611,1.8551,2.00274,2.12243,2.17782,9.1735,2.17782,0.937693,0.983488,2.39875,11.4301,12.5888,12.6553,12.8838,16.1671,25.4122,25.455,25.8018,26.2686,35.7413,45.454,55.5807,61.1522
-8.52884,0.627346,0.371386,1,3,0,10.5488,0.716573,0.228314,2.9979,0.425397,0.238976,1.06,1.16088,2.06521,2.19869,2.20643,2.23307,2.62534,3.8084,3.81411,3.86046,3.92307,5.24176,6.68128,8.26688,9.1735,0.198367,0.411425,1.14091,1.19903,1.20223,1.21311,1.35346,1.64004,1.64111,1.64971,1.6611,1.8551,2.00274,2.12243,2.17782,9.1735,2.17782,0.937693,0.983488,2.39875,11.4301,12.5888,12.6553,12.8838,16.1671,25.4122,25.455,25.8018,26.2686,35.7413,45.454,55.5807,61.1522
-8.74748,0.992249,0.371386,1,3,0,8.85141,0.718662,0.225394,2.9979,0.426427,0.235495,1.05913,1.15861,2.05402,2.18647,2.19415,2.22058,2.60997,3.7849,3.79058,3.83661,3.89881,5.20879,6.63892,8.21426,9.11502,0.198445,0.411795,1.14414,1.20258,1.2058,1.21674,1.35791,1.64622,1.6473,1.65595,1.66741,1.86263,2.01121,2.13167,2.18741,9.11502,2.18741,0.937335,0.981098,2.39413,11.4257,12.5854,12.6519,12.8806,16.1674,25.4243,25.4672,25.8144,26.2819,35.7685,45.4962,55.639,61.2196
-10.0296,0.833274,0.371386,3,7,0,10.33,0.718819,0.206066,2.9979,0.43319,0.212745,1.05343,1.14363,1.9785,2.10389,2.11116,2.13622,2.50595,3.62553,3.63094,3.67487,3.73421,4.98501,6.3514,7.85697,8.71796,0.198951,0.414245,1.16638,1.22709,1.23043,1.2418,1.38869,1.68937,1.69049,1.69953,1.7115,1.91541,2.07068,2.19661,2.25488,8.71796,2.25488,0.93495,0.984031,2.40955,11.6222,12.812,12.8804,13.1151,16.4919,26.02,26.0642,26.4218,26.9035,36.6808,46.7124,57.1757,62.9338
-14.8104,0.224971,0.371386,1,1,0,14.8213,0.716554,0.185441,2.9979,0.440303,0.189029,1.04748,1.12785,1.895,2.01238,2.01919,2.04268,2.39018,3.44741,3.45254,3.49409,3.55024,4.73459,6.0295,7.45687,8.27328,0.199484,0.416859,1.19183,1.25525,1.25875,1.27064,1.42446,1.74025,1.74143,1.75093,1.76352,1.97812,2.14165,2.27431,2.33572,8.27328,2.33572,0.932377,0.990602,2.43501,11.8899,13.1195,13.1902,13.433,16.9288,26.8163,26.8622,27.2337,27.7341,37.8976,48.3329,59.2221,65.2159
-10.6074,1,0.371386,2,3,0,13.7413,0.721747,0.199116,2.9979,0.435598,0.20469,1.05141,1.13829,1.95072,2.07346,2.08059,2.10512,2.46752,3.5665,3.57181,3.61496,3.67324,4.90205,6.24479,7.72447,8.5707,0.199132,0.415126,1.17475,1.23633,1.23972,1.25126,1.40038,1.70591,1.70705,1.71624,1.7284,1.93574,2.09365,2.22173,2.28101,8.5707,2.28101,0.934086,0.981185,2.40564,11.6501,12.8468,12.9155,13.1516,16.5496,26.1445,26.189,26.5493,27.0345,36.8858,46.9955,57.5419,63.346
