# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 11:09:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpktel93p0/ieqht_a3.json
# init = /tmp/tmpktel93p0/jbv7kn3x.json
# random
#   seed = 28102
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SS/LISA/SS-20230724120926.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,k,lambda,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,E,intofEinv,correction,dGW.1,dGW.2,dGW.3,dGW.4,dGW.5,dGW.6,dGW.7,dGW.8,dGW.9,dGW.10,dGW.11,dGW.12,dGW.13,dGW.14,dGW.15
-9.30562,0.989545,0.438081,2,3,0,9.34331,0.6968,0.301023,2.9979,0.399009,0.329531,1.08243,1.21842,2.3278,2.4848,2.49388,2.52513,2.98316,4.35301,4.3596,4.41309,4.48534,6.00481,7.66092,9.48373,10.5256,0.196399,0.402261,1.0692,1.12069,1.12352,1.13315,1.25695,1.50832,1.50926,1.51678,1.52675,1.69625,1.82506,1.92942,1.97769,10.5256,1.97769,0.94641,0.999927,2.41083,11.1043,12.201,12.2639,12.4799,15.5766,24.2554,24.2955,24.6203,25.0576,33.9197,42.9925,52.443,57.6396
-8.99279,0.999623,0.438081,2,3,0,9.34035,0.696715,0.28869,2.9979,0.403589,0.31364,1.07852,1.20857,2.28526,2.43853,2.4474,2.47791,2.92549,4.26552,4.27197,4.32432,4.39503,5.88236,7.50377,9.28857,10.3088,0.196739,0.403805,1.08029,1.13275,1.13564,1.14545,1.27165,1.52809,1.52904,1.53672,1.54689,1.7199,1.8514,1.95795,2.00724,10.3088,2.00724,0.944958,1.00192,2.42008,11.2054,12.3163,12.38,12.5988,15.7373,24.5389,24.5796,24.9091,25.3527,34.3442,43.5515,53.1433,58.4181
-8.92629,0.998701,0.438081,2,3,0,9.06949,0.699653,0.29282,2.9979,0.40206,0.318937,1.07983,1.21186,2.29959,2.45412,2.46306,2.49382,2.94493,4.29501,4.30151,4.35425,4.42547,5.92365,7.55675,9.35437,10.3819,0.196626,0.403287,1.07653,1.12867,1.13153,1.14128,1.26666,1.52137,1.52232,1.52994,1.54004,1.71185,1.84244,1.94824,1.99718,10.3819,1.99718,0.945445,0.997087,2.40691,11.1246,12.2261,12.2893,12.5062,15.6175,24.3408,24.3812,24.7077,25.1473,34.0574,43.1808,52.6847,57.911
-8.43828,0.998195,0.438081,3,11,0,9.24087,0.716243,0.232007,2.9979,0.424091,0.243397,1.0611,1.16376,2.07928,2.21406,2.22188,2.24877,2.64465,3.83792,3.84368,3.89042,3.95355,5.28317,6.73448,8.33298,9.24695,0.19827,0.410957,1.13686,1.19458,1.19776,1.20856,1.34791,1.63233,1.6334,1.64193,1.65324,1.84573,1.9922,2.11095,2.16589,9.24695,2.16589,0.938144,0.983349,2.3969,11.3993,12.5531,12.6193,12.8468,16.1155,25.3165,25.3591,25.7041,26.1687,35.5941,45.2574,55.332,60.8747
-8.41783,0.963242,0.438081,2,3,0,8.72563,0.714781,0.230418,2.9979,0.424654,0.241492,1.06063,1.16252,2.07324,2.20746,2.21524,2.24202,2.63636,3.82524,3.83099,3.87755,3.94046,5.26539,6.71164,8.30461,9.21542,0.198312,0.411158,1.13859,1.19649,1.19967,1.21051,1.35029,1.63563,1.6367,1.64526,1.6566,1.84974,1.99671,2.11586,2.17099,9.21542,2.17099,0.93795,0.985615,2.40307,11.4381,12.5966,12.6631,12.8915,16.1738,25.4144,25.4572,25.8037,26.2703,35.7371,45.4433,55.5628,61.1303
-8.2716,0.884024,0.438081,2,5,0,9.14527,0.708935,0.241744,2.9979,0.420632,0.255141,1.06403,1.17139,2.11598,2.25412,2.26213,2.28968,2.69492,3.91468,3.92057,3.96831,4.03281,5.39084,6.87275,8.50477,9.43785,0.198011,0.409724,1.12642,1.18312,1.18625,1.19686,1.33366,1.61262,1.61366,1.62203,1.63311,1.82179,1.96533,2.08168,2.13551,9.43785,2.13551,0.939331,0.991923,2.41382,11.4229,12.5746,12.6407,12.8677,16.1285,25.3001,25.3426,25.6864,26.1493,35.5394,45.1642,55.197,60.7163
-8.38671,0.969068,0.438081,2,7,0,8.69493,0.70715,0.271146,2.9979,0.410029,0.291412,1.07304,1.19461,2.22341,2.37121,2.37977,2.40921,2.84147,4.13788,4.14413,4.19481,4.26326,5.70364,7.27437,9.00365,9.9922,0.197218,0.406011,1.09677,1.1507,1.15367,1.16376,1.29363,1.55783,1.55882,1.56673,1.57722,1.75561,1.89125,2.00117,2.05202,9.9922,2.05202,0.942874,0.989811,2.39728,11.1864,12.302,12.366,12.5858,15.7398,24.5935,24.6345,24.9661,25.4125,34.464,43.7358,53.3968,58.7102
-10.3451,0.970216,0.438081,2,5,0,11.6247,0.723026,0.200928,2.9979,0.434971,0.206784,1.05194,1.13968,1.95799,2.08143,2.0886,2.11327,2.4776,3.58198,3.58732,3.63067,3.68924,4.92382,6.27276,7.75924,8.60933,0.199085,0.414896,1.17255,1.2339,1.23728,1.24877,1.3973,1.70154,1.70268,1.71182,1.72394,1.93036,2.08758,2.21508,2.27409,8.60933,2.27409,0.934312,0.97915,2.39985,11.6097,12.8012,12.8697,13.1048,16.4875,26.0376,26.0819,26.4405,26.9233,36.7272,46.7876,57.282,63.0575
-8.52499,0.591195,0.438081,2,7,0,12.7815,0.713767,0.228647,2.9979,0.42528,0.239375,1.0601,1.16114,2.06648,2.20008,2.20783,2.23449,2.62709,3.81107,3.81679,3.86317,3.92583,5.24551,6.6861,8.27288,9.18016,0.198359,0.411382,1.14054,1.19862,1.20182,1.2127,1.35296,1.63934,1.64041,1.649,1.66039,1.85425,2.00178,2.12138,2.17673,9.18016,2.17673,0.937733,0.987301,2.40791,11.4717,12.6345,12.7013,12.9305,16.2253,25.5023,25.5453,25.8932,26.3617,35.8669,45.6128,55.7741,61.3647
-8.53781,0.939767,0.438081,3,11,0,9.49591,0.710498,0.264683,2.9979,0.41238,0.283335,1.07104,1.18948,2.20022,2.34595,2.35439,2.38343,2.8099,4.08986,4.09603,4.14608,4.21368,5.63637,7.18801,8.89639,9.87302,0.197394,0.406826,1.10306,1.15757,1.16057,1.17076,1.30207,1.56932,1.57031,1.57832,1.58893,1.76944,1.9067,2.01794,2.0694,9.87302,2.0694,0.942101,0.986142,2.39082,11.1895,12.3079,12.3721,12.5925,15.7555,24.6381,24.6792,25.0119,25.4599,34.5435,43.8493,53.5467,58.8803
-9.26116,0.943729,0.438081,2,3,0,9.33125,0.712857,0.26676,2.9979,0.411626,0.285924,1.07168,1.19113,2.20769,2.3541,2.36257,2.39174,2.82008,4.10535,4.11155,4.1618,4.22968,5.65807,7.21587,8.931,9.91147,0.197338,0.406564,1.10102,1.15535,1.15833,1.1685,1.29934,1.5656,1.56659,1.57457,1.58513,1.76496,1.90169,2.0125,2.06376,9.91147,2.06376,0.94235,0.98256,2.38136,11.1345,12.2466,12.3104,12.5295,15.6744,24.5047,24.5456,24.8763,25.3216,34.351,43.6009,53.2396,58.541
-9.74567,0.958374,0.438081,2,3,0,9.91281,0.708418,0.225876,2.9979,0.426257,0.236069,1.05927,1.15898,2.05587,2.18849,2.19618,2.22265,2.61251,3.78879,3.79447,3.84056,3.90282,5.21424,6.64593,8.22297,9.12469,0.198432,0.411734,1.14361,1.20199,1.20521,1.21614,1.35717,1.64519,1.64627,1.65491,1.66637,1.86138,2.0098,2.13013,2.18581,9.12469,2.18581,0.937394,0.995205,2.42835,11.586,12.7618,12.8293,13.0611,16.3932,25.7775,25.8209,26.1729,26.6469,36.2636,46.1247,56.4065,62.0635
-8.49615,1,0.438081,1,3,0,9.58359,0.712943,0.230137,2.9979,0.424753,0.241156,1.06054,1.1623,2.07216,2.20629,2.21407,2.24083,2.63489,3.823,3.82874,3.87527,3.93814,5.26224,6.70759,8.29957,9.20983,0.198319,0.411194,1.1389,1.19682,1.20001,1.21086,1.35071,1.63622,1.63729,1.64585,1.6572,1.85045,1.99752,2.11673,2.1719,9.20983,2.1719,0.937916,0.988202,2.40949,11.4703,12.6322,12.6989,12.928,16.22,25.4881,25.531,25.8786,26.3466,35.8418,45.577,55.727,61.3112
-8.21502,0.999947,0.438081,2,7,0,8.72535,0.70799,0.265197,2.9979,0.412194,0.283974,1.0712,1.18989,2.20207,2.34797,2.35641,2.38548,2.81242,4.09369,4.09987,4.14997,4.21764,5.64174,7.19491,8.90496,9.88253,0.19738,0.406761,1.10255,1.15702,1.16001,1.1702,1.30139,1.56839,1.56939,1.57739,1.58799,1.76833,1.90546,2.01659,2.068,9.88253,2.068,0.942162,0.989556,2.3989,11.2246,12.3464,12.4108,12.6318,15.8041,24.7124,24.7536,25.0873,25.5366,34.6463,43.9788,53.7039,59.0528
-8.72548,0.944955,0.438081,2,7,0,8.89435,0.706649,0.240459,2.9979,0.421089,0.253584,1.06364,1.17038,2.11118,2.24888,2.25686,2.28432,2.68834,3.90464,3.91051,3.95813,4.02245,5.37676,6.85467,8.48231,9.41289,0.198045,0.409887,1.12778,1.18461,1.18774,1.19838,1.33551,1.61518,1.61622,1.62461,1.63572,1.82488,1.9688,2.08546,2.13944,9.41289,2.13944,0.939175,0.995337,2.42265,11.4721,12.6293,12.6957,12.9239,16.2006,25.418,25.4606,25.8062,26.2714,35.709,45.3828,55.467,61.0145
-8.07987,0.999352,0.438081,2,7,0,8.71598,0.707168,0.252644,2.9979,0.416729,0.268445,1.06734,1.17997,2.15639,2.29819,2.3064,2.33467,2.75014,3.99887,4.0049,4.05375,4.11974,5.50887,7.02432,8.69306,9.64708,0.197719,0.408346,1.11511,1.17074,1.1738,1.18421,1.31832,1.59153,1.59255,1.60074,1.61159,1.79625,1.9367,2.05053,2.1032,9.64708,2.1032,0.940652,0.99267,2.41131,11.3499,12.4894,12.5548,12.7794,16.0039,25.0662,25.1082,25.4478,25.905,35.1779,44.6801,54.5836,60.0313
-8.26181,0.926772,0.438081,2,3,0,8.58741,0.70495,0.254475,2.9979,0.41607,0.270696,1.0679,1.18141,2.16311,2.30551,2.31376,2.34215,2.75931,4.01284,4.01889,4.06792,4.13417,5.52844,7.04945,8.72428,9.68177,0.197669,0.408114,1.11325,1.1687,1.17176,1.18213,1.3158,1.58808,1.58909,1.59726,1.60807,1.79208,1.93203,2.04546,2.09794,9.68177,2.09794,0.940873,0.995504,2.41747,11.3689,12.5096,12.575,12.7998,16.0271,25.0965,25.1384,25.4783,25.9358,35.2149,44.7232,54.6328,60.0836
-8.09059,0.998171,0.438081,2,7,0,9.00808,0.70941,0.245914,2.9979,0.419142,0.260211,1.0653,1.17467,2.13153,2.27108,2.27916,2.30699,2.71618,3.9471,3.95304,4.00122,4.06629,5.4363,6.93113,8.57729,9.51844,0.197899,0.409196,1.12204,1.17833,1.18143,1.19197,1.32772,1.60444,1.60547,1.61377,1.62476,1.81187,1.9542,2.06957,2.12295,9.51844,2.12295,0.939838,0.990596,2.40893,11.3761,12.5212,12.5869,12.8126,16.0539,25.1682,25.2104,25.552,26.0119,35.3411,44.9025,54.8688,60.3511
-8.10954,0.945995,0.438081,2,3,0,8.45435,0.712171,0.244838,2.9979,0.419527,0.2589,1.06497,1.17382,2.12752,2.26671,2.27478,2.30253,2.71071,3.93876,3.94468,3.99275,4.05768,5.4246,6.91611,8.55863,9.4977,0.197928,0.409333,1.12317,1.17956,1.18267,1.19322,1.32924,1.60654,1.60757,1.61589,1.6269,1.81441,1.95705,2.07267,2.12617,9.4977,2.12617,0.939707,0.986926,2.40043,11.342,12.4841,12.5497,12.7748,16.008,25.1,25.1421,25.4829,25.9417,35.2487,44.7875,54.7304,60.2
-10.1438,0.807643,0.438081,3,11,0,10.5534,0.692605,0.28378,2.9979,0.405401,0.307374,1.07698,1.20465,2.26811,2.41987,2.42865,2.45887,2.90222,4.23018,4.23658,4.28846,4.35855,5.83289,7.44027,9.20971,10.2212,0.196874,0.404422,1.08482,1.13768,1.14059,1.15047,1.27767,1.53621,1.53718,1.54492,1.55517,1.72964,1.86226,1.96972,2.01943,10.2212,2.01943,0.944377,1.00863,2.43809,11.3128,12.4362,12.5007,12.722,15.8963,24.8006,24.8418,25.1752,25.624,34.7223,44.0398,53.747,59.0854
-10.365,0.766564,0.438081,2,3,0,13.0407,0.691579,0.28704,2.9979,0.404199,0.31153,1.078,1.20725,2.27951,2.43227,2.44111,2.47153,2.91769,4.25367,4.26011,4.3123,4.3828,5.86578,7.48249,9.26214,10.2794,0.196784,0.404012,1.0818,1.1344,1.13729,1.14713,1.27366,1.5308,1.53176,1.53946,1.54966,1.72315,1.85503,1.96188,2.01131,10.2794,2.01131,0.944763,1.00962,2.43928,11.3023,12.4234,12.4877,12.7086,15.8761,24.7599,24.801,25.1336,25.5814,34.6575,43.9517,53.6343,58.9591
-9.57782,1,0.438081,2,3,0,10.2489,0.693956,0.287314,2.9979,0.404098,0.311881,1.07809,1.20747,2.28046,2.43331,2.44216,2.47259,2.91899,4.25564,4.26208,4.3143,4.38484,5.86854,7.48603,9.26654,10.2843,0.196777,0.403978,1.08155,1.13413,1.13702,1.14685,1.27333,1.53035,1.53131,1.539,1.5492,1.72261,1.85443,1.96123,2.01063,10.2843,2.01063,0.944796,1.00612,2.43072,11.2613,12.3783,12.4424,12.6624,15.8181,24.6687,24.7096,25.041,25.487,34.5291,43.7885,53.4347,58.7394
-10.1057,0.965495,0.438081,3,7,0,10.3822,0.698494,0.311451,2.9979,0.395102,0.343138,1.08576,1.22677,2.36321,2.52328,2.53254,2.56439,3.03108,4.42563,4.43234,4.48678,4.56031,6.10643,7.79131,9.64566,10.7055,0.19611,0.400959,1.06012,1.11083,1.11362,1.1231,1.24497,1.49229,1.49321,1.50061,1.51041,1.6771,1.80377,1.90638,1.95384,10.7055,1.95384,0.947628,0.995943,2.39757,10.9962,12.0788,12.1409,12.3541,15.4099,23.9699,24.0095,24.3298,24.761,33.4985,42.4423,51.7575,56.8793
-10.6536,0.943353,0.438081,3,7,0,11.4979,0.693415,0.323987,2.9979,0.390361,0.359708,1.0898,1.23682,2.40511,2.56881,2.57828,2.61084,3.08772,4.5114,4.51825,4.57381,4.64884,6.22641,7.94525,9.83681,10.9179,0.195761,0.399399,1.04954,1.09936,1.1021,1.11141,1.23108,1.47376,1.47467,1.48193,1.49154,1.65504,1.77926,1.87987,1.92642,10.9179,1.92642,0.949081,1.00137,2.40634,10.9817,12.059,12.1207,12.3328,15.3724,23.8822,23.9215,24.2398,24.6683,33.3509,42.2369,51.4907,56.5784
-8.26523,0.983955,0.438081,4,15,0,10.9322,0.712264,0.235929,2.9979,0.422701,0.248111,1.06228,1.16683,2.09414,2.23028,2.23817,2.26533,2.66501,3.86902,3.87483,3.92198,3.98566,5.3268,6.79051,8.40259,9.32431,0.198165,0.41046,1.13261,1.18992,1.19307,1.2038,1.34211,1.62429,1.62535,1.63381,1.64503,1.83595,1.98122,2.09899,2.15348,9.32431,2.15348,0.938623,0.988214,2.40715,11.4249,12.5795,12.6457,12.8734,16.1434,25.3453,25.3879,25.7329,26.1974,35.6215,45.2826,55.3541,60.895
-8.06608,0.971758,0.438081,2,7,0,10.2452,0.706746,0.25526,2.9979,0.415787,0.271663,1.06814,1.18203,2.16598,2.30865,2.31691,2.34535,2.76323,4.01882,4.02487,4.07399,4.14034,5.53682,7.06021,8.73764,9.69661,0.197648,0.408015,1.11245,1.16783,1.17088,1.18124,1.31473,1.58661,1.58762,1.59577,1.60657,1.7903,1.93004,2.04329,2.09569,9.69661,2.09569,0.940968,0.992852,2.41072,11.3329,12.4696,12.5348,12.7589,15.9749,25.012,25.0538,25.3924,25.8483,35.0941,44.5681,54.4418,59.8729
-9.03261,0.797273,0.438081,1,3,0,9.09732,0.704073,0.244606,2.9979,0.41961,0.258618,1.0649,1.17364,2.12666,2.26577,2.27383,2.30157,2.70953,3.93696,3.94289,3.99093,4.05582,5.42208,6.91287,8.55462,9.49324,0.197934,0.409362,1.12341,1.17983,1.18293,1.19349,1.32957,1.60699,1.60802,1.61634,1.62736,1.81496,1.95767,2.07334,2.12686,9.49324,2.12686,0.939679,0.998314,2.42822,11.4746,12.6302,12.6965,12.9243,16.1957,25.3951,25.4376,25.7825,26.2467,35.6638,45.3155,55.3761,60.9104
-8.98707,0.999443,0.438081,2,7,0,10.6553,0.700589,0.293248,2.9979,0.401902,0.319486,1.07996,1.2122,2.30107,2.45572,2.46467,2.49546,2.94693,4.29805,4.30456,4.35733,4.42861,5.9279,7.56222,9.36116,10.3894,0.196614,0.403234,1.07615,1.12825,1.13111,1.14085,1.26615,1.52068,1.52163,1.52925,1.53934,1.71103,1.84152,1.94724,1.99615,10.3894,1.99615,0.945496,0.99569,2.40338,11.1063,12.2058,12.2689,12.4855,15.5911,24.2986,24.3388,24.6647,25.1036,33.9973,43.1039,52.5902,57.8068
-8.30487,0.938733,0.438081,2,7,0,11.76,0.7031,0.261945,2.9979,0.413373,0.27993,1.0702,1.18731,2.19032,2.33517,2.34356,2.37242,2.79642,4.06934,4.07548,4.12526,4.1925,5.60762,7.15111,8.85055,9.82209,0.197468,0.407171,1.10576,1.16052,1.16353,1.17378,1.3057,1.57427,1.57527,1.58332,1.59398,1.77541,1.91338,2.0252,2.07693,9.82209,2.07693,0.941772,0.996948,2.41807,11.3315,12.4653,12.5303,12.7537,15.9604,24.9673,25.009,25.3464,25.8007,35.0126,44.4505,54.2857,59.6953
-8.45733,0.95182,0.438081,3,11,0,9.10847,0.715364,0.244313,2.9979,0.419715,0.258262,1.06481,1.17341,2.12557,2.26458,2.27264,2.30036,2.70804,3.93469,3.94061,3.98862,4.05347,5.41889,6.90877,8.54952,9.48758,0.197942,0.409399,1.12372,1.18017,1.18327,1.19384,1.32999,1.60756,1.6086,1.61692,1.62795,1.81565,1.95845,2.07419,2.12774,9.48758,2.12774,0.939643,0.982603,2.39012,11.2963,12.434,12.4993,12.7236,15.9445,25.0022,25.0442,25.3837,25.8408,35.113,44.6164,54.5223,59.9716
-8.53628,0.989741,0.438081,2,3,0,8.59068,0.711161,0.232333,2.9979,0.423976,0.243787,1.0612,1.16402,2.08052,2.21541,2.22323,2.25015,2.64635,3.84051,3.84628,3.89305,3.95623,5.28681,6.73915,8.33878,9.2534,0.198261,0.410916,1.1365,1.19419,1.19737,1.20817,1.34743,1.63166,1.63272,1.64125,1.65255,1.84491,1.99128,2.10994,2.16485,9.2534,2.16485,0.938184,0.990323,2.41376,11.4775,12.6391,12.7058,12.9348,16.2254,25.4879,25.5308,25.8782,26.3458,35.8341,45.5617,55.7033,61.2828
-8.06279,0.999238,0.438081,2,7,0,8.66822,0.709634,0.255021,2.9979,0.415873,0.271369,1.06807,1.18184,2.16511,2.30769,2.31595,2.34437,2.76204,4.017,4.02305,4.07214,4.13846,5.53427,7.05694,8.73358,9.6921,0.197655,0.408045,1.11269,1.1681,1.17115,1.18151,1.31505,1.58705,1.58807,1.59622,1.60702,1.79084,1.93065,2.04395,2.09638,9.6921,2.09638,0.940939,0.988847,2.4011,11.289,12.4213,12.4863,12.7095,15.9134,24.9164,24.9581,25.2954,25.7496,34.9608,44.3992,54.236,59.6467
-9.13638,0.934763,0.438081,3,11,0,10.5517,0.696205,0.281854,2.9979,0.406109,0.304926,1.07638,1.20312,2.26135,2.41251,2.42126,2.45136,2.89304,4.21624,4.22261,4.27432,4.34415,5.81337,7.41522,9.17859,10.1866,0.196927,0.404664,1.08661,1.13963,1.14255,1.15246,1.28006,1.53944,1.54041,1.54818,1.55847,1.73352,1.86659,1.97441,2.02429,10.1866,2.02429,0.944149,1.00371,2.42691,11.2705,12.3904,12.4547,12.6753,15.84,24.7183,24.7594,25.0918,25.5393,34.6118,43.9031,53.5833,58.9069
-9.119,1,0.438081,1,1,0,9.22787,0.696254,0.282164,2.9979,0.405995,0.30532,1.07647,1.20337,2.26244,2.4137,2.42245,2.45257,2.89452,4.21849,4.22486,4.2766,4.34648,5.81651,7.41926,9.18361,10.1922,0.196918,0.404625,1.08632,1.13932,1.14223,1.15214,1.27967,1.53892,1.53989,1.54765,1.55793,1.73289,1.86589,1.97365,2.0235,10.1922,2.0235,0.944186,1.00359,2.42651,11.2671,12.3866,12.4508,12.6713,15.8347,24.7092,24.7502,25.0825,25.5298,34.5982,43.8853,53.5611,58.8822
-8.61742,0.964248,0.438081,2,3,0,9.56391,0.70177,0.28475,2.9979,0.405043,0.308609,1.07729,1.20543,2.27151,2.42357,2.43236,2.46264,2.90683,4.23718,4.24359,4.29557,4.36578,5.84269,7.45286,9.22534,10.2385,0.196847,0.4043,1.08392,1.1367,1.1396,1.14947,1.27647,1.5346,1.53556,1.54329,1.55353,1.7277,1.8601,1.96738,2.01701,10.2385,2.01701,0.944492,0.995306,2.40554,11.1571,12.2646,12.3282,12.5463,15.6758,24.4539,24.4945,24.8232,25.2656,34.2346,43.4195,52.9884,58.2507
-8.76639,0.937122,0.438081,3,7,0,9.23245,0.698164,0.2824,2.9979,0.405908,0.30562,1.07655,1.20355,2.26327,2.4146,2.42336,2.4535,2.89565,4.2202,4.22658,4.27834,4.34824,5.81891,7.42234,9.18743,10.1964,0.196912,0.404595,1.0861,1.13908,1.14199,1.1519,1.27938,1.53852,1.53949,1.54725,1.55753,1.73241,1.86536,1.97307,2.02291,10.1964,2.02291,0.944214,1.00081,2.4197,11.2343,12.3504,12.4144,12.6343,15.7882,24.6359,24.6769,25.0081,25.4541,34.4951,43.7541,53.4006,58.7056
-8.63951,1,0.438081,2,3,0,8.76035,0.699128,0.281066,2.9979,0.406399,0.303926,1.07613,1.20249,2.25858,2.40949,2.41823,2.44828,2.88927,4.21052,4.21689,4.26852,4.33825,5.80536,7.40494,9.16583,10.1724,0.196948,0.404763,1.08735,1.14044,1.14335,1.15328,1.28104,1.54077,1.54174,1.54952,1.55982,1.73511,1.86836,1.97633,2.02628,10.1724,2.02628,0.944055,0.999633,2.41735,11.23,12.3462,12.4102,12.6301,15.7844,24.6338,24.6747,25.006,25.4521,34.4954,43.7569,53.4061,58.7127
-8.5343,0.924759,0.438081,4,15,0,9.46074,0.701692,0.282641,2.9979,0.40582,0.305926,1.07662,1.20375,2.26411,2.41552,2.42428,2.45443,2.89679,4.22194,4.22833,4.28011,4.35005,5.82136,7.42547,9.19133,10.2007,0.196905,0.404565,1.08588,1.13883,1.14175,1.15165,1.27908,1.53812,1.53908,1.54684,1.55712,1.73193,1.86481,1.97249,2.0223,10.2007,2.0223,0.944242,0.995738,2.40735,11.1758,12.286,12.3497,12.5684,15.7056,24.5063,24.547,24.8765,25.3202,34.3131,43.5228,53.1178,58.3946
-8.18216,0.99403,0.438081,3,7,0,8.65188,0.707364,0.265721,2.9979,0.412003,0.284628,1.07136,1.1903,2.20396,2.35003,2.35848,2.38759,2.815,4.09761,4.10379,4.15394,4.22169,5.64723,7.20195,8.91371,9.89226,0.197366,0.406695,1.10204,1.15646,1.15945,1.16963,1.3007,1.56745,1.56845,1.57644,1.58703,1.76719,1.90419,2.01521,2.06658,9.89226,2.06658,0.942225,0.990351,2.40063,11.23,12.3521,12.4165,12.6376,15.8107,24.7211,24.7623,25.0961,25.5454,34.657,43.9914,53.7184,59.0683
-9.79042,0.940462,0.438081,2,5,0,11.0271,0.723066,0.207861,2.9979,0.432565,0.214838,1.05396,1.14502,1.98563,2.11169,2.119,2.14419,2.51579,3.64063,3.64607,3.69019,3.74981,5.00622,6.37866,7.89085,8.75561,0.198905,0.414017,1.16425,1.22474,1.22807,1.2394,1.38573,1.68519,1.68631,1.6953,1.70722,1.91028,2.06489,2.19028,2.2483,8.75561,2.2483,0.935173,0.977956,2.39389,11.5349,12.7148,12.7826,13.0154,16.3636,25.8091,25.8529,26.2075,26.6849,36.3763,46.3191,56.6896,62.3963
-8.05311,0.972715,0.438081,2,7,0,10.5827,0.706499,0.259112,2.9979,0.414397,0.276419,1.06932,1.18507,2.18004,2.32397,2.3323,2.36098,2.78241,4.04801,4.05411,4.10361,4.17048,5.57773,7.11273,8.80289,9.76912,0.197544,0.407529,1.10858,1.1636,1.16663,1.17692,1.3095,1.57946,1.58046,1.58856,1.59927,1.78167,1.92038,2.0328,2.08481,9.76912,2.08481,0.941432,0.992594,2.4086,11.3022,12.4342,12.4992,12.7222,15.9244,24.9201,24.9618,25.2988,25.7525,34.9543,44.3823,54.2077,59.612
-9.316,0.957607,0.438081,2,7,0,9.96864,0.721257,0.214329,2.9979,0.43031,0.222409,1.05586,1.15001,2.0111,2.13955,2.147,2.17266,2.55092,3.6945,3.70003,3.74487,3.80545,5.08189,6.47589,8.01168,8.88989,0.198735,0.413197,1.15669,1.2164,1.21969,1.23087,1.37523,1.67043,1.67153,1.6804,1.69214,1.8922,2.0445,2.168,2.22515,8.88989,2.22515,0.935973,0.979354,2.39453,11.4963,12.6688,12.7361,12.9674,16.293,25.6688,25.7122,26.0641,26.5378,36.1532,46.0161,56.3019,61.9617
-8.96001,0.872704,0.438081,3,11,0,10.3457,0.700387,0.259761,2.9979,0.414163,0.277222,1.06952,1.18559,2.1824,2.32653,2.33488,2.36361,2.78562,4.0529,4.05901,4.10858,4.17553,5.58459,7.12154,8.81382,9.78127,0.197527,0.407447,1.10793,1.16289,1.16592,1.1762,1.30863,1.57827,1.57927,1.58735,1.59806,1.78023,1.91877,2.03105,2.08299,9.78127,2.08299,0.94151,1.00115,2.42912,11.395,12.536,12.6015,12.8263,16.0539,25.1207,25.1626,25.5023,25.9597,35.2338,44.7358,54.6383,60.0849
-8.39072,1,0.438081,1,1,0,8.83126,0.7025,0.262126,2.9979,0.413307,0.280154,1.07025,1.18746,2.19097,2.33588,2.34427,2.37315,2.79731,4.0707,4.07684,4.12664,4.1939,5.60952,7.15355,8.85358,9.82545,0.197463,0.407148,1.10558,1.16032,1.16334,1.17358,1.30546,1.57394,1.57495,1.58299,1.59365,1.77502,1.91294,2.02471,2.07643,9.82545,2.07643,0.941794,0.99777,2.42,11.3396,12.4741,12.5392,12.7627,15.9715,24.984,25.0257,25.3633,25.8179,35.0355,44.4791,54.3204,59.7333
